Saṁyutta Nikāya 56.42 ||| Linked Discourses 56.42
Te jātisaṁvattanikepi saṅkhāre abhisaṅkharitvā jarāsaṁvattanikepi saṅkhāre abhisaṅkharitvā maraṇasaṁvattanikepi saṅkhāre abhisaṅkharitvā sokaparidevadukkhadomanassupāyāsasaṁvattanikepi saṅkhāre abhisaṅkharitvā jātipapātampi papatanti, jarāpapātampi papatanti, maraṇapapātampi papatanti, sokaparidevadukkhadomanassupāyāsapapātampi papatanti. ||| Having made choices that lead to rebirth, old age, and death, to sorrow, lamentation, pain, sadness, and distress, they fall down the cliff of rebirth, old age, and death, of sorrow, lamentation, pain, sadness, and distress.
Te na parimuccanti jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi. ||| They’re not freed from rebirth, old age, and death, from sorrow, lamentation, pain, sadness, and distress.
‘Na parimuccanti dukkhasmā’ti vadāmi. ||| They’re not freed from suffering, I say.
Ye ca kho keci, bhikkhave, samaṇā vā brāhmaṇā vā ‘idaṁ dukkhan’ti yathābhūtaṁ pajānanti …pe… ||| There are ascetics and brahmins who truly understand about suffering, its origin, its cessation, and the path.
‘ayaṁ dukkhanirodhagāminī paṭipadā’ti yathābhūtaṁ pajānanti, te jātisaṁvattanikesu saṅkhāresu nābhiramanti, jarāsaṁvattanikesu saṅkhāresu nābhiramanti, maraṇasaṁvattanikesu saṅkhāresu nābhiramanti, sokaparidevadukkhadomanassupāyāsasaṁvattanikesu saṅkhāresu nābhiramanti. ||| They don’t take pleasure in choices that lead to rebirth, old age, and death, to sorrow, lamentation, pain, sadness, and distress.
Te jātisaṁvattanikesu saṅkhāresu anabhiratā, jarāsaṁvattanikesu saṅkhāresu anabhiratā, maraṇasaṁvattanikesu saṅkhāresu anabhiratā, sokaparidevadukkhadomanassupāyāsasaṁvattanikesu saṅkhāresu anabhiratā, jātisaṁvattanikepi saṅkhāre nābhisaṅkharonti, jarāsaṁvattanikepi saṅkhāre nābhisaṅkharonti, maraṇasaṁvattanikepi saṅkhāre nābhisaṅkharonti, sokaparidevadukkhadomanassupāyāsasaṁvattanikepi saṅkhāre nābhisaṅkharonti. ||| Since they don’t take pleasure in such choices, they stop making them.
Te jātisaṁvattanikepi saṅkhāre anabhisaṅkharitvā, jarāsaṁvattanikepi saṅkhāre anabhisaṅkharitvā, maraṇasaṁvattanikepi saṅkhāre anabhisaṅkharitvā, sokaparidevadukkhadomanassupāyāsasaṁvattanikepi saṅkhāre anabhisaṅkharitvā, jātipapātampi nappapatanti, jarāpapātampi nappapatanti, maraṇapapātampi nappapatanti, sokaparidevadukkhadomanassupāyāsapapātampi nappapatanti. ||| Having stopped making choices that lead to rebirth, old age, and death, to sorrow, lamentation, pain, sadness, and distress, they don’t fall down the cliff of rebirth, old age, and death, of sorrow, lamentation, pain, sadness, and distress.
Te parimuccanti jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi. ||| They’re freed from rebirth, old age, and death, from sorrow, lamentation, pain, sadness, and distress.
‘Parimuccanti dukkhasmā’ti vadāmi. ||| They’re freed from suffering, I say.
Tasmātiha, bhikkhave, ‘idaṁ dukkhan’ti yogo karaṇīyo …pe… ‘ayaṁ dukkhanirodhagāminī paṭipadā’ti yogo karaṇīyo”ti. ||| That’s why you should practice meditation …”
Dutiyaṁ.
