Majjhima Nikāya 68 ||| Middle Discourses 68
‘ye āsavā saṅkilesikā ponobbhavikā sadarā dukkhavipākā āyatiṁ jātijarāmaraṇiyā, appahīnā te tathāgatassa;
tasmā tathāgato saṅkhāyekaṁ paṭisevati, saṅkhāyekaṁ adhivāseti, saṅkhāyekaṁ parivajjeti, saṅkhāyekaṁ vinodetī’ti.
Evaṁ kho no, bhante, bhagavati hoti: ||| We think of you this way:
‘ye āsavā saṅkilesikā ponobbhavikā sadarā dukkhavipākā āyatiṁ jātijarāmaraṇiyā, pahīnā te tathāgatassa; ||| ‘The Realized One has given up the defilements that are corrupting, leading to future lives, hurtful, resulting in suffering and future rebirth, old age, and death.
tasmā tathāgato saṅkhāyekaṁ paṭisevati, saṅkhāyekaṁ adhivāseti, saṅkhāyekaṁ parivajjeti, saṅkhāyekaṁ vinodetī’”ti. ||| That’s why, after appraisal, he uses some things, endures some things, avoids some things, and dispels some things.’”
“Sādhu sādhu, anuruddhā. ||| “Good, good, Anuruddha and friends!
Tathāgatassa, anuruddhā, ye āsavā saṅkilesikā ponobbhavikā sadarā dukkhavipākā āyatiṁ jātijarāmaraṇiyā, pahīnā te ucchinnamūlā tālāvatthukatā anabhāvaṅkatā āyatiṁ anuppādadhammā. ||| The Realized One has given up the defilements that are corrupting, leading to future lives, hurtful, resulting in suffering and future rebirth, old age, and death. He has cut them off at the root, made them like a palm stump, obliterated them so they are unable to arise in the future.
Seyyathāpi, anuruddhā, tālo matthakacchinno abhabbo punavirūḷhiyā; ||| Just as a palm tree with its crown cut off is incapable of further growth,
evameva kho, anuruddhā, tathāgatassa ye āsavā saṅkilesikā ponobbhavikā sadarā dukkhavipākā āyatiṁ jātijarāmaraṇiyā, pahīnā te ucchinnamūlā tālāvatthukatā anabhāvaṅkatā āyatiṁ anuppādadhammā; ||| in the same way, the Realized One has given up the defilements so they are unable to arise in the future.
tasmā tathāgato saṅkhāyekaṁ paṭisevati, saṅkhāyekaṁ adhivāseti, saṅkhāyekaṁ parivajjeti, saṅkhāyekaṁ vinodeti. ||| That’s why, after appraisal, he uses some things, endures some things, avoids some things, and dispels some things.
Taṁ kiṁ maññasi, anuruddhā, ||| What do you think, Anuruddha and friends?
kaṁ atthavasaṁ sampassamāno tathāgato sāvake abbhatīte kālaṅkate upapattīsu byākaroti: ||| What advantage does the Realized One see in declaring the rebirth of his disciples who have passed away:
‘asu amutra upapanno; asu amutra upapanno’”ti? ||| ‘This one is reborn here, while that one is reborn there’?”
“Bhagavaṁmūlakā no, bhante, dhammā bhagavaṁnettikā bhagavaṁpaṭisaraṇā. Sādhu vata, bhante, bhagavantaṁyeva paṭibhātu etassa bhāsitassa attho. Bhagavato sutvā bhikkhū dhāressantī”ti. ||| “Our teachings are rooted in the Buddha. He is our guide and our refuge. Sir, may the Buddha himself please clarify the meaning of this. The mendicants will listen and remember it.”
“Na kho, anuruddhā, tathāgato janakuhanatthaṁ na janalapanatthaṁ na lābhasakkārasilokānisaṁsatthaṁ na ‘iti maṁ jano jānātū’ti sāvake abbhatīte kālaṅkate upapattīsu byākaroti: ||| “The Realized One does not declare such things for the sake of fawning or flattering people, nor for the benefit of possessions, honor, or popularity, nor thinking, ‘So let people know about me!’
‘asu amutra upapanno, asu amutra upapanno’ti.
Santi ca kho, anuruddhā, kulaputtā saddhā uḷāravedā uḷārapāmojjā. ||| Rather, there are gentlemen of faith who are full of sublime joy and gladness.
Te taṁ sutvā tadatthāya cittaṁ upasaṁharanti. ||| When they hear that, they apply their minds to that end.
Tesaṁ taṁ, anuruddhā, hoti dīgharattaṁ hitāya sukhāya. ||| That is for their lasting welfare and happiness.
Idhānuruddhā, bhikkhu suṇāti: ||| Take a monk who hears this:
‘itthannāmo bhikkhu kālaṅkato; ||| ‘The monk named so-and-so has passed away.
so bhagavatā byākato— ||| The Buddha has declared that
aññāya saṇṭhahī’ti. ||| he was enlightened.’
So kho panassa āyasmā sāmaṁ diṭṭho vā hoti anussavassuto vā: ||| And he’s either seen for himself, or heard from someone else, that that venerable
‘evaṁsīlo so āyasmā ahosi itipi, evaṁdhammo so āyasmā ahosi itipi, evaṁpañño so āyasmā ahosi itipi, evaṁvihārī so āyasmā ahosi itipi, evaṁvimutto so āyasmā ahosi itipī’ti. ||| had such ethics, such qualities, such wisdom, such meditation, or such freedom.
So tassa saddhañca sīlañca sutañca cāgañca paññañca anussaranto tadatthāya cittaṁ upasaṁharati. ||| Recollecting that monk’s faith, ethics, learning, generosity, and wisdom, he applies his mind to that end.
Evampi kho, anuruddhā, bhikkhuno phāsuvihāro hoti. ||| That’s how a monk lives at ease.
Idhānuruddhā, bhikkhu suṇāti: ||| Take a monk who hears this:
‘itthannāmo bhikkhu kālaṅkato; ||| ‘The monk named so-and-so has passed away.
so bhagavatā byākato— ||| The Buddha has declared that,
pañcannaṁ orambhāgiyānaṁ saṁyojanānaṁ parikkhayā opapātiko tattha parinibbāyī anāvattidhammo tasmā lokā’ti. ||| with the ending of the five lower fetters, he’s been reborn spontaneously and will become extinguished there, not liable to return from that world.’
So kho panassa āyasmā sāmaṁ diṭṭho vā hoti anussavassuto vā: ||| And he’s either seen for himself, or heard from someone else, that that venerable
‘evaṁsīlo so āyasmā ahosi itipi, evaṁdhammo …pe… evaṁpañño … evaṁvihārī … evaṁvimutto so āyasmā ahosi itipī’ti. ||| had such ethics, such qualities, such wisdom, such meditation, or such freedom.
So tassa saddhañca sīlañca sutañca cāgañca paññañca anussaranto tadatthāya cittaṁ upasaṁharati. ||| Recollecting that monk’s faith, ethics, learning, generosity, and wisdom, he applies his mind to that end.
Evampi kho, anuruddhā, bhikkhuno phāsuvihāro hoti. ||| That too is how a monk lives at ease.
Idhānuruddhā, bhikkhu suṇāti: ||| Take a monk who hears this:
‘itthannāmo bhikkhu kālaṅkato; ||| ‘The monk named so-and-so has passed away.
so bhagavatā byākato— ||| The Buddha has declared that,
tiṇṇaṁ saṁyojanānaṁ parikkhayā rāgadosamohānaṁ tanuttā sakadāgāmī sakideva imaṁ lokaṁ āgantvā dukkhassantaṁ karissatī’ti. ||| with the ending of three fetters, and the weakening of greed, hate, and delusion, he’s a once-returner. He’ll come back to this world once only, then make an end of suffering.’
So kho panassa āyasmā sāmaṁ diṭṭho vā hoti anussavassuto vā: ||| And he’s either seen for himself, or heard from someone else, that that venerable
‘evaṁsīlo so āyasmā ahosi itipi, evaṁdhammo …pe… evaṁpañño … evaṁvihārī … evaṁvimutto so āyasmā ahosi itipī’ti. ||| had such ethics, such qualities, such wisdom, such meditation, or such freedom.
So tassa saddhañca sīlañca sutañca cāgañca paññañca anussaranto tadatthāya cittaṁ upasaṁharati. ||| Recollecting that monk’s faith, ethics, learning, generosity, and wisdom, he applies his mind to that end.
Evampi kho, anuruddhā, bhikkhuno phāsuvihāro hoti. ||| That too is how a monk lives at ease.
Idhānuruddhā, bhikkhu suṇāti: ||| Take a monk who hears this:
‘itthannāmo bhikkhu kālaṅkato; ||| ‘The monk named so-and-so has passed away.
so bhagavatā byākato— ||| The Buddha has declared that,
tiṇṇaṁ saṁyojanānaṁ parikkhayā sotāpanno avinipātadhammo niyato sambodhiparāyaṇo’ti. ||| with the ending of three fetters he’s a stream-enterer, not liable to be reborn in the underworld, assured, destined for awakening.’
So kho panassa āyasmā sāmaṁ diṭṭho vā hoti anussavassuto vā: ||| And he’s either seen for himself, or heard from someone else, that that venerable
‘evaṁsīlo so āyasmā ahosi itipi, evaṁdhammo …pe… evaṁpañño … evaṁvihārī … evaṁvimutto so āyasmā ahosi itipī’ti. ||| had such ethics, such qualities, such wisdom, such meditation, or such freedom.
So tassa saddhañca sīlañca sutañca cāgañca paññañca anussaranto tadatthāya cittaṁ upasaṁharati. ||| Recollecting that monk’s faith, ethics, learning, generosity, and wisdom, he applies his mind to that end.
Evampi kho, anuruddhā, bhikkhuno phāsuvihāro hoti. ||| That too is how a monk lives at ease.
Idhānuruddhā, bhikkhunī suṇāti: ||| Take a nun who hears this:
‘itthannāmā bhikkhunī kālaṅkatā; ||| ‘The nun named so-and-so has passed away.
sā bhagavatā byākatā— ||| The Buddha has declared that
aññāya saṇṭhahī’ti. ||| she was enlightened.’
Sā kho panassā bhaginī sāmaṁ diṭṭhā vā hoti anussavassutā vā: ||| And she’s either seen for herself, or heard from someone else, that that sister
‘evaṁsīlā sā bhaginī ahosi itipi, evaṁdhammā sā bhaginī ahosi itipi, evaṁpaññā sā bhaginī ahosi itipi, evaṁvihārinī sā bhaginī ahosi itipi, evaṁvimuttā sā bhaginī ahosi itipī’ti. ||| had such ethics, such qualities, such wisdom, such meditation, or such freedom.
Sā tassā saddhañca sīlañca sutañca cāgañca paññañca anussarantī tadatthāya cittaṁ upasaṁharati. ||| Recollecting that nun’s faith, ethics, learning, generosity, and wisdom, she applies her mind to that end.
Evampi kho, anuruddhā, bhikkhuniyā phāsuvihāro hoti. ||| That’s how a nun lives at ease.
Idhānuruddhā, bhikkhunī suṇāti: ||| Take a nun who hears this:
‘itthannāmā bhikkhunī kālaṅkatā; ||| ‘The nun named so-and-so has passed away.
sā bhagavatā byākatā— ||| The Buddha has declared that,
pañcannaṁ orambhāgiyānaṁ saṁyojanānaṁ parikkhayā opapātikā tattha parinibbāyinī anāvattidhammā tasmā lokā’ti. ||| with the ending of the five lower fetters, she’s been reborn spontaneously and will become extinguished there, not liable to return from that world.’
Sā kho panassā bhaginī sāmaṁ diṭṭhā vā hoti anussavassutā vā: ||| And she’s either seen for herself, or heard from someone else, that that sister
‘evaṁsīlā sā bhaginī ahosi itipi, evaṁdhammā …pe… evaṁpaññā … evaṁvihārinī … evaṁvimuttā sā bhaginī ahosi itipī’ti. ||| had such ethics, such qualities, such wisdom, such meditation, or such freedom.
Sā tassā saddhañca sīlañca sutañca cāgañca paññañca anussarantī tadatthāya cittaṁ upasaṁharati. ||| Recollecting that nun’s faith, ethics, learning, generosity, and wisdom, she applies her mind to that end.
Evampi kho, anuruddhā, bhikkhuniyā phāsuvihāro hoti. ||| That too is how a nun lives at ease.
Idhānuruddhā, bhikkhunī suṇāti: ||| Take a nun who hears this:
‘itthannāmā bhikkhunī kālaṅkatā; ||| ‘The nun named so-and-so has passed away.
sā bhagavatā byākatā— ||| The Buddha has declared that,
tiṇṇaṁ saṁyojanānaṁ parikkhayā rāgadosamohānaṁ tanuttā sakadāgāminī sakideva imaṁ lokaṁ āgantvā dukkhassantaṁ karissatī’ti. ||| with the ending of three fetters, and the weakening of greed, hate, and delusion, she’s a once-returner. She’ll come back to this world once only, then make an end of suffering.’
Sā kho panassā bhaginī sāmaṁ diṭṭhā vā hoti anussavassutā vā: ||| And she’s either seen for herself, or heard from someone else, that that sister
‘evaṁsīlā sā bhaginī ahosi itipi, evaṁdhammā …pe… evaṁpaññā … evaṁvihārinī … evaṁvimuttā sā bhaginī ahosi itipī’ti. ||| had such ethics, such qualities, such wisdom, such meditation, or such freedom.
Sā tassā saddhañca sīlañca sutañca cāgañca paññañca anussarantī tadatthāya cittaṁ upasaṁharati. ||| Recollecting that nun’s faith, ethics, learning, generosity, and wisdom, she applies her mind to that end.
Evampi kho, anuruddhā, bhikkhuniyā phāsuvihāro hoti. ||| That too is how a nun lives at ease.
Idhānuruddhā, bhikkhunī suṇāti: ||| Take a nun who hears this:
‘itthannāmā bhikkhunī kālaṅkatā; ||| ‘The nun named so-and-so has passed away.
sā bhagavatā byākatā— ||| The Buddha has declared that,
tiṇṇaṁ saṁyojanānaṁ parikkhayā sotāpannā avinipātadhammā niyatā sambodhiparāyaṇā’ti. ||| with the ending of three fetters she’s a stream-enterer, not liable to be reborn in the underworld, assured, destined for awakening.’
Sā kho panassā bhaginī sāmaṁ diṭṭhā vā hoti anussavassutā vā: ||| And she’s either seen for herself, or heard from someone else, that that sister
‘evaṁsīlā sā bhaginī ahosi itipi, evaṁdhammā … evaṁpaññā … evaṁvihārinī … evaṁvimuttā sā bhaginī ahosi itipī’ti. ||| had such ethics, such qualities, such wisdom, such meditation, or such freedom.
Sā tassā saddhañca sīlañca sutañca cāgañca paññañca anussarantī tadatthāya cittaṁ upasaṁharati. ||| Recollecting that nun’s faith, ethics, learning, generosity, and wisdom, she applies her mind to that end.
Evampi kho, anuruddhā, bhikkhuniyā phāsuvihāro hoti. ||| That too is how a nun lives at ease.
Idhānuruddhā, upāsako suṇāti: ||| Take a layman who hears this:
‘itthannāmo upāsako kālaṅkato; ||| ‘The layman named so-and-so has passed away.
so bhagavatā byākato— ||| The Buddha has declared that,
pañcannaṁ orambhāgiyānaṁ saṁyojanānaṁ parikkhayā opapātiko tattha parinibbāyī anāvattidhammo tasmā lokā’ti. ||| with the ending of the five lower fetters, he’s been reborn spontaneously and will become extinguished there, not liable to return from that world.’
So kho panassa āyasmā sāmaṁ diṭṭho vā hoti anussavassuto vā: ||| And he’s either seen for himself, or heard from someone else, that that venerable
‘evaṁsīlo so āyasmā ahosi itipi, evaṁdhammo so āyasmā ahosi itipi, evaṁpañño so āyasmā ahosi itipi, evaṁvihārī so āyasmā ahosi itipi, evaṁvimutto so āyasmā ahosi itipī’ti. ||| had such ethics, such qualities, such wisdom, such meditation, or such freedom.
So tassa saddhañca sutañca cāgañca paññañca anussaranto tadatthāya cittaṁ upasaṁharati. ||| Recollecting that layman’s faith, ethics, learning, generosity, and wisdom, he applies his mind to that end.
Evampi kho, anuruddhā, upāsakassa phāsuvihāro hoti. ||| That’s how a layman lives at ease.
Idhānuruddhā, upāsako suṇāti: ||| Take a layman who hears this:
‘itthannāmo upāsako kālaṅkato; ||| ‘The layman named so-and-so has passed away.
so bhagavatā byākato— ||| The Buddha has declared that,
tiṇṇaṁ saṁyojanānaṁ parikkhayā rāgadosamohānaṁ tanuttā sakadāgāmī sakideva imaṁ lokaṁ āgantvā dukkhassantaṁ karissatī’ti. ||| with the ending of three fetters, and the weakening of greed, hate, and delusion, he’s a once-returner. He’ll come back to this world once only, then make an end of suffering.’
So kho panassa āyasmā sāmaṁ diṭṭho vā hoti anussavassuto vā: ||| And he’s either seen for himself, or heard from someone else, that that venerable
‘evaṁsīlo so āyasmā ahosi itipi, evaṁdhammo … evaṁpañño … evaṁvihārī … evaṁvimutto so āyasmā ahosi itipī’ti. ||| had such ethics, such qualities, such wisdom, such meditation, or such freedom.
So tassa saddhañca sīlañca sutañca cāgañca paññañca anussaranto tadatthāya cittaṁ upasaṁharati. ||| Recollecting that layman’s faith, ethics, learning, generosity, and wisdom, he applies his mind to that end.
Evampi kho, anuruddhā, upāsakassa phāsuvihāro hoti. ||| That too is how a layman lives at ease.
Idhānuruddhā, upāsako suṇāti: ||| Take a layman who hears this:
‘itthannāmo upāsako kālaṅkato; ||| ‘The layman named so-and-so has passed away.
so bhagavatā byākato— ||| The Buddha has declared that,
tiṇṇaṁ saṁyojanānaṁ parikkhayā sotāpanno avinipātadhammo niyato sambodhiparāyaṇo’ti. ||| with the ending of three fetters he’s a stream-enterer, not liable to be reborn in the underworld, assured, destined for awakening.’
So kho panassa āyasmā sāmaṁ diṭṭho vā hoti anussavassuto vā: ||| And he’s either seen for himself, or heard from someone else, that that venerable
‘evaṁsīlo so āyasmā ahosi itipi, evaṁdhammo … evaṁpañño … evaṁvihārī … evaṁvimutto so āyasmā ahosi itipī’ti. ||| had such ethics, such qualities, such wisdom, such meditation, or such freedom.
So tassa saddhañca sīlañca sutañca cāgañca paññañca anussaranto tadatthāya cittaṁ upasaṁharati. ||| Recollecting that layman’s faith, ethics, learning, generosity, and wisdom, he applies his mind to that end.
Evampi kho, anuruddhā upāsakassa phāsuvihāro hoti. ||| That too is how a layman lives at ease.
Idhānuruddhā, upāsikā suṇāti: ||| Take a laywoman who hears this:
‘itthannāmā upāsikā kālaṅkatā; ||| ‘The laywoman named so-and-so has passed away.
sā bhagavatā byākatā— ||| The Buddha has declared that,
pañcannaṁ orambhāgiyānaṁ saṁyojanānaṁ parikkhayā opapātikā tattha parinibbāyinī anāvattidhammā tasmā lokā’ti. ||| with the ending of the five lower fetters, she’s been reborn spontaneously and will become extinguished there, not liable to return from that world.’
Sā kho panassā bhaginī sāmaṁ diṭṭhā vā hoti anussavassutā vā: ||| And she’s either seen for herself, or heard from someone else, that that sister
‘evaṁsīlā sā bhaginī ahosi itipi, evaṁdhammā … evaṁpaññā … evaṁvihārinī … evaṁvimuttā sā bhaginī ahosi itipī’ti. ||| had such ethics, such qualities, such wisdom, such meditation, or such freedom.
Sā tassā saddhañca sīlañca sutañca cāgañca paññañca anussarantī tadatthāya cittaṁ upasaṁharati. ||| Recollecting that laywoman’s faith, ethics, learning, generosity, and wisdom, she applies her mind to that end.
Evampi kho, anuruddhā, upāsikāya phāsuvihāro hoti. ||| That’s how a laywoman lives at ease.
Idhānuruddhā, upāsikā suṇāti: ||| Take a laywoman who hears this:
‘itthannāmā upāsikā kālaṅkatā; ||| ‘The laywoman named so-and-so has passed away.
sā bhagavatā byākatā— ||| The Buddha has declared that,
tiṇṇaṁ saṁyojanānaṁ parikkhayā rāgadosamohānaṁ tanuttā sakadāgāminī sakideva imaṁ lokaṁ āgantvā dukkhassantaṁ karissatī’ti. ||| with the ending of three fetters, and the weakening of greed, hate, and delusion, she’s a once-returner. She’ll come back to this world once only, then make an end of suffering.’
Sā kho panassā bhaginī sāmaṁ diṭṭhā vā hoti anussavassutā vā: ||| And she’s either seen for herself, or heard from someone else, that that sister
‘evaṁsīlā sā bhaginī ahosi itipi, evaṁdhammā … evaṁpaññā … evaṁvihārinī … evaṁvimuttā sā bhaginī ahosi itipī’ti. ||| had such ethics, such qualities, such wisdom, such meditation, or such freedom.
Sā tassā saddhañca sīlañca sutañca cāgañca paññañca anussarantī tadatthāya cittaṁ upasaṁharati. ||| Recollecting that laywoman’s faith, ethics, learning, generosity, and wisdom, she applies her mind to that end.
Evampi kho, anuruddhā, upāsikāya phāsuvihāro hoti. ||| That too is how a laywoman lives at ease.
Idhānuruddhā, upāsikā suṇāti: ||| Take a laywoman who hears this:
‘itthannāmā upāsikā kālaṅkatā; ||| ‘The laywoman named so-and-so has passed away.
sā bhagavatā byākatā— ||| The Buddha has declared that,
tiṇṇaṁ saṁyojanānaṁ parikkhayā sotāpannā avinipātadhammā niyatā sambodhiparāyaṇā’ti. ||| with the ending of three fetters she’s a stream-enterer, not liable to be reborn in the underworld, assured, destined for awakening.’
Sā kho panassā bhaginī sāmaṁ diṭṭhā vā hoti anussavassutā vā: ||| And she’s either seen for herself, or heard from someone else, that that sister
‘evaṁsīlā sā bhaginī ahosi itipi, evaṁdhammā sā bhaginī ahosi itipi, evaṁpaññā sā bhaginī ahosi itipi, evaṁvihārinī sā bhaginī ahosi itipi, evaṁvimuttā sā bhaginī ahosi itipī’ti. ||| had such ethics, such qualities, such wisdom, such meditation, or such freedom.
Sā tassā saddhañca sīlañca sutañca cāgañca paññañca anussarantī tadatthāya cittaṁ upasaṁharati. ||| Recollecting that laywoman’s faith, ethics, learning, generosity, and wisdom, she applies her mind to that end.
Evampi kho, anuruddhā, upāsikāya phāsuvihāro hoti. ||| That too is how a laywoman lives at ease.
Iti kho, anuruddhā, tathāgato na janakuhanatthaṁ na janalapanatthaṁ na lābhasakkārasilokānisaṁsatthaṁ na ‘iti maṁ jano jānātū’ti sāvake abbhatīte kālaṅkate upapattīsu byākaroti: ||| So it’s not for the sake of fawning or flattering people, nor for the benefit of possessions, honor, or popularity, nor thinking, ‘So let people know about me!’ that the Realized One declares the rebirth of his disciples who have passed away:
‘asu amutra upapanno, asu amutra upapanno’ti. ||| ‘This one is reborn here, while that one is reborn there.’
Santi ca kho, anuruddhā, kulaputtā saddhā uḷāravedā uḷārapāmojjā. ||| Rather, there are gentlemen of faith who are full of joy and gladness.
Te taṁ sutvā tadatthāya cittaṁ upasaṁharanti. ||| When they hear that, they apply their minds to that end.
Tesaṁ taṁ, anuruddhā, hoti dīgharattaṁ hitāya sukhāyā”ti. ||| That is for their lasting welfare and happiness.”
Idamavoca bhagavā. ||| That is what the Buddha said.
Attamano āyasmā anuruddho bhagavato bhāsitaṁ abhinandīti. ||| Satisfied, Venerable Anuruddha approved what the Buddha said.
Naḷakapānasuttaṁ niṭṭhitaṁ aṭṭhamaṁ.
