Saṁyutta Nikāya 47.13 ||| Linked Discourses 47.13
Seyyathāpi, ānanda, mahato rukkhassa tiṭṭhato sāravato yo mahantataro khandho so palujjeyya; ||| Suppose there was a large tree standing with heartwood, and the largest branch broke off.
evameva kho ānanda, mahato bhikkhusaṅghassa tiṭṭhato sāravato sāriputto parinibbuto. ||| In the same way, in the great Saṅgha that stands with heartwood, Sāriputta has become fully quenched.
Taṁ kutettha, ānanda, labbhā. Yaṁ taṁ jātaṁ bhūtaṁ saṅkhataṁ palokadhammaṁ, taṁ vata mā palujjī’ti— ||| How could it possibly be so that what is born, created, conditioned, and liable to wear out should not wear out?
netaṁ ṭhānaṁ vijjati. ||| That is not possible.
Tasmātihānanda, attadīpā viharatha attasaraṇā anaññasaraṇā, dhammadīpā dhammasaraṇā anaññasaraṇā. ||| So Ānanda, live as your own island, your own refuge, with no other refuge. Let the teaching be your island and your refuge, with no other refuge.
Kathañcānanda, bhikkhu attadīpo viharati attasaraṇo anaññasaraṇo, dhammadīpo dhammasaraṇo anaññasaraṇo? ||| And how does a mendicant do this?
Idhānanda, bhikkhu kāye kāyānupassī viharati ātāpī sampajāno satimā, vineyya loke abhijjhādomanassaṁ; ||| It’s when a mendicant meditates by observing an aspect of the body—keen, aware, and mindful, rid of covetousness and displeasure for the world.
vedanāsu …pe… ||| They meditate observing an aspect of feelings …
citte …pe… ||| mind …
dhammesu dhammānupassī viharati ātāpī sampajāno satimā, vineyya loke abhijjhādomanassaṁ. ||| principles—keen, aware, and mindful, rid of covetousness and displeasure for the world.
Evaṁ kho, ānanda, bhikkhu attadīpo viharati attasaraṇo anaññasaraṇo, dhammadīpo dhammasaraṇo anaññasaraṇo. ||| That’s how a mendicant lives as their own island, their own refuge, with no other refuge. That’s how the teaching is their island and their refuge, with no other refuge.
Ye hi keci, ānanda, etarahi vā mamaccaye vā attadīpā viharissanti attasaraṇā anaññasaraṇā, dhammadīpā dhammasaraṇā anaññasaraṇā; tamatagge mete, ānanda, bhikkhū bhavissanti ye keci sikkhākāmā”ti. ||| Whether now or after I have passed, any who shall live as their own island, their own refuge, with no other refuge; with the teaching as their island and their refuge, with no other refuge—those mendicants of mine who want to train shall be among the best of the best.”
Tatiyaṁ.
