Saṁyutta Nikāya 35.244 ||| Linked Discourses 35.244
tañca cetovimuttiṁ paññāvimuttiṁ yathābhūtaṁ pajānāti, yatthassa te uppannā pāpakā akusalā dhammā aparisesā nirujjhanti …pe… ||| And they truly understand the freedom of heart and freedom by wisdom where those arisen bad, unskillful qualities cease without remainder.
jivhāya rasaṁ sāyitvā …pe… ||| They hear a sound … smell an odor … taste a flavor … feel a touch …
manasā dhammaṁ viññāya piyarūpe dhamme nādhimuccati, appiyarūpe dhamme na byāpajjati, upaṭṭhitakāyassati ca viharati appamāṇacetaso, ||| know an idea with the mind. If it’s pleasant they don’t hold on to it, and if it’s unpleasant they don’t dislike it. They live with mindfulness of the body established and a limitless heart.
tañca cetovimuttiṁ paññāvimuttiṁ yathābhūtaṁ pajānāti, yatthassa te uppannā pāpakā akusalā dhammā aparisesā nirujjhanti. ||| And they truly understand the freedom of heart and freedom by wisdom where those arisen bad, unskillful qualities cease without remainder.
Evaṁ kho, bhikkhave, saṁvaro hoti. ||| This is how someone is restrained.
Tassa ce, bhikkhave, bhikkhuno evaṁ carato evaṁ viharato kadāci karahaci satisammosā uppajjanti, pāpakā akusalā sarasaṅkappā saṁyojaniyā, dandho, bhikkhave, satuppādo. Atha kho naṁ khippameva pajahati vinodeti byantīkaroti anabhāvaṁ gameti. ||| Perhaps while that mendicant is conducting themselves and living in this way, bad, unskillful memories and thoughts that tighten fetters arise every so often due to loss of mindfulness. Slowly mindfulness arises, but then they quickly give up, get rid of, eliminate, and obliterate those thoughts.
Seyyathāpi, bhikkhave, puriso divasaṁsantatte ayokaṭāhe dve vā tīṇi vā udakaphusitāni nipāteyya. Dandho, bhikkhave, udakaphusitānaṁ nipāto, atha kho naṁ khippameva parikkhayaṁ pariyādānaṁ gaccheyya. ||| Suppose there was an iron cauldron that had been heated all day, and a person let two or three drops of water fall onto it. Slowly the drops fall, but then they quickly dry up and evaporate.
Evameva kho, bhikkhave, tassa ce bhikkhuno evaṁ carato, evaṁ viharato kadāci karahaci satisammosā uppajjanti pāpakā akusalā sarasaṅkappā saṁyojaniyā, dandho, bhikkhave, satuppādo. Atha kho naṁ khippameva pajahati vinodeti byantīkaroti anabhāvaṁ gameti. ||| In the same way, perhaps while that mendicant is conducting themselves and living in this way, bad, unskillful memories and thoughts that tighten fetters arise every so often due to loss of mindfulness. Slowly mindfulness arises, but then they quickly give up, get rid of, eliminate, and obliterate those thoughts.
Evaṁ kho, bhikkhave, bhikkhuno cāro ca vihāro ca anubuddho hoti; yathā carantaṁ viharantaṁ abhijjhādomanassā pāpakā akusalā dhammā nānussavanti. ||| This is how a mendicant has awakened to a way of conduct and a way of living such that, when they live in that way, bad, unskillful qualities of covetousness and displeasure don’t overwhelm them.
Tañce, bhikkhave, bhikkhuṁ evaṁ carantaṁ evaṁ viharantaṁ rājāno vā rājamahāmattā vā mittā vā amaccā vā ñātī vā sālohitā vā, bhogehi abhihaṭṭhuṁ pavāreyyuṁ: ||| While that mendicant conducts themselves in this way and lives in this way, it may be that rulers or their chief ministers, friends or colleagues, relatives or family would invite them to accept wealth, saying,
‘ehi, bho purisa, kiṁ te ime kāsāvā anudahanti, ||| ‘Please, my friend, why let these ocher robes torment you?
kiṁ muṇḍo kapālamanucarasi, ||| Why follow the practice of shaving your head and carrying an alms bowl?
ehi hīnāyāvattitvā bhoge ca bhuñjassu, puññāni ca karohī’ti. ||| Come, return to a lesser life, enjoy wealth, and make merit!’
So vata, bhikkhave, bhikkhu evaṁ caranto evaṁ viharanto sikkhaṁ paccakkhāya hīnāyāvattissatīti netaṁ ṭhānaṁ vijjati. ||| But it is quite impossible for a mendicant who conducts themselves in this way and lives in this way to resign the training and return to a lesser life.
Seyyathāpi, bhikkhave, gaṅgā nadī pācīnaninnā pācīnapoṇā pācīnapabbhārā. Atha mahājanakāyo āgaccheyya kuddālapiṭakaṁ ādāya: ‘mayaṁ imaṁ gaṅgaṁ nadiṁ pacchāninnaṁ karissāma pacchāpoṇaṁ pacchāpabbhāran’ti. ||| Suppose that, although the Ganges river slants, slopes, and inclines to the east, a large crowd were to come along with a spade and basket, saying: ‘We’ll make this Ganges river slant, slope, and incline to the west!’
Taṁ kiṁ maññatha, bhikkhave, ||| What do you think, mendicants?
api nu kho so mahājanakāyo gaṅgaṁ nadiṁ pacchāninnaṁ kareyya pacchāpoṇaṁ pacchāpabbhāran”ti? ||| Would they still succeed?”
“No hetaṁ, bhante”. ||| “No, sir.
“Taṁ kissa hetu”? ||| Why is that?
“Gaṅgā, bhante, nadī pācīnaninnā pācīnapoṇā pācīnapabbhārā; ||| The Ganges river slants, slopes, and inclines to the east.
sā na sukarā pacchāninnā kātuṁ pacchāpoṇā pacchāpabbhārā. ||| It’s not easy to make it slant, slope, and incline to the west.
Yāvadeva ca pana so mahājanakāyo kilamathassa vighātassa bhāgī assā”ti. ||| That large crowd will eventually get weary and frustrated.”
“Evameva kho, bhikkhave, tañce bhikkhuṁ evaṁ carantaṁ evaṁ viharantaṁ rājāno vā rājamahāmattā vā mittā vā amaccā vā ñātī vā sālohitā vā bhogehi abhihaṭṭhuṁ pavāreyyuṁ: ||| “In the same way, while that mendicant conducts themselves in this way and lives in this way, it may be that rulers or their chief ministers, friends or colleagues, relatives or family should invite them to accept wealth, saying,
‘ehi, bho purisa, kiṁ te ime kāsāvā anudahanti, ||| ‘Please, my friend, why let these ocher robes torment you?
kiṁ muṇḍo kapālamanucarasi, ||| Why follow the practice of shaving your head and carrying an alms bowl?
ehi hīnāyāvattitvā bhoge ca bhuñjassu, puññāni ca karohī’ti. ||| Come, return to a lesser life, enjoy wealth, and make merit!’
So vata, bhikkhave, bhikkhu evaṁ caranto evaṁ viharanto sikkhaṁ paccakkhāya hīnāyāvattissatīti netaṁ ṭhānaṁ vijjati. ||| But it is quite impossible for a mendicant who conducts themselves in this way and lives in this way to resign the training and return to a lesser life.
Taṁ kissa hetu? ||| Why is that?
Yañhi taṁ, bhikkhave, cittaṁ dīgharattaṁ vivekaninnaṁ vivekapoṇaṁ vivekapabbhāraṁ, tathā hīnāyāvattissatīti netaṁ ṭhānaṁ vijjatī”ti. ||| Because for a long time that mendicant’s mind has slanted, sloped, and inclined to seclusion. So it’s impossible for them to return to a lesser life.”
Sattamaṁ.
