Saṁyutta Nikāya 12.51 ||| Linked Discourses 12.51
So saṅkhāre ca pajānāti, saṅkhārasamudayañca pajānāti, saṅkhāranirodhañca pajānāti, yā ca saṅkhāranirodhasāruppagāminī paṭipadā tañca pajānāti, tathā paṭipanno ca hoti anudhammacārī; ||| They understand choices, their origin, their cessation, and the fitting practice for their cessation. And they practice in line with that path.
ayaṁ vuccati, bhikkhave, bhikkhu sabbaso sammā dukkhakkhayāya paṭipanno saṅkhāranirodhāya. ||| This is called a mendicant who is practicing for the complete ending of suffering, for the cessation of choices.
Avijjāgato yaṁ, bhikkhave, purisapuggalo puññañce saṅkhāraṁ abhisaṅkharoti, puññūpagaṁ hoti viññāṇaṁ. ||| If an ignoramus makes a good choice, consciousness passes on by means of goodness.
Apuññañce saṅkhāraṁ abhisaṅkharoti, apuññūpagaṁ hoti viññāṇaṁ. ||| If they make a bad choice, consciousness passes on by means of badness.
Āneñjañce saṅkhāraṁ abhisaṅkharoti āneñjūpagaṁ hoti viññāṇaṁ. ||| If they make an imperturbable choice, consciousness passes on by means of imperturbability.
Yato kho, bhikkhave, bhikkhuno avijjā pahīnā hoti vijjā uppannā, so avijjāvirāgā vijjuppādā neva puññābhisaṅkhāraṁ abhisaṅkharoti na apuññābhisaṅkhāraṁ abhisaṅkharoti na āneñjābhisaṅkhāraṁ abhisaṅkharoti. ||| When a mendicant has given up ignorance and given rise to knowledge, with the fading away of ignorance and the arising of knowledge they don’t make a good choice, a bad choice, or an imperturbable choice.
Anabhisaṅkharonto anabhisañcetayanto na kiñci loke upādiyati; ||| Not choosing or intending, they don’t grasp at anything in the world.
anupādiyaṁ na paritassati, aparitassaṁ paccattaññeva parinibbāyati. ||| Not grasping, they’re not anxious. Not being anxious, they personally become extinguished.
‘Khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyā’ti pajānāti. ||| They understand: ‘Rebirth is ended, the spiritual journey has been completed, what had to be done has been done, there is nothing further for this place.’
So sukhañce vedanaṁ vedayati, sā aniccāti pajānāti, anajjhositāti pajānāti, anabhinanditāti pajānāti. ||| If they feel a pleasant feeling, they understand that it’s impermanent, that they’re not attached to it, and that they don’t take pleasure in it.
Dukkhañce vedanaṁ vedayati, sā aniccāti pajānāti, anajjhositāti pajānāti, anabhinanditāti pajānāti. ||| If they feel a painful feeling, they understand that it’s impermanent, that they’re not attached to it, and that they don’t take pleasure in it.
Adukkhamasukhañce vedanaṁ vedayati, sā aniccāti pajānāti, anajjhositāti pajānāti, anabhinanditāti pajānāti. ||| If they feel a neutral feeling, they understand that it’s impermanent, that they’re not attached to it, and that they don’t take pleasure in it.
So sukhañce vedanaṁ vedayati, visaṁyutto naṁ vedayati. ||| If they feel a pleasant feeling, they feel it detached.
Dukkhañce vedanaṁ vedayati, visaṁyutto naṁ vedayati. ||| If they feel a painful feeling, they feel it detached.
Adukkhamasukhañce vedanaṁ vedayati, visaṁyutto naṁ vedayati. ||| If they feel a neutral feeling, they feel it detached.
So kāyapariyantikaṁ vedanaṁ vedayamāno kāyapariyantikaṁ vedanaṁ vedayāmīti pajānāti, jīvitapariyantikaṁ vedanaṁ vedayamāno jīvitapariyantikaṁ vedanaṁ vedayāmīti pajānāti. ||| Feeling the end of the body draw close, they understand: ‘I feel the end of the body draw close.’ Feeling the end of life draw close, they understand: ‘I feel the end of life draw close.’
Kāyassa bhedā uddhaṁ jīvitapariyādānā idheva sabbavedayitāni anabhinanditāni sītībhavissanti, sarīrāni avasissantīti pajānāti. ||| They understand: ‘When my body breaks up and my life has come to an end, everything that’s felt, since I no longer take pleasure in it, will become cool right here. Only bodily remains will be left.’
Seyyathāpi, bhikkhave, puriso kumbhakārapākā uṇhaṁ kumbhaṁ uddharitvā same bhūmibhāge paṭisisseyya. ||| Suppose a person were to remove a hot clay pot from a potter’s kiln and place it down on level ground.
Tatra yāyaṁ usmā sā tattheva vūpasameyya, kapallāni avasisseyyuṁ. ||| Its heat would dissipate right there, and the shards would be left behind.
Evameva kho, bhikkhave, bhikkhu kāyapariyantikaṁ vedanaṁ vedayamāno kāyapariyantikaṁ vedanaṁ vedayāmīti pajānāti, jīvitapariyantikaṁ vedanaṁ vedayamāno jīvitapariyantikaṁ vedanaṁ vedayāmīti pajānāti. ||| In the same way, feeling the end of the body draw close, they understand: ‘I feel the end of the body draw close.’ Feeling the end of life draw close, they understand: ‘I feel the end of life draw close.’
Kāyassa bhedā uddhaṁ jīvitapariyādānā idheva sabbavedayitāni anabhinanditāni sītībhavissanti, sarīrāni avasissantīti pajānāti. ||| They understand: ‘When my body breaks up and my life has come to an end, everything that’s felt, since I no longer take pleasure in it, will become cool right here. Only bodily remains will be left.’
Taṁ kiṁ maññatha, bhikkhave, ||| What do you think, mendicants?
api nu kho khīṇāsavo bhikkhu puññābhisaṅkhāraṁ vā abhisaṅkhareyya apuññābhisaṅkhāraṁ vā abhisaṅkhareyya āneñjābhisaṅkhāraṁ vā abhisaṅkhareyyā”ti? ||| Would a mendicant who has ended the defilements still make good choices, bad choices, or imperturbable choices?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Sabbaso vā pana saṅkhāresu asati, saṅkhāranirodhā api nu kho viññāṇaṁ paññāyethā”ti? ||| “And when there are no choices at all, with the cessation of choices, would consciousness still be found?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Sabbaso vā pana viññāṇe asati, viññāṇanirodhā api nu kho nāmarūpaṁ paññāyethā”ti? ||| “And when there’s no consciousness at all, would name and form still be found?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Sabbaso vā pana nāmarūpe asati, nāmarūpanirodhā api nu kho saḷāyatanaṁ paññāyethā”ti? ||| “And when there are no name and form at all, would the six sense fields still be found?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Sabbaso vā pana saḷāyatane asati, saḷāyatananirodhā api nu kho phasso paññāyethā”ti? ||| “And when there are no six sense fields at all, would contact still be found?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Sabbaso vā pana phasse asati, phassanirodhā api nu kho vedanā paññāyethā”ti? ||| “And when there’s no contact at all, would feeling still be found?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Sabbaso vā pana vedanāya asati, vedanānirodhā api nu kho taṇhā paññāyethā”ti? ||| “And when there’s no feeling at all, would craving still be found?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Sabbaso vā pana taṇhāya asati, taṇhānirodhā api nu kho upādānaṁ paññāyethā”ti? ||| “And when there’s no craving at all, would grasping still be found?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Sabbaso vā pana upādāne asati, upādānanirodhā api nu kho bhavo paññāyethā”ti. ||| “And when there’s no grasping at all, would continued existence still be found?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Sabbaso vā pana bhave asati, bhavanirodhā api nu kho jāti paññāyethā”ti? ||| “And when there’s no continued existence at all, would rebirth still be found?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Sabbaso vā pana jātiyā asati, jātinirodhā api nu kho jarāmaraṇaṁ paññāyethā”ti? ||| “And when there’s no rebirth at all, would old age and death still be found?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Sādhu sādhu, bhikkhave, evametaṁ, bhikkhave, netaṁ aññathā. ||| “Good, good, mendicants! That’s how it is, not otherwise.
Saddahatha me taṁ, bhikkhave, adhimuccatha, nikkaṅkhā ettha hotha nibbicikicchā. ||| Trust me on this, mendicants; be convinced. Have no doubts or uncertainties in this matter.
Esevanto dukkhassā”ti. ||| Just this is the end of suffering.”
Paṭhamaṁ.
