Majjhima Nikāya 125 ||| Middle Discourses 125
“‘taṁ kutettha, aggivessana, labbhā. ||| “How could it possibly be otherwise, Aggivessana?
Yaṁ taṁ nekkhammena ñātabbaṁ nekkhammena daṭṭhabbaṁ nekkhammena pattabbaṁ nekkhammena sacchikātabbaṁ taṁ vata jayaseno rājakumāro kāmamajjhe vasanto kāme paribhuñjanto kāmavitakkehi khajjamāno kāmapariḷāhena pariḍayhamāno kāmapariyesanāya ussuko ñassati vā dakkhati vā sacchi vā karissatī’ti—netaṁ ṭhānaṁ vijjati. ||| Prince Jayasena dwells in the midst of sensual pleasures, enjoying them, consumed by thoughts of them, burning with fever for them, and eagerly seeking more. It’s simply impossible for him to know or see or realize what can only be known, seen, and realized by renunciation.
Seyyathāpissu, aggivessana, dve hatthidammā vā assadammā vā godammā vā sudantā suvinītā, dve hatthidammā vā assadammā vā godammā vā adantā avinītā. ||| Suppose there was a pair of elephants or horse or oxen in training who were well tamed and well trained. And there was a pair who were not tamed or trained.
Taṁ kiṁ maññasi, aggivessana, ||| What do you think, Aggivessana?
ye te dve hatthidammā vā assadammā vā godammā vā sudantā suvinītā, api nu te dantāva dantakāraṇaṁ gaccheyyuṁ, dantāva dantabhūmiṁ sampāpuṇeyyun”ti? ||| Wouldn’t the pair that was well tamed and well trained perform the tasks of the tamed and reach the level of the tamed?”
“Evaṁ, bhante”. ||| “Yes, sir.”
“Ye pana te dve hatthidammā vā assadammā vā godammā vā adantā avinītā, api nu te adantāva dantakāraṇaṁ gaccheyyuṁ, adantāva dantabhūmiṁ sampāpuṇeyyuṁ, seyyathāpi te dve hatthidammā vā assadammā vā godammā vā sudantā suvinītā”ti? ||| “But would the pair that was not tamed and trained perform the tasks of the tamed and reach the level of the tamed, just like the tamed pair?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Evameva kho, aggivessana, ‘yaṁ taṁ nekkhammena ñātabbaṁ nekkhammena daṭṭhabbaṁ nekkhammena pattabbaṁ nekkhammena sacchikātabbaṁ taṁ vata jayaseno rājakumāro kāmamajjhe vasanto kāme paribhuñjanto kāmavitakkehi khajjamāno kāmapariḷāhena pariḍayhamāno kāmapariyesanāya ussuko ñassati vā dakkhati vā sacchi vā karissatī’ti—netaṁ ṭhānaṁ vijjati. ||| “In the same way, Prince Jayasena dwells in the midst of sensual pleasures, enjoying them, consumed by thoughts of them, burning with fever for them, and eagerly seeking more. It’s simply impossible for him to know or see or realize what can only be known, seen, and realized by renunciation.
Seyyathāpi, aggivessana, gāmassa vā nigamassa vā avidūre mahāpabbato. ||| Suppose there was a big mountain not far from a town or village.
Tamenaṁ dve sahāyakā tamhā gāmā vā nigamā vā nikkhamitvā hatthavilaṅghakena yena so pabbato tenupasaṅkameyyuṁ; upasaṅkamitvā eko sahāyako heṭṭhā pabbatapāde tiṭṭheyya, eko sahāyako uparipabbataṁ āroheyya. ||| And two friends set out from that village or town, lending each other a hand up to the mountain. Once there, one friend would remain at the foot of the mountain, while the other would climb to the peak.
Tamenaṁ heṭṭhā pabbatapāde ṭhito sahāyako uparipabbate ṭhitaṁ sahāyakaṁ evaṁ vadeyya: ||| The one standing at the foot would say to the one at the peak,
‘yaṁ, samma, kiṁ tvaṁ passasi uparipabbate ṭhito’ti? ||| ‘My dear, what do you see, standing there at the peak?’
So evaṁ vadeyya: ||| They’d reply,
‘passāmi kho ahaṁ, samma, uparipabbate ṭhito ārāmarāmaṇeyyakaṁ vanarāmaṇeyyakaṁ bhūmirāmaṇeyyakaṁ pokkharaṇīrāmaṇeyyakan’ti. ||| ‘Standing at the peak, I see delightful parks, woods, meadows, and lotus ponds!’
So evaṁ vadeyya: ||| But the other would say,
‘aṭṭhānaṁ kho etaṁ, samma, anavakāso yaṁ tvaṁ uparipabbate ṭhito passeyyāsi ārāmarāmaṇeyyakaṁ vanarāmaṇeyyakaṁ bhūmirāmaṇeyyakaṁ pokkharaṇīrāmaṇeyyakan’ti. ||| ‘It’s impossible, it cannot happen that, standing at the peak, you can see delightful parks, woods, meadows, and lotus ponds.’
Tamenaṁ uparipabbate ṭhito sahāyako heṭṭhimapabbatapādaṁ orohitvā taṁ sahāyakaṁ bāhāyaṁ gahetvā uparipabbataṁ āropetvā muhuttaṁ assāsetvā evaṁ vadeyya: ||| So their friend would come down from the peak, take their friend by the arm, and make them climb to the peak. After giving them a while to catch their breath, they’d say,
‘yaṁ, samma, kiṁ tvaṁ passasi uparipabbate ṭhito’ti? ||| ‘My dear, what do you see, standing here at the peak?’
So evaṁ vadeyya: ||| They’d reply,
‘passāmi kho ahaṁ, samma, uparipabbate ṭhito ārāmarāmaṇeyyakaṁ vanarāmaṇeyyakaṁ bhūmirāmaṇeyyakaṁ pokkharaṇīrāmaṇeyyakan’ti. ||| ‘Standing at the peak, I see delightful parks, woods, meadows, and lotus ponds!’
So evaṁ vadeyya: ||| They’d say,
‘idāneva kho te, samma, bhāsitaṁ—mayaṁ evaṁ ājānāma— ||| ‘Just now I understood you to say:
aṭṭhānaṁ kho etaṁ samma, anavakāso yaṁ tvaṁ uparipabbate ṭhito passeyyāsi ārāmarāmaṇeyyakaṁ vanarāmaṇeyyakaṁ bhūmirāmaṇeyyakaṁ pokkharaṇīrāmaṇeyyakan’ti. ||| “It’s impossible, it cannot happen that, standing at the peak, you can see delightful parks, woods, meadows, and lotus ponds.”
Idāneva ca pana te bhāsitaṁ mayaṁ evaṁ ājānāma: ||| But now you say:
‘passāmi kho ahaṁ, samma, uparipabbate ṭhito ārāmarāmaṇeyyakaṁ vanarāmaṇeyyakaṁ bhūmirāmaṇeyyakaṁ pokkharaṇīrāmaṇeyyakan’ti. ||| “Standing at the peak, I see delightful parks, woods, meadows, and lotus ponds!”’
So evaṁ vadeyya: ||| They’d say,
‘tathā hi panāhaṁ, samma, iminā mahatā pabbatena āvuto daṭṭheyyaṁ nāddasan’ti. ||| ‘But my dear, it was because I was obstructed by this big mountain that I didn’t see what could be seen.’
Ato mahantatarena, aggivessana, ‘avijjākhandhena jayaseno rājakumāro āvuto nivuto ophuṭo pariyonaddho. ||| But bigger than that is the mass of ignorance by which Prince Jayasena is veiled, shrouded, covered, and engulfed.
So vata yaṁ taṁ nekkhammena ñātabbaṁ nekkhammena daṭṭhabbaṁ nekkhammena pattabbaṁ nekkhammena sacchikātabbaṁ taṁ vata jayaseno rājakumāro kāmamajjhe vasanto kāme paribhuñjanto kāmavitakkehi khajjamāno kāmapariḷāhena pariḍayhamāno kāmapariyesanāya ussuko ñassati vā dakkhati vā sacchi vā karissatī’ti—netaṁ ṭhānaṁ vijjati. ||| Prince Jayasena dwells in the midst of sensual pleasures, enjoying them, consumed by thoughts of them, burning with fever for them, and eagerly seeking more. It is quite impossible for him to know or see or realize what can only be known, seen, and realized by renunciation.
Sace kho taṁ, aggivessana, jayasenassa rājakumārassa imā dve upamā paṭibhāyeyyuṁ, anacchariyaṁ te jayaseno rājakumāro pasīdeyya, pasanno ca te pasannākāraṁ kareyyā”ti. ||| It would be no wonder if, had these two similes occurred to you, Prince Jayasena would have gained confidence in you and shown his confidence.”
“Kuto pana maṁ, bhante, jayasenassa rājakumārassa imā dve upamā paṭibhāyissanti anacchariyā pubbe assutapubbā, seyyathāpi bhagavantan”ti? ||| “But sir, how could these two similes have occurred to me as they did to the Buddha, since they were neither supernaturally inspired, nor learned before in the past?”
“Seyyathāpi, aggivessana, rājā khattiyo muddhāvasitto nāgavanikaṁ āmanteti: ||| “Suppose, Aggivessana, an anointed aristocratic king was to address his elephant tracker,
‘ehi tvaṁ, samma nāgavanika, rañño nāgaṁ abhiruhitvā nāgavanaṁ pavisitvā āraññakaṁ nāgaṁ atipassitvā rañño nāgassa gīvāyaṁ upanibandhāhī’ti. ||| ‘Please, my good elephant tracker, mount the royal bull elephant and enter the elephant wood. When you see a wild bull elephant, tether it by the neck to the royal elephant.’
‘Evaṁ, devā’ti kho, aggivessana, nāgavaniko rañño khattiyassa muddhāvasittassa paṭissutvā rañño nāgaṁ abhiruhitvā nāgavanaṁ pavisitvā āraññakaṁ nāgaṁ atipassitvā rañño nāgassa gīvāyaṁ upanibandhati. ||| ‘Yes, Your Majesty,’ replied the elephant tracker, and did as he was asked.
Tamenaṁ rañño nāgo abbhokāsaṁ nīharati. ||| The royal elephant leads the wild elephant out into the open;
Ettāvatā kho, aggivessana, āraññako nāgo abbhokāsaṁ gato hoti. ||| and it’s only then that it comes out into the open,
Etthagedhā hi, aggivessana, āraññakā nāgā yadidaṁ—nāgavanaṁ. ||| for a wild bull elephant clings to the elephant wood.
Tamenaṁ nāgavaniko rañño khattiyassa muddhāvasittassa ārocesi: ||| The elephant tracker informs the king,
‘abbhokāsagato kho, deva, āraññako nāgo’ti. ||| ‘Sire, the wild elephant has come out into the open.’
Atha kho aggivessana, tamenaṁ rājā khattiyo muddhāvasitto hatthidamakaṁ āmantesi: ||| Then the king addresses his elephant trainer,
‘ehi tvaṁ, samma hatthidamaka, āraññakaṁ nāgaṁ damayāhi āraññakānañceva sīlānaṁ abhinimmadanāya āraññakānañceva sarasaṅkappānaṁ abhinimmadanāya āraññakānañceva darathakilamathapariḷāhānaṁ abhinimmadanāya gāmante abhiramāpanāya manussakantesu sīlesu samādapanāyā’ti. ||| ‘Please, dear elephant trainer, tame the wild bull elephant. Subdue its wild behaviors, its wild memories and thoughts, and its wild stress, weariness, and fever. Make it happy to be within a village, and instill behaviors congenial to humans.’
‘Evaṁ, devā’ti kho, aggivessana, hatthidamako rañño khattiyassa muddhāvasittassa paṭissutvā mahantaṁ thambhaṁ pathaviyaṁ nikhaṇitvā āraññakassa nāgassa gīvāyaṁ upanibandhati āraññakānañceva sīlānaṁ abhinimmadanāya āraññakānañceva sarasaṅkappānaṁ abhinimmadanāya āraññakānañceva darathakilamathapariḷāhānaṁ abhinimmadanāya gāmante abhiramāpanāya manussakantesu sīlesu samādapanāya. ||| ‘Yes, Your Majesty,’ replied the elephant trainer. He dug a large post into the earth and tethered the elephant to it by the neck, so as to subdue its wild behaviors, its wild memories and thoughts, and its wild stress, weariness, and fever, and to make it happy to be within a village, and instill behaviors congenial to humans.
Tamenaṁ hatthidamako yā sā vācā nelā kaṇṇasukhā pemanīyā hadayaṅgamā porī bahujanakantā bahujanamanāpā tathārūpāhi vācāhi samudācarati. ||| He spoke in a way that’s mellow, pleasing to the ear, endearing, going to the heart, polite, likable and agreeable to the people.
Yato kho, aggivessana, āraññako nāgo hatthidamakassa yā sā vācā nelā kaṇṇasukhā pemanīyā hadayaṅgamā porī bahujanakantā bahujanamanāpā tathārūpāhi vācāhi samudācariyamāno sussūsati, sotaṁ odahati, aññā cittaṁ upaṭṭhāpeti; ||| Spoken to in such a way by the elephant trainer, the wild elephant wanted to listen. It actively listened and tried to understand.
tamenaṁ hatthidamako uttari tiṇaghāsodakaṁ anuppavecchati. ||| So the elephant trainer rewards it with grass, fodder, and water.
Yato kho, aggivessana, āraññako nāgo hatthidamakassa tiṇaghāsodakaṁ paṭiggaṇhāti, tatra hatthidamakassa evaṁ hoti: ||| When the wild elephant accepts the grass, fodder, and water, the trainer knows,
‘jīvissati kho dāni āraññako nāgo’ti. ||| ‘Now the wild elephant will survive!’
Tamenaṁ hatthidamako uttari kāraṇaṁ kāreti: ||| He sets it a further task:
‘ādiya, bho, nikkhipa, bho’ti. ||| ‘Pick it up, worthy sir! Put it down, worthy sir!’
Yato kho, aggivessana, āraññako nāgo hatthidamakassa ādānanikkhepe vacanakaro hoti ovādappaṭikaro, tamenaṁ hatthidamako uttari kāraṇaṁ kāreti: ||| When the wild elephant picks up and puts down when the trainer says, following instructions, the trainer sets it a further task:
‘abhikkama, bho, paṭikkama, bho’ti. ||| ‘Forward, worthy sir! Back, worthy sir!’
Yato kho, aggivessana, āraññako nāgo hatthidamakassa abhikkamapaṭikkamavacanakaro hoti ovādappaṭikaro, tamenaṁ hatthidamako uttari kāraṇaṁ kāreti: ||| When the wild elephant goes forward and back when the trainer says, following instructions, the trainer sets it a further task:
‘uṭṭhaha, bho, nisīda, bho’ti. ||| ‘Stand, worthy sir! Sit, worthy sir!’
Yato kho, aggivessana, āraññako nāgo hatthidamakassa uṭṭhānanisajjāya vacanakaro hoti ovādappaṭikaro, tamenaṁ hatthidamako uttari āneñjaṁ nāma kāraṇaṁ kāreti, mahantassa phalakaṁ soṇḍāya upanibandhati, tomarahattho ca puriso uparigīvāya nisinno hoti, samantato ca tomarahatthā purisā parivāretvā ṭhitā honti, hatthidamako ca dīghatomarayaṭṭhiṁ gahetvā purato ṭhito hoti. ||| When the wild elephant stands and sits when the trainer says, following instructions, the trainer sets the task called imperturbability. He fastens a large plank to its trunk; a lancer sits on its neck; other lancers surround it on all sides; and the trainer himself stands in front with a long lance.
So āneñjaṁ kāraṇaṁ kāriyamāno neva purime pāde copeti na pacchime pāde copeti, na purimakāyaṁ copeti na pacchimakāyaṁ copeti, na sīsaṁ copeti, na kaṇṇe copeti, na dante copeti, na naṅguṭṭhaṁ copeti, na soṇḍaṁ copeti. ||| While practicing this task, it doesn’t budge its fore-feet or hind-feet, its fore-quarters or hind-quarters, its head, ears, tusks, tail, or trunk.
So hoti āraññako nāgo khamo sattippahārānaṁ asippahārānaṁ usuppahārānaṁ sarapattappahārānaṁ bheripaṇavavaṁsasaṅkhaḍiṇḍimaninnādasaddānaṁ sabbavaṅkadosanihitaninnītakasāvo rājāraho rājabhoggo rañño aṅganteva saṅkhaṁ gacchati. ||| The wild bull elephant endures being struck by spears, swords, arrows, and axes; it endures the thunder of the drums, kettledrums, horns, and tom-toms. Rid of all crooks and flaws, and purged of defects, it is worthy of a king, fit to serve a king, and reckoned a factor of kingship.
Evameva kho, aggivessana, idha tathāgato loke uppajjati arahaṁ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṁ buddho bhagavā. ||| In the same way, Aggivessana, a Realized One arises in the world, perfected, a fully awakened Buddha, accomplished in knowledge and conduct, holy, knower of the world, supreme guide for those fit for training, teacher of gods and humans, awakened, blessed.
So imaṁ lokaṁ sadevakaṁ samārakaṁ sabrahmakaṁ sassamaṇabrāhmaṇiṁ pajaṁ sadevamanussaṁ sayaṁ abhiññā sacchikatvā pavedeti. ||| He realizes with his own insight this world—with its gods, Māras, and divinities, this population with its ascetics and brahmins, gods and humans—and he makes it known to others.
So dhammaṁ deseti ādikalyāṇaṁ majjhekalyāṇaṁ pariyosānakalyāṇaṁ sātthaṁ sabyañjanaṁ, kevalaparipuṇṇaṁ parisuddhaṁ brahmacariyaṁ pakāseti. ||| He proclaims a teaching that is good in the beginning, good in the middle, and good in the end, meaningful and well-phrased. And he reveals a spiritual practice that’s entirely full and pure.
Taṁ dhammaṁ suṇāti gahapati vā gahapatiputto vā aññatarasmiṁ vā kule paccājāto. ||| A householder hears that teaching, or a householder’s child, or someone reborn in a good family.
So taṁ dhammaṁ sutvā tathāgate saddhaṁ paṭilabhati. ||| They gain faith in the Realized One
So tena saddhāpaṭilābhena samannāgato iti paṭisañcikkhati: ||| and reflect,
‘sambādho gharāvāso rajāpatho, abbhokāso pabbajjā. ||| ‘Life at home is cramped and dirty, life gone forth is wide open.
Nayidaṁ sukaraṁ agāraṁ ajjhāvasatā ekantaparipuṇṇaṁ ekantaparisuddhaṁ saṅkhalikhitaṁ brahmacariyaṁ carituṁ. ||| It’s not easy for someone living at home to lead the spiritual life utterly full and pure, like a polished shell.
Yannūnāhaṁ kesamassuṁ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṁ pabbajeyyan’ti. ||| Why don’t I shave off my hair and beard, dress in ocher robes, and go forth from the lay life to homelessness?’
So aparena samayena appaṁ vā bhogakkhandhaṁ pahāya mahantaṁ vā bhogakkhandhaṁ pahāya appaṁ vā ñātiparivaṭṭaṁ pahāya mahantaṁ vā ñātiparivaṭṭaṁ pahāya kesamassuṁ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṁ pabbajati. ||| After some time they give up a large or small fortune, and a large or small family circle. They shave off hair and beard, dress in ocher robes, and go forth from the lay life to homelessness.
Ettāvatā kho, aggivessana, ariyasāvako abbhokāsagato hoti. ||| And it’s only then that a noble disciple comes out into the open,
Etthagedhā hi, aggivessana, devamanussā yadidaṁ—pañca kāmaguṇā. ||| for gods and humans cling to the five kinds of sensual stimulation.
Tamenaṁ tathāgato uttariṁ vineti: ||| The Realized One guides them further:
‘ehi tvaṁ, bhikkhu, sīlavā hohi, pātimokkhasaṁvarasaṁvuto viharāhi ācāragocarasampanno, aṇumattesu vajjesu bhayadassāvī, samādāya sikkhassu sikkhāpadesū’ti. ||| ‘Come, mendicant, be ethical and restrained in the monastic code, conducting yourself well and resorting for alms in suitable places. Seeing danger in the slightest fault, keep the rules you’ve undertaken.’
Yato kho, aggivessana, ariyasāvako sīlavā hoti, pātimokkhasaṁvarasaṁvuto viharati ācāragocarasampanno aṇumattesu vajjesu bhayadassāvī, samādāya sikkhati sikkhāpadesu, tamenaṁ tathāgato uttariṁ vineti: ||| When they have ethical conduct, the Realized One guides them further:
‘ehi tvaṁ, bhikkhu, indriyesu guttadvāro hohi, cakkhunā rūpaṁ disvā mā nimittaggāhī …pe… ||| ‘Come, mendicant, guard your sense doors. When you see a sight with your eyes, don’t get caught up in the features and details. …
(yathā gaṇakamoggallānasuttante, evaṁ vitthāretabbāni.) ||| (Tell in full as in MN 107, the Discourse with Moggallāna the Accountant.)
So ime pañca nīvaraṇe pahāya cetaso upakkilese paññāya dubbalīkaraṇe ||| They give up these five hindrances, corruptions of the heart that weaken wisdom.
kāye kāyānupassī viharati ātāpī sampajāno satimā vineyya loke abhijjhādomanassaṁ. ||| Then they meditate observing an aspect of the body—keen, aware, and mindful, rid of covetousness and displeasure for the world.
Vedanāsu …pe… ||| They meditate observing an aspect of feelings …
citte … ||| mind …
dhammesu dhammānupassī viharati ātāpī sampajāno satimā vineyya loke abhijjhādomanassaṁ. ||| principles—keen, aware, and mindful, rid of covetousness and displeasure for the world.
Seyyathāpi, aggivessana, hatthidamako mahantaṁ thambhaṁ pathaviyaṁ nikhaṇitvā āraññakassa nāgassa gīvāyaṁ upanibandhati āraññakānañceva sīlānaṁ abhinimmadanāya āraññakānañceva sarasaṅkappānaṁ abhinimmadanāya āraññakānañceva darathakilamathapariḷāhānaṁ abhinimmadanāya gāmante abhiramāpanāya manussakantesu sīlesu samādapanāya; ||| It’s like when the elephant trainer dug a large post into the earth and tethered the elephant to it by the neck, so as to subdue its wild behaviors, its wild memories and thoughts, and its wild stress, weariness, and fever, and to make it happy to be within a village, and instill behaviors congenial to humans.
evameva kho, aggivessana, ariyasāvakassa ime cattāro satipaṭṭhānā cetaso upanibandhanā honti gehasitānañceva sīlānaṁ abhinimmadanāya gehasitānañceva sarasaṅkappānaṁ abhinimmadanāya gehasitānañceva darathakilamathapariḷāhānaṁ abhinimmadanāya ñāyassa adhigamāya nibbānassa sacchikiriyāya. ||| In the same way, a noble disciple has these four kinds of mindfulness meditation as tethers for the mind so as to subdue behaviors tied to domestic life, memories and thoughts tied to domestic life, stress, weariness, and fever tied to domestic life, to discover the system, and to realize extinguishment.
Tamenaṁ tathāgato uttariṁ vineti: ||| The Realized One guides them further:
‘ehi tvaṁ, bhikkhu, kāye kāyānupassī viharāhi, mā ca kāmūpasaṁhitaṁ vitakkaṁ vitakkesi. ||| ‘Come, mendicant, meditate observing an aspect of the body, but don’t think thoughts connected with sensual pleasures.
Vedanāsu … ||| Meditate observing an aspect of feelings …
citte … ||| mind …
dhammesu dhammānupassī viharāhi, mā ca kāmūpasaṁhitaṁ vitakkaṁ vitakkesī’ti. ||| principles, but don’t think thoughts connected with sensual pleasures.’
So vitakkavicārānaṁ vūpasamā ajjhattaṁ sampasādanaṁ cetaso ekodibhāvaṁ avitakkaṁ avicāraṁ samādhijaṁ pītisukhaṁ dutiyaṁ jhānaṁ … ||| As the placing of the mind and keeping it connected are stilled, they enter and remain in the second absorption …
tatiyaṁ jhānaṁ … ||| third absorption …
catutthaṁ jhānaṁ upasampajja viharati. ||| fourth absorption.
So evaṁ samāhite citte parisuddhe pariyodāte anaṅgaṇe vigatūpakkilese mudubhūte kammaniye ṭhite āneñjappatte pubbenivāsānussatiñāṇāya cittaṁ abhininnāmeti. ||| When their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it toward recollection of past lives.
So anekavihitaṁ pubbenivāsaṁ anussarati, seyyathidaṁ—ekampi jātiṁ dvepi jātiyo …pe… iti sākāraṁ sauddesaṁ anekavihitaṁ pubbenivāsaṁ anussarati. ||| They recollect many kinds of past lives. That is: one, two, three, four, five, ten, twenty, thirty, forty, fifty, a hundred, a thousand, a hundred thousand rebirths; many eons of the world contracting, many eons of the world expanding, many eons of the world contracting and expanding. And so they recollect their many kinds of past lives, with features and details.
So evaṁ samāhite citte parisuddhe pariyodāte anaṅgaṇe vigatūpakkilese mudubhūte kammaniye ṭhite āneñjappatte sattānaṁ cutūpapātañāṇāya cittaṁ abhininnāmeti. ||| When their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it toward knowledge of the death and rebirth of sentient beings.
So dibbena cakkhunā visuddhena atikkantamānusakena satte passati cavamāne upapajjamāne hīne paṇīte suvaṇṇe dubbaṇṇe, sugate duggate …pe… yathākammūpage satte pajānāti. ||| With clairvoyance that is purified and superhuman, they see sentient beings passing away and being reborn—inferior and superior, beautiful and ugly, in a good place or a bad place. They understand how sentient beings pass on according to their deeds.
So evaṁ samāhite citte parisuddhe pariyodāte anaṅgaṇe vigatūpakkilese mudubhūte kammaniye ṭhite āneñjappatte āsavānaṁ khayañāṇāya cittaṁ abhininnāmeti. ||| When their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it toward knowledge of the ending of defilements.
So ‘idaṁ dukkhan’ti yathābhūtaṁ pajānāti, ‘ayaṁ dukkhasamudayo’ti yathābhūtaṁ pajānāti, ‘ayaṁ dukkhanirodho’ti yathābhūtaṁ pajānāti, ‘ayaṁ dukkhanirodhagāminī paṭipadā’ti yathābhūtaṁ pajānāti; ||| They truly understand: ‘This is suffering’ … ‘This is the origin of suffering’ … ‘This is the cessation of suffering’ … ‘This is the practice that leads to the cessation of suffering’.
‘ime āsavā’ti yathābhūtaṁ pajānāti, ‘ayaṁ āsavasamudayo’ti yathābhūtaṁ pajānāti, ‘ayaṁ āsavanirodho’ti yathābhūtaṁ pajānāti, ‘ayaṁ āsavanirodhagāminī paṭipadā’ti yathābhūtaṁ pajānāti. ||| They truly understand: ‘These are defilements’ … ‘This is the origin of defilements’ … ‘This is the cessation of defilements’ … ‘This is the practice that leads to the cessation of defilements’.
