Majjhima Nikāya 85 ||| Middle Discourses 85
“bodhi kho rājakumāro bhoto gotamassa pāde sirasā vandati, appābādhaṁ appātaṅkaṁ lahuṭṭhānaṁ balaṁ phāsuvihāraṁ pucchati.
Evañca vadeti:
‘adhivāsetu kira bhavaṁ gotamo bodhissa rājakumārassa svātanāya bhattaṁ saddhiṁ bhikkhusaṅghenā’”ti.
Adhivāsesi bhagavā tuṇhībhāvena. ||| the Buddha consented with silence.
Atha kho sañjikāputto māṇavo bhagavato adhivāsanaṁ viditvā uṭṭhāyāsanā yena bodhi rājakumāro tenupasaṅkami; upasaṅkamitvā bodhiṁ rājakumāraṁ etadavoca: ||| Then, knowing that the Buddha had consented, Sañjikāputta got up from his seat, went to Prince Bodhi, and said,
“avocumha bhoto vacanena taṁ bhavantaṁ gotamaṁ: ||| “I gave your message to the worthy Gotama,
‘bodhi kho rājakumāro bhoto gotamassa pāde sirasā vandati, appābādhaṁ appātaṅkaṁ lahuṭṭhānaṁ balaṁ phāsuvihāraṁ pucchati.
Evañca vadeti—
adhivāsetu kira bhavaṁ gotamo bodhissa rājakumārassa svātanāya bhattaṁ saddhiṁ bhikkhusaṅghenā’ti.
Adhivuṭṭhañca pana samaṇena gotamenā”ti. ||| and he accepted.”
Atha kho bodhi rājakumāro tassā rattiyā accayena sake nivesane paṇītaṁ khādanīyaṁ bhojanīyaṁ paṭiyādāpetvā, kokanadañca pāsādaṁ odātehi dussehi santharāpetvā yāva pacchimasopānakaḷevarā, sañjikāputtaṁ māṇavaṁ āmantesi: ||| And when the night had passed Prince Bodhi had delicious fresh and cooked foods prepared in his own home. He also had the Pink Lotus longhouse spread with white cloth down to the last step of the staircase. Then he said to Sañjikāputta,
“ehi tvaṁ, samma sañjikāputta, yena bhagavā tenupasaṅkama; upasaṅkamitvā bhagavato kālaṁ ārocehi: ||| “Please, dear Sañjikāputta, go to the Buddha, and announce the time, saying,
‘kālo, bhante, niṭṭhitaṁ bhattan’”ti. ||| ‘Sir, it’s time. The meal is ready.’”
“Evaṁ, bho”ti kho sañjikāputto māṇavo bodhissa rājakumārassa paṭissutvā yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavato kālaṁ ārocesi: ||| “Yes, worthy sir,” Sañjikāputta replied, and he did as he was asked.
“kālo, bho gotama, niṭṭhitaṁ bhattan”ti.
Atha kho bhagavā pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya yena bodhissa rājakumārassa nivesanaṁ tenupasaṅkami. ||| Then the Buddha robed up in the morning and, taking his bowl and robe, went to Prince Bodhi’s home.
Tena kho pana samayena bodhi rājakumāro bahidvārakoṭṭhake ṭhito hoti bhagavantaṁ āgamayamāno. ||| Now at that time Prince Bodhi was standing outside the gates waiting for the Buddha.
Addasā kho bodhi rājakumāro bhagavantaṁ dūratova āgacchantaṁ. ||| Seeing the Buddha coming off in the distance,
Disvāna paccuggantvā bhagavantaṁ abhivādetvā purakkhatvā yena kokanado pāsādo tenupasaṅkami. ||| he went out to greet him. After bowing and inviting the Buddha to go first, he approached the Pink Lotus longhouse.
Atha kho bhagavā pacchimaṁ sopānakaḷevaraṁ nissāya aṭṭhāsi. ||| But the Buddha stopped by the last step of the staircase.
Atha kho bodhi rājakumāro bhagavantaṁ etadavoca: ||| Then Prince Bodhi said to him,
“abhiruhatu, bhante, bhagavā dussāni, abhiruhatu sugato dussāni; ||| “Sir, let the Blessed One ascend on the cloth! Let the Holy One ascend on the cloth!
yaṁ mama assa dīgharattaṁ hitāya sukhāyā”ti. ||| It will be for my lasting welfare and happiness.”
Evaṁ vutte, bhagavā tuṇhī ahosi. ||| But when he said this, the Buddha kept silent.
Dutiyampi kho …pe… ||| For a second time …
tatiyampi kho bodhi rājakumāro bhagavantaṁ etadavoca: ||| and a third time, Prince Bodhi said to him,
“abhiruhatu, bhante, bhagavā dussāni, abhiruhatu sugato dussāni; ||| “Sir, let the Blessed One ascend on the cloth! Let the Holy One ascend on the cloth!
yaṁ mama assa dīgharattaṁ hitāya sukhāyā”ti. ||| It will be for my lasting welfare and happiness.”
Atha kho bhagavā āyasmantaṁ ānandaṁ apalokesi. ||| Then the Buddha glanced at Venerable Ānanda.
Atha kho āyasmā ānando bodhiṁ rājakumāraṁ etadavoca: ||| So Ānanda said to Prince Bodhi,
“saṁharatu, rājakumāra, dussāni; ||| “Fold up the cloth, Prince.
na bhagavā celapaṭikaṁ akkamissati. ||| The Buddha will not step upon white cloth.
Pacchimaṁ janataṁ tathāgato anukampatī”ti. ||| The Realized One has sympathy for future generations.”
Atha kho bodhi rājakumāro dussāni saṁharāpetvā uparikokanadapāsāde āsanāni paññapesi. ||| So Prince Bodhi had the cloth folded up and the seats spread out upstairs in the longhouse.
Atha kho bhagavā kokanadaṁ pāsādaṁ abhiruhitvā paññatte āsane nisīdi saddhiṁ bhikkhusaṅghena. ||| Then the Buddha ascended the longhouse and sat on the seats spread out together with the Saṅgha of mendicants.
Atha kho bodhi rājakumāro buddhappamukhaṁ bhikkhusaṅghaṁ paṇītena khādanīyena bhojanīyena sahatthā santappesi sampavāresi. ||| Then Prince Bodhi served and satisfied the mendicant Saṅgha headed by the Buddha with his own hands with delicious fresh and cooked foods.
Atha kho bodhi rājakumāro bhagavantaṁ bhuttāviṁ onītapattapāṇiṁ aññataraṁ nīcaṁ āsanaṁ gahetvā ekamantaṁ nisīdi. ||| When the Buddha had eaten and washed his hand and bowl, Prince Bodhi took a low seat, sat to one side,
Ekamantaṁ nisinno kho bodhi rājakumāro bhagavantaṁ etadavoca: ||| and said to him,
“mayhaṁ kho, bhante, evaṁ hoti: ||| “Sir, this is what I think:
‘na kho sukhena sukhaṁ adhigantabbaṁ, dukkhena kho sukhaṁ adhigantabban’”ti. ||| ‘Pleasure is not gained through pleasure; pleasure is gained through pain.’”
“Mayhampi kho, rājakumāra, pubbeva sambodhā anabhisambuddhassa bodhisattasseva sato etadahosi: ||| “Prince, before my awakening—when I was still unawakened but intent on awakening—I too thought:
‘na kho sukhena sukhaṁ adhigantabbaṁ, dukkhena kho sukhaṁ adhigantabban’ti. ||| ‘Pleasure is not gained through pleasure; pleasure is gained through pain.’
So kho ahaṁ, rājakumāra, aparena samayena daharova samāno susukāḷakeso bhadrena yobbanena samannāgato paṭhamena vayasā akāmakānaṁ mātāpitūnaṁ assumukhānaṁ rudantānaṁ kesamassuṁ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṁ pabbajiṁ. ||| Some time later, while still with pristine black hair, blessed with youth, in the prime of life—though my mother and father wished otherwise, weeping with tearful faces—I shaved off my hair and beard, dressed in ocher robes, and went forth from the lay life to homelessness.
So evaṁ pabbajito samāno kiṅkusalagavesī anuttaraṁ santivarapadaṁ pariyesamāno yena āḷāro kālāmo tenupasaṅkamiṁ; upasaṅkamitvā āḷāraṁ kālāmaṁ etadavocaṁ: ||| Once I had gone forth I set out to discover what is skillful, seeking the supreme state of sublime peace. I approached Āḷāra Kālāma and said to him,
‘icchāmahaṁ, āvuso kālāma, imasmiṁ dhammavinaye brahmacariyaṁ caritun’ti. ||| ‘Reverend Kālāma, I wish to lead the spiritual life in this teaching and training.’
Evaṁ vutte, rājakumāra, āḷāro kālāmo maṁ etadavoca: ||| Āḷāra Kālāma replied,
‘viharatāyasmā, ||| ‘Stay, venerable.
tādiso ayaṁ dhammo yattha viññū puriso nacirasseva sakaṁ ācariyakaṁ sayaṁ abhiññā sacchikatvā upasampajja vihareyyā’ti. ||| This teaching is such that a sensible person can soon realize their own tradition with their own insight and live having achieved it.’
So kho ahaṁ, rājakumāra, nacirasseva khippameva taṁ dhammaṁ pariyāpuṇiṁ. ||| I quickly memorized that teaching.
So kho ahaṁ, rājakumāra, tāvatakeneva oṭṭhapahatamattena lapitalāpanamattena ñāṇavādañca vadāmi, theravādañca jānāmi passāmīti ca paṭijānāmi, ahañceva aññe ca. ||| As far as lip-recital and verbal repetition went, I spoke the doctrine of knowledge, the elder doctrine. I claimed to know and see, and so did others.
Tassa mayhaṁ, rājakumāra, etadahosi: ||| Then it occurred to me,
‘na kho āḷāro kālāmo imaṁ dhammaṁ kevalaṁ saddhāmattakena sayaṁ abhiññā sacchikatvā upasampajja viharāmīti pavedeti; ||| ‘It is not solely by mere faith that Āḷāra Kālāma declares: “I realize this teaching with my own insight, and live having achieved it.”
addhā āḷāro kālāmo imaṁ dhammaṁ jānaṁ passaṁ viharatī’ti. ||| Surely he meditates knowing and seeing this teaching.’
Atha khvāhaṁ, rājakumāra, yena āḷāro kālāmo tenupasaṅkamiṁ; upasaṅkamitvā āḷāraṁ kālāmaṁ etadavocaṁ: ||| So I approached Āḷāra Kālāma and said to him,
‘kittāvatā no, āvuso kālāma, imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharāmīti pavedesī’ti? ||| ‘Reverend Kālāma, to what extent do you say you’ve realized this teaching with your own insight?’
Evaṁ vutte, rājakumāra, āḷāro kālāmo ākiñcaññāyatanaṁ pavedesi. ||| When I said this, he declared the dimension of nothingness.
Tassa mayhaṁ, rājakumāra, etadahosi: ||| Then it occurred to me,
‘na kho āḷārasseva kālāmassa atthi saddhā, mayhampatthi saddhā; ||| ‘It’s not just Āḷāra Kālāma who has faith,
na kho āḷārasseva kālāmassa atthi vīriyaṁ …pe… ||| energy,
sati … ||| mindfulness,
samādhi … ||| immersion,
paññā, mayhampatthi paññā. ||| and wisdom; I too have these things.
Yannūnāhaṁ yaṁ dhammaṁ āḷāro kālāmo sayaṁ abhiññā sacchikatvā upasampajja viharāmīti pavedeti tassa dhammassa sacchikiriyāya padaheyyan’ti. ||| Why don’t I make an effort to realize the same teaching that Āḷāra Kālāma says he has realized with his own insight?’
So kho ahaṁ, rājakumāra, nacirasseva khippameva taṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja vihāsiṁ. ||| I quickly realized that teaching with my own insight, and lived having achieved it.
Atha khvāhaṁ, rājakumāra, yena āḷāro kālāmo tenupasaṅkamiṁ; upasaṅkamitvā āḷāraṁ kālāmaṁ etadavocaṁ: ||| So I approached Āḷāra Kālāma and said to him,
‘ettāvatā no, āvuso kālāma, imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja pavedesī’ti? ||| ‘Reverend Kālāma, is it up to this point that you realized this teaching with your own insight, and declare having achieved it?’
‘Ettāvatā kho ahaṁ, āvuso, imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja pavedemī’ti. ||| ‘I have, reverend.’
‘Ahampi kho, āvuso, ettāvatā imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharāmī’ti. ||| ‘I too have realized this teaching with my own insight up to this point, and live having achieved it.’
‘Lābhā no, āvuso, suladdhaṁ no, āvuso, ||| ‘We are fortunate, reverend, so very fortunate
ye mayaṁ āyasmantaṁ tādisaṁ sabrahmacāriṁ passāma. ||| to see a venerable such as yourself as one of our spiritual companions!
Iti yāhaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja pavedemi, taṁ tvaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharasi. ||| So the teaching that I’ve realized with my own insight, and declare having achieved it, you’ve realized with your own insight, and dwell having achieved it.
Yaṁ tvaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharasi, tamahaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja pavedemi. ||| The teaching that you’ve realized with your own insight, and dwell having achieved it, I’ve realized with my own insight, and declare having achieved it.
Iti yāhaṁ dhammaṁ jānāmi taṁ tvaṁ dhammaṁ jānāsi; yaṁ tvaṁ dhammaṁ jānāsi tamahaṁ dhammaṁ jānāmi. ||| So the teaching that I know, you know, and the teaching you know, I know.
Iti yādiso ahaṁ, tādiso tuvaṁ; yādiso tuvaṁ tādiso ahaṁ. ||| I am like you and you are like me.
Ehi dāni, āvuso, ubhova santā imaṁ gaṇaṁ pariharāmā’ti. ||| Come now, reverend! We should both lead this community together.’
Iti kho, rājakumāra, āḷāro kālāmo ācariyo me samāno attano antevāsiṁ maṁ samānaṁ attanā samasamaṁ ṭhapesi, uḷārāya ca maṁ pūjāya pūjesi. ||| And that is how my tutor Āḷāra Kālāma placed me, his pupil, on the same position as him, and honored me with high praise.
Tassa mayhaṁ, rājakumāra, etadahosi: ||| Then it occurred to me,
‘nāyaṁ dhammo nibbidāya na virāgāya na nirodhāya na upasamāya na abhiññāya na sambodhāya na nibbānāya saṁvattati, yāvadeva ākiñcaññāyatanūpapattiyā’ti. ||| ‘This teaching doesn’t lead to disillusionment, dispassion, cessation, peace, insight, awakening, and extinguishment. It only leads as far as rebirth in the dimension of nothingness.’
So kho ahaṁ, rājakumāra, taṁ dhammaṁ analaṅkaritvā tasmā dhammā nibbijja apakkamiṁ. ||| Realizing that this teaching was inadequate, I left disappointed.
So kho ahaṁ, rājakumāra, kiṅkusalagavesī anuttaraṁ santivarapadaṁ pariyesamāno yena udako rāmaputto tenupasaṅkamiṁ; upasaṅkamitvā udakaṁ rāmaputtaṁ etadavocaṁ: ||| I set out to discover what is skillful, seeking the supreme state of sublime peace. I approached Uddaka son of Rāma and said to him,
‘icchāmahaṁ, āvuso, imasmiṁ dhammavinaye brahmacariyaṁ caritun’ti. ||| ‘Reverend, I wish to lead the spiritual life in this teaching and training.’
Evaṁ vutte, rājakumāra, udako rāmaputto maṁ etadavoca: ||| Uddaka replied,
‘viharatāyasmā, ||| ‘Stay, venerable.
tādiso ayaṁ dhammo yattha viññū puriso nacirasseva sakaṁ ācariyakaṁ sayaṁ abhiññā sacchikatvā upasampajja vihareyyā’ti. ||| This teaching is such that a sensible person can soon realize their own tradition with their own insight and live having achieved it.’
So kho ahaṁ, rājakumāra, nacirasseva khippameva taṁ dhammaṁ pariyāpuṇiṁ. ||| I quickly memorized that teaching.
So kho ahaṁ, rājakumāra, tāvatakeneva oṭṭhapahatamattena lapitalāpanamattena ñāṇavādañca vadāmi, theravādañca jānāmi passāmīti ca paṭijānāmi, ahañceva aññe ca. ||| As far as lip-recital and verbal repetition went, I spoke the doctrine of knowledge, the elder doctrine. I claimed to know and see, and so did others.
Tassa mayhaṁ, rājakumāra, etadahosi: ||| Then it occurred to me,
‘na kho rāmo imaṁ dhammaṁ kevalaṁ saddhāmattakena sayaṁ abhiññā sacchikatvā upasampajja viharāmīti pavedesi; ||| ‘It is not solely by mere faith that Rāma declared: “I realize this teaching with my own insight, and live having achieved it.”
addhā rāmo imaṁ dhammaṁ jānaṁ passaṁ vihāsī’ti. ||| Surely he meditated knowing and seeing this teaching.’
Atha khvāhaṁ, rājakumāra, yena udako rāmaputto tenupasaṅkamiṁ; upasaṅkamitvā udakaṁ rāmaputtaṁ etadavocaṁ: ||| So I approached Uddaka son of Rāma and said to him,
‘kittāvatā no, āvuso, rāmo imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharāmīti pavedesī’ti? ||| ‘Reverend, to what extent did Rāma say he’d realized this teaching with his own insight?’
Evaṁ vutte, rājakumāra, udako rāmaputto nevasaññānāsaññāyatanaṁ pavedesi. ||| When I said this, Uddaka son of Rāma declared the dimension of neither perception nor non-perception.
Tassa mayhaṁ, rājakumāra, etadahosi: ||| Then it occurred to me,
‘na kho rāmasseva ahosi saddhā, mayhampatthi saddhā; ||| ‘It’s not just Rāma who had faith,
na kho rāmasseva ahosi vīriyaṁ …pe… ||| energy,
sati … ||| mindfulness,
samādhi … ||| immersion,
paññā, mayhampatthi paññā. ||| and wisdom; I too have these things.
Yannūnāhaṁ yaṁ dhammaṁ rāmo sayaṁ abhiññā sacchikatvā upasampajja viharāmīti pavedeti tassa dhammassa sacchikiriyāya padaheyyan’ti. ||| Why don’t I make an effort to realize the same teaching that Rāma said he had realized with his own insight?’
So kho ahaṁ, rājakumāra, nacirasseva khippameva taṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja vihāsiṁ. ||| I quickly realized that teaching with my own insight, and lived having achieved it.
Atha khvāhaṁ, rājakumāra, yena udako rāmaputto tenupasaṅkamiṁ; upasaṅkamitvā udakaṁ rāmaputtaṁ etadavocaṁ: ||| So I approached Uddaka son of Rāma and said to him,
‘ettāvatā no, āvuso, rāmo imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja pavedesī’ti? ||| ‘Reverend, had Rāma realized this teaching with his own insight up to this point, and declared having achieved it?’
‘Ettāvatā kho, āvuso, rāmo imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja pavedesī’ti. ||| ‘He had, reverend.’
‘Ahampi kho, āvuso, ettāvatā imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharāmī’ti. ||| ‘I too have realized this teaching with my own insight up to this point, and live having achieved it.’
‘Lābhā no, āvuso, suladdhaṁ no, āvuso, ||| ‘We are fortunate, reverend, so very fortunate
ye mayaṁ āyasmantaṁ tādisaṁ sabrahmacāriṁ passāma. ||| to see a venerable such as yourself as one of our spiritual companions!
Iti yaṁ dhammaṁ rāmo sayaṁ abhiññā sacchikatvā upasampajja pavedesi taṁ tvaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharasi. ||| So the teaching that Rāma had realized with his own insight, and declared having achieved it, you’ve realized with your own insight, and dwell having achieved it.
Yaṁ tvaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharasi taṁ dhammaṁ rāmo sayaṁ abhiññā sacchikatvā upasampajja pavedesi. ||| The teaching that you’ve realized with your own insight, and dwell having achieved it, Rāma had realized with his own insight, and declared having achieved it.
Iti yaṁ dhammaṁ rāmo abhiññāsi taṁ tvaṁ dhammaṁ jānāsi; yaṁ tvaṁ dhammaṁ jānāsi taṁ dhammaṁ rāmo abhiññāsi. ||| So the teaching that Rāma directly knew, you know, and the teaching you know, Rāma directly knew.
Iti yādiso rāmo ahosi tādiso tuvaṁ, yādiso tuvaṁ tādiso rāmo ahosi. ||| Rāma was like you and you are like Rāma.
Ehi dāni, āvuso, tuvaṁ imaṁ gaṇaṁ pariharā’ti. ||| Come now, reverend! You should lead this community.’
Iti kho, rājakumāra, udako rāmaputto sabrahmacārī me samāno ācariyaṭṭhāne maṁ ṭhapesi, uḷārāya ca maṁ pūjāya pūjesi. ||| And that is how my spiritual companion Uddaka son of Rāma placed me in the position of a tutor and honored me with high praise.
Tassa mayhaṁ, rājakumāra, etadahosi: ||| Then it occurred to me,
‘nāyaṁ dhammo nibbidāya na virāgāya na nirodhāya na upasamāya na abhiññāya na sambodhāya na nibbānāya saṁvattati, yāvadeva nevasaññānāsaññāyatanūpapattiyā’ti. ||| ‘This teaching doesn’t lead to disillusionment, dispassion, cessation, peace, insight, awakening, and extinguishment. It only leads as far as rebirth in the dimension of neither perception nor non-perception.’
So kho ahaṁ, rājakumāra, taṁ dhammaṁ analaṅkaritvā tasmā dhammā nibbijja apakkamiṁ. ||| Realizing that this teaching was inadequate, I left disappointed.
So kho ahaṁ, rājakumāra, kiṅkusalagavesī anuttaraṁ santivarapadaṁ pariyesamāno, magadhesu anupubbena cārikaṁ caramāno, yena uruvelā senānigamo tadavasariṁ. ||| I set out to discover what is skillful, seeking the supreme state of sublime peace. Traveling stage by stage in the Magadhan lands, I arrived at the town of Senā in Uruvelā.
Tatthaddasaṁ ramaṇīyaṁ bhūmibhāgaṁ, pāsādikañca vanasaṇḍaṁ, nadiñca sandantiṁ setakaṁ supatitthaṁ, ramaṇīyaṁ samantā ca gocaragāmaṁ. ||| There I saw a delightful park, a lovely grove with a flowing river that was clean and charming, with smooth banks. And nearby was a village to resort to for alms.
Tassa mayhaṁ, rājakumāra, etadahosi: ||| Then it occurred to me,
‘ramaṇīyo vata bho bhūmibhāgo, pāsādiko ca vanasaṇḍo, nadī ca sandati setakā supatitthā, ramaṇīyā samantā ca gocaragāmo. ||| ‘This park is truly delightful, a lovely grove with a flowing river that’s clean and charming, with smooth banks. And nearby there’s a village to resort to for alms.
Alaṁ vatidaṁ kulaputtassa padhānatthikassa padhānāyā’ti. ||| This is good enough for striving for a gentleman wanting to strive.’
So kho ahaṁ, rājakumāra, tattheva nisīdiṁ: ||| So I sat down right there, thinking,
‘alamidaṁ padhānāyā’ti. ||| ‘This is good enough for striving.’
Apissu maṁ, rājakumāra, tisso upamā paṭibhaṁsu anacchariyā pubbe assutapubbā. ||| And then these three similes, which were neither supernaturally inspired, nor learned before in the past, occurred to me.
Seyyathāpi, rājakumāra, allaṁ kaṭṭhaṁ sasnehaṁ udake nikkhittaṁ. ||| Suppose there was a green, sappy log, and it was lying in water.
Atha puriso āgaccheyya uttarāraṇiṁ ādāya: ||| Then a person comes along with a drill-stick, thinking
‘aggiṁ abhinibbattessāmi, tejo pātukarissāmī’ti. ||| to light a fire and produce heat.
Taṁ kiṁ maññasi, rājakumāra, ||| What do you think, Prince?
api nu so puriso amuṁ allaṁ kaṭṭhaṁ sasnehaṁ udake nikkhittaṁ uttarāraṇiṁ ādāya abhimanthento aggiṁ abhinibbatteyya, tejo pātukareyyā”ti? ||| By drilling the stick against that green, sappy log lying in water, could they light a fire and produce heat?”
“No hidaṁ, bhante. ||| “No, sir.
Taṁ kissa hetu? ||| Why is that?
Aduñhi, bhante, allaṁ kaṭṭhaṁ sasnehaṁ tañca pana udake nikkhittaṁ, ||| Because it’s a green, sappy log, and it’s lying in the water.
yāvadeva ca pana so puriso kilamathassa vighātassa bhāgī assā”ti. ||| That person will eventually get weary and frustrated.”
“Evameva kho, rājakumāra, ye hi keci samaṇā vā brāhmaṇā vā kāyena ceva cittena ca kāmehi avūpakaṭṭhā viharanti, yo ca nesaṁ kāmesu kāmacchando kāmasneho kāmamucchā kāmapipāsā kāmapariḷāho so ca ajjhattaṁ na suppahīno hoti, na suppaṭippassaddho. ||| “In the same way, there are ascetics and brahmins who don’t live withdrawn in body and mind from sensual pleasures. They haven’t internally given up or stilled desire, affection, infatuation, thirst, and passion for sensual pleasures. Regardless of whether or not they suffer painful, sharp, severe, acute feelings because of their efforts, they are incapable of knowledge and vision, of supreme awakening.
Opakkamikā cepi te bhonto samaṇabrāhmaṇā dukkhā tibbā kharā kaṭukā vedanā vedayanti, abhabbāva te ñāṇāya dassanāya anuttarāya sambodhāya.
No cepi te bhonto samaṇabrāhmaṇā opakkamikā dukkhā tibbā kharā kaṭukā vedanā vedayanti, abhabbāva te ñāṇāya dassanāya anuttarāya sambodhāya.
Ayaṁ kho maṁ, rājakumāra, paṭhamā upamā paṭibhāsi anacchariyā pubbe assutapubbā. ||| This was the first example that occurred to me.
Aparāpi kho maṁ, rājakumāra, dutiyā upamā paṭibhāsi anacchariyā pubbe assutapubbā. ||| Then a second example occurred to me.
Seyyathāpi, rājakumāra, allaṁ kaṭṭhaṁ sasnehaṁ ārakā udakā thale nikkhittaṁ. ||| Suppose there was a green, sappy log, and it was lying on dry land far from the water.
Atha puriso āgaccheyya uttarāraṇiṁ ādāya: ||| Then a person comes along with a drill-stick, thinking
‘aggiṁ abhinibbattessāmi, tejo pātukarissāmī’ti. ||| to light a fire and produce heat.
Taṁ kiṁ maññasi, rājakumāra, ||| What do you think, Prince?
api nu so puriso amuṁ allaṁ kaṭṭhaṁ sasnehaṁ ārakā udakā thale nikkhittaṁ uttarāraṇiṁ ādāya abhimanthento aggiṁ abhinibbatteyya, tejo pātukareyyā”ti? ||| By drilling the stick against that green, sappy log on dry land far from water, could they light a fire and produce heat?”
“No hidaṁ, bhante. ||| “No, sir.
Taṁ kissa hetu? ||| Why is that?
Aduñhi, bhante, allaṁ kaṭṭhaṁ sasnehaṁ kiñcāpi ārakā udakā thale nikkhittaṁ, ||| Because it’s still a green, sappy log, despite the fact that it’s lying on dry land far from water.
yāvadeva ca pana so puriso kilamathassa vighātassa bhāgī assā”ti. ||| That person will eventually get weary and frustrated.”
“Evameva kho, rājakumāra, ye hi keci samaṇā vā brāhmaṇā vā kāyena ceva cittena ca kāmehi vūpakaṭṭhā viharanti, yo ca nesaṁ kāmesu kāmacchando kāmasneho kāmamucchā kāmapipāsā kāmapariḷāho so ca ajjhattaṁ na suppahīno hoti, na suppaṭippassaddho. ||| “In the same way, there are ascetics and brahmins who live withdrawn in body and mind from sensual pleasures. But they haven’t internally given up or stilled desire, affection, infatuation, thirst, and passion for sensual pleasures. Regardless of whether or not they suffer painful, sharp, severe, acute feelings because of their efforts, they are incapable of knowledge and vision, of supreme awakening.
Opakkamikā cepi te bhonto samaṇabrāhmaṇā dukkhā tibbā kharā kaṭukā vedanā vedayanti, abhabbāva te ñāṇāya dassanāya anuttarāya sambodhāya.
No cepi te bhonto samaṇabrāhmaṇā opakkamikā dukkhā tibbā kharā kaṭukā vedanā vedayanti, abhabbāva te ñāṇāya dassanāya anuttarāya sambodhāya.
Ayaṁ kho maṁ, rājakumāra, dutiyā upamā paṭibhāsi anacchariyā pubbe assutapubbā. ||| This was the second example that occurred to me.
Aparāpi kho maṁ, rājakumāra, tatiyā upamā paṭibhāsi anacchariyā pubbe assutapubbā. ||| Then a third example occurred to me.
Seyyathāpi, rājakumāra, sukkhaṁ kaṭṭhaṁ koḷāpaṁ ārakā udakā thale nikkhittaṁ. ||| Suppose there was a dried up, withered log, and it was lying on dry land far from the water.
Atha puriso āgaccheyya uttarāraṇiṁ ādāya: ||| Then a person comes along with a drill-stick, thinking
‘aggiṁ abhinibbattessāmi, tejo pātukarissāmī’ti. ||| to light a fire and produce heat.
Taṁ kiṁ maññasi, rājakumāra, ||| What do you think, Prince?
