Saṁyutta Nikāya 46.51 ||| Linked Discourses 46.51
Ko ca, bhikkhave, āhāro anuppannassa vā uddhaccakukkuccassa uppādāya, uppannassa vā uddhaccakukkuccassa bhiyyobhāvāya vepullāya? ||| And what fuels the arising of restlessness and remorse, or, when they have arisen, makes them increase and grow?
Atthi, bhikkhave, cetaso avūpasamo. ||| There is the unsettled mind.
Tattha ayonisomanasikārabahulīkāro— ||| Frequent irrational application of mind to that
ayamāhāro anuppannassa vā uddhaccakukkuccassa uppādāya, uppannassa vā uddhaccakukkuccassa bhiyyobhāvāya vepullāya. ||| fuels the arising of restlessness and remorse, or, when they have arisen, makes them increase and grow.
Ko ca, bhikkhave, āhāro anuppannāya vā vicikicchāya uppādāya, uppannāya vā vicikicchāya bhiyyobhāvāya vepullāya? ||| And what fuels the arising of doubt, or, when it has arisen, makes it increase and grow?
Atthi, bhikkhave, vicikicchāṭṭhānīyā dhammā. ||| There are things that are grounds for doubt.
Tattha ayonisomanasikārabahulīkāro— ||| Frequent irrational application of mind to them
ayamāhāro anuppannāya vā vicikicchāya uppādāya, uppannāya vā vicikicchāya bhiyyobhāvāya vepullāya. ||| fuels the arising of doubt, or, when it has arisen, makes it increase and grow.
Ko ca, bhikkhave, āhāro anuppannassa vā satisambojjhaṅgassa uppādāya, uppannassa vā satisambojjhaṅgassa bhāvanāya pāripūriyā? ||| And what fuels the arising of the awakening factor of mindfulness, or, when it has arisen, fully develops it?
Atthi, bhikkhave, satisambojjhaṅgaṭṭhānīyā dhammā. ||| There are things that are grounds for the awakening factor of mindfulness.
Tattha yonisomanasikārabahulīkāro— ||| Frequent rational application of mind to them
ayamāhāro anuppannassa vā satisambojjhaṅgassa uppādāya, uppannassa vā satisambojjhaṅgassa bhāvanāya pāripūriyā. ||| fuels the arising of the awakening factor of mindfulness, or, when it has arisen, fully develops it.
Ko ca, bhikkhave, āhāro anuppannassa vā dhammavicayasambojjhaṅgassa uppādāya, uppannassa vā dhammavicayasambojjhaṅgassa bhāvanāya pāripūriyā? ||| And what fuels the arising of the awakening factor of investigation of principles, or, when it has arisen, fully develops it?
Atthi, bhikkhave, kusalākusalā dhammā sāvajjānavajjā dhammā hīnapaṇītā dhammā kaṇhasukkasappaṭibhāgā dhammā. ||| There are qualities that are skillful and unskillful, blameworthy and blameless, inferior and superior, and those with a portion of dark or bright.
Tattha yonisomanasikārabahulīkāro— ||| Frequent rational application of mind to them
ayamāhāro anuppannassa vā dhammavicayasambojjhaṅgassa uppādāya, uppannassa vā dhammavicayasambojjhaṅgassa bhāvanāya pāripūriyā. ||| fuels the arising of the awakening factor of investigation of principles, or, when it has arisen, fully develops it.
Ko ca, bhikkhave, āhāro anuppannassa vā vīriyasambojjhaṅgassa uppādāya, uppannassa vā vīriyasambojjhaṅgassa bhāvanāya pāripūriyā? ||| And what fuels the arising of the awakening factor of energy, or, when it has arisen, fully develops it?
Atthi, bhikkhave, ārambhadhātu nikkamadhātu parakkamadhātu. ||| There are the elements of initiative, persistence, and exertion.
Tattha yonisomanasikārabahulīkāro— ||| Frequent rational application of mind to them
ayamāhāro anuppannassa vā vīriyasambojjhaṅgassa uppādāya, uppannassa vā vīriyasambojjhaṅgassa bhāvanāya pāripūriyā. ||| fuels the arising of the awakening factor of energy, or, when it has arisen, fully develops it.
Ko ca, bhikkhave, āhāro anuppannassa vā pītisambojjhaṅgassa uppādāya, uppannassa vā pītisambojjhaṅgassa bhāvanāya pāripūriyā? ||| And what fuels the arising of the awakening factor of rapture, or, when it has arisen, fully develops it?
Atthi, bhikkhave, pītisambojjhaṅgaṭṭhānīyā dhammā. ||| There are things that are grounds for the awakening factor of rapture.
Tattha yonisomanasikārabahulīkāro— ||| Frequent rational application of mind to them
ayamāhāro anuppannassa vā pītisambojjhaṅgassa uppādāya, uppannassa vā pītisambojjhaṅgassa bhāvanāya pāripūriyā. ||| fuels the arising of the awakening factor of rapture, or, when it has arisen, fully develops it.
Ko ca, bhikkhave, āhāro anuppannassa vā passaddhisambojjhaṅgassa uppādāya, uppannassa vā passaddhisambojjhaṅgassa bhāvanāya pāripūriyā? ||| And what fuels the arising of the awakening factor of tranquility, or, when it has arisen, fully develops it?
Atthi, bhikkhave, kāyappassaddhi cittappassaddhi. ||| There is tranquility of the body and of the mind.
Tattha yonisomanasikārabahulīkāro— ||| Frequent rational application of mind to that
ayamāhāro anuppannassa vā passaddhisambojjhaṅgassa uppādāya, uppannassa vā passaddhisambojjhaṅgassa bhāvanāya pāripūriyā. ||| fuels the arising of the awakening factor of tranquility, or, when it has arisen, fully develops it.
Ko ca, bhikkhave, āhāro anuppannassa vā samādhisambojjhaṅgassa uppādāya, uppannassa vā samādhisambojjhaṅgassa bhāvanāya pāripūriyā? ||| And what fuels the arising of the awakening factor of immersion, or, when it has arisen, fully develops it?
Atthi, bhikkhave, samathanimittaṁ abyagganimittaṁ. ||| There are things that are the basis of serenity and freedom from distraction.
Tattha yonisomanasikārabahulīkāro— ||| Frequent rational application of mind to them
ayamāhāro anuppannassa vā samādhisambojjhaṅgassa uppādāya, uppannassa vā samādhisambojjhaṅgassa bhāvanāya pāripūriyā. ||| fuels the arising of the awakening factor of immersion, or, when it has arisen, fully develops it.
Ko ca, bhikkhave, āhāro anuppannassa vā upekkhāsambojjhaṅgassa uppādāya, uppannassa vā upekkhāsambojjhaṅgassa bhāvanāya pāripūriyā? ||| And what fuels the arising of the awakening factor of equanimity, or, when it has arisen, fully develops it?
Atthi, bhikkhave, upekkhāsambojjhaṅgaṭṭhānīyā dhammā. ||| There are things that are grounds for the awakening factor of equanimity.
Tattha yonisomanasikārabahulīkāro— ||| Frequent rational application of mind to them
ayamāhāro anuppannassa vā upekkhāsambojjhaṅgassa uppādāya, uppannassa vā upekkhāsambojjhaṅgassa bhāvanāya pāripūriyā. ||| fuels the arising of the awakening factor of equanimity, or, when it has arisen, fully develops it.
Ko ca, bhikkhave, anāhāro anuppannassa vā kāmacchandassa uppādāya, uppannassa vā kāmacchandassa bhiyyobhāvāya vepullāya? ||| And what starves the arising of sensual desire, or, when it has arisen, starves its increase and growth?
Atthi, bhikkhave, asubhanimittaṁ. ||| There is the feature of ugliness.
Tattha yonisomanasikārabahulīkāro— ||| Frequent rational application of mind to that
ayamanāhāro anuppannassa vā kāmacchandassa uppādāya, uppannassa vā kāmacchandassa bhiyyobhāvāya vepullāya. ||| starves the arising of sensual desire, or, when it has arisen, starves its increase and growth.
Ko ca, bhikkhave, anāhāro anuppannassa vā byāpādassa uppādāya, uppannassa vā byāpādassa bhiyyobhāvāya vepullāya? ||| And what starves the arising of ill will, or, when it has arisen, starves its increase and growth?
Atthi, bhikkhave, mettācetovimutti. ||| There is the heart’s release by love.
Tattha yonisomanasikārabahulīkāro— ||| Frequent rational application of mind to that
ayamanāhāro anuppannassa vā byāpādassa uppādāya, uppannassa vā byāpādassa bhiyyobhāvāya vepullāya. ||| starves the arising of ill will, or, when it has arisen, starves its increase and growth.
Ko ca, bhikkhave, anāhāro anuppannassa vā thinamiddhassa uppādāya, uppannassa vā thinamiddhassa bhiyyobhāvāya vepullāya? ||| And what starves the arising of dullness and drowsiness, or, when they have arisen, starves their increase and growth?
Atthi, bhikkhave, ārambhadhātu nikkamadhātu parakkamadhātu. ||| There are the elements of initiative, persistence, and exertion.
Tattha yonisomanasikārabahulīkāro— ||| Frequent rational application of mind to them
ayamanāhāro anuppannassa vā thinamiddhassa uppādāya, uppannassa vā thinamiddhassa bhiyyobhāvāya vepullāya. ||| starves the arising of dullness and drowsiness, or, when they have arisen, starves their increase and growth.
Ko ca, bhikkhave, anāhāro anuppannassa vā uddhaccakukkuccassa uppādāya, uppannassa vā uddhaccakukkuccassa bhiyyobhāvāya vepullāya? ||| And what starves the arising of restlessness and remorse, or, when they have arisen, starves their increase and growth?
Atthi, bhikkhave, cetaso vūpasamo. ||| There is the settled mind.
Tattha yonisomanasikārabahulīkāro— ||| Frequent rational application of mind to that
ayamanāhāro anuppannassa vā uddhaccakukkuccassa uppādāya, uppannassa vā uddhaccakukkuccassa bhiyyobhāvāya vepullāya. ||| starves the arising of restlessness and remorse, or, when they have arisen, starves their increase and growth.
Ko ca, bhikkhave, anāhāro anuppannāya vā vicikicchāya uppādāya, uppannāya vā vicikicchāya bhiyyobhāvāya vepullāya? ||| And what starves the arising of doubt, or, when it has arisen, starves its increase and growth?
Atthi, bhikkhave, kusalākusalā dhammā sāvajjānavajjā dhammā hīnapaṇītā dhammā kaṇhasukkasappaṭibhāgā dhammā. ||| There are qualities that are skillful and unskillful, blameworthy and blameless, inferior and superior, and those with a portion of dark or bright.
Tattha yonisomanasikārabahulīkāro— ||| Frequent rational application of mind to them
ayamanāhāro anuppannāya vā vicikicchāya uppādāya, uppannāya vā vicikicchāya bhiyyobhāvāya vepullāya. ||| starves the arising of doubt, or, when it has arisen, starves its increase and growth.
Ko ca, bhikkhave, anāhāro anuppannassa vā satisambojjhaṅgassa uppādāya, uppannassa vā satisambojjhaṅgassa bhāvanāya pāripūriyā? ||| And what starves the arising of the awakening factor of mindfulness, or, when it has arisen, starves its full development?
Atthi, bhikkhave, satisambojjhaṅgaṭṭhānīyā dhammā. ||| There are things that are grounds for the awakening factor of mindfulness.
Tattha amanasikārabahulīkāro— ||| Not frequently applying the mind to that
ayamanāhāro anuppannassa vā satisambojjhaṅgassa uppādāya, uppannassa vā satisambojjhaṅgassa bhāvanāya pāripūriyā. ||| starves the arising of the awakening factor of mindfulness, or, when it has arisen, starves its full development.
Ko ca, bhikkhave, anāhāro anuppannassa vā dhammavicayasambojjhaṅgassa uppādāya, uppannassa vā dhammavicayasambojjhaṅgassa bhāvanāya pāripūriyā? ||| And what starves the arising of the awakening factor of investigation of principles, or, when it has arisen, starves its full development?
Atthi, bhikkhave, kusalākusalā dhammā sāvajjānavajjā dhammā hīnapaṇītā dhammā kaṇhasukkasappaṭibhāgā dhammā. ||| There are qualities that are skillful and unskillful, blameworthy and blameless, inferior and superior, and those with a portion of dark or bright.
Tattha amanasikārabahulīkāro— ||| Not frequently applying the mind to that
ayamanāhāro anuppannassa vā dhammavicayasambojjhaṅgassa uppādāya, uppannassa vā dhammavicayasambojjhaṅgassa bhāvanāya pāripūriyā. ||| starves the arising of the awakening factor of investigation of principles, or, when it has arisen, starves its full development.
Ko ca, bhikkhave, anāhāro anuppannassa vā vīriyasambojjhaṅgassa uppādāya, uppannassa vā vīriyasambojjhaṅgassa bhāvanāya pāripūriyā? ||| And what starves the arising of the awakening factor of energy, or, when it has arisen, starves its full development?
Atthi, bhikkhave, ārambhadhātu nikkamadhātu parakkamadhātu. ||| There are the elements of initiative, persistence, and exertion.
Tattha amanasikārabahulīkāro— ||| Not frequently applying the mind to that
ayamanāhāro anuppannassa vā vīriyasambojjhaṅgassa uppādāya, uppannassa vā vīriyasambojjhaṅgassa bhāvanāya pāripūriyā. ||| starves the arising of the awakening factor of energy, or, when it has arisen, starves its full development.
Ko ca, bhikkhave, anāhāro anuppannassa vā pītisambojjhaṅgassa uppādāya, uppannassa vā pītisambojjhaṅgassa bhāvanāya pāripūriyā? ||| And what starves the arising of the awakening factor of rapture, or, when it has arisen, starves its full development?
Atthi, bhikkhave, pītisambojjhaṅgaṭṭhānīyā dhammā. ||| There are things that are grounds for the awakening factor of rapture.
Tattha amanasikārabahulīkāro— ||| Not frequently applying the mind to that
ayamanāhāro anuppannassa vā pītisambojjhaṅgassa uppādāya, uppannassa vā pītisambojjhaṅgassa bhāvanāya pāripūriyā. ||| starves the arising of the awakening factor of rapture, or, when it has arisen, starves its full development.
Ko ca, bhikkhave, anāhāro anuppannassa vā passaddhisambojjhaṅgassa uppādāya, uppannassa vā passaddhisambojjhaṅgassa bhāvanāya pāripūriyā? ||| And what starves the arising of the awakening factor of tranquility, or, when it has arisen, starves its full development?
Atthi, bhikkhave, kāyappassaddhi cittappassaddhi. ||| There is tranquility of the body and of the mind.
Tattha amanasikārabahulīkāro— ||| Not frequently applying the mind to that
ayamanāhāro anuppannassa vā passaddhisambojjhaṅgassa uppādāya, uppannassa vā passaddhisambojjhaṅgassa bhāvanāya pāripūriyā. ||| starves the arising of the awakening factor of tranquility, or, when it has arisen, starves its full development.
Ko ca, bhikkhave, anāhāro anuppannassa vā samādhisambojjhaṅgassa uppādāya, uppannassa vā samādhisambojjhaṅgassa bhāvanāya pāripūriyā? ||| And what starves the arising of the awakening factor of immersion, or, when it has arisen, starves its full development?
Atthi, bhikkhave, samathanimittaṁ abyagganimittaṁ. ||| There are things that are the basis of serenity and freedom from distraction.
Tattha amanasikārabahulīkāro— ||| Not frequently applying the mind to that
ayamanāhāro anuppannassa vā samādhisambojjhaṅgassa uppādāya, uppannassa vā samādhisambojjhaṅgassa bhāvanāya pāripūriyā. ||| starves the arising of the awakening factor of immersion, or, when it has arisen, starves its full development.
Ko ca, bhikkhave, anāhāro anuppannassa vā upekkhāsambojjhaṅgassa uppādāya, uppannassa vā upekkhāsambojjhaṅgassa bhāvanāya pāripūriyā? ||| And what starves the arising of the awakening factor of equanimity, or, when it has arisen, starves its full development?
Atthi, bhikkhave, upekkhāsambojjhaṅgaṭṭhānīyā dhammā. ||| There are things that are grounds for the awakening factor of equanimity.
Tattha amanasikārabahulīkāro— ||| Not frequently applying the mind to that
ayamanāhāro anuppannassa vā upekkhāsambojjhaṅgassa uppādāya, uppannassa vā upekkhāsambojjhaṅgassa bhāvanāya pāripūriyā”ti. ||| starves the arising of the awakening factor of equanimity, or, when it has arisen, starves its full development.”
Paṭhamaṁ.
