Saṁyutta Nikāya 3.19 ||| Linked Discourses 3.19
Asappuriso kho, mahārāja, uḷāre bhoge labhitvā nevattānaṁ sukheti pīṇeti, na mātāpitaro sukheti pīṇeti, na puttadāraṁ sukheti pīṇeti, na dāsakammakaraporise sukheti pīṇeti, na mittāmacce sukheti pīṇeti, na samaṇabrāhmaṇesu uddhaggikaṁ dakkhiṇaṁ patiṭṭhāpeti sovaggikaṁ sukhavipākaṁ saggasaṁvattanikaṁ. ||| When an untrue person has acquired notable wealth they don’t make themselves happy and pleased. Nor do they make their mother and father, partners and children, bondservants, workers, and staff, and friends and colleagues happy and pleased. And they don’t establish an uplifting religious donation for ascetics and brahmins that’s conducive to heaven, ripens in happiness, and leads to heaven.
Tassa te bhoge evaṁ sammā aparibhuñjiyamāne rājāno vā haranti corā vā haranti aggi vā ḍahati udakaṁ vā vahati appiyā vā dāyādā haranti. ||| Because they haven’t made proper use of that wealth, rulers or bandits take it, or fire consumes it, or flood sweeps it away, or unloved heirs take it.
Evaṁsa te, mahārāja, bhogā sammā aparibhuñjiyamānā parikkhayaṁ gacchanti, no paribhogaṁ. ||| Since that wealth is not properly utilized, it’s wasted, not used.
Seyyathāpi, mahārāja, amanussaṭṭhāne pokkharaṇī acchodakā sītodakā sātodakā setodakā supatitthā ramaṇīyā. ||| Suppose there was a lotus pond in an uninhabited region with clear, sweet, cool water, clean, with smooth banks, delightful.
Taṁ jano neva hareyya na piveyya na nahāyeyya na yathāpaccayaṁ vā kareyya. ||| But people don’t collect it or drink it or bathe in it or use it for any purpose.
Evañhi taṁ, mahārāja, udakaṁ sammā aparibhuñjiyamānaṁ parikkhayaṁ gaccheyya, no paribhogaṁ. ||| Since that water is not properly utilized, it’s wasted, not used.
Evameva kho, mahārāja, asappuriso uḷāre bhoge labhitvā nevattānaṁ sukheti pīṇeti, na mātāpitaro sukheti pīṇeti, na puttadāraṁ sukheti pīṇeti, na dāsakammakaraporise sukheti pīṇeti, na mittāmacce sukheti pīṇeti, na samaṇabrāhmaṇesu uddhaggikaṁ dakkhiṇaṁ patiṭṭhāpeti sovaggikaṁ sukhavipākaṁ saggasaṁvattanikaṁ. ||| In the same way, when an untrue person has acquired notable wealth …
Tassa te bhoge evaṁ sammā aparibhuñjiyamāne rājāno vā haranti, corā vā haranti, aggi vā ḍahati, udakaṁ vā vahati, appiyā vā dāyādā haranti.
Evaṁsa te, mahārāja, bhogā sammā aparibhuñjiyamānā parikkhayaṁ gacchanti, no paribhogaṁ. ||| it’s wasted, not used.
Sappuriso ca kho, mahārāja, uḷāre bhoge labhitvā attānaṁ sukheti pīṇeti, mātāpitaro sukheti pīṇeti, puttadāraṁ sukheti pīṇeti, dāsakammakaraporise sukheti pīṇeti, mittāmacce sukheti pīṇeti, samaṇabrāhmaṇesu uddhaggikaṁ dakkhiṇaṁ patiṭṭhāpeti sovaggikaṁ sukhavipākaṁ saggasaṁvattanikaṁ. ||| When a true person has acquired notable wealth they make themselves happy and pleased. And they make their mother and father, partners and children, bondservants, workers, and staff, and friends and colleagues happy and pleased. And they establish an uplifting religious donation for ascetics and brahmins that’s conducive to heaven, ripens in happiness, and leads to heaven.
Tassa te bhoge evaṁ sammā paribhuñjiyamāne neva rājāno haranti, na corā haranti, na aggi ḍahati, na udakaṁ vahati, na appiyā dāyādā haranti. ||| Because they make proper use of that wealth, rulers or bandits don’t take it, fire doesn’t consume it, flood doesn’t sweep it away, and unloved heirs don’t take it.
Evaṁsa te, mahārāja, bhogā sammā paribhuñjiyamānā paribhogaṁ gacchanti, no parikkhayaṁ. ||| Since that wealth is properly utilized, it’s used, not wasted.
Seyyathāpi, mahārāja, gāmassa vā nigamassa vā avidūre pokkharaṇī acchodakā sītodakā sātodakā setodakā supatitthā ramaṇīyā. ||| Suppose there was a lotus pond not far from a town or village with clear, sweet, cool water, clean, with smooth banks, delightful.
Tañca udakaṁ jano hareyyapi piveyyapi nahāyeyyapi yathāpaccayampi kareyya. ||| And people collected it and drank it and bathed in it and used it for their own purpose.
Evañhi taṁ, mahārāja, udakaṁ sammā paribhuñjiyamānaṁ paribhogaṁ gaccheyya, no parikkhayaṁ. ||| Since that water is properly utilized, it’s used, not wasted.
Evameva kho, mahārāja, sappuriso uḷāre bhoge labhitvā attānaṁ sukheti pīṇeti, mātāpitaro sukheti pīṇeti, puttadāraṁ sukheti pīṇeti, dāsakammakaraporise sukheti pīṇeti, mittāmacce sukheti pīṇeti, samaṇabrāhmaṇesu uddhaggikaṁ dakkhiṇaṁ patiṭṭhāpeti sovaggikaṁ sukhavipākaṁ saggasaṁvattanikaṁ. ||| In the same way, when a true person has acquired notable wealth …
Tassa te bhoge evaṁ sammā paribhuñjiyamāne neva rājāno haranti, na corā haranti, na aggi ḍahati, na udakaṁ vahati, na appiyā dāyādā haranti.
Evaṁsa te, mahārāja, bhogā sammā paribhuñjiyamānā paribhogaṁ gacchanti, no parikkhayan”ti. ||| it’s used, not wasted.
“Amanussaṭṭhāne udakaṁva sītaṁ, ||| As cool water in an uninhabited region
Tadapeyyamānaṁ parisosameti; ||| evaporates when not drunk;
Evaṁ dhanaṁ kāpuriso labhitvā, ||| so too when a reprobate acquires wealth,
Nevattanā bhuñjati no dadāti. ||| they neither use it themselves nor give it away.
Dhīro ca viññū adhigamma bhoge, ||| When the attentive and sensible acquire wealth,
So bhuñjati kiccakaro ca hoti; ||| they use it, being dutiful.
So ñātisaṅghaṁ nisabho bharitvā, ||| That boss, having supported the family unit,
Anindito saggamupeti ṭhānan”ti. ||| blameless, goes to a heavenly place.”
