Saṁyutta Nikāya 42.11 ||| Linked Discourses 42.11
“Ko nu kho, gāmaṇi, hetu, ko paccayo yena te ekaccānaṁ uruvelakappiyānaṁ manussānaṁ vadhena vā bandhena vā jāniyā vā garahāya vā uppajjeyyuṁ sokaparidevadukkhadomanassupāyāsā”ti? ||| “What’s the cause, chief, what’s the reason why, if this was to happen to some people it could cause you sorrow, while if it happens to others it does not?”
“Yesaṁ me, bhante, uruvelakappiyānaṁ manussānaṁ vadhena vā bandhena vā jāniyā vā garahāya vā uppajjeyyuṁ sokaparidevadukkhadomanassupāyāsā, atthi me tesu chandarāgo. ||| “The people regarding whom this would give rise to sorrow are those I have desire and passion.
Yesaṁ pana, bhante, uruvelakappiyānaṁ manussānaṁ vadhena vā bandhena vā jāniyā vā garahāya vā nuppajjeyyuṁ sokaparidevadukkhadomanassupāyāsā, natthi me tesu chandarāgo”ti. ||| The people regarding whom this would not give rise to sorrow are those I don’t have desire and passion.”
“Iminā tvaṁ, gāmaṇi, dhammena diṭṭhena viditena akālikena pattena pariyogāḷhena atītānāgate nayaṁ nehi: ||| “With this present phenomenon that you have seen, understood, immediately attained, and fathomed, you can apply the same method to the past and future:
‘yaṁ kho kiñci atītamaddhānaṁ dukkhaṁ uppajjamānaṁ uppajji sabbaṁ taṁ chandamūlakaṁ chandanidānaṁ. ||| ‘All the suffering that arose in the past was rooted and sourced in desire.
Chando hi mūlaṁ dukkhassa. ||| For desire is the root of suffering.
Yampi hi kiñci anāgatamaddhānaṁ dukkhaṁ uppajjamānaṁ uppajjissati, sabbaṁ taṁ chandamūlakaṁ chandanidānaṁ. ||| All the suffering that will arise in the future will be rooted and sourced in desire.
Chando hi mūlaṁ dukkhassā’”ti. ||| For desire is the root of suffering.’”
“Acchariyaṁ, bhante, abbhutaṁ, bhante. ||| “It’s incredible, sir, it’s amazing!
Yāva subhāsitañcidaṁ, bhante, bhagavatā: ||| How well said this was by the Buddha!
‘yaṁ kiñci dukkhaṁ uppajjamānaṁ uppajjati, sabbaṁ taṁ chandamūlakaṁ chandanidānaṁ. ||| ‘All the suffering that arises is rooted and sourced in desire.
Chando hi mūlaṁ dukkhassā’ti. ||| For desire is the root of suffering.’
Atthi me, bhante, ciravāsī nāma kumāro bahi āvasathe paṭivasati. ||| I have a boy called Ciravāsi, who resides in a house away from here.
So khvāhaṁ, bhante, kālasseva vuṭṭhāya purisaṁ uyyojemi: ||| I rise early and dispatch someone, saying:
‘gaccha, bhaṇe, ciravāsiṁ kumāraṁ jānāhī’ti. ||| ‘Go, I must say, and check on my boy Ciravāsi.’
Yāvakīvañca, bhante, so puriso nāgacchati, tassa me hoteva aññathattaṁ: ||| Until they get back I worry:
‘mā heva ciravāsissa kumārassa kiñci ābādhayitthā’”ti. ||| ‘I hope nothing’s wrong with Ciravāsi!’”
“Taṁ kiṁ maññasi, gāmaṇi, ||| “What do you think, chief?
ciravāsissa kumārassa vadhena vā bandhena vā jāniyā vā garahāya vā uppajjeyyuṁ sokaparidevadukkhadomanassupāyāsā”ti? ||| If Ciravāsi was executed, imprisoned, fined, or condemned, would it cause you sorrow, lamentation, pain, sadness, and distress?”
“Ciravāsissa me, bhante, kumārassa vadhena vā bandhena vā jāniyā vā garahāya vā jīvitassapi siyā aññathattaṁ, kiṁ pana me nuppajjissanti sokaparidevadukkhadomanassupāyāsā”ti. ||| “How could it not, sir?”
“Imināpi kho etaṁ, gāmaṇi, pariyāyena veditabbaṁ: ||| “This too is a way to understand:
‘yaṁ kiñci dukkhaṁ uppajjamānaṁ uppajjati, sabbaṁ taṁ chandamūlakaṁ chandanidānaṁ. ||| ‘All the suffering that arises is rooted and sourced in desire.
Chando hi mūlaṁ dukkhassā’ti. ||| For desire is the root of suffering.’
Taṁ kiṁ maññasi, gāmaṇi, ||| What do you think, chief?
yadā te ciravāsimātā adiṭṭhā ahosi, assutā ahosi, te ciravāsimātuyā chando vā rāgo vā pemaṁ vā”ti? ||| Before you’d seen or heard of Ciravāsi’s mother, did you have any desire or passion or fondness for her?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Dassanaṁ vā te, gāmaṇi, āgamma savanaṁ vā evaṁ te ahosi: ||| “Then was it because you saw or heard of her that you had
‘ciravāsimātuyā chando vā rāgo vā pemaṁ vā’”ti? ||| desire or passion or fondness for her?”
“Evaṁ, bhante”. ||| “Yes, sir.”
“Taṁ kiṁ maññasi, gāmaṇi, ||| “What do you think, chief?
ciravāsimātuyā te vadhena vā bandhena vā jāniyā vā garahāya vā uppajjeyyuṁ sokaparidevadukkhadomanassupāyāsā”ti? ||| If Ciravāsi’s mother was executed, imprisoned, fined, or condemned, would it cause you sorrow, lamentation, pain, sadness, and distress?”
“Ciravāsimātuyā me, bhante, vadhena vā bandhena vā jāniyā vā garahāya vā jīvitassapi siyā aññathattaṁ, kiṁ pana me nuppajjissanti sokaparidevadukkhadomanassupāyāsā”ti. ||| “How could it not, sir?”
“Imināpi kho etaṁ, gāmaṇi, pariyāyena veditabbaṁ: ||| “This too is a way to understand:
‘yaṁ kiñci dukkhaṁ uppajjamānaṁ uppajjati, sabbaṁ taṁ chandamūlakaṁ chandanidānaṁ. ||| ‘All the suffering that arises is rooted and sourced in desire.
Chando hi mūlaṁ dukkhassā’”ti. ||| For desire is the root of suffering.’”
Ekādasamaṁ.
