Saṁyutta Nikāya 11.3 ||| Linked Discourses 11.3
“suppaṭipanno bhagavato sāvakasaṅgho ujuppaṭipanno bhagavato sāvakasaṅgho ñāyappaṭipanno bhagavato sāvakasaṅgho sāmīcippaṭipanno bhagavato sāvakasaṅgho, yadidaṁ cattāri purisayugāni aṭṭha purisapuggalā esa bhagavato sāvakasaṅgho, āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṁ puññakkhettaṁ lokassā”ti. ||| ‘The Saṅgha of the Buddha’s disciples is practicing the way that’s good, direct, systematic, and proper. It consists of the four pairs, the eight individual persons. This is the Saṅgha of the Buddha’s disciples that is worthy of offerings dedicated to the gods, worthy of hospitality, worthy of a religious donation, worthy of greeting with cupped palms, and is the supreme field of merit for the world.’
Saṅghañhi vo, bhikkhave, anussarataṁ yaṁ bhavissati bhayaṁ vā chambhitattaṁ vā lomahaṁso vā, so pahīyissati. ||| Then your fear and terror will go away.
Taṁ kissa hetu? ||| Why is that?
Tathāgato hi, bhikkhave, arahaṁ sammāsambuddho vītarāgo vītadoso vītamoho abhīru acchambhī anutrāsī apalāyī’”ti. ||| Because the Realized One is free of greed, hate, and delusion. He is fearless, brave, bold, and stands his ground.”
Idamavoca bhagavā. ||| That is what the Buddha said.
Idaṁ vatvāna sugato athāparaṁ etadavoca satthā: ||| Then the Holy One, the Teacher, went on to say:
“Araññe rukkhamūle vā, ||| “In the wilderness, at a tree’s root,
suññāgāreva bhikkhavo; ||| or an empty hut, O mendicants,
Anussaretha sambuddhaṁ, ||| recollect the Buddha,
bhayaṁ tumhāka no siyā. ||| and no fear will come to you.
No ce buddhaṁ sareyyātha, ||| If you can’t recollect the Buddha—
lokajeṭṭhaṁ narāsabhaṁ; ||| the eldest in the world, the captain of men—
Atha dhammaṁ sareyyātha, ||| then recollect the teaching,
niyyānikaṁ sudesitaṁ. ||| emancipating, well taught.
No ce dhammaṁ sareyyātha, ||| If you can’t recollect the teaching—
niyyānikaṁ sudesitaṁ; ||| emancipating, well taught—
Atha saṅghaṁ sareyyātha, ||| then recollect the Saṅgha,
puññakkhettaṁ anuttaraṁ. ||| the supreme field of merit.
Evaṁ buddhaṁ sarantānaṁ, ||| Thus recollecting the Buddha,
Dhammaṁ saṅghañca bhikkhavo; ||| the teaching, and the Saṅgha, mendicants,
Bhayaṁ vā chambhitattaṁ vā, ||| fear and terror
Lomahaṁso na hessatī”ti. ||| and goosebumps will be no more.”
