Majjhima Nikāya 75 ||| Middle Discourses 75
duddiṭṭhaṁ vata, bho bhāradvāja, addasāma. ||| a very sad sight indeed,
Ye mayaṁ tassa bhoto gotamassa bhūnahuno seyyaṁ addasāmā”ti. ||| to see a bed for the worthy Gotama, that baby-killer!”
“Rakkhassetaṁ, māgaṇḍiya, vācaṁ; ||| “Be careful what you say, Māgaṇḍiya,
rakkhassetaṁ, māgaṇḍiya, vācaṁ. ||| be careful what you say.
Bahū hi tassa bhoto gotamassa khattiyapaṇḍitāpi brāhmaṇapaṇḍitāpi gahapatipaṇḍitāpi samaṇapaṇḍitāpi abhippasannā vinītā ariye ñāye dhamme kusale”ti. ||| Many astute aristocrats, brahmins, householders, and ascetics are devoted to the worthy Gotama. They’ve been guided by him in the noble system, the skillful teaching.”
“Sammukhā cepi mayaṁ, bho bhāradvāja, taṁ bhavantaṁ gotamaṁ passeyyāma, sammukhāpi naṁ vadeyyāma: ||| “Even if I was to see the worthy Gotama face to face, worthy Bhāradvāja, I would say to his face:
‘bhūnahu samaṇo gotamo’ti. ||| ‘The ascetic Gotama is a baby-killer.’
Taṁ kissa hetu? ||| Why is that?
Evañhi no sutte ocaratī”ti. ||| For so it came to me while sleeping.”
“Sace taṁ bhoto māgaṇḍiyassa agaru āroceyyāmi taṁ samaṇassa gotamassā”ti. ||| “If you don’t mind, I’ll tell the ascetic Gotama about this.”
“Appossukko bhavaṁ bhāradvājo vuttova naṁ vadeyyā”ti. ||| “Don’t worry, worthy Bhāradvāja. You may tell him exactly what I’ve said.”
Assosi kho bhagavā dibbāya sotadhātuyā visuddhāya atikkantamānusikāya bhāradvājagottassa brāhmaṇassa māgaṇḍiyena paribbājakena saddhiṁ imaṁ kathāsallāpaṁ. ||| With clairaudience that is purified and superhuman, the Buddha heard this discussion between the brahmin of the Bhāradvāja clan and the wanderer Māgaṇḍiya.
Atha kho bhagavā sāyanhasamayaṁ paṭisallānā vuṭṭhito yena bhāradvājagottassa brāhmaṇassa agyāgāraṁ tenupasaṅkami; upasaṅkamitvā nisīdi bhagavā paññatte tiṇasanthārake. ||| Coming out of retreat, he went to the brahmin’s fire chamber and sat on the grass mat.
Atha kho bhāradvājagotto brāhmaṇo yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavatā saddhiṁ sammodi. ||| Then the brahmin of the Bhāradvāja clan went to the Buddha and exchanged greetings with him.
Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinnaṁ kho bhāradvājagottaṁ brāhmaṇaṁ bhagavā etadavoca: ||| When the greetings and polite conversation were over, he sat down to one side. The Buddha said to him,
“ahu pana te, bhāradvāja, māgaṇḍiyena paribbājakena saddhiṁ imaṁyeva tiṇasanthārakaṁ ārabbha kocideva kathāsallāpo”ti? ||| “Bhāradvāja, did you have a discussion with the wanderer Māgaṇḍiya about this grass mat?”
Evaṁ vutte, bhāradvājagotto brāhmaṇo saṁviggo lomahaṭṭhajāto bhagavantaṁ etadavoca: ||| When he said this, the brahmin, shocked and awestruck, said to the Buddha,
“etadeva kho pana mayaṁ bhoto gotamassa ārocetukāmā. ||| “I wanted to mention this very thing to the worthy Gotama,
Atha ca pana bhavaṁ gotamo anakkhātaṁyeva akkhāsī”ti. ||| but you brought it up before I had a chance.”
Ayañca hi bhagavato bhāradvājagottena brāhmaṇena saddhiṁ antarākathā vippakatā hoti. ||| But this conversation between the Buddha and the brahmin was left unfinished.
Atha kho māgaṇḍiyo paribbājako jaṅghāvihāraṁ anucaṅkamamāno anuvicaramāno yena bhāradvājagottassa brāhmaṇassa agyāgāraṁ yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavatā saddhiṁ sammodi. ||| Then as the wanderer Māgaṇḍiya was going for a walk he approached that fire chamber. He went up to the Buddha, and exchanged greetings with him.
Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinnaṁ kho māgaṇḍiyaṁ paribbājakaṁ bhagavā etadavoca: ||| When the greetings and polite conversation were over, he sat down to one side, and the Buddha said to him:
“Cakkhuṁ kho, māgaṇḍiya, rūpārāmaṁ rūparataṁ rūpasammuditaṁ. ||| “Māgaṇḍiya, the eye likes sights, it loves them and enjoys them.
Taṁ tathāgatassa dantaṁ guttaṁ rakkhitaṁ saṁvutaṁ, tassa ca saṁvarāya dhammaṁ deseti. ||| That’s been tamed, guarded, protected and restrained by the Realized One, and he teaches Dhamma for its restraint.
Idaṁ nu te etaṁ, māgaṇḍiya, sandhāya bhāsitaṁ: ||| Is that what you were referring to when you called me
‘bhūnahu samaṇo gotamo’”ti? ||| a baby-killer?”
“Etadeva kho pana me, bho gotama, sandhāya bhāsitaṁ: ||| “That’s exactly what I was referring to.
‘bhūnahu samaṇo gotamo’ti.
Taṁ kissa hetu? ||| Why is that?
Evañhi no sutte ocaratī”ti. ||| For so it came to me while sleeping.”
“Sotaṁ kho, māgaṇḍiya, saddārāmaṁ …pe… ||| “The ear likes sounds …
ghānaṁ kho, māgaṇḍiya gandhārāmaṁ … ||| The nose likes smells …
jivhā kho, māgaṇḍiya, rasārāmā rasaratā rasasammuditā. ||| The tongue likes tastes …
Sā tathāgatassa dantā guttā rakkhitā saṁvutā, tassā ca saṁvarāya dhammaṁ deseti.
Idaṁ nu te etaṁ, māgaṇḍiya, sandhāya bhāsitaṁ:
‘bhūnahu samaṇo gotamo’”ti?
“Etadeva kho pana me, bho gotama, sandhāya bhāsitaṁ:
‘bhūnahu samaṇo gotamo’ti.
Taṁ kissa hetu?
Evañhi no sutte ocaratī”ti.
“Kāyo kho, māgaṇḍiya, phoṭṭhabbārāmo phoṭṭhabbarato …pe… ||| The body likes touches …
mano kho, māgaṇḍiya, dhammārāmo dhammarato dhammasammudito. ||| The mind likes ideas, it loves them and enjoys them.
So tathāgatassa danto gutto rakkhito saṁvuto, tassa ca saṁvarāya dhammaṁ deseti. ||| That’s been tamed, guarded, protected and restrained by the Realized One, and he teaches Dhamma for its restraint.
Idaṁ nu te etaṁ, māgaṇḍiya, sandhāya bhāsitaṁ: ||| Is that what you were referring to when you called me
‘bhūnahu samaṇo gotamo’”ti? ||| a baby-killer?”
“Etadeva kho pana me, bho gotama, sandhāya bhāsitaṁ: ||| “That’s exactly what I was referring to.
‘bhūnahu samaṇo gotamo’ti.
Taṁ kissa hetu? ||| Why is that?
Evañhi no sutte ocaratī”ti. ||| For so it came to me while sleeping.”
“Taṁ kiṁ maññasi, māgaṇḍiya: ||| “What do you think, Māgaṇḍiya?
‘idhekacco cakkhuviññeyyehi rūpehi paricāritapubbo assa iṭṭhehi kantehi manāpehi piyarūpehi kāmūpasaṁhitehi rajanīyehi, so aparena samayena rūpānaṁyeva samudayañca atthaṅgamañca assādañca ādīnavañca nissaraṇañca yathābhūtaṁ viditvā rūpataṇhaṁ pahāya rūpapariḷāhaṁ paṭivinodetvā vigatapipāso ajjhattaṁ vūpasantacitto vihareyya. ||| Take someone who used to amuse themselves with sights known by the eye, which are likable, desirable, agreeable, pleasant, sensual, and arousing. Some time later—having truly understood the origin, disappearance, gratification, drawback, and escape of sights, and having given up craving and dispelled passion for sights—they would live rid of thirst, their mind peaceful inside.
Imassa pana te, māgaṇḍiya, kimassa vacanīyan’”ti? ||| What would you have to say to them, Māgaṇḍiya?”
“Na kiñci, bho gotama”. ||| “Nothing, worthy Gotama.”
“Taṁ kiṁ maññasi, māgaṇḍiya: ||| “What do you think, Māgaṇḍiya?
‘idhekacco sotaviññeyyehi saddehi …pe… ||| Take someone who used to amuse themselves with sounds known by the ear …
ghānaviññeyyehi gandhehi … ||| smells known by the nose …
jivhāviññeyyehi rasehi … ||| tastes known by the tongue …
kāyaviññeyyehi phoṭṭhabbehi paricāritapubbo assa iṭṭhehi kantehi manāpehi piyarūpehi kāmūpasaṁhitehi rajanīyehi, ||| touches known by the body, which are likable, desirable, agreeable, pleasant, sensual, and arousing.
so aparena samayena phoṭṭhabbānaṁyeva samudayañca atthaṅgamañca assādañca ādīnavañca nissaraṇañca yathābhūtaṁ viditvā phoṭṭhabbataṇhaṁ pahāya phoṭṭhabbapariḷāhaṁ paṭivinodetvā vigatapipāso ajjhattaṁ vūpasantacitto vihareyya. ||| Some time later—having truly understood the origin, disappearance, gratification, drawback, and escape of touches, and having given up craving and dispelled passion for touches—they would live rid of thirst, their mind peaceful inside.
Imassa pana te, māgaṇḍiya, kimassa vacanīyan’”ti? ||| What would you have to say to them, Māgaṇḍiya?”
“Na kiñci, bho gotama”. ||| “Nothing, worthy Gotama.”
“Ahaṁ kho pana, māgaṇḍiya, pubbe agāriyabhūto samāno pañcahi kāmaguṇehi samappito samaṅgībhūto paricāresiṁ cakkhuviññeyyehi rūpehi iṭṭhehi kantehi manāpehi piyarūpehi kāmūpasaṁhitehi rajanīyehi, sotaviññeyyehi saddehi …pe… ||| “Well, when I was still a layperson I used to amuse myself, supplied and provided with sights known by the eye … sounds known by the ear …
ghānaviññeyyehi gandhehi … ||| smells known by the nose …
jivhāviññeyyehi rasehi … ||| tastes known by the tongue …
kāyaviññeyyehi phoṭṭhabbehi iṭṭhehi kantehi manāpehi piyarūpehi kāmūpasaṁhitehi rajanīyehi. ||| touches known by the body, which are likable, desirable, agreeable, pleasant, sensual, and arousing.
Tassa mayhaṁ, māgaṇḍiya, tayo pāsādā ahesuṁ— ||| I had three stilt longhouses—
eko vassiko, eko hemantiko, eko gimhiko. ||| one for the rainy season, one for the winter, and one for the summer.
So kho ahaṁ, māgaṇḍiya, vassike pāsāde vassike cattāro māse nippurisehi tūriyehi paricārayamāno na heṭṭhāpāsādaṁ orohāmi. ||| I stayed in a stilt longhouse without coming downstairs for the four months of the rainy season, where I was entertained by musicians—none of them men.
So aparena samayena kāmānaṁyeva samudayañca atthaṅgamañca assādañca ādīnavañca nissaraṇañca yathābhūtaṁ viditvā kāmataṇhaṁ pahāya kāmapariḷāhaṁ paṭivinodetvā vigatapipāso ajjhattaṁ vūpasantacitto viharāmi. ||| Some time later—having truly understood the origin, disappearance, gratification, drawback, and escape of sensual pleasures, and having given up craving and dispelled passion for sensual pleasures—I live rid of thirst, my mind peaceful inside.
So aññe satte passāmi kāmesu avītarāge kāmataṇhāhi khajjamāne kāmapariḷāhena pariḍayhamāne kāme paṭisevante. ||| I see other sentient beings who are not free from sensual pleasures being consumed by craving for sensual pleasures, burning with passion for sensual pleasures, indulging in sensual pleasures.
So tesaṁ na pihemi, na tattha abhiramāmi. ||| I don’t envy them, nor do I hope to enjoy that.
Taṁ kissa hetu? ||| Why is that?
Yāhayaṁ, māgaṇḍiya, rati, aññatreva kāmehi aññatra akusalehi dhammehi— ||| Because there is a satisfaction that is apart from sensual pleasures and unskillful qualities,
api dibbaṁ sukhaṁ samadhigayha tiṭṭhati— ||| which even equals heavenly pleasure.
tāya ratiyā ramamāno hīnassa na pihemi, na tattha abhiramāmi. ||| Enjoying that satisfaction, I don’t envy what is inferior, nor do I hope to enjoy it.
Seyyathāpi, māgaṇḍiya, gahapati vā gahapatiputto vā aḍḍho mahaddhano mahābhogo pañcahi kāmaguṇehi samappito samaṅgībhūto paricāreyya cakkhuviññeyyehi rūpehi … ||| Suppose there was a householder or a householder’s child who was rich, affluent, and wealthy. And they would amuse themselves, supplied and provided with the five kinds of sensual stimulation. That is, sights known by the eye …
pe… ||| sounds … smells … tastes …
phoṭṭhabbehi iṭṭhehi kantehi manāpehi piyarūpehi kāmūpasaṁhitehi rajanīyehi. ||| touches known by the body, which are likable, desirable, agreeable, pleasant, sensual, and arousing.
So kāyena sucaritaṁ caritvā vācāya sucaritaṁ caritvā manasā sucaritaṁ caritvā kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapajjeyya devānaṁ tāvatiṁsānaṁ sahabyataṁ. ||| Having practiced good conduct by way of body, speech, and mind, when their body breaks up, after death, they’d be reborn in a good place, a heavenly realm, in the company of the gods of the thirty-three.
So tattha nandane vane accharāsaṅghaparivuto dibbehi pañcahi kāmaguṇehi samappito samaṅgībhūto paricāreyya. ||| There they’d amuse themselves in the Garden of Delight, escorted by a band of nymphs, supplied and provided with the five kinds of heavenly sensual stimulation.
So passeyya gahapatiṁ vā gahapatiputtaṁ vā pañcahi kāmaguṇehi samappitaṁ samaṅgībhūtaṁ paricārayamānaṁ. ||| Then they’d see a householder or a householder’s child amusing themselves, supplied and provided with the five kinds of sensual stimulation.
Taṁ kiṁ maññasi, māgaṇḍiya, api nu so devaputto nandane vane accharāsaṅghaparivuto dibbehi pañcahi kāmaguṇehi samappito samaṅgībhūto paricārayamāno amussa gahapatissa vā gahapatiputtassa vā piheyya, mānusakānaṁ vā pañcannaṁ kāmaguṇānaṁ mānusakehi vā kāmehi āvaṭṭeyyā”ti? ||| What do you think, Māgaṇḍiya? Would that god—amusing themselves in the Garden of Delight, escorted by a band of nymphs, supplied and provided with the five kinds of heavenly sensual stimulation—envy that householder or householder’s child their five kinds of human sensual stimulation, or return to human sensual pleasures?”
“No hidaṁ, bho gotama. ||| “No, worthy Gotama.
Taṁ kissa hetu? ||| Why is that?
Mānusakehi, bho gotama, kāmehi dibbakāmā abhikkantatarā ca paṇītatarā cā”ti. ||| Because heavenly sensual pleasures are better than human sensual pleasures.”
“Evameva kho ahaṁ, māgaṇḍiya, pubbe agāriyabhūto samāno pañcahi kāmaguṇehi samappito samaṅgībhūto paricāresiṁ cakkhuviññeyyehi rūpehi iṭṭhehi kantehi manāpehi piyarūpehi kāmūpasaṁhitehi rajanīyehi, sotaviññeyyehi saddehi …pe… ||| “In the same way, Māgaṇḍiya, when I was still a layperson I used to entertain myself with sights … sounds …
ghānaviññeyyehi gandhehi … ||| smells …
jivhāviññeyyehi rasehi … ||| tastes …
kāyaviññeyyehi phoṭṭhabbehi iṭṭhehi kantehi manāpehi piyarūpehi kāmūpasaṁhitehi rajanīyehi. ||| touches known by the body, which are likable, desirable, agreeable, pleasant, sensual, and arousing.
So aparena samayena kāmānaṁyeva samudayañca atthaṅgamañca assādañca ādīnavañca nissaraṇañca yathābhūtaṁ viditvā kāmataṇhaṁ pahāya kāmapariḷāhaṁ paṭivinodetvā vigatapipāso ajjhattaṁ vūpasantacitto viharāmi. ||| Some time later—having truly understood the origin, disappearance, gratification, drawback, and escape of sensual pleasures, and having given up craving and dispelled passion for sensual pleasures—I live rid of thirst, my mind peaceful inside.
So aññe satte passāmi kāmesu avītarāge kāmataṇhāhi khajjamāne kāmapariḷāhena pariḍayhamāne kāme paṭisevante, so tesaṁ na pihemi, na tattha abhiramāmi. ||| I see other sentient beings who are not free from sensual pleasures being consumed by craving for sensual pleasures, burning with passion for sensual pleasures, indulging in sensual pleasures. I don’t envy them, nor do I hope to enjoy that.
Taṁ kissa hetu? ||| Why is that?
Yāhayaṁ, māgaṇḍiya, rati aññatreva kāmehi aññatra akusalehi dhammehi— ||| Because there is a satisfaction that is apart from sensual pleasures and unskillful qualities,
api dibbaṁ sukhaṁ samadhigayha tiṭṭhati— ||| which even equals heavenly pleasure.
tāya ratiyā ramamāno hīnassa na pihemi, na tattha abhiramāmi. ||| Enjoying that satisfaction, I don’t envy what is inferior, nor do I hope to enjoy it.
Seyyathāpi, māgaṇḍiya, kuṭṭhī puriso arugatto pakkagatto kimīhi khajjamāno nakhehi vaṇamukhāni vippatacchamāno aṅgārakāsuyā kāyaṁ paritāpeyya. ||| Suppose there was a person affected by leprosy, with sores and blisters on their limbs. Being devoured by worms, scratching with their nails at the opening of their wounds, they’d cauterize their body over a pit of glowing coals.
Tassa mittāmaccā ñātisālohitā bhisakkaṁ sallakattaṁ upaṭṭhāpeyyuṁ. ||| Their friends and colleagues, relatives and kin would get a surgeon to treat them.
Tassa so bhisakko sallakatto bhesajjaṁ kareyya. ||| The surgeon would make medicine for them,
So taṁ bhesajjaṁ āgamma kuṭṭhehi parimucceyya, arogo assa sukhī serī sayaṁvasī yena kāmaṁ gamo. ||| and by using that they’d be cured of leprosy. They’d be healthy, happy, autonomous, master of themselves, able to go where they wanted.
So aññaṁ kuṭṭhiṁ purisaṁ passeyya arugattaṁ pakkagattaṁ kimīhi khajjamānaṁ nakhehi vaṇamukhāni vippatacchamānaṁ aṅgārakāsuyā kāyaṁ paritāpentaṁ. ||| Then they’d see another person affected by leprosy, with sores and blisters on their limbs, being devoured by worms, scratching with their nails at the opening of their wounds, cauterizing their body over a pit of glowing coals.
Taṁ kiṁ maññasi, māgaṇḍiya, ||| What do you think, Māgaṇḍiya?
api nu so puriso amussa kuṭṭhissa purisassa piheyya aṅgārakāsuyā vā bhesajjaṁ paṭisevanāya vā”ti? ||| Would that person envy that other person affected by leprosy for their pit of glowing coals or for taking medicine?”
“No hidaṁ, bho gotama. ||| “No, worthy Gotama.
Taṁ kissa hetu? ||| Why is that?
Roge hi, bho gotama, sati bhesajjena karaṇīyaṁ hoti, roge asati na bhesajjena karaṇīyaṁ hotī”ti. ||| Because you need to take medicine only when there’s a disease. When there’s no disease, there’s no need for medicine.”
“Evameva kho ahaṁ, māgaṇḍiya, pubbe agāriyabhūto samāno pañcahi kāmaguṇehi samappito samaṅgībhūto paricāresiṁ, cakkhuviññeyyehi rūpehi iṭṭhehi kantehi manāpehi piyarūpehi kāmūpasaṁhitehi rajanīyehi, sotaviññeyyehi saddehi …pe… ||| “In the same way, Māgaṇḍiya, when I was still a layperson I used to entertain myself with sights … sounds …
ghānaviññeyyehi gandhehi … ||| smells …
jivhāviññeyyehi rasehi … ||| tastes …
kāyaviññeyyehi phoṭṭhabbehi iṭṭhehi kantehi manāpehi piyarūpehi kāmūpasaṁhitehi rajanīyehi. ||| touches known by the body, which are likable, desirable, agreeable, pleasant, sensual, and arousing.
So aparena samayena kāmānaṁyeva samudayañca atthaṅgamañca assādañca ādīnavañca nissaraṇañca yathābhūtaṁ viditvā kāmataṇhaṁ pahāya kāmapariḷāhaṁ paṭivinodetvā vigatapipāso ajjhattaṁ vūpasantacitto viharāmi. ||| Some time later—having truly understood the origin, disappearance, gratification, drawback, and escape of sensual pleasures, and having given up craving and dispelled passion for sensual pleasures—I live rid of thirst, my mind peaceful inside.
So aññe satte passāmi kāmesu avītarāge kāmataṇhāhi khajjamāne kāmapariḷāhena pariḍayhamāne kāme paṭisevante. ||| I see other sentient beings who are not free from sensual pleasures being consumed by craving for sensual pleasures, burning with passion for sensual pleasures, indulging in sensual pleasures.
So tesaṁ na pihemi, na tattha abhiramāmi. ||| I don’t envy them, nor do I hope to enjoy that.
Taṁ kissa hetu? ||| Why is that?
Yāhayaṁ, māgaṇḍiya, rati, aññatreva kāmehi aññatra akusalehi dhammehi— ||| Because there is a satisfaction that is apart from sensual pleasures and unskillful qualities,
api dibbaṁ sukhaṁ samadhigayha tiṭṭhati— ||| which even equals heavenly pleasure.
tāya ratiyā ramamāno hīnassa na pihemi, na tattha abhiramāmi. ||| Enjoying that satisfaction, I don’t envy what is inferior, nor do I hope to enjoy it.
Seyyathāpi, māgaṇḍiya, kuṭṭhī puriso arugatto pakkagatto kimīhi khajjamāno nakhehi vaṇamukhāni vippatacchamāno aṅgārakāsuyā kāyaṁ paritāpeyya. ||| Suppose there was a person affected by leprosy, with sores and blisters on their limbs. Being devoured by worms, scratching with their nails at the opening of their wounds, they’d cauterize their body over a pit of glowing coals.
Tassa mittāmaccā ñātisālohitā bhisakkaṁ sallakattaṁ upaṭṭhāpeyyuṁ. ||| Their friends and colleagues, relatives and kin would get a surgeon to treat them.
Tassa so bhisakko sallakatto bhesajjaṁ kareyya. ||| The surgeon would make medicine for them,
So taṁ bhesajjaṁ āgamma kuṭṭhehi parimucceyya, arogo assa sukhī serī sayaṁvasī yena kāmaṁ gamo. ||| and by using that they’d be cured of leprosy. They’d be healthy, happy, autonomous, master of themselves, able to go where they wanted.
Tamenaṁ dve balavanto purisā nānābāhāsu gahetvā aṅgārakāsuṁ upakaḍḍheyyuṁ. ||| Two strong men would grab them by the arms and drag them towards the pit of glowing coals.
Taṁ kiṁ maññasi, māgaṇḍiya, ||| What do you think, Māgaṇḍiya?
api nu so puriso iti citiceva kāyaṁ sannāmeyyā”ti? ||| Wouldn’t that person writhe and struggle to and fro?”
“Evaṁ, bho gotama. ||| “Yes, worthy Gotama.
Taṁ kissa hetu? ||| Why is that?
Asu hi, bho gotama, aggi dukkhasamphasso ceva mahābhitāpo ca mahāpariḷāho cā”ti. ||| Because that fire is really painful to touch, fiercely burning and scorching.”
“Taṁ kiṁ maññasi, māgaṇḍiya, ||| “What do you think, Māgaṇḍiya?
idāneva nu kho so aggi dukkhasamphasso ceva mahābhitāpo ca mahāpariḷāho ca udāhu pubbepi so aggi dukkhasamphasso ceva mahābhitāpo ca mahāpariḷāho cā”ti? ||| Is it only now that the fire is really painful to touch, fiercely burning and scorching, or was it painful previously as well?”
“Idāni ceva, bho gotama, so aggi dukkhasamphasso ceva mahābhitāpo ca mahāpariḷāho ca, pubbepi so aggi dukkhasamphasso ceva mahābhitāpo ca mahāpariḷāho ca. ||| “That fire is painful now and it was also painful previously.
Asu ca, bho gotama, kuṭṭhī puriso arugatto pakkagatto kimīhi khajjamāno nakhehi vaṇamukhāni vippatacchamāno upahatindriyo dukkhasamphasseyeva aggismiṁ sukhamiti viparītasaññaṁ paccalatthā”ti. ||| That person was affected by leprosy, with sores and blisters on their limbs. Being devoured by worms, scratching with their nails at the opening of their wounds, their sense faculties were impaired. So even though the fire was actually painful to touch, they had a distorted perception that it was pleasant.”
“Evameva kho, māgaṇḍiya, atītampi addhānaṁ kāmā dukkhasamphassā ceva mahābhitāpā ca mahāpariḷāhā ca, anāgatampi addhānaṁ kāmā dukkhasamphassā ceva mahābhitāpā ca mahāpariḷāhā ca, etarahipi paccuppannaṁ addhānaṁ kāmā dukkhasamphassā ceva mahābhitāpā ca mahāpariḷāhā ca. ||| “In the same way, sensual pleasures of the past, future, and present are painful to touch, fiercely burning and scorching.
Ime ca, māgaṇḍiya, sattā kāmesu avītarāgā kāmataṇhāhi khajjamānā kāmapariḷāhena pariḍayhamānā upahatindriyā dukkhasamphassesuyeva kāmesu sukhamiti viparītasaññaṁ paccalatthuṁ. ||| These sentient beings who are not free from sensual pleasures—being consumed by craving for sensual pleasures, burning with passion for sensual pleasures—have impaired sense faculties. So even though sensual pleasures are actually painful to touch, they have a distorted perception that they are pleasant.
Seyyathāpi, māgaṇḍiya, kuṭṭhī puriso arugatto pakkagatto kimīhi khajjamāno nakhehi vaṇamukhāni vippatacchamāno aṅgārakāsuyā kāyaṁ paritāpeti. ||| Suppose there was a person affected by leprosy, with sores and blisters on their limbs. Being devoured by worms, scratching with their nails at the opening of their wounds, they’re cauterizing their body over a pit of glowing coals.
Yathā yathā kho, māgaṇḍiya, asu kuṭṭhī puriso arugatto pakkagatto kimīhi khajjamāno nakhehi vaṇamukhāni vippatacchamāno aṅgārakāsuyā kāyaṁ paritāpeti tathā tathāssa tāni vaṇamukhāni asucitarāni ceva honti duggandhatarāni ca pūtikatarāni ca, hoti ceva kāci sātamattā assādamattā—yadidaṁ vaṇamukhānaṁ kaṇḍūvanahetu; ||| The more they scratch their wounds and cauterize their body, the more their wounds become foul, stinking, and infected. But still, they derive a degree of pleasure and gratification from the itchiness of their wounds.
evameva kho, māgaṇḍiya, sattā kāmesu avītarāgā kāmataṇhāhi khajjamānā kāmapariḷāhena ca pariḍayhamānā kāme paṭisevanti. ||| In the same way, I see other sentient beings who are not free from sensual pleasures being consumed by craving for sensual pleasures, burning with passion for sensual pleasures, indulging in sensual pleasures.
Yathā yathā kho, māgaṇḍiya, sattā kāmesu avītarāgā kāmataṇhāhi khajjamānā kāmapariḷāhena ca pariḍayhamānā kāme paṭisevanti tathā tathā tesaṁ tesaṁ sattānaṁ kāmataṇhā ceva pavaḍḍhati, kāmapariḷāhena ca pariḍayhanti, hoti ceva sātamattā assādamattā—yadidaṁ pañcakāmaguṇe paṭicca. ||| The more they indulge in sensual pleasures, the more their craving for sensual pleasures grows, and the more they burn with passion for sensual pleasures. But still, they derive a degree of pleasure and gratification from the five kinds of sensual stimulation.
Taṁ kiṁ maññasi, māgaṇḍiya, ||| What do you think, Māgaṇḍiya?
api nu te diṭṭho vā suto vā rājā vā rājamahāmatto vā pañcahi kāmaguṇehi samappito samaṅgībhūto paricārayamāno kāmataṇhaṁ appahāya kāmapariḷāhaṁ appaṭivinodetvā vigatapipāso ajjhattaṁ vūpasantacitto vihāsi vā viharati vā viharissati vā”ti? ||| Have you seen or heard of a king or a royal minister of the past, future, or present, amusing themselves supplied and provided with the five kinds of sensual stimulation, who—without giving up craving for sensual pleasures and dispelling passion for sensual pleasures—lives rid of thirst, their mind peaceful inside?”
“No hidaṁ, bho gotama”. ||| “No, worthy Gotama.”
“Sādhu, māgaṇḍiya. ||| “Good, Māgaṇḍiya.
