Saṁyutta Nikāya 41.8 ||| Linked Discourses 41.8
Na so khvāhaṁ, bhante, evaṁ jānanto evaṁ passanto kassa aññassa samaṇassa vā brāhmaṇassa vā saddhāya gamissāmi? ||| And so, sir, since I know and see like this, why should I rely on faith in another ascetic or brahmin who claims that
Atthi avitakko avicāro samādhi, atthi vitakkavicārānaṁ nirodho”ti. ||| there is a state of immersion without placing the mind and keeping it connected; that there is the cessation of placing the mind and keeping it connected?”
Evaṁ vutte, nigaṇṭho nāṭaputto sakaṁ parisaṁ apaloketvā etadavoca: ||| When he said this, the Jain Ñātika looked askance at his own assembly and said,
“idaṁ bhavanto passantu, yāva anujuko cāyaṁ citto gahapati, yāva saṭho cāyaṁ citto gahapati, yāva māyāvī cāyaṁ citto gahapatī”ti. ||| “See, good fellows, how crooked this householder Citta is! He’s so devious and deceitful!”
“Idāneva kho te mayaṁ, bhante, bhāsitaṁ: ||| “Sir, just now I understood you to say:
‘evaṁ ājānāma idaṁ bhavanto passantu, yāva ujuko cāyaṁ citto gahapati, yāva asaṭho cāyaṁ citto gahapati, yāva amāyāvī cāyaṁ citto gahapatī’ti. ||| ‘See, good fellows, how straightforward this householder Citta is! He’s not devious or deceitful at all.’
Idāneva ca pana mayaṁ, bhante, bhāsitaṁ: ||| But then I understood you to say:
‘evaṁ ājānāma idaṁ bhavanto passantu, yāva anujuko cāyaṁ citto gahapati, yāva saṭho cāyaṁ citto gahapati, yāva māyāvī cāyaṁ citto gahapatī’ti. ||| ‘See, good fellows, how crooked this householder Citta is! He’s so devious and deceitful!’
Sace te, bhante, purimaṁ saccaṁ, pacchimaṁ te micchā. ||| If your first statement is true, the second is wrong.
Sace pana te, bhante, purimaṁ micchā, pacchimaṁ te saccaṁ. ||| If your first statement is wrong, the second is true.
Ime kho pana, bhante, dasa sahadhammikā pañhā āgacchanti. ||| And also, sir, these ten legitimate questions are relevant.
Yadā nesaṁ atthaṁ ājāneyyāsi, atha maṁ paṭihareyyāsi saddhiṁ nigaṇṭhaparisāya. ||| When you understand what they mean, then, together with your assembly of Jain ascetics, you can rebut me.
Eko pañho, eko uddeso, ekaṁ veyyākaraṇaṁ. ||| ‘One thing: question, summary, and answer.
Dve pañhā, dve uddesā, dve veyyākaraṇāni. ||| Two …
Tayo pañhā, tayo uddesā, tīṇi veyyākaraṇāni. ||| Three …
Cattāro pañhā, cattāro uddesā, cattāri veyyākaraṇāni. ||| Four …
Pañca pañhā, pañca uddesā, pañca veyyākaraṇāni. ||| Five …
Cha pañhā, cha uddesā, cha veyyākaraṇāni. ||| Six …
Satta pañhā, satta uddesā, satta veyyākaraṇāni. ||| Seven …
Aṭṭha pañhā, aṭṭha uddesā, aṭṭha veyyākaraṇāni. ||| Eight …
Nava pañhā, nava uddesā, nava veyyākaraṇāni. ||| Nine …
Dasa pañhā, dasa uddesā, dasa veyyākaraṇānī”ti. ||| Ten things: question, summary, and answer.’”
Atha kho citto gahapati nigaṇṭhaṁ nāṭaputtaṁ ime dasa sahadhammike pañhe āpucchitvā uṭṭhāyāsanā pakkāmīti. ||| Then Citta got up from his seat and left without asking the Jain Ñātika these ten legitimate questions.
Aṭṭhamaṁ.
