Majjhima Nikāya 100 ||| Middle Discourses 100
“Na hi pana tvaṁ, tāta bhadramukha, tassa bhagavato sīlapaññāṇaṁ jānāsi. ||| “But dearest boy, you don’t understand the Buddha’s ethics and wisdom.
Sace tvaṁ, tāta bhadramukha, tassa bhagavato sīlapaññāṇaṁ jāneyyāsi, na tvaṁ, tāta bhadramukha, taṁ bhagavantaṁ akkositabbaṁ paribhāsitabbaṁ maññeyyāsī”ti. ||| If you did, you’d never think of abusing or insulting him.”
“Tena hi, bhoti, yadā samaṇo gotamo cañcalikappaṁ anuppatto hoti atha me āroceyyāsī”ti. ||| “Well then, ma’am, let me know when the Buddha arrives in Caṇḍalakappa.”
“Evaṁ, bhadramukhā”ti kho dhanañjānī brāhmaṇī saṅgāravassa māṇavassa paccassosi. ||| “I will, dearest,” she replied.
Atha kho bhagavā kosalesu anupubbena cārikaṁ caramāno yena cañcalikappaṁ tadavasari. ||| And then the Buddha, traveling stage by stage in the Kosalan lands, arrived at Caṇḍalakappa,
Tatra sudaṁ bhagavā cañcalikappe viharati todeyyānaṁ brāhmaṇānaṁ ambavane. ||| where he stayed in the mango grove of the Todeyya brahmins.
Assosi kho dhanañjānī brāhmaṇī: “bhagavā kira cañcalikappaṁ anuppatto, cañcalikappe viharati todeyyānaṁ brāhmaṇānaṁ ambavane”ti. ||| Dhanañjānī heard that he had arrived.
Atha kho dhanañjānī brāhmaṇī yena saṅgāravo māṇavo tenupasaṅkami; upasaṅkamitvā saṅgāravaṁ māṇavaṁ etadavoca: ||| So she went to Saṅgārava and told him, adding,
“ayaṁ, tāta bhadramukha, so bhagavā cañcalikappaṁ anuppatto, cañcalikappe viharati todeyyānaṁ brāhmaṇānaṁ ambavane.
Yassadāni, tāta bhadramukha, kālaṁ maññasī”ti. ||| “Please, dearest boy, go at your convenience.”
“Evaṁ, bho”ti kho saṅgāravo māṇavo dhanañjāniyā brāhmaṇiyā paṭissutvā yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavatā saddhiṁ sammodi. ||| “Yes, ma’am,” replied Saṅgārava. He went to the Buddha and exchanged greetings with him.
Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho saṅgāravo māṇavo bhagavantaṁ etadavoca: ||| When the greetings and polite conversation were over, he sat down to one side and said to the Buddha:
“Santi kho, bho gotama, eke samaṇabrāhmaṇā diṭṭhadhammābhiññāvosānapāramippattā, ādibrahmacariyaṁ paṭijānanti. ||| “Worthy Gotama, there are some ascetics and brahmins who claim to have mastered the fundamentals of the spiritual life having attained perfection and consummation of insight in this life.
Tatra, bho gotama, ye te samaṇabrāhmaṇā diṭṭhadhammābhiññāvosānapāramippattā, ādibrahmacariyaṁ paṭijānanti, tesaṁ bhavaṁ gotamo katamo”ti? ||| Where do you stand regarding these?”
“Diṭṭhadhammābhiññāvosānapāramippattānaṁ, ādibrahmacariyaṁ paṭijānantānampi kho ahaṁ, bhāradvāja, vemattaṁ vadāmi. ||| “I say there is a disparity among those who claim to have mastered the fundamentals of the spiritual life having attained perfection and consummation of insight in this life.
Santi, bhāradvāja, eke samaṇabrāhmaṇā anussavikā. ||| There are some ascetics and brahmins who are oral transmitters.
Te anussavena diṭṭhadhammābhiññāvosānapāramippattā, ādibrahmacariyaṁ paṭijānanti; ||| Through oral transmission they claim to have mastered the fundamentals of the spiritual life.
seyyathāpi brāhmaṇā tevijjā. ||| For example, the brahmins who are proficient in the three Vedas.
Santi pana, bhāradvāja, eke samaṇabrāhmaṇā kevalaṁ saddhāmattakena diṭṭhadhammābhiññāvosānapāramippattā, ādibrahmacariyaṁ paṭijānanti; ||| There are some ascetics and brahmins who solely by mere faith claim to have mastered the fundamentals of the spiritual life.
seyyathāpi takkī vīmaṁsī. ||| For example, those who rely on logic and inquiry.
Santi, bhāradvāja, eke samaṇabrāhmaṇā pubbe ananussutesu dhammesu sāmaṁyeva dhammaṁ abhiññāya diṭṭhadhammābhiññāvosānapāramippattā, ādibrahmacariyaṁ paṭijānanti. ||| There are some ascetics and brahmins who, having directly known for themselves the principle regarding teachings not learned before from another, claim to have mastered the fundamentals of the spiritual life.
Tatra, bhāradvāja, ye te samaṇabrāhmaṇā pubbe ananussutesu dhammesu sāmaṁyeva dhammaṁ abhiññāya diṭṭhadhammābhiññāvosānapāramippattā, ādibrahmacariyaṁ paṭijānanti, tesāhamasmi. ||| I am one of those.
Tadamināpetaṁ, bhāradvāja, pariyāyena veditabbaṁ, yathā ye te samaṇabrāhmaṇā pubbe ananussutesu dhammesu sāmaṁyeva dhammaṁ abhiññāya diṭṭhadhammābhiññāvosānapāramippattā, ādibrahmacariyaṁ paṭijānanti, tesāhamasmi. ||| And here’s a way to understand that I am one of them.
Idha me, bhāradvāja, pubbeva sambodhā anabhisambuddhassa bodhisattasseva sato etadahosi: ||| Before my awakening—when I was still unawakened but intent on awakening—I thought:
‘sambādho gharāvāso rajāpatho, abbhokāso pabbajjā. ||| ‘Life at home is cramped and dirty, life gone forth is wide open.
Nayidaṁ sukaraṁ agāraṁ ajjhāvasatā ekantaparipuṇṇaṁ ekantaparisuddhaṁ saṅkhalikhitaṁ brahmacariyaṁ carituṁ. ||| It’s not easy for someone living at home to lead the spiritual life utterly full and pure, like a polished shell.
Yannūnāhaṁ kesamassuṁ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṁ pabbajeyyan’ti. ||| Why don’t I shave off my hair and beard, dress in ocher robes, and go forth from the lay life to homelessness?’
So kho ahaṁ, bhāradvāja, aparena samayena daharova samāno susukāḷakeso bhadrena yobbanena samannāgato paṭhamena vayasā akāmakānaṁ mātāpitūnaṁ assumukhānaṁ rudantānaṁ kesamassuṁ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṁ pabbajiṁ. ||| Some time later, while still with pristine black hair, blessed with youth, in the prime of life—though my mother and father wished otherwise, weeping with tearful faces—I shaved off my hair and beard, dressed in ocher robes, and went forth from the lay life to homelessness.
So evaṁ pabbajito samāno kiṅkusalagavesī anuttaraṁ santivarapadaṁ pariyesamāno yena āḷāro kālāmo tenupasaṅkamiṁ; upasaṅkamitvā āḷāraṁ kālāmaṁ etadavocaṁ: ||| Once I had gone forth I set out to discover what is skillful, seeking the supreme state of sublime peace. I approached Āḷāra Kālāma and said to him,
‘icchāmahaṁ, āvuso kālāma, imasmiṁ dhammavinaye brahmacariyaṁ caritun’ti. ||| ‘Reverend Kālāma, I wish to lead the spiritual life in this teaching and training.’
Evaṁ vutte, bhāradvāja, āḷāro kālāmo maṁ etadavoca: ||| Āḷāra Kālāma replied,
‘viharatāyasmā. ||| ‘Stay, venerable.
Tādiso ayaṁ dhammo yattha viññū puriso nacirasseva sakaṁ ācariyakaṁ sayaṁ abhiññā sacchikatvā upasampajja vihareyyā’ti. ||| This teaching is such that a sensible person can soon realize their own tradition with their own insight and live having achieved it.’
So kho ahaṁ, bhāradvāja, nacirasseva khippameva taṁ dhammaṁ pariyāpuṇiṁ. ||| I quickly memorized that teaching.
So kho ahaṁ, bhāradvāja, tāvatakeneva oṭṭhapahatamattena lapitalāpanamattena ‘ñāṇavādañca vadāmi, theravādañca jānāmi, passāmī’ti ca paṭijānāmi, ahañceva aññe ca. ||| As far as lip-recital and verbal repetition went, I spoke the doctrine of knowledge, the elder doctrine. I claimed to know and see, and so did others.
Tassa mayhaṁ, bhāradvāja, etadahosi: ||| Then it occurred to me,
‘na kho āḷāro kālāmo imaṁ dhammaṁ kevalaṁ saddhāmattakena sayaṁ abhiññā sacchikatvā upasampajja viharāmīti pavedeti; ||| ‘It is not solely by mere faith that Āḷāra Kālāma declares: “I realize this teaching with my own insight, and live having achieved it.”
addhā āḷāro kālāmo imaṁ dhammaṁ jānaṁ passaṁ viharatī’ti. ||| Surely he meditates knowing and seeing this teaching.’
Atha khvāhaṁ, bhāradvāja, yena āḷāro kālāmo tenupasaṅkamiṁ; upasaṅkamitvā āḷāraṁ kālāmaṁ etadavocaṁ: ||| So I approached Āḷāra Kālāma and said to him:
‘kittāvatā no, āvuso kālāma, imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharāmīti pavedesī’ti? ||| ‘Reverend Kālāma, to what extent do you say you’ve realized this teaching with your own insight?’
Evaṁ vutte, bhāradvāja, āḷāro kālāmo ākiñcaññāyatanaṁ pavedesi. ||| When I said this, he declared the dimension of nothingness.
Tassa mayhaṁ, bhāradvāja, etadahosi: ||| Then it occurred to me,
‘na kho āḷārasseva kālāmassa atthi saddhā, mayhampatthi saddhā; ||| ‘It’s not just Āḷāra Kālāma who has faith,
na kho āḷārasseva kālāmassa atthi vīriyaṁ …pe… ||| energy,
sati … ||| mindfulness,
samādhi … ||| immersion,
paññā, mayhampatthi paññā. ||| and wisdom; I too have these things.
Yannūnāhaṁ yaṁ dhammaṁ āḷāro kālāmo sayaṁ abhiññā sacchikatvā upasampajja viharāmīti pavedeti tassa dhammassa sacchikiriyāya padaheyyan’ti. ||| Why don’t I make an effort to realize the same teaching that Āḷāra Kālāma says he has realized with his own insight?’
So kho ahaṁ, bhāradvāja, nacirasseva khippameva taṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja vihāsiṁ. ||| I quickly realized that teaching with my own insight, and lived having achieved it.
Atha khvāhaṁ, bhāradvāja, yena āḷāro kālāmo tenupasaṅkamiṁ; upasaṅkamitvā āḷāraṁ kālāmaṁ etadavocaṁ: ||| So I approached Āḷāra Kālāma and said to him,
‘ettāvatā no, āvuso kālāma, imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja pavedesī’ti? ||| ‘Reverend Kālāma, is it up to this point that you realized this teaching with your own insight, and declare having achieved it?’
‘Ettāvatā kho ahaṁ, āvuso, imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja pavedemī’ti. ||| ‘I have, reverend.’
‘Ahampi kho, āvuso, ettāvatā imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharāmī’ti. ||| ‘I too have realized this teaching with my own insight up to this point, and live having achieved it.’
‘Lābhā no, āvuso, suladdhaṁ no, āvuso, ||| ‘We are fortunate, reverend, so very fortunate
ye mayaṁ āyasmantaṁ tādisaṁ sabrahmacāriṁ passāma. ||| to see a venerable such as yourself as one of our spiritual companions!
Iti yāhaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja pavedemi taṁ tvaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharasi; ||| So the teaching that I’ve realized with my own insight, and declare having achieved it, you’ve realized with your own insight, and dwell having achieved it.
yaṁ tvaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharasi tamahaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja pavedemi. ||| The teaching that you’ve realized with your own insight, and dwell having achieved it, I’ve realized with my own insight, and declare having achieved it.
Iti yāhaṁ dhammaṁ jānāmi taṁ tvaṁ dhammaṁ jānāsi, yaṁ tvaṁ dhammaṁ jānāsi tamahaṁ dhammaṁ jānāmi. ||| So the teaching that I know, you know, and the teaching you know, I know.
Iti yādiso ahaṁ tādiso tuvaṁ, yādiso tuvaṁ tādiso ahaṁ. ||| I am like you and you are like me.
Ehi dāni, āvuso, ubhova santā imaṁ gaṇaṁ pariharāmā’ti. ||| Come now, reverend! We should both lead this community together.’
Iti kho, bhāradvāja, āḷāro kālāmo ācariyo me samāno attano antevāsiṁ maṁ samānaṁ attanā samasamaṁ ṭhapesi, uḷārāya ca maṁ pūjāya pūjesi. ||| And that is how my tutor Āḷāra Kālāma placed me, his pupil, on the same position as him, and honored me with high praise.
Tassa mayhaṁ, bhāradvāja, etadahosi: ||| Then it occurred to me,
‘nāyaṁ dhammo nibbidāya na virāgāya na nirodhāya na upasamāya na abhiññāya na sambodhāya na nibbānāya saṁvattati, yāvadeva ākiñcaññāyatanūpapattiyā’ti. ||| ‘This teaching doesn’t lead to disillusionment, dispassion, cessation, peace, insight, awakening, and extinguishment. It only leads as far as rebirth in the dimension of nothingness.’
So kho ahaṁ, bhāradvāja, taṁ dhammaṁ analaṅkaritvā tasmā dhammā nibbijja apakkamiṁ. ||| Realizing that this teaching was inadequate, I left disappointed.
So kho ahaṁ, bhāradvāja, kiṅkusalagavesī anuttaraṁ santivarapadaṁ pariyesamāno yena udako rāmaputto tenupasaṅkamiṁ; upasaṅkamitvā udakaṁ rāmaputtaṁ etadavocaṁ: ||| I set out to discover what is skillful, seeking the supreme state of sublime peace. I approached Uddaka son of Rāma and said to him,
‘icchāmahaṁ, āvuso, imasmiṁ dhammavinaye brahmacariyaṁ caritun’ti. ||| ‘Reverend, I wish to lead the spiritual life in this teaching and training.’
Evaṁ vutte, bhāradvāja, udako rāmaputto maṁ etadavoca: ||| Uddaka replied,
‘viharatāyasmā. ||| ‘Stay, venerable.
Tādiso ayaṁ dhammo yattha viññū puriso nacirasseva sakaṁ ācariyakaṁ sayaṁ abhiññā sacchikatvā upasampajja vihareyyā’ti. ||| This teaching is such that a sensible person can soon realize their own tradition with their own insight and live having achieved it.’
So kho ahaṁ, bhāradvāja, nacirasseva khippameva taṁ dhammaṁ pariyāpuṇiṁ. ||| I quickly memorized that teaching.
So kho ahaṁ, bhāradvāja, tāvatakeneva oṭṭhapahatamattena lapitalāpanamattena ‘ñāṇavādañca vadāmi, theravādañca jānāmi, passāmī’ti ca paṭijānāmi, ahañceva aññe ca. ||| As far as lip-recital and verbal repetition went, I spoke the doctrine of knowledge, the elder doctrine. I claimed to know and see, and so did others.
Tassa mayhaṁ, bhāradvāja, etadahosi: ||| Then it occurred to me,
‘na kho rāmo imaṁ dhammaṁ kevalaṁ saddhāmattakena sayaṁ abhiññā sacchikatvā upasampajja viharāmīti pavedesi; ||| ‘It is not solely by mere faith that Rāma declared: “I realize this teaching with my own insight, and live having achieved it.”
addhā rāmo imaṁ dhammaṁ jānaṁ passaṁ vihāsī’ti. ||| Surely he meditated knowing and seeing this teaching.’
Atha khvāhaṁ, bhāradvāja, yena udako rāmaputto tenupasaṅkamiṁ; upasaṅkamitvā udakaṁ rāmaputtaṁ etadavocaṁ: ||| So I approached Uddaka son of Rāma and said to him,
‘kittāvatā no, āvuso, rāmo imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharāmīti pavedesī’ti? ||| ‘Reverend, to what extent did Rāma say he’d realized this teaching with his own insight?’
Evaṁ vutte, bhāradvāja, udako rāmaputto nevasaññānāsaññāyatanaṁ pavedesi. ||| When I said this, Uddaka son of Rāma declared the dimension of neither perception nor non-perception.
Tassa mayhaṁ, bhāradvāja, etadahosi: ||| Then it occurred to me,
‘na kho rāmasseva ahosi saddhā, mayhampatthi saddhā; ||| ‘It’s not just Rāma who had faith,
na kho rāmasseva ahosi vīriyaṁ …pe… ||| energy,
sati … ||| mindfulness,
samādhi … ||| immersion,
paññā, mayhampatthi paññā. ||| and wisdom; I too have these things.
Yannūnāhaṁ yaṁ dhammaṁ rāmo sayaṁ abhiññā sacchikatvā upasampajja viharāmīti pavedesi tassa dhammassa sacchikiriyāya padaheyyan’ti. ||| Why don’t I make an effort to realize the same teaching that Rāma said he had realized with his own insight?’
So kho ahaṁ, bhāradvāja, nacirasseva khippameva taṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja vihāsiṁ. ||| I quickly realized that teaching with my own insight, and lived having achieved it.
Atha khvāhaṁ, bhāradvāja, yena udako rāmaputto tenupasaṅkamiṁ; upasaṅkamitvā udakaṁ rāmaputtaṁ etadavocaṁ: ||| So I approached Uddaka son of Rāma and said to him,
‘ettāvatā no, āvuso, rāmo imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja pavedesī’ti? ||| ‘Reverend, had Rāma realized this teaching with his own insight up to this point, and declared having achieved it?’
‘Ettāvatā kho, āvuso, rāmo imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja pavedesī’ti. ||| ‘He had, reverend.’
‘Ahampi kho, āvuso, ettāvatā imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharāmī’ti. ||| ‘I too have realized this teaching with my own insight up to this point, and live having achieved it.’
‘Lābhā no, āvuso, suladdhaṁ no, āvuso, ||| ‘We are fortunate, reverend, so very fortunate
ye mayaṁ āyasmantaṁ tādisaṁ sabrahmacāriṁ passāma. ||| to see a venerable such as yourself as one of our spiritual companions!
Iti yaṁ dhammaṁ rāmo sayaṁ abhiññā sacchikatvā upasampajja pavedesi taṁ tvaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharasi; ||| So the teaching that Rāma had realized with his own insight, and declared having achieved it, you’ve realized with your own insight, and dwell having achieved it.
yaṁ tvaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharasi taṁ dhammaṁ rāmo sayaṁ abhiññā sacchikatvā upasampajja pavedesi. ||| The teaching that you’ve realized with your own insight, and dwell having achieved it, Rāma had realized with his own insight, and declared having achieved it.
Iti yaṁ dhammaṁ rāmo abhiññāsi taṁ tvaṁ dhammaṁ jānāsi, yaṁ tvaṁ dhammaṁ jānāsi taṁ dhammaṁ rāmo abhiññāsi. ||| So the teaching that Rāma directly knew, you know, and the teaching you know, Rāma directly knew.
Iti yādiso rāmo ahosi tādiso tuvaṁ, yādiso tuvaṁ tādiso rāmo ahosi. ||| Rāma was like you and you are like Rāma.
Ehi dāni, āvuso, tuvaṁ imaṁ gaṇaṁ pariharā’ti. ||| Come now, reverend! You should lead this community.’
Iti kho, bhāradvāja, udako rāmaputto sabrahmacārī me samāno ācariyaṭṭhāne maṁ ṭhapesi, uḷārāya ca maṁ pūjāya pūjesi. ||| And that is how my spiritual companion Uddaka son of Rāma placed me in the position of a tutor, and honored me with high praise.
Tassa mayhaṁ, bhāradvāja, etadahosi: ||| Then it occurred to me,
‘nāyaṁ dhammo nibbidāya na virāgāya na nirodhāya na upasamāya na abhiññāya na sambodhāya na nibbānāya saṁvattati, yāvadeva nevasaññānāsaññāyatanūpapattiyā’ti. ||| ‘This teaching doesn’t lead to disillusionment, dispassion, cessation, peace, insight, awakening, and extinguishment. It only leads as far as rebirth in dimension of neither perception nor non-perception.’
So kho ahaṁ, bhāradvāja, taṁ dhammaṁ analaṅkaritvā tasmā dhammā nibbijja apakkamiṁ. ||| Realizing that this teaching was inadequate, I left disappointed.
So kho ahaṁ, bhāradvāja, kiṅkusalagavesī anuttaraṁ santivarapadaṁ pariyesamāno magadhesu anupubbena cārikaṁ caramāno yena uruvelā senānigamo tadavasariṁ. ||| I set out to discover what is skillful, seeking the supreme state of sublime peace. Traveling stage by stage in the Magadhan lands, I arrived at the town of Senā in Uruvelā.
Tatthaddasaṁ ramaṇīyaṁ bhūmibhāgaṁ, pāsādikañca vanasaṇḍaṁ, nadiñca sandantiṁ setakaṁ supatitthaṁ ramaṇīyaṁ, samantā ca gocaragāmaṁ. ||| There I saw a delightful park, a lovely grove with a flowing river that was clean and charming, with smooth banks. And nearby was a village to resort to for alms.
Tassa mayhaṁ, bhāradvāja, etadahosi: ||| Then it occurred to me,
‘ramaṇīyo vata bho bhūmibhāgo, pāsādiko ca vanasaṇḍo, nadī ca sandati setakā supatitthā ramaṇīyā, samantā ca gocaragāmo. ||| ‘This park is truly delightful, a lovely grove with a flowing river that’s clean and charming, with smooth banks. And nearby there’s a village to resort to for alms.
Alaṁ vatidaṁ kulaputtassa padhānatthikassa padhānāyā’ti. ||| This is good enough for striving for a gentleman wanting to strive.’
So kho ahaṁ, bhāradvāja, tattheva nisīdiṁ: ||| So I sat down right there, thinking:
‘alamidaṁ padhānāyā’ti. ||| ‘This is good enough for striving.’
Apissu maṁ, bhāradvāja, tisso upamā paṭibhaṁsu anacchariyā pubbe assutapubbā. ||| And then these three similes, which were neither supernaturally inspired, nor learned before in the past, occurred to me.
Seyyathāpi, bhāradvāja, allaṁ kaṭṭhaṁ sasnehaṁ udake nikkhittaṁ. ||| Suppose there was a green, sappy log, and it was lying in water.
Atha puriso āgaccheyya uttarāraṇiṁ ādāya: ||| Then a person comes along with a drill-stick, thinking
‘aggiṁ abhinibbattessāmi, tejo pātukarissāmī’ti. ||| to light a fire and produce heat.
Taṁ kiṁ maññasi, bhāradvāja, ||| What do you think, Bhāradvāja?
api nu so puriso amuṁ allaṁ kaṭṭhaṁ sasnehaṁ udake nikkhittaṁ uttarāraṇiṁ ādāya abhimanthento aggiṁ abhinibbatteyya, tejo pātukareyyā”ti? ||| By drilling the stick against that green, sappy log lying in water, could they light a fire and produce heat?”
“No hidaṁ, bho gotama. ||| “No, worthy Gotama.
Taṁ kissa hetu? ||| Why is that?
Aduñhi, bho gotama, allaṁ kaṭṭhaṁ sasnehaṁ, tañca pana udake nikkhittaṁ; ||| Because it’s a green, sappy log, and it’s lying in the water.
yāvadeva ca pana so puriso kilamathassa vighātassa bhāgī assā”ti. ||| That person will eventually get weary and frustrated.”
“Evameva kho, bhāradvāja, ye hi keci samaṇā vā brāhmaṇā vā kāyena ceva cittena ca kāmehi avūpakaṭṭhā viharanti, yo ca nesaṁ kāmesu kāmacchando kāmasneho kāmamucchā kāmapipāsā kāmapariḷāho so ca ajjhattaṁ na suppahīno hoti na suppaṭippassaddho, opakkamikā cepi te bhonto samaṇabrāhmaṇā dukkhā tibbā kharā kaṭukā vedanā vedayanti, abhabbāva te ñāṇāya dassanāya anuttarāya sambodhāya. No cepi te bhonto samaṇabrāhmaṇā opakkamikā dukkhā tibbā kharā kaṭukā vedanā vedayanti abhabbāva te ñāṇāya dassanāya anuttarāya sambodhāya. ||| “In the same way, there are ascetics and brahmins who don’t live withdrawn in body and mind from sensual pleasures. They haven’t internally given up or stilled desire, affection, infatuation, thirst, and passion for sensual pleasures. Regardless of whether or not they suffer painful, sharp, severe, acute feelings due to overexertion, they are incapable of knowledge and vision, of supreme awakening.
Ayaṁ kho maṁ, bhāradvāja, paṭhamā upamā paṭibhāsi anacchariyā pubbe assutapubbā. ||| This was the first example that occurred to me.
Aparāpi kho maṁ, bhāradvāja, dutiyā upamā paṭibhāsi anacchariyā pubbe assutapubbā. ||| Then a second example occurred to me.
Seyyathāpi, bhāradvāja, allaṁ kaṭṭhaṁ sasnehaṁ ārakā udakā thale nikkhittaṁ. ||| Suppose there was a green, sappy log, and it was lying on dry land far from the water.
Atha puriso āgaccheyya uttarāraṇiṁ ādāya: ||| Then a person comes along with a drill-stick, thinking
‘aggiṁ abhinibbattessāmi, tejo pātukarissāmī’ti. ||| to light a fire and produce heat.
Taṁ kiṁ maññasi, bhāradvāja, ||| What do you think, Bhāradvāja?
api nu so puriso amuṁ allaṁ kaṭṭhaṁ sasnehaṁ ārakā udakā thale nikkhittaṁ uttarāraṇiṁ ādāya abhimanthento aggiṁ abhinibbatteyya tejo pātukareyyā”ti? ||| By drilling the stick against that green, sappy log on dry land far from water, could they light a fire and produce heat?”
“No hidaṁ, bho gotama. ||| “No, worthy Gotama.
Taṁ kissa hetu? ||| Why is that?
Aduñhi, bho gotama, allaṁ kaṭṭhaṁ sasnehaṁ, kiñcāpi ārakā udakā thale nikkhittaṁ; ||| Because it’s still a green, sappy log, despite the fact that it’s lying on dry land far from water.
yāvadeva ca pana so puriso kilamathassa vighātassa bhāgī assā”ti. “Evameva kho, bhāradvāja, ye hi keci samaṇā vā brāhmaṇā vā kāyena ceva cittena ca kāmehi vūpakaṭṭhā viharanti, yo ca nesaṁ kāmesu kāmacchando kāmasneho kāmamucchā kāmapipāsā kāmapariḷāho so ca ajjhattaṁ na suppahīno hoti na suppaṭippassaddho, opakkamikā cepi te bhonto samaṇabrāhmaṇā dukkhā tibbā kharā kaṭukā vedanā vedayanti, abhabbāva te ñāṇāya dassanāya anuttarāya sambodhāya. No cepi te bhonto samaṇabrāhmaṇā opakkamikā dukkhā tibbā kharā kaṭukā vedanā vedayanti, abhabbāva te ñāṇāya dassanāya anuttarāya sambodhāya. ||| That person will eventually get weary and frustrated.” “In the same way, there are ascetics and brahmins who live withdrawn in body and mind from sensual pleasures. But they haven’t internally given up or stilled desire, affection, infatuation, thirst, and passion for sensual pleasures. Regardless of whether or not they suffer painful, sharp, severe, acute feelings due to overexertion, they are incapable of knowledge and vision, of supreme awakening.
Ayaṁ kho maṁ, bhāradvāja, dutiyā upamā paṭibhāsi anacchariyā pubbe assutapubbā. ||| This was the second example that occurred to me.
Aparāpi kho maṁ, bhāradvāja, tatiyā upamā paṭibhāsi anacchariyā pubbe assutapubbā. ||| Then a third example occurred to me.
Seyyathāpi, bhāradvāja, sukkhaṁ kaṭṭhaṁ koḷāpaṁ ārakā udakā thale nikkhittaṁ. ||| Suppose there was a dried up, withered log, and it was lying on dry land far from the water.
Atha puriso āgaccheyya uttarāraṇiṁ ādāya: ||| Then a person comes along with a drill-stick, thinking
‘aggiṁ abhinibbattessāmi, tejo pātukarissāmī’ti. ||| to light a fire and produce heat.
Taṁ kiṁ maññasi, bhāradvāja, ||| What do you think, Bhāradvāja?
api nu so puriso amuṁ sukkhaṁ kaṭṭhaṁ koḷāpaṁ ārakā udakā thale nikkhittaṁ uttarāraṇiṁ ādāya abhimanthento aggiṁ abhinibbatteyya, tejo pātukareyyā”ti? ||| By drilling the stick against that dried up, withered log on dry land far from water, could they light a fire and produce heat?”
“Evaṁ, bho gotama. ||| “Yes, worthy Gotama.
Taṁ kissa hetu? ||| Why is that?
