Saṁyutta Nikāya 22.80 ||| Linked Discourses 22.80
Adhivāsesi bhagavā tuṇhībhāvena. ||| The Buddha consented with silence.
Atha kho brahmā sahampati bhagavato adhivāsanaṁ viditvā bhagavantaṁ abhivādetvā padakkhiṇaṁ katvā tatthevantaradhāyi. ||| Then the divinity Sahampati, knowing that the Buddha had consented, bowed, and respectfully circled the Buddha, keeping him on his right, before vanishing right there.
Atha kho bhagavā sāyanhasamayaṁ paṭisallānā vuṭṭhito yena nigrodhārāmo tenupasaṅkami; upasaṅkamitvā paññatte āsane nisīdi. ||| Then in the late afternoon, the Buddha came out of retreat and went to the Banyan Tree Monastery, where he sat on the seat spread out.
Nisajja kho bhagavā tathārūpaṁ iddhābhisaṅkhāraṁ abhisaṅkhāsi yathā te bhikkhū ekadvīhikāya sārajjamānarūpā yenāhaṁ tenupasaṅkameyyuṁ. ||| Then he used his psychic power to will that the mendicants would come to him timidly, alone or in pairs.
Tepi bhikkhū ekadvīhikāya sārajjamānarūpā yena bhagavā tenupasaṅkamiṁsu; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdiṁsu. Ekamantaṁ nisinne kho te bhikkhū bhagavā etadavoca: ||| Those mendicants approached the Buddha timidly, bowed, and sat down to one side. The Buddha said to them:
“Antamidaṁ, bhikkhave, jīvikānaṁ yadidaṁ piṇḍolyaṁ. ||| “This is the last of lifestyles, mendicants, namely relying on alms.
Abhisāpoyaṁ, bhikkhave, lokasmiṁ piṇḍolo vicarasi pattapāṇīti. ||| The world curses you: ‘You beggar, walking bowl in hand!’
Tañca kho etaṁ, bhikkhave, kulaputtā upenti atthavasikā, atthavasaṁ paṭicca; ||| Yet earnest gentlemen take it up for a good reason.
neva rājābhinītā, na corābhinītā, na iṇaṭṭā, na bhayaṭṭā, na ājīvikāpakatā; ||| Not to escape a summons by a king or a summons for a bandit, or because you were in debt or in fear, or in order to make a living.
api ca kho otiṇṇāmha jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi dukkhotiṇṇā dukkhaparetā ||| But because they’re swamped by rebirth, old age, and death; by sorrow, lamentation, pain, sadness, and distress. They’re swamped by suffering, mired in suffering.
appeva nāma imassa kevalassa dukkhakkhandhassa antakiriyā paññāyethāti. ||| And they think, ‘Hopefully I can make an end to this entire mass of suffering.’
Evaṁ pabbajito cāyaṁ, bhikkhave, kulaputto. ||| That’s how this gentleman has gone forth.
So ca hoti abhijjhālu kāmesu tibbasārāgo byāpannacitto paduṭṭhamanasaṅkappo muṭṭhassati asampajāno asamāhito vibbhantacitto pākatindriyo. ||| Yet they covet sensual pleasures; they’re infatuated, full of ill will and malicious intent. They are unmindful, lacking situational awareness and immersion, with straying mind and undisciplined faculties.
Seyyathāpi, bhikkhave, chavālātaṁ ubhatopadittaṁ majjhe gūthagataṁ, neva gāme kaṭṭhatthaṁ pharati, nāraññe kaṭṭhatthaṁ pharati. ||| Suppose there was a firebrand for lighting a funeral pyre, burning at both ends, and smeared with dung in the middle. It couldn’t be used as timber either in the village or the wilderness.
Tathūpamāhaṁ, bhikkhave, imaṁ puggalaṁ vadāmi gihibhogā ca parihīno, sāmaññatthañca na paripūreti. ||| I say that individual is just like this. They’ve missed out on the pleasures of the lay life, and haven’t fulfilled the goal of the ascetic life.
Tayome, bhikkhave, akusalavitakkā— ||| There are these three unskillful thoughts.
kāmavitakko, byāpādavitakko, vihiṁsāvitakko. ||| Sensual, malicious, and cruel thoughts.
Ime ca bhikkhave, tayo akusalavitakkā kva aparisesā nirujjhanti? ||| And where do these three unskillful thoughts cease without remainder?
Catūsu vā satipaṭṭhānesu suppatiṭṭhitacittassa viharato animittaṁ vā samādhiṁ bhāvayato. ||| In those who meditate with their mind firmly established in the four kinds of mindfulness meditation; or who develop signless immersion.
Yāvañcidaṁ, bhikkhave, alameva animitto samādhi bhāvetuṁ. ||| This is quite enough motivation to develop signless immersion.
Animitto, bhikkhave, samādhi bhāvito bahulīkato mahapphalo hoti mahānisaṁso. ||| When signless immersion is developed and cultivated it is very fruitful and beneficial.
Dvemā, bhikkhave, diṭṭhiyo— ||| There are these two views.
bhavadiṭṭhi ca vibhavadiṭṭhi ca. ||| Views favoring existence and views favoring nonexistence.
Tatra kho, bhikkhave, sutavā ariyasāvako iti paṭisañcikkhati: ||| A learned noble disciple reflects on this:
‘atthi nu kho taṁ kiñci lokasmiṁ yamahaṁ upādiyamāno na vajjavā assan’ti? ||| ‘Is there anything in the world that I could grasp without fault?’
So evaṁ pajānāti: ||| They understand:
‘natthi nu kho taṁ kiñci lokasmiṁ yamahaṁ upādiyamāno na vajjavā assaṁ. ||| ‘There’s nothing in the world that I could grasp without fault.
Ahañhi rūpaññeva upādiyamāno upādiyeyyaṁ vedanaññeva … ||| For in grasping I would grasp only at form, feeling,
saññaññeva … ||| perception,
saṅkhāreyeva viññāṇaññeva upādiyamāno upādiyeyyaṁ. ||| choices, or consciousness.
Tassa me assa upādānapaccayā bhavo; ||| That grasping of mine would be a condition for continued existence.
bhavapaccayā jāti; ||| Continued existence is a requirement for rebirth.
jātipaccayā jarāmaraṇaṁ sokaparidevadukkhadomanassupāyāsā sambhaveyyuṁ. ||| Rebirth is a requirement for old age and death, sorrow, lamentation, pain, sadness, and distress to come to be.
Evametassa kevalassa dukkhakkhandhassa samudayo assā’ti. ||| That is how this entire mass of suffering originates.’
Taṁ kiṁ maññatha, bhikkhave, ||| What do you think, mendicants?
rūpaṁ niccaṁ vā aniccaṁ vā”ti? ||| Is form permanent or impermanent?”
“Aniccaṁ, bhante”. ||| “Impermanent, sir.”
“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti? ||| “But if it’s impermanent, is it suffering or happiness?”
“Dukkhaṁ, bhante”. ||| “Suffering, sir.”
“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ kallaṁ nu taṁ samanupassituṁ: ||| “But if it’s impermanent, suffering, and perishable, is it fit to be regarded thus:
‘etaṁ mama, esohamasmi, eso me attā’”ti? ||| ‘This is mine, I am this, this is my self’?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Vedanā … ||| “Is feeling …
saññā … ||| perception …
saṅkhārā … ||| choices …
viññāṇaṁ …pe… ||| consciousness permanent or impermanent?” …
tasmātiha, bhikkhave, ||| “So you should truly see …
evaṁ passaṁ … ||| Seeing this …
nāparaṁ itthattāyāti pajānātī”ti. ||| They understand: ‘… there is nothing further for this place.’”
Aṭṭhamaṁ.
