Majjhima Nikāya 70 ||| Middle Discourses 70
Mayā cetaṁ, bhikkhave, aññātaṁ abhavissa adiṭṭhaṁ aviditaṁ asacchikataṁ aphassitaṁ paññāya: ||| Now, suppose I hadn’t known, seen, understood, realized, and experienced this with wisdom:
‘idhekaccassa evarūpaṁ adukkhamasukhaṁ vedanaṁ vedayato akusalā dhammā abhivaḍḍhanti kusalā dhammā parihāyantī’ti, evāhaṁ ajānanto ‘evarūpaṁ adukkhamasukhaṁ vedanaṁ pajahathā’ti vadeyyaṁ; ||| ‘When someone feels this kind of neutral feeling, unskillful qualities grow and skillful qualities decline.’
api nu me etaṁ, bhikkhave, patirūpaṁ abhavissā”ti? ||| Not knowing this, would it be appropriate for me to say: ‘You should give up this kind of neutral feeling’?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Yasmā ca kho etaṁ, bhikkhave, mayā ñātaṁ diṭṭhaṁ viditaṁ sacchikataṁ phassitaṁ paññāya: ||| “But I have known, seen, understood, realized, and experienced this with wisdom:
‘idhekaccassa evarūpaṁ adukkhamasukhaṁ vedanaṁ vedayato akusalā dhammā abhivaḍḍhanti kusalā dhammā parihāyantī’ti, tasmāhaṁ ‘evarūpaṁ adukkhamasukhaṁ vedanaṁ pajahathā’ti vadāmi. ||| ‘When someone feels this kind of neutral feeling, unskillful qualities grow and skillful qualities decline.’ Since this is so, that’s why I say: ‘You should give up this kind of neutral feeling.’
Mayā cetaṁ, bhikkhave, aññātaṁ abhavissa adiṭṭhaṁ aviditaṁ asacchikataṁ aphassitaṁ paññāya: ||| Now, suppose I hadn’t known, seen, understood, realized, and experienced this with wisdom:
‘idhekaccassa evarūpaṁ adukkhamasukhaṁ vedanaṁ vedayato akusalā dhammā parihāyanti kusalā dhammā abhivaḍḍhantī’ti, evāhaṁ ajānanto ‘evarūpaṁ adukkhamasukhaṁ vedanaṁ upasampajja viharathā’ti vadeyyaṁ; ||| ‘When someone feels that kind of neutral feeling, unskillful qualities decline and skillful qualities grow.’
api nu me etaṁ, bhikkhave, patirūpaṁ abhavissā”ti? ||| Not knowing this, would it be appropriate for me to say: ‘You should enter and remain in that kind of neutral feeling’?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Yasmā ca kho etaṁ, bhikkhave, mayā ñātaṁ diṭṭhaṁ viditaṁ sacchikataṁ phassitaṁ paññāya: ||| “But I have known, seen, understood, realized, and experienced this with wisdom:
‘idhekaccassa evarūpaṁ adukkhamasukhaṁ vedanaṁ vedayato akusalā dhammā parihāyanti kusalā dhammā abhivaḍḍhantī’ti, tasmāhaṁ ‘evarūpaṁ adukkhamasukhaṁ vedanaṁ upasampajja viharathā’ti vadāmi. ||| ‘When someone feels that kind of neutral feeling, unskillful qualities decline and skillful qualities grow.’ Since this is so, that’s why I say: ‘You should enter and remain in that kind of neutral feeling.’
Nāhaṁ, bhikkhave, sabbesaṁyeva bhikkhūnaṁ ‘appamādena karaṇīyan’ti vadāmi; ||| Mendicants, I don’t say that all these mendicants still have work to do with diligence.
na panāhaṁ, bhikkhave, sabbesaṁyeva bhikkhūnaṁ ‘na appamādena karaṇīyan’ti vadāmi. ||| Nor do I say that all these mendicants have no work to do with diligence.
Ye te, bhikkhave, bhikkhū arahanto khīṇāsavā vusitavanto katakaraṇīyā ohitabhārā anuppattasadatthā parikkhīṇabhavasaṁyojanā sammadaññāvimuttā, tathārūpānāhaṁ, bhikkhave, bhikkhūnaṁ ‘na appamādena karaṇīyan’ti vadāmi. ||| I say that mendicants don’t have work to do with diligence if they are perfected, with defilements ended, having completed the spiritual journey, done what had to be done, laid down the burden, achieved their heart’s goal, utterly ended the fetter of continued existence, and become rightly freed through enlightenment.
Taṁ kissa hetu? ||| Why is that?
Kataṁ tesaṁ appamādena. ||| They’ve done their work with diligence.
Abhabbā te pamajjituṁ. ||| They’re incapable of being negligent.
Ye ca kho te, bhikkhave, bhikkhū sekkhā appattamānasā anuttaraṁ yogakkhemaṁ patthayamānā viharanti, tathārūpānāhaṁ, bhikkhave, bhikkhūnaṁ ‘appamādena karaṇīyan’ti vadāmi. ||| I say that mendicants still have work to do with diligence if they are trainees, who haven’t achieved their heart’s desire, but live aspiring to the supreme sanctuary from the yoke.
Taṁ kissa hetu? ||| Why is that? Thinking:
Appeva nāmime āyasmanto anulomikāni senāsanāni paṭisevamānā kalyāṇamitte bhajamānā indriyāni samannānayamānā— ||| ‘Hopefully this venerable will frequent appropriate lodgings, associate with good friends, and control their faculties.
yassatthāya kulaputtā sammadeva agārasmā anagāriyaṁ pabbajanti, tadanuttaraṁ—brahmacariyapariyosānaṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja vihareyyunti. ||| Then they might realize the supreme culmination of the spiritual path in this very life, and live having achieved with their own insight the goal for which gentlemen rightly go forth from the lay life to homelessness.’
Imaṁ kho ahaṁ, bhikkhave, imesaṁ bhikkhūnaṁ appamādaphalaṁ sampassamāno ‘appamādena karaṇīyan’ti vadāmi. ||| Seeing this fruit of diligence for those mendicants, I say that they still have work to do with diligence.
Sattime, bhikkhave, puggalā santo saṁvijjamānā lokasmiṁ. ||| Mendicants, these seven individuals are found in the world.
Katame satta? ||| What seven?
Ubhatobhāgavimutto, paññāvimutto, kāyasakkhi, diṭṭhippatto, saddhāvimutto, dhammānusārī, saddhānusārī. ||| One freed both ways, one freed by wisdom, a direct witness, one attained to view, one freed by faith, a follower of teachings, and a follower by faith.
Katamo ca, bhikkhave, puggalo ubhatobhāgavimutto? ||| And what individual is freed both ways?
Idha, bhikkhave, ekacco puggalo ye te santā vimokkhā atikkamma rūpe āruppā te kāyena phusitvā viharati paññāya cassa disvā āsavā parikkhīṇā honti. ||| It’s an individual who has direct meditative experience of the peaceful liberations that are formless, transcending form. And, having seen with wisdom, their defilements have come to an end.
Ayaṁ vuccati, bhikkhave, puggalo ubhatobhāgavimutto ||| This individual is called freed both ways.
imassa kho ahaṁ, bhikkhave, bhikkhuno ‘na appamādena karaṇīyan’ti vadāmi. ||| And I say that this mendicant has no work to do with diligence.
Taṁ kissa hetu? ||| Why is that?
Kataṁ tassa appamādena. ||| They’ve done their work with diligence.
Abhabbo so pamajjituṁ. ||| They’re incapable of being negligent.
Katamo ca, bhikkhave, puggalo paññāvimutto? ||| And what individual is freed by wisdom?
Idha, bhikkhave, ekacco puggalo ye te santā vimokkhā atikkamma rūpe āruppā te na kāyena phusitvā viharati, paññāya cassa disvā āsavā parikkhīṇā honti. ||| It’s an individual who does not have direct meditative experience of the peaceful liberations that are formless, transcending form. Nevertheless, having seen with wisdom, their defilements have come to an end.
Ayaṁ vuccati, bhikkhave, puggalo paññāvimutto. ||| This individual is called freed by wisdom.
Imassapi kho ahaṁ, bhikkhave, bhikkhuno ‘na appamādena karaṇīyan’ti vadāmi. ||| I say that this mendicant has no work to do with diligence.
Taṁ kissa hetu? ||| Why is that?
Kataṁ tassa appamādena. ||| They’ve done their work with diligence.
Abhabbo so pamajjituṁ. ||| They’re incapable of being negligent.
Katamo ca, bhikkhave, puggalo kāyasakkhi? ||| And what individual is a direct witness?
Idha, bhikkhave, ekacco puggalo ye te santā vimokkhā atikkamma rūpe āruppā te kāyena phusitvā viharati, paññāya cassa disvā ekacce āsavā parikkhīṇā honti. ||| It’s an individual who has direct meditative experience of the peaceful liberations that are formless, transcending form. And, having seen with wisdom, some of their defilements have come to an end.
Ayaṁ vuccati, bhikkhave, puggalo kāyasakkhi. ||| This individual is called a direct witness.
Imassa kho ahaṁ, bhikkhave, bhikkhuno ‘appamādena karaṇīyan’ti vadāmi. ||| I say that this mendicant still has work to do with diligence.
Taṁ kissa hetu? ||| Why is that? Thinking:
Appeva nāma ayamāyasmā anulomikāni senāsanāni paṭisevamāno kalyāṇamitte bhajamāno indriyāni samannānayamāno— ||| ‘Hopefully this venerable will frequent appropriate lodgings, associate with good friends, and control their faculties.
yassatthāya kulaputtā sammadeva agārasmā anagāriyaṁ pabbajanti, tadanuttaraṁ—brahmacariyapariyosānaṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja vihareyyāti. ||| Then they might realize the supreme culmination of the spiritual path in this very life, and live having achieved with their own insight the goal for which gentlemen rightly go forth from the lay life to homelessness.’
Imaṁ kho ahaṁ, bhikkhave, imassa bhikkhuno appamādaphalaṁ sampassamāno ‘appamādena karaṇīyan’ti vadāmi. ||| Seeing this fruit of diligence for this mendicant, I say that they still have work to do with diligence.
Katamo ca, bhikkhave, puggalo diṭṭhippatto? ||| And what individual is attained to view?
Idha, bhikkhave, ekacco puggalo ye te santā vimokkhā atikkamma rūpe āruppā te na kāyena phusitvā viharati, paññāya cassa disvā ekacce āsavā parikkhīṇā honti, tathāgatappaveditā cassa dhammā paññāya vodiṭṭhā honti vocaritā. ||| It’s an individual who doesn’t have direct meditative experience of the peaceful liberations that are formless, transcending form. Nevertheless, having seen with wisdom, some of their defilements have come to an end. And they have clearly seen and clearly contemplated with wisdom the teaching and training proclaimed by the Realized One.
Ayaṁ vuccati, bhikkhave, puggalo diṭṭhippatto. ||| This individual is called attained to view.
Imassapi kho ahaṁ, bhikkhave, bhikkhuno ‘appamādena karaṇīyan’ti vadāmi. ||| I say that this mendicant also still has work to do with diligence.
Taṁ kissa hetu? ||| Why is that? Thinking:
Appeva nāma ayamāyasmā anulomikāni senāsanāni paṭisevamāno kalyāṇamitte bhajamāno indriyāni samannānayamāno— ||| ‘Hopefully this venerable will frequent appropriate lodgings, associate with good friends, and control their faculties.
yassatthāya kulaputtā sammadeva agārasmā anagāriyaṁ pabbajanti, tadanuttaraṁ—brahmacariyapariyosānaṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja vihareyyāti. ||| Then they might realize the supreme culmination of the spiritual path in this very life, and live having achieved with their own insight the goal for which gentlemen rightly go forth from the lay life to homelessness.’
Imaṁ kho ahaṁ, bhikkhave, imassa bhikkhuno appamādaphalaṁ sampassamāno ‘appamādena karaṇīyan’ti vadāmi. ||| Seeing this fruit of diligence for this mendicant, I say that they still have work to do with diligence.
Katamo ca, bhikkhave, puggalo saddhāvimutto. ||| And what individual is freed by faith?
Idha, bhikkhave, ekacco puggalo ye te santā vimokkhā atikkamma rūpe āruppā te na kāyena phusitvā viharati, paññāya cassa disvā ekacce āsavā parikkhīṇā honti, tathāgate cassa saddhā niviṭṭhā hoti mūlajātā patiṭṭhitā. ||| It’s an individual who doesn’t have direct meditative experience of the peaceful liberations that are formless, transcending form. Nevertheless, having seen with wisdom, some of their defilements have come to an end. And their faith is settled, rooted, and planted in the Realized One.
Ayaṁ vuccati, bhikkhave, puggalo saddhāvimutto. ||| This individual is called freed by faith.
Imassapi kho ahaṁ, bhikkhave, bhikkhuno ‘appamādena karaṇīyan’ti vadāmi. ||| I say that this mendicant also still has work to do with diligence.
Taṁ kissa hetu? ||| Why is that? Thinking:
Appeva nāma ayamāyasmā anulomikāni senāsanāni paṭisevamāno kalyāṇamitte bhajamāno indriyāni samannānayamāno— ||| ‘Hopefully this venerable will frequent appropriate lodgings, associate with good friends, and control their faculties.
yassatthāya kulaputtā sammadeva agārasmā anagāriyaṁ pabbajanti, tadanuttaraṁ—brahmacariyapariyosānaṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja vihareyyāti. ||| Then they might realize the supreme culmination of the spiritual path in this very life, and live having achieved with their own insight the goal for which gentlemen rightly go forth from the lay life to homelessness.’
Imaṁ kho ahaṁ, bhikkhave, imassa bhikkhuno appamādaphalaṁ sampassamāno ‘appamādena karaṇīyan’ti vadāmi. ||| Seeing this fruit of diligence for this mendicant, I say that they still have work to do with diligence.
Katamo ca, bhikkhave, puggalo dhammānusārī? ||| And what individual is a follower of teachings?
Idha, bhikkhave, ekacco puggalo ye te santā vimokkhā atikkamma rūpe āruppā te na kāyena phusitvā viharati, paññāya cassa disvā ekacce āsavā parikkhīṇā honti, tathāgatappaveditā cassa dhammā paññāya mattaso nijjhānaṁ khamanti, api cassa ime dhammā honti, seyyathidaṁ— ||| It’s an individual who doesn’t have direct meditative experience of the peaceful liberations that are formless, transcending form. And having seen with wisdom, their defilements have not come to an end. And they accept the teachings proclaimed by the Realized One after deliberating them with a degree of wisdom. And they have the following qualities:
