Saṁyutta Nikāya 44.6 ||| Linked Discourses 44.6
Bhavārāmassa kho, āvuso, bhavaratassa bhavasammuditassa, bhavanirodhaṁ ajānato apassato yathābhūtaṁ, ‘hoti tathāgato paraṁ maraṇā’tipissa hoti …pe… ||| If you like, love, and enjoy existence, and don’t truly see the cessation of continued existence, you think ‘a realized one still exists after death’ …
‘neva hoti na na hoti tathāgato paraṁ maraṇā’tipissa hoti. ||| ‘a realized one neither still exists nor no longer exists after death.’
Na bhavārāmassa kho, āvuso, na bhavaratassa na bhavasammuditassa, bhavanirodhaṁ jānato passato yathābhūtaṁ, ‘hoti tathāgato paraṁ maraṇā’tipissa na hoti …pe… ||| If you don’t like, love, and enjoy existence, and you truly see the cessation of continued existence, you don’t think ‘a realized one still exists after death’ …
‘neva hoti na na hoti tathāgato paraṁ maraṇā’tipissa na hoti. ||| ‘a realized one neither still exists nor no longer exists after death.’
Ayampi kho, āvuso, pariyāyo, yenetaṁ abyākataṁ bhagavatā”ti. ||| This too is a way of explaining why this was not declared by the Buddha.”
“Siyā panāvuso, aññopi pariyāyo, yenetaṁ abyākataṁ bhagavatā”ti? ||| “But reverend, could there be another way of explaining why this was not declared by the Buddha?”
“Siyā, āvuso. ||| “There could, reverend.
Upādānārāmassa kho, āvuso, upādānaratassa upādānasammuditassa, upādānanirodhaṁ ajānato apassato yathābhūtaṁ, ‘hoti tathāgato paraṁ maraṇā’tipissa hoti …pe… ||| If you like, love, and enjoy grasping, and don’t truly see the cessation of grasping, you think ‘a realized one still exists after death’ …
‘neva hoti na na hoti tathāgato paraṁ maraṇā’tipissa hoti. ||| ‘a realized one neither still exists nor no longer exists after death.’
Na upādānārāmassa kho, āvuso, na upādānaratassa na upādānasammuditassa, upādānanirodhaṁ jānato passato yathābhūtaṁ, ‘hoti tathāgato paraṁ maraṇā’tipissa na hoti …pe… ||| If you don’t like, love, and enjoy grasping, and you truly see the cessation of grasping, you don’t think ‘a realized one still exists after death’ …
‘neva, hoti na na hoti tathāgato paraṁ maraṇā’tipissa na hoti. ||| ‘a realized one neither still exists nor no longer exists after death.’
Ayampi kho, āvuso, pariyāyo, yenetaṁ abyākataṁ bhagavatā”ti. ||| This too is a way of explaining why this was not declared by the Buddha.”
“Siyā panāvuso, aññopi pariyāyo, yenetaṁ abyākataṁ bhagavatā”ti? ||| “But reverend, could there be another way of explaining why this was not declared by the Buddha?”
“Siyā, āvuso. ||| “There could, reverend.
Taṇhārāmassa kho, āvuso, taṇhāratassa taṇhāsammuditassa, taṇhānirodhaṁ ajānato apassato yathābhūtaṁ, ‘hoti tathāgato paraṁ maraṇā’tipissa hoti …pe… ||| If you like, love, and enjoy craving, and don’t truly see the cessation of craving, you think ‘a realized one still exists after death’ …
‘neva hoti na na hoti tathāgato paraṁ maraṇā’tipissa hoti. ||| ‘a realized one neither still exists nor no longer exists after death.’
Na taṇhārāmassa kho, āvuso, na taṇhāratassa na taṇhāsammuditassa, taṇhānirodhaṁ jānato passato yathābhūtaṁ, ‘hoti tathāgato paraṁ maraṇā’tipissa na hoti …pe… ||| If you don’t like, love, and enjoy craving, and you truly see the cessation of craving, you don’t think ‘a realized one still exists after death’ …
‘neva hoti na na hoti tathāgato paraṁ maraṇā’tipissa na hoti. ||| ‘a realized one neither still exists nor no longer exists after death.’
Ayampi kho, āvuso, pariyāyo, yenetaṁ abyākataṁ bhagavatā”ti. ||| This too is a way of explaining why this was not declared by the Buddha.”
“Siyā panāvuso, aññopi pariyāyo, yenetaṁ abyākataṁ bhagavatā”ti? ||| “But reverend, could there be another way of explaining why this was not declared by the Buddha?”
“Ettha dāni, āvuso sāriputta, ito uttari kiṁ icchasi? ||| “Seriously, reverend, what more could you want?
Taṇhāsaṅkhayavimuttassa, āvuso sāriputta, bhikkhuno vaṭṭaṁ natthi paññāpanāyā”ti. ||| For one who is freed due to the ending of craving, there is no cycle of rebirths to be found.”
Chaṭṭhaṁ.
