Saṁyutta Nikāya 16.2 ||| Linked Discourses 16.2
Kathañcāvuso, anottappī hoti? ||| And how are you not prudent?
Idhāvuso, bhikkhu ‘anuppannā me pāpakā akusalā dhammā uppajjamānā anatthāya saṁvatteyyun’ti na ottappati, ‘uppannā me pāpakā akusalā dhammā appahīyamānā anatthāya saṁvatteyyun’ti na ottappati, ‘anuppannā me kusalā dhammā nuppajjamānā anatthāya saṁvatteyyun’ti na ottappati, ‘uppannā me kusalā dhammā nirujjhamānā anatthāya saṁvatteyyun’ti na ottappati. ||| Take a mendicant who doesn’t foster prudence by thinking: ‘If unarisen unskillful qualities arise in me, they’ll lead to harm.’ ‘If I don’t give up arisen unskillful qualities, they’ll lead to harm.’ ‘If I don’t give rise to unarisen skillful qualities, they’ll lead to harm.’ ‘If arisen skillful qualities cease in me, they’ll lead to harm.’
Evaṁ kho, āvuso, anottappī hoti. ||| That’s how you’re not prudent.
Evaṁ kho, āvuso, anātāpī anottappī abhabbo sambodhāya abhabbo nibbānāya abhabbo anuttarassa yogakkhemassa adhigamāya. ||| That’s how without being keen and prudent you can’t achieve awakening, extinguishment, and the supreme sanctuary from the yoke.
Kathañcāvuso, ātāpī hoti? ||| And how are you keen?
Idhāvuso, bhikkhu ‘anuppannā me pāpakā akusalā dhammā uppajjamānā anatthāya saṁvatteyyun’ti ātappaṁ karoti, ‘uppannā me pāpakā akusalā dhammā appahīyamānā anatthāya saṁvatteyyun’ti ātappaṁ karoti, anuppannā me kusalā dhammā …pe… ātappaṁ karoti. ||| Take a mendicant who fosters keenness by thinking: ‘If unarisen unskillful qualities arise in me, they’ll lead to harm.’ ‘If I don’t give up arisen unskillful qualities, they’ll lead to harm.’ ‘If I don’t give rise to unarisen skillful qualities, they’ll lead to harm.’ ‘If arisen skillful qualities cease in me, they’ll lead to harm.’
Evaṁ kho, āvuso, ātāpī hoti. ||| That’s how you’re keen.
Kathañcāvuso, ottappī hoti? ||| And how are you prudent?
Idhāvuso, bhikkhu ‘anuppannā me pāpakā akusalā dhammā uppajjamānā anatthāya saṁvatteyyun’ti ottappati, ‘uppannā me pāpakā akusalā dhammā appahīyamānā anatthāya saṁvatteyyun’ti ottappati, ‘anuppannā me kusalā dhammā anuppajjamānā anatthāya saṁvatteyyun’ti ottappati, ‘uppannā me kusalā dhammā nirujjhamānā anatthāya saṁvatteyyun’ti ottappati. ||| Take a mendicant who fosters prudence by thinking: ‘If unarisen unskillful qualities arise in me, they’ll lead to harm.’ ‘If I don’t give up arisen unskillful qualities, they’ll lead to harm.’ ‘If I don’t give rise to unarisen skillful qualities, they’ll lead to harm.’ ‘If arisen skillful qualities cease in me, they’ll lead to harm.’
Evaṁ kho, āvuso, ottappī hoti. ||| That’s how you’re prudent.
Evaṁ kho, āvuso, ātāpī ottappī bhabbo sambodhāya bhabbo nibbānāya bhabbo anuttarassa yogakkhemassa adhigamāyā”ti. ||| That’s how if you’re keen and prudent you can achieve awakening, extinguishment, and the supreme sanctuary from the yoke.”
Dutiyaṁ.
