Majjhima Nikāya 123 ||| Middle Discourses 123
Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| I have learned this in the presence of the Buddha:
‘yadā, ānanda, bodhisatto tusitā kāyā cavitvā mātukucchiṁ okkamati, ||| ‘When the being intent on awakening passes away from the host of joyful gods, he is conceived in his mother’s womb.
atha sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya appamāṇo uḷāro obhāso loke pātubhavati atikkammeva devānaṁ devānubhāvaṁ. ||| And then—in this world with its gods, Māras, and divinities, this population with its ascetics and brahmins, gods and humans—an immeasurable, magnificent light appears, surpassing the glory of the gods.
Yāpi tā lokantarikā aghā asaṁvutā andhakārā andhakāratimisā, yatthapime candimasūriyā evaṁmahiddhikā evaṁmahānubhāvā ābhāya nānubhonti tatthapi appamāṇo uḷāro obhāso loke pātubhavati atikkammeva devānaṁ devānubhāvaṁ. ||| Even in the boundless gloom of interstellar space—so utterly dark that even the luminosity of the moon and the sun, so mighty and powerful, makes no impression—an immeasurable, magnificent light appears, surpassing the glory of the gods.
Yepi tattha sattā upapannā tepi tenobhāsena aññamaññaṁ sañjānanti—aññepi kira, bho, santi sattā idhūpapannāti. ||| And even the sentient beings reborn there recognize each other by that light: “So, it seems other sentient beings have been reborn here!”
Ayañca dasasahassī lokadhātu saṅkampati sampakampati sampavedhati appamāṇo ca uḷāro obhāso loke pātubhavati atikkammeva devānaṁ devānubhāvan’ti. ||| And this ten-thousandfold galaxy shakes and rocks and trembles. And an immeasurable, magnificent light appears in the world, surpassing the glory of the gods.’
Yampi, bhante …pe… idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi. ||| This too I remember as an incredible quality of the Buddha.
Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| I have learned this in the presence of the Buddha:
‘yadā, ānanda, bodhisatto mātukucchiṁ okkanto hoti, cattāro devaputtā catuddisaṁ ārakkhāya upagacchanti—mā naṁ bodhisattaṁ vā bodhisattamātaraṁ vā manusso vā amanusso vā koci vā viheṭhesī’ti. ||| ‘When the being intent on awakening is conceived in his mother’s belly, four godlings approach to guard the four quarters, so that no human or non-human or anyone at all shall harm the being intent on awakening or his mother.’
Yampi, bhante …pe… idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi. ||| This too I remember as an incredible quality of the Buddha.
Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| I have learned this in the presence of the Buddha:
‘yadā, ānanda, bodhisatto mātukucchiṁ okkanto hoti, pakatiyā sīlavatī bodhisattamātā hoti viratā pāṇātipātā viratā adinnādānā viratā kāmesumicchācārā viratā musāvādā viratā surāmerayamajjapamādaṭṭhānā’ti. ||| ‘When the being intent on awakening is conceived in his mother’s belly, she becomes naturally ethical. She refrains from killing living creatures, stealing, sexual misconduct, lying, and beer, wine, and liquor intoxicants.’
Yampi, bhante …pe… idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi. ||| This too I remember as an incredible quality of the Buddha.
Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| I have learned this in the presence of the Buddha:
‘yadā, ānanda, bodhisatto mātukucchiṁ okkanto hoti, na bodhisattamātu purisesu mānasaṁ uppajjati kāmaguṇūpasaṁhitaṁ, anatikkamanīyā ca bodhisattamātā hoti kenaci purisena rattacittenā’ti. ||| ‘When the being intent on awakening is conceived in his mother’s belly, she no longer thinks of men in a sexual way, and she cannot be violated by a man of lustful intent.’
Yampi, bhante …pe… idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi. ||| This too I remember as an incredible quality of the Buddha.
Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| I have learned this in the presence of the Buddha:
‘yadā, ānanda, bodhisatto mātukucchiṁ okkanto hoti, lābhinī bodhisattamātā hoti pañcannaṁ kāmaguṇānaṁ. Sā pañcahi kāmaguṇehi samappitā samaṅgībhūtā paricāretī’ti. ||| ‘When the being intent on awakening is conceived in his mother’s belly, she obtains the five kinds of sensual stimulation and amuses herself, supplied and provided with them.’
Yampi, bhante …pe… idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi. ||| This too I remember as an incredible quality of the Buddha.
Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| I have learned this in the presence of the Buddha:
‘yadā, ānanda, bodhisatto mātukucchiṁ okkanto hoti, na bodhisattamātu kocideva ābādho uppajjati; sukhinī bodhisattamātā hoti akilantakāyā; bodhisattañca bodhisattamātā tirokucchigataṁ passati sabbaṅgapaccaṅgaṁ ahīnindriyaṁ. ||| ‘When the being intent on awakening is conceived in his mother’s belly, no afflictions beset her. She’s happy and free of bodily fatigue. And she sees the being intent on awakening in her womb, whole in his major and minor limbs, not deficient in any faculty.
Seyyathāpi, ānanda, maṇi veḷuriyo subho jātimā aṭṭhaṁso suparikammakato. Tatrāssa suttaṁ āvutaṁ nīlaṁ vā pītaṁ vā lohitaṁ vā odātaṁ vā paṇḍusuttaṁ vā. ||| Suppose there was a beryl gem that was naturally lustrous, eight-faceted, well-worked. And it was strung with a thread of blue, yellow, red, white, or golden brown.
Tamenaṁ cakkhumā puriso hatthe karitvā paccavekkheyya—ayaṁ kho maṇi veḷuriyo subho jātimā aṭṭhaṁso suparikammakato, tatridaṁ suttaṁ āvutaṁ nīlaṁ vā pītaṁ vā lohitaṁ vā odātaṁ vā paṇḍusuttaṁ vāti. ||| And a person with clear eyes were to take it in their hand and examine it: “This beryl gem is naturally lustrous, eight-faceted, well-worked. And it’s strung with a thread of blue, yellow, red, white, or golden brown.”
Evameva kho, ānanda, yadā bodhisatto mātukucchiṁ okkanto hoti, na bodhisattamātu kocideva ābādho uppajjati; sukhinī bodhisattamātā hoti akilantakāyā; bodhisattañca bodhisattamātā tirokucchigataṁ passati sabbaṅgapaccaṅgaṁ ahīnindriyan’ti. ||| In the same way, when the being intent on awakening is conceived in his mother’s belly, no afflictions beset her. She’s happy and free of bodily fatigue. And she sees the being intent on awakening in her womb, whole in his major and minor limbs, not deficient in any faculty.’
Yampi, bhante …pe… idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi. ||| This too I remember as an incredible quality of the Buddha.
Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| I have learned this in the presence of the Buddha:
‘sattāhajāte, ānanda, bodhisatte bodhisattamātā kālaṁ karoti, tusitaṁ kāyaṁ upapajjatī’ti. ||| ‘Seven days after the being intent on awakening is born, his mother passes away and is reborn in the host of joyful gods.’
Yampi, bhante …pe… idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi. ||| This too I remember as an incredible quality of the Buddha.
Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| I have learned this in the presence of the Buddha:
‘yathā kho panānanda, aññā itthikā nava vā dasa vā māse gabbhaṁ kucchinā pariharitvā vijāyanti, na hevaṁ bodhisattaṁ bodhisattamātā vijāyati. Daseva māsāni bodhisattaṁ bodhisattamātā kucchinā pariharitvā vijāyatī’ti. ||| ‘Other women carry the infant in the womb for nine or ten months before giving birth. Not so the mother of the being intent on awakening. She gives birth after exactly ten months.’
Yampi, bhante …pe… idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi. ||| This too I remember as an incredible quality of the Buddha.
Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| I have learned this in the presence of the Buddha:
‘yathā kho panānanda, aññā itthikā nisinnā vā nipannā vā vijāyanti, na hevaṁ bodhisattaṁ bodhisattamātā vijāyati. Ṭhitāva bodhisattaṁ bodhisattamātā vijāyatī’ti. ||| ‘Other women give birth while sitting or lying down. Not so the mother of the being intent on awakening. She only gives birth standing up.’
Yampi, bhante …pe… idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi. ||| This too I remember as an incredible quality of the Buddha.
Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| I have learned this in the presence of the Buddha:
‘yadā, ānanda, bodhisatto mātukucchimhā nikkhamati, devā naṁ paṭhamaṁ paṭiggaṇhanti pacchā manussā’ti. ||| ‘When the being intent on awakening emerges from his mother’s womb, gods receive him first, then humans.’
Yampi, bhante …pe… idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi. ||| This too I remember as an incredible quality of the Buddha.
Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| I have learned this in the presence of the Buddha:
‘yadā, ānanda, bodhisatto mātukucchimhā nikkhamati, appattova bodhisatto pathaviṁ hoti, cattāro naṁ devaputtā paṭiggahetvā mātu purato ṭhapenti—attamanā, devi, hohi; mahesakkho te putto uppanno’ti. ||| ‘When the being intent on awakening emerges from his mother’s womb, before he reaches the ground, four godlings receive him and place him before his mother, saying: “Rejoice, O Queen! An illustrious son is born to you.”’
Yampi, bhante …pe… idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi. ||| This too I remember as an incredible quality of the Buddha.
Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| I have learned this in the presence of the Buddha:
‘yadā, ānanda, bodhisatto mātukucchimhā nikkhamati, visadova nikkhamati amakkhito udena amakkhito semhena amakkhito ruhirena amakkhito kenaci asucinā suddho visado. ||| ‘When the being intent on awakening emerges from his mother’s womb, he emerges already clean, unsoiled by waters, mucus, blood, or any other kind of impurity, pure and clean.
Seyyathāpi, ānanda, maṇiratanaṁ kāsike vatthe nikkhittaṁ neva maṇiratanaṁ kāsikaṁ vatthaṁ makkheti nāpi kāsikaṁ vatthaṁ maṇiratanaṁ makkheti. ||| Suppose a jewel-treasure was placed on a cloth from Kāsi. The jewel would not soil the cloth, nor would the cloth soil the jewel.
Taṁ kissa hetu? ||| Why is that?
Ubhinnaṁ suddhattā. ||| Because of the cleanliness of them both.
Evameva kho, ānanda, yadā bodhisatto mātukucchimhā nikkhamati, visadova nikkhamati amakkhito udena amakkhito semhena amakkhito ruhirena amakkhito kenaci asucinā suddho visado’ti. ||| In the same way, when the being intent on awakening emerges from his mother’s womb, he emerges already clean, unsoiled by waters, mucus, blood, or any other kind of impurity, pure and clean.’
Yampi, bhante …pe… idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi. ||| This too I remember as an incredible quality of the Buddha.
Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| I have learned this in the presence of the Buddha:
‘yadā, ānanda, bodhisatto mātukucchimhā nikkhamati, dve udakassa dhārā antalikkhā pātubhavanti—ekā sītassa, ekā uṇhassa; yena bodhisattassa udakakiccaṁ karonti mātu cā’ti. ||| ‘When the being intent on awakening emerges from his mother’s womb, two showers of water appear from the sky, one cool, one warm, for bathing the being intent on awakening and his mother.’
Yampi, bhante …pe… idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi. ||| This too I remember as an incredible quality of the Buddha.
Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| I have learned this in the presence of the Buddha:
‘sampatijāto, ānanda, bodhisatto samehi pādehi pathaviyaṁ patiṭṭhahitvā uttarābhimukho sattapadavītihārena gacchati, setamhi chatte anudhāriyamāne, sabbā ca disā viloketi, āsabhiñca vācaṁ bhāsati—aggohamasmi lokassa, jeṭṭhohamasmi lokassa, seṭṭhohamasmi lokassa. Ayamantimā jāti, natthi dāni punabbhavo’ti. ||| ‘As soon as he’s born, the being intent on awakening stands firm with his own feet on the ground. Facing north, he takes seven strides with a white parasol held above him, surveys all quarters, and makes this dramatic proclamation: “I am the foremost in the world! I am the eldest in the world! I am the first in the world! This is my last rebirth; now there’ll be no more future lives.”’
Yampi, bhante …pe… idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremi. ||| This too I remember as an incredible quality of the Buddha.
Sammukhā metaṁ, bhante, bhagavato sutaṁ, sammukhā paṭiggahitaṁ: ||| I have learned this in the presence of the Buddha:
‘yadā, ānanda, bodhisatto mātukucchimhā nikkhamati, atha sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya appamāṇo uḷāro obhāso loke pātubhavati atikkammeva devānaṁ devānubhāvaṁ. ||| ‘When the being intent on awakening emerges from his mother’s womb, then—in this world with its gods, Māras, and divinities, this population with its ascetics and brahmins, gods and humans—an immeasurable, magnificent light appears, surpassing the glory of the gods.
Yāpi tā lokantarikā aghā asaṁvutā andhakārā andhakāratimisā yatthapime candimasūriyā evaṁmahiddhikā evaṁmahānubhāvā ābhāya nānubhonti tatthapi appamāṇo uḷāro obhāso loke pātubhavati atikkammeva devānaṁ devānubhāvaṁ. ||| Even in the boundless gloom of interstellar space—so utterly dark that even the luminosity of the moon and the sun, so mighty and powerful, makes no impression—an immeasurable, magnificent light appears, surpassing the glory of the gods.
Yepi tattha sattā upapannā tepi tenobhāsena aññamaññaṁ sañjānanti—aññepi kira, bho, santi sattā idhūpapannāti. ||| And the sentient beings reborn there recognize each other by that light: “So, it seems other sentient beings have been reborn here!”
Ayañca dasasahassī lokadhātu saṅkampati sampakampati sampavedhati, appamāṇo ca uḷāro obhāso loke pātubhavati atikkammeva devānaṁ devānubhāvan’ti. ||| And this ten-thousandfold galaxy shakes and rocks and trembles. And an immeasurable, magnificent light appears in the world, surpassing the glory of the gods.’
Yampi, bhante …pe… idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremī”ti. ||| This too I remember as an incredible and amazing quality of the Buddha.”
“Tasmātiha tvaṁ, ānanda, idampi tathāgatassa acchariyaṁ abbhutadhammaṁ dhārehi. ||| “Well then, Ānanda, you should also remember this as an incredible and amazing quality of the Realized One.
Idhānanda, tathāgatassa viditā vedanā uppajjanti, viditā upaṭṭhahanti, viditā abbhatthaṁ gacchanti; ||| It’s that the Realized One knows feelings as they arise, as they remain, and as they go away.
viditā saññā uppajjanti …pe… ||| He knows perceptions as they arise, as they remain, and as they go away.
viditā vitakkā uppajjanti, viditā upaṭṭhahanti, viditā abbhatthaṁ gacchanti. ||| He knows thoughts as they arise, as they remain, and as they go away.
Idampi kho tvaṁ, ānanda, tathāgatassa acchariyaṁ abbhutadhammaṁ dhārehī”ti. ||| This too you should remember as an incredible and amazing quality of the Realized One.”
“Yampi, bhante, bhagavato viditā vedanā uppajjanti, viditā upaṭṭhahanti, viditā abbhatthaṁ gacchanti; ||| “Sir, the Buddha knows feelings as they arise, as they remain, and as they go away.
viditā saññā … ||| He knows perceptions as they arise, as they remain, and as they go away.
viditā vitakkā uppajjanti, viditā upaṭṭhahanti, viditā abbhatthaṁ gacchanti. ||| He knows thoughts as they arise, as they remain, and as they go away.
Idampāhaṁ, bhante, bhagavato acchariyaṁ abbhutadhammaṁ dhāremī”ti. ||| This too I remember as an incredible and amazing quality of the Buddha.”
Idamavoca āyasmā ānando. ||| That’s what Ānanda said,
Samanuñño satthā ahosi; ||| and the teacher approved.
attamanā ca te bhikkhū āyasmato ānandassa bhāsitaṁ abhinandunti. ||| Satisfied, those mendicants approved what Venerable Ānanda said.
Acchariyaabbhutasuttaṁ niṭṭhitaṁ tatiyaṁ.
