Saṁyutta Nikāya 56.41 ||| Linked Discourses 56.41
Evaṁ khvāhaṁ, bhante, ummatto evaṁ viceto. ||| That’s why I’m mad, that’s why I’ve lost my mind.
Idañca loke natthi yaṁ mayā diṭṭhan’ti. ||| And that’s what I’ve seen that doesn’t exist in the world.’
‘Taggha tvaṁ, ambho purisa, ummatto taggha viceto. ||| ‘Well, my friend, you’re definitely mad, you’ve definitely lost your mind.
Idañca loke natthi yaṁ tayā diṭṭhan’ti. ||| And you’re seeing things that don’t exist in the world.’
Taṁ kho pana, bhikkhave, so puriso bhūtaṁyeva addasa, no abhūtaṁ. ||| But what that person saw was in fact real, not unreal.
Bhūtapubbaṁ, bhikkhave, devāsurasaṅgāmo samupabyūḷho ahosi. ||| Once upon a time, a battle was fought between the gods and the titans.
Tasmiṁ kho pana, bhikkhave, saṅgāme devā jiniṁsu, asurā parājiniṁsu. ||| In that battle the gods won and the titans lost.
Parājitā ca kho, bhikkhave, asurā bhītā bhisamuḷālena asurapuraṁ pavisiṁsu devānaṁyeva mohayamānā. ||| The defeated and terrified titans entered the citadel of the titans through the lotus stalk only to confuse the gods.
Tasmātiha, bhikkhave, mā lokacintaṁ cintetha: ||| So mendicants, don’t speculate about the world.
‘sassato loko’ti vā ‘asassato loko’ti vā, ‘antavā loko’ti vā ‘anantavā loko’ti vā, ‘taṁ jīvaṁ taṁ sarīran’ti vā ‘aññaṁ jīvaṁ aññaṁ sarīran’ti vā, ‘hoti tathāgato paraṁ maraṇā’ti vā ‘na hoti tathāgato paraṁ maraṇā’ti vā, ‘hoti ca na ca hoti tathāgato paraṁ maraṇā’ti vā, ‘neva hoti na na hoti tathāgato paraṁ maraṇā’ti vā. ||| For example: the cosmos is eternal, or not eternal, or finite, or infinite; the soul and the body are one and the same, or the soul is one thing, the body another; after death, a realized one still exists, or no longer exists, or both still exists and no longer exists, or neither still exists nor no longer exists.
Taṁ kissa hetu? ||| Why is that?
Nesā, bhikkhave, cintā atthasaṁhitā nādibrahmacariyakā na nibbidāya na virāgāya na nirodhāya na upasamāya na abhiññāya na sambodhāya na nibbānāya saṁvattati. ||| Because those thoughts aren’t beneficial or relevant to the fundamentals of the spiritual life. They don’t lead to disillusionment, dispassion, cessation, peace, insight, awakening, and extinguishment.
Cintentā kho tumhe, bhikkhave, ‘idaṁ dukkhan’ti cinteyyātha …pe… ‘ayaṁ dukkhanirodhagāminī paṭipadā’ti cinteyyātha. ||| When you think something up, you should think: ‘This is suffering’ … ‘This is the origin of suffering’ … ‘This is the cessation of suffering’ … ‘This is the practice that leads to the cessation of suffering’.
Taṁ kissa hetu? ||| Why is that?
Esā, bhikkhave, cintā atthasaṁhitā esā ādibrahmacariyakā esā nibbidāya virāgāya nirodhāya upasamāya abhiññāya sambodhāya nibbānāya saṁvattati. ||| Because those thoughts are beneficial and relevant to the fundamentals of the spiritual life. They lead to disillusionment, dispassion, cessation, peace, insight, awakening, and extinguishment.
Tasmātiha, bhikkhave, ‘idaṁ dukkhan’ti yogo karaṇīyo …pe… ‘ayaṁ dukkhanirodhagāminī paṭipadā’ti yogo karaṇīyo”ti. ||| That’s why you should practice meditation …”
Paṭhamaṁ.
