Majjhima Nikāya 95 ||| Middle Discourses 95
Atha kho caṅkī brāhmaṇo mahatā brāhmaṇagaṇena saddhiṁ yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavatā saddhiṁ sammodi. ||| Then Caṅkī together with a large group of brahmins went to the Buddha and exchanged greetings with him.
Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. ||| When the greetings and polite conversation were over, he sat down to one side.
Tena kho pana samayena bhagavā vuddhehi vuddhehi brāhmaṇehi saddhiṁ kiñci kiñci kathaṁ sāraṇīyaṁ vītisāretvā nisinno hoti. ||| Now at that time the Buddha was sitting engaged in some polite conversation together with some very senior brahmins.
Tena kho pana samayena kāpaṭiko nāma māṇavo daharo vuttasiro soḷasavassuddesiko jātiyā, tiṇṇaṁ vedānaṁ pāragū sanighaṇḍukeṭubhānaṁ sākkharappabhedānaṁ itihāsapañcamānaṁ, padako, veyyākaraṇo, lokāyatamahāpurisalakkhaṇesu anavayo tassaṁ parisāyaṁ nisinno hoti. ||| And the student Kāpaṭika was sitting in that assembly. He was young, tonsured, and sixteen years old. He had mastered the three Vedas, together with their vocabularies and ritual performance, their phonology and word classification, and the testaments as fifth. He knew them word-by-word, and their grammar. He was well versed in cosmology and the marks of a great man.
So vuddhānaṁ vuddhānaṁ brāhmaṇānaṁ bhagavatā saddhiṁ mantayamānānaṁ antarantarā kathaṁ opāteti. ||| While the senior brahmins were conversing together with the Buddha, he interrupted.
Atha kho bhagavā kāpaṭikaṁ māṇavaṁ apasādeti: ||| Then the Buddha rebuked Kāpaṭika,
“māyasmā bhāradvājo vuddhānaṁ vuddhānaṁ brāhmaṇānaṁ mantayamānānaṁ antarantarā kathaṁ opātetu. ||| “Venerable Bhāradvāja, don’t interrupt the senior brahmins.
Kathāpariyosānaṁ āyasmā bhāradvājo āgametū”ti. ||| Wait until they’ve finished speaking.”
Evaṁ vutte, caṅkī brāhmaṇo bhagavantaṁ etadavoca: ||| When he had spoken, Caṅkī said to the Buddha,
“mā bhavaṁ gotamo kāpaṭikaṁ māṇavaṁ apasādesi. ||| “Worthy Gotama, don’t rebuke the student Kāpaṭika.
kulaputto ca kāpaṭiko māṇavo, bahussuto ca kāpaṭiko māṇavo, paṇḍito ca kāpaṭiko māṇavo, kalyāṇavākkaraṇo ca kāpaṭiko māṇavo, pahoti ca kāpaṭiko māṇavo bhotā gotamena saddhiṁ asmiṁ vacane paṭimantetun”ti. ||| He’s a gentleman, learned and astute, who enunciates well. He is capable of debating with the worthy Gotama about this.”
Atha kho bhagavato etadahosi: ||| Then it occurred to the Buddha,
“addhā kho kāpaṭikassa māṇavassa tevijjake pāvacane kathā bhavissati. ||| “Clearly the student Kāpaṭika will talk about the scriptural heritage of the three Vedas.
Tathā hi naṁ brāhmaṇā sampurekkharontī”ti. ||| That’s why the brahmins put him at the front.”
Atha kho kāpaṭikassa māṇavassa etadahosi: ||| Then Kāpaṭika thought,
“yadā me samaṇo gotamo cakkhuṁ upasaṁharissati, athāhaṁ samaṇaṁ gotamaṁ pañhaṁ pucchissāmī”ti. ||| “When the ascetic Gotama looks at me, I’ll ask him a question.”
Atha kho bhagavā kāpaṭikassa māṇavassa cetasā cetoparivitakkamaññāya yena kāpaṭiko māṇavo tena cakkhūni upasaṁhāsi. ||| Then the Buddha, knowing Kāpaṭika’s train of thought, looked at him.
Atha kho kāpaṭikassa māṇavassa etadahosi: ||| Then Kāpaṭika thought,
“samannāharati kho maṁ samaṇo gotamo. ||| “The ascetic Gotama is engaging with me.
Yannūnāhaṁ samaṇaṁ gotamaṁ pañhaṁ puccheyyan”ti. ||| Why don’t I ask him a question?”
Atha kho kāpaṭiko māṇavo bhagavantaṁ etadavoca: ||| Then he said,
“yadidaṁ, bho gotama, brāhmaṇānaṁ porāṇaṁ mantapadaṁ itihitihaparamparāya piṭakasampadāya, tattha ca brāhmaṇā ekaṁsena niṭṭhaṁ gacchanti: ||| “Worthy Gotama, regarding that which by the lineage of testament and by canonical authority is the ancient hymnal of the brahmins, the brahmins come to the categorical conclusion:
‘idameva saccaṁ, moghamaññan’ti. ||| ‘This is the only truth, anything else is futile.’
Idha bhavaṁ gotamo kimāhā”ti? ||| What do you say about this?”
“Kiṁ pana, bhāradvāja, atthi koci brāhmaṇānaṁ ekabrāhmaṇopi yo evamāha: ||| “Well, Bhāradvāja, is there even a single one of the brahmins who says this:
‘ahametaṁ jānāmi, ahametaṁ passāmi. ||| ‘I know this, I see this:
Idameva saccaṁ, moghamaññan’”ti? ||| this is the only truth, anything else is futile’?”
“No hidaṁ, bho gotama”. ||| “No, worthy Gotama.”
“Kiṁ pana, bhāradvāja, atthi koci brāhmaṇānaṁ ekācariyopi, ekācariyapācariyopi, yāva sattamā ācariyamahayugāpi, yo evamāha: ||| “Well, is there even a single tutor of the brahmins, or a tutors’ tutor, or anyone back to the seventh generation of tutors, who says this:
‘ahametaṁ jānāmi, ahametaṁ passāmi. ||| ‘I know this, I see this:
Idameva saccaṁ, moghamaññan’”ti? ||| this is the only truth, anything else is futile’?”
“No hidaṁ, bho gotama”. ||| “No, worthy Gotama.”
“Kiṁ pana, bhāradvāja, yepi te brāhmaṇānaṁ pubbakā isayo mantānaṁ kattāro mantānaṁ pavattāro yesamidaṁ etarahi brāhmaṇā porāṇaṁ mantapadaṁ gītaṁ pavuttaṁ samihitaṁ tadanugāyanti tadanubhāsanti bhāsitamanubhāsanti vācitamanuvācenti seyyathidaṁ—aṭṭhako vāmako vāmadevo vessāmitto yamataggi aṅgīraso bhāradvājo vāseṭṭho kassapo bhagu, ||| “Well, what of the ancient seers of the brahmins, namely Aṭṭhaka, Vāmaka, Vāmadeva, Vessāmitta, Yamadaggi, Aṅgīrasa, Bhāradvāja, Vāseṭṭha, Kassapa, and Bhagu? They were the authors and propagators of the hymns. Their hymnal was sung and propagated and compiled in ancient times; and these days, brahmins continue to sing and chant it, chanting what was chanted and teaching what was taught.
tepi evamāhaṁsu: ||| Did even they say:
‘mayametaṁ jānāma, mayametaṁ passāma. ||| ‘We know this, we see this:
Idameva saccaṁ, moghamaññan’”ti? ||| this is the only truth, anything else is futile’?”
“No hidaṁ, bho gotama”. ||| “No, worthy Gotama.”
“Iti kira, bhāradvāja, natthi koci brāhmaṇānaṁ ekabrāhmaṇopi yo evamāha: ||| “So, Bhāradvāja, it seems that there is not a single one of the brahmins,
‘ahametaṁ jānāmi, ahametaṁ passāmi.
Idameva saccaṁ, moghamaññan’ti;
natthi koci brāhmaṇānaṁ ekācariyopi ekācariyapācariyopi, yāva sattamā ācariyamahayugāpi, yo evamāha: ||| not even anyone back to the seventh generation of tutors,
‘ahametaṁ jānāmi, ahametaṁ passāmi.
Idameva saccaṁ, moghamaññan’ti;
yepi te brāhmaṇānaṁ pubbakā isayo mantānaṁ kattāro mantānaṁ pavattāro yesamidaṁ etarahi brāhmaṇā porāṇaṁ mantapadaṁ gītaṁ pavuttaṁ samihitaṁ tadanugāyanti tadanubhāsanti bhāsitamanubhāsanti vācitamanuvācenti seyyathidaṁ—aṭṭhako vāmako vāmadevo vessāmitto yamataggi aṅgīraso bhāradvājo vāseṭṭho kassapo bhagu, tepi na evamāhaṁsu: ||| nor even the ancient seers of the brahmins who say:
‘mayametaṁ jānāma, mayametaṁ passāma. ||| ‘We know this, we see this:
Idameva saccaṁ, moghamaññan’ti. ||| this is the only truth, anything else is futile.’
Seyyathāpi, bhāradvāja, andhaveṇi paramparāsaṁsattā purimopi na passati majjhimopi na passati pacchimopi na passati; ||| Suppose there was a queue of blind men, each holding the one in front: the first one does not see, the middle one does not see, and the last one does not see.
evameva kho, bhāradvāja, andhaveṇūpamaṁ maññe brāhmaṇānaṁ bhāsitaṁ sampajjati—purimopi na passati majjhimopi na passati pacchimopi na passati. ||| In the same way, it seems to me that the brahmins’ statement turns out to be like a queue of blind men: the first one does not see, the middle one does not see, and the last one does not see.
Taṁ kiṁ maññasi, bhāradvāja, ||| What do you think, Bhāradvāja?
nanu evaṁ sante brāhmaṇānaṁ amūlikā saddhā sampajjatī”ti? ||| This being so, doesn’t the brahmins’ faith turn out to be baseless?”
“Na khvettha, bho gotama, brāhmaṇā saddhāyeva payirupāsanti, anussavāpettha brāhmaṇā payirupāsantī”ti. ||| “The brahmins don’t just honor this because of faith, but also because of oral transmission.”
“Pubbeva kho tvaṁ, bhāradvāja, saddhaṁ agamāsi, anussavaṁ idāni vadesi. ||| “First you relied on faith, now you speak of oral transmission.
Pañca kho ime, bhāradvāja, dhammā diṭṭheva dhamme dvedhā vipākā. ||| These five things can be seen to turn out in two different ways.
Katame pañca? ||| What five?
Saddhā, ruci, anussavo, ākāraparivitakko, diṭṭhinijjhānakkhanti— ||| Faith, endorsement, oral transmission, reasoned train of thought, and acceptance of a view after deliberation.
ime kho, bhāradvāja, pañca dhammā diṭṭheva dhamme dvedhā vipākā.
Api ca, bhāradvāja, susaddahitaṁyeva hoti, tañca hoti rittaṁ tucchaṁ musā; ||| Even though you have full faith in something, it may be vacuous, hollow, and false.
no cepi susaddahitaṁ hoti, tañca hoti bhūtaṁ tacchaṁ anaññathā. ||| And even if you don’t have full faith in something, it may be true and real, not otherwise.
Api ca, bhāradvāja, surucitaṁyeva hoti …pe… ||| Even though you fully endorse something …
svānussutaṁyeva hoti …pe… ||| something may be well transmitted …
suparivitakkitaṁyeva hoti …pe… ||| something may be well thought out …
sunijjhāyitaṁyeva hoti, tañca hoti rittaṁ tucchaṁ musā; ||| something may be well deliberated, it may be vacuous, hollow, and false.
no cepi sunijjhāyitaṁ hoti, tañca hoti bhūtaṁ tacchaṁ anaññathā. ||| And even if something is not well deliberated, it may be true and real, not otherwise.
Saccamanurakkhatā, bhāradvāja, viññunā purisena nālamettha ekaṁsena niṭṭhaṁ gantuṁ: ||| For a sensible person who is preserving truth this is not sufficient to come to the categorical conclusion:
‘idameva saccaṁ, moghamaññan’”ti. ||| ‘This is the only truth, anything else is futile.’”
“Kittāvatā pana, bho gotama, saccānurakkhaṇā hoti, kittāvatā saccamanurakkhati? ||| “But worthy Gotama, how do you define the preservation of truth?”
Saccānurakkhaṇaṁ mayaṁ bhavantaṁ gotamaṁ pucchāmā”ti.
“Saddhā cepi, bhāradvāja, purisassa hoti; ||| “If a person has faith,
‘evaṁ me saddhā’ti— ||| they preserve truth by saying, ‘Such is my faith.’
iti vadaṁ saccamanurakkhati, na tveva tāva ekaṁsena niṭṭhaṁ gacchati: ||| But they don’t yet come to the categorical conclusion:
‘idameva saccaṁ, moghamaññan’ti (…). ||| ‘This is the only truth, anything else is futile.’
Ruci cepi, bhāradvāja, purisassa hoti …pe… ||| If a person has a belief …
anussavo cepi, bhāradvāja, purisassa hoti …pe… ||| or has received an oral transmission …
