Saṁyutta Nikāya 16.4 ||| Linked Discourses 16.4
bahukaññeva me dentu, mā thokaṁ; ||| May they give a lot, not a little.
paṇītaññeva me dentu, mā lūkhaṁ; ||| May they give me fine things, not coarse.
sīghaññeva me dentu, mā dandhaṁ; ||| May they give quickly, not slowly.
sakkaccaññeva me dentu, mā asakkaccan’ti. ||| May they give carefully, not carelessly.”’
Tassa ce, bhikkhave, kassapassa evaṁcittassa kulāni upasaṅkamato na denti; tena kassapo na sandīyati; so na tatonidānaṁ dukkhaṁ domanassaṁ paṭisaṁvedayati. ||| With such a thought, if he approaches a family and they don’t give, he doesn’t feel slighted. And he doesn’t experience pain and sadness because of that.
Thokaṁ denti, no bahukaṁ; tena kassapo na sandīyati; so na tatonidānaṁ dukkhaṁ domanassaṁ paṭisaṁvedayati. ||| If they give only a little …
Lūkhaṁ denti, no paṇītaṁ; tena kassapo na sandīyati; so na tatonidānaṁ dukkhaṁ domanassaṁ paṭisaṁvedayati. ||| if they give coarse things …
Dandhaṁ denti, no sīghaṁ; tena kassapo na sandīyati; so na tatonidānaṁ dukkhaṁ domanassaṁ paṭisaṁvedayati. ||| if they give slowly …
Asakkaccaṁ denti, no sakkaccaṁ; tena kassapo na sandīyati; so na tatonidānaṁ dukkhaṁ domanassaṁ paṭisaṁvedayati. ||| if they give carelessly, he doesn’t feel slighted. And he doesn’t experience pain and sadness because of that.
Kassapena vā hi vo, bhikkhave, ovadissāmi yo vā panassa kassapasadiso. Ovaditehi ca pana vo tathattāya paṭipajjitabban”ti. ||| I will exhort you with the example of Kassapa or someone like him. You should practice accordingly.”
Catutthaṁ.
