Saṁyutta Nikāya 16.11 ||| Linked Discourses 16.11
Na vāyaṁ kumārako mattamaññāsī”ti. ||| Yet this boy knows no limit!”
Assosi kho thullanandā bhikkhunī: ||| The nun Thullanandā heard a rumor that
“ayyena kira mahākassapena ayyo ānando vedehamuni kumārakavādena apasādito”ti. ||| the venerable Mahākassapa had rebuked the worthy Ānanda the Videhan sage by calling him a boy.
Atha kho thullanandā bhikkhunī anattamanā anattamanavācaṁ nicchāresi: ||| She was upset and blurted out,
“kiṁ pana ayyo mahākassapo aññatitthiyapubbo samāno ayyaṁ ānandaṁ vedehamuniṁ kumārakavādena apasādetabbaṁ maññatī”ti. ||| “How can the venerable Mahākassapa, who formerly followed another religion, presume to rebuke the venerable Ānanda the Videhan sage by calling him a boy?”
Assosi kho āyasmā mahākassapo thullanandāya bhikkhuniyā imaṁ vācaṁ bhāsamānāya. ||| Mahākassapa heard Thullanandā say these words,
Atha kho āyasmā mahākassapo āyasmantaṁ ānandaṁ etadavoca: ||| and he said to Ānanda,
“tagghāvuso ānanda, thullanandāya bhikkhuniyā sahasā appaṭisaṅkhā vācā bhāsitā. ||| “Indeed, Reverend Ānanda, the nun Thullanandā spoke rashly and without reflection.
Yatvāhaṁ, āvuso, kesamassuṁ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṁ pabbajito, nābhijānāmi aññaṁ satthāraṁ uddisitā, aññatra tena bhagavatā arahatā sammāsambuddhena. ||| Since I shaved off my hair and beard, dressed in ocher robes, and went forth from the lay life to homelessness, I don’t recall acknowledging any other teacher apart from the Blessed One, the perfected one, the fully awakened Buddha.
Pubbe me, āvuso, agārikabhūtassa sato etadahosi: ||| Formerly when I was still a layman, I thought:
‘sambādho gharāvāso rajāpatho, abbhokāso pabbajjā. ||| ‘Life at home is cramped and dirty, life gone forth is wide open.
Nayidaṁ sukaraṁ agāraṁ ajjhāvasatā ekantaparipuṇṇaṁ ekantaparisuddhaṁ saṅkhalikhitaṁ brahmacariyaṁ carituṁ. ||| It’s not easy for someone living at home to lead the spiritual life utterly full and pure, like a polished shell.
Yannūnāhaṁ kesamassuṁ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṁ pabbajeyyan’ti. ||| Why don’t I shave off my hair and beard, dress in ocher robes, and go forth from the lay life to homelessness?’
So khvāhaṁ, āvuso, aparena samayena paṭapilotikānaṁ saṅghāṭiṁ kāretvā ye loke arahanto te uddissa kesamassuṁ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṁ pabbajiṁ. ||| After some time I made an outer robe of patches and, in the name of the perfected ones in the world, I shaved off my hair and beard, dressed in ocher robes, and went forth from the lay life to homelessness.
So evaṁ pabbajito samāno addhānamaggappaṭipanno addasaṁ bhagavantaṁ antarā ca rājagahaṁ antarā ca nāḷandaṁ bahuputte cetiye nisinnaṁ. ||| When I had gone forth, I traveled along the road between Rājagaha and Nāḷandā, where I saw the Buddha sitting at the Many Sons Shrine.
Disvāna me etadahosi: ||| Seeing him, I thought:
‘satthārañca vatāhaṁ passeyyaṁ, bhagavantameva passeyyaṁ; ||| ‘Were I ever to see a Teacher, it would be this Blessed One!
sugatañca vatāhaṁ passeyyaṁ, bhagavantameva passeyyaṁ; ||| Were I ever to see a Holy One, it would be this Blessed One!
sammāsambuddhañca vatāhaṁ passeyyaṁ; ||| Were I ever to see a fully awakened Buddha, it would be this Blessed One!’
bhagavantameva passeyyan’ti.
So khvāhaṁ, āvuso, tattheva bhagavato pādesu sirasā nipatitvā bhagavantaṁ etadavocaṁ: ||| Then I bowed with my head at the Buddha’s feet and said:
‘satthā me, bhante, bhagavā, sāvakohamasmi; ||| ‘Sir, the Buddha is my Teacher, I am his disciple!
satthā me, bhante, bhagavā, sāvakohamasmī’ti. ||| The Buddha is my Teacher, I am his disciple!’
Evaṁ vutte, maṁ, āvuso, bhagavā etadavoca: ||| The Buddha said to me,
‘yo kho, kassapa, evaṁ sabbacetasā samannāgataṁ sāvakaṁ ajānaññeva vadeyya jānāmīti, apassaññeva vadeyya passāmīti, muddhāpi tassa vipateyya. ||| ‘Kassapa, if anyone was to say to such a wholehearted disciple that they know when they don’t know, or that they see when they don’t see, their head would explode.
Ahaṁ kho pana, kassapa, jānaññeva vadāmi jānāmīti, passaññeva vadāmi passāmīti. ||| But Kassapa, when I say that I know I really do know; and when I say that I see I really do see.
Tasmātiha te, kassapa, evaṁ sikkhitabbaṁ: ||| So you should train like this:
“tibbaṁ me hirottappaṁ paccupaṭṭhitaṁ bhavissati theresu navesu majjhimesū”ti. ||| “I will set up a keen sense of conscience and prudence for seniors, juniors, and those in the middle.”
Evañhi te, kassapa, sikkhitabbaṁ. ||| That’s how you should train.
Tasmātiha te, kassapa, evaṁ sikkhitabbaṁ: ||| And you should train like this:
“yaṁ kiñci dhammaṁ suṇissāmi kusalūpasaṁhitaṁ sabbaṁ taṁ aṭṭhiṁ katvā manasi karitvā sabbacetasā samannāharitvā ohitasoto dhammaṁ suṇissāmī”ti. ||| “Whenever I hear a teaching connected with what’s skillful, I will pay attention, apply the mind, concentrate wholeheartedly, and actively listen to that teaching.”
Evañhi te, kassapa, sikkhitabbaṁ. ||| That’s how you should train.
Tasmātiha te, kassapa, evaṁ sikkhitabbaṁ: ||| And you should train like this:
“sātasahagatā ca me kāyagatāsati na vijahissatī”ti. ||| “I will never neglect mindfulness of the body that is full of pleasure.”
Evañhi te, kassapa, sikkhitabbanti’. ||| That’s how you should train.’
Atha kho maṁ, āvuso, bhagavā iminā ovādena ovaditvā uṭṭhāyāsanā pakkāmi. ||| And when the Buddha had given me this advice he got up from his seat and left.
Sattāhameva khvāhaṁ, āvuso, saraṇo raṭṭhapiṇḍaṁ bhuñjiṁ aṭṭhamiyā aññā udapādi. ||| For seven days I ate the nation’s almsfood as a debtor. On the eighth day I was enlightened.
Atha kho, āvuso, bhagavā maggā okkamma yena aññataraṁ rukkhamūlaṁ tenupasaṅkami. ||| And then the Buddha left the road and went to the root of a certain tree.
Atha khvāhaṁ, āvuso, paṭapilotikānaṁ saṅghāṭiṁ catugguṇaṁ paññapetvā bhagavantaṁ etadavocaṁ: ||| So I spread out my outer robe of patches folded in four and said to him,
‘idha, bhante, bhagavā nisīdatu, yaṁ mamassa dīgharattaṁ hitāya sukhāyā’ti. ||| ‘Sir, sit here. That would be for my lasting welfare and happiness.’
Nisīdi kho, āvuso, bhagavā paññatte āsane. ||| The Buddha sat on the seat spread out
Nisajja kho maṁ, āvuso, bhagavā etadavoca: ||| and said to me,
‘mudukā kho tyāyaṁ, kassapa, paṭapilotikānaṁ saṅghāṭī’ti. ||| ‘Kassapa, this outer robe of patches is soft.’
‘Paṭiggaṇhātu me, bhante, bhagavā paṭapilotikānaṁ saṅghāṭiṁ anukampaṁ upādāyā’ti. ||| ‘Sir, please accept my outer robe of patches out of sympathy.’
‘Dhāressasi pana me tvaṁ, kassapa, sāṇāni paṁsukūlāni nibbasanānī’ti. ||| ‘In that case, Kassapa, will you wear my worn-out hempen rag robe?’
‘Dhāressāmahaṁ, bhante, bhagavato sāṇāni paṁsukūlāni nibbasanānī’ti. ||| ‘I will wear it, sir.’
So khvāhaṁ, āvuso, paṭapilotikānaṁ saṅghāṭiṁ bhagavato pādāsiṁ. ||| And so I presented my outer robe of patches to the Buddha,
Ahaṁ pana bhagavato sāṇāni paṁsukūlāni nibbasanāni paṭipajjiṁ. ||| and the Buddha presented me with his worn-out hempen rag robe.
Yañhi taṁ, āvuso, sammā vadamāno vadeyya: ||| For if anyone should be rightly called
‘bhagavato putto oraso mukhato jāto dhammajo dhammanimmito dhammadāyādo, paṭiggahitāni sāṇāni paṁsukūlāni nibbasanānī’ti, mamaṁ taṁ sammā vadamāno vadeyya: ||| the Buddha’s true-born son, born from his mouth, born of the teaching, created by the teaching, heir to the teaching, and receiver of his worn-out hempen rag robes, it’s me.
‘bhagavato putto oraso mukhato jāto dhammajo dhammanimmito dhammadāyādo, paṭiggahitāni sāṇāni paṁsukūlāni nibbasanānī’ti.
Ahaṁ kho, āvuso, yāvade ākaṅkhāmi vivicceva kāmehi vivicca akusalehi dhammehi savitakkaṁ savicāraṁ vivekajaṁ pītisukhaṁ paṭhamaṁ jhānaṁ upasampajja viharāmi. ||| Whenever I want, quite secluded from sensual pleasures, secluded from unskillful qualities, I enter and remain in the first absorption, which has the rapture and bliss born of seclusion, while placing the mind and keeping it connected. …
Ahaṁ kho, āvuso, yāvade ākaṅkhāmi …pe…
(navannaṁ anupubbavihārasamāpattīnaṁ pañcannañca abhiññānaṁ evaṁ vitthāro veditabbo.) ||| (The nine progressive meditations and the five insights should be told in full.)
Ahaṁ kho, āvuso, āsavānaṁ khayā anāsavaṁ cetovimuttiṁ paññāvimuttiṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja viharāmi; ||| I have realized the undefiled freedom of heart and freedom by wisdom in this very life. And I live having realized it with my own insight due to the ending of defilements.
sattaratanaṁ vā, āvuso, nāgaṁ aḍḍhaṭṭhamaratanaṁ vā tālapattikāya chādetabbaṁ maññeyya, yo me cha abhiññā chādetabbaṁ maññeyyā”ti. ||| Reverend, you might as well think to hide a bull elephant that’s three or three and a half meters tall behind a palm leaf as to hide my six insights.”
Cavittha ca pana thullanandā bhikkhunī brahmacariyamhāti. ||| But the nun Thullanandā fell from the spiritual life.
Ekādasamaṁ.
