Saṁyutta Nikāya 35.120 ||| Linked Discourses 35.120
Evaṁ kho, āvuso, indriyesu guttadvāro hoti. ||| That’s how someone guards the sense doors.
Kathañcāvuso, bhojane mattaññū hoti? ||| And how does someone eat in moderation?
Idhāvuso, bhikkhu paṭisaṅkhā yoniso āhāraṁ āhāreti: ||| It’s when a mendicant reflects rationally on the food that they eat:
‘neva davāya, na madāya, na maṇḍanāya, na vibhūsanāya, yāvadeva imassa kāyassa ṭhitiyā yāpanāya, vihiṁsūparatiyā, brahmacariyānuggahāya. Iti purāṇañca vedanaṁ paṭihaṅkhāmi, navañca vedanaṁ na uppādessāmi, yātrā ca me bhavissati, anavajjatā ca phāsuvihāro cā’ti. ||| ‘Not for fun, indulgence, adornment, or decoration, but only to sustain this body, to avoid harm, and to support spiritual practice. In this way, I shall put an end to old discomfort and not give rise to new discomfort, and I will have the means to keep going, blamelessness, and a comfortable abiding.’
Evaṁ kho, āvuso, bhojane mattaññū hoti. ||| That’s how someone eats in moderation.
Kathañcāvuso, jāgariyaṁ anuyutto hoti? ||| And how is someone committed to wakefulness?
Idhāvuso, bhikkhu divasaṁ caṅkamena nisajjāya āvaraṇīyehi dhammehi cittaṁ parisodheti. ||| It’s when a mendicant practices walking and sitting meditation by day, purifying their mind from obstacles.
Rattiyā paṭhamaṁ yāmaṁ caṅkamena nisajjāya āvaraṇīyehi dhammehi cittaṁ parisodheti. ||| In the first watch of the night, they continue to practice walking and sitting meditation.
Rattiyā majjhimaṁ yāmaṁ dakkhiṇena passena sīhaseyyaṁ kappeti pāde pādaṁ accādhāya sato sampajāno, uṭṭhānasaññaṁ manasi karitvā. ||| In the middle watch, they lie down in the lion’s posture—on the right side, placing one foot on top of the other—mindful and aware, and focused on the time of getting up.
Rattiyā pacchimaṁ yāmaṁ paccuṭṭhāya caṅkamena nisajjāya āvaraṇīyehi dhammehi cittaṁ parisodheti. ||| In the last watch, they get up and continue to practice walking and sitting meditation, purifying their mind from obstacles.
Evaṁ kho, āvuso, jāgariyaṁ anuyutto hoti. ||| That’s how someone is committed to wakefulness.
Tasmātihāvuso, evaṁ sikkhitabbaṁ: ||| So you should train like this:
‘indriyesu guttadvārā bhavissāma, bhojane mattaññuno, jāgariyaṁ anuyuttā’ti. ||| ‘We will guard the sense doors, eat in moderation, and be committed to wakefulness.’
Evañhi vo, āvuso, sikkhitabban”ti. ||| That’s how you should train.”
Sattamaṁ.
