Saṁyutta Nikāya 35.243 ||| Linked Discourses 35.243
avassuto jivhāviññeyyesu rasesu …pe… ||| sounds … smells … tastes … touches …
avassuto manoviññeyyesu dhammesu. ||| ideas known by the mind.
Evaṁvihāriñcāvuso, bhikkhuṁ cakkhuto cepi naṁ māro upasaṅkamati labhateva māro otāraṁ, labhati māro ārammaṇaṁ …pe… ||| When a mendicant lives like this, if Māra comes at them through the eye he finds a vulnerability and gets an opportunity.
jivhāto cepi naṁ māro upasaṅkamati, labhateva māro otāraṁ, labhati māro ārammaṇaṁ …pe… ||| If Māra comes at them through the ear … nose … tongue … body …
manato cepi naṁ māro upasaṅkamati, labhateva māro otāraṁ, labhati māro ārammaṇaṁ. ||| mind he finds a vulnerability and gets an opportunity.
Seyyathāpi, āvuso, naḷāgāraṁ vā tiṇāgāraṁ vā sukkhaṁ kolāpaṁ terovassikaṁ. ||| Suppose there was a house made of reeds or straw that was dried up, withered, and decrepit.
Puratthimāya cepi naṁ disāya puriso ādittāya tiṇukkāya upasaṅkameyya, labhetheva aggi otāraṁ, labhetha aggi ārammaṇaṁ; ||| If a person came to it with a burning grass torch from the east,
pacchimāya cepi naṁ disāya puriso ādittāya tiṇukkāya upasaṅkameyya …pe… ||| west,
uttarāya cepi naṁ disāya …pe… ||| north,
dakkhiṇāya cepi naṁ disāya …pe… ||| south,
heṭṭhimato cepi naṁ …pe… ||| below,
uparimato cepi naṁ … ||| above,
yato kutoci cepi naṁ puriso ādittāya tiṇukkāya upasaṅkameyya, labhetheva aggi otāraṁ labhetha aggi ārammaṇaṁ. ||| or from anywhere, the fire would find a vulnerability, it would get an opportunity.
Evameva kho, āvuso, evaṁvihāriṁ bhikkhuṁ cakkhuto cepi naṁ māro upasaṅkamati, labhateva māro otāraṁ, labhati māro ārammaṇaṁ …pe… ||| In the same way, when a mendicant lives like this, if Māra comes at them through the eye he finds a vulnerability and gets an opportunity.
jivhāto cepi naṁ māro upasaṅkamati …pe… ||| If Māra comes at them through the ear … nose … tongue … body …
manato cepi naṁ māro upasaṅkamati, labhateva māro otāraṁ, labhati māro ārammaṇaṁ. ||| mind he finds a vulnerability and gets an opportunity.
Evaṁvihāriñcāvuso, bhikkhuṁ rūpā adhibhaṁsu, na bhikkhu rūpe adhibhosi; ||| When a mendicant lives like this, they’re mastered by sights,
saddā bhikkhuṁ adhibhaṁsu, na bhikkhu sadde adhibhosi; ||| sounds,
gandhā bhikkhuṁ adhibhaṁsu, na bhikkhu gandhe adhibhosi; ||| smells,
rasā bhikkhuṁ adhibhaṁsu, na bhikkhu rase adhibhosi; ||| tastes,
phoṭṭhabbā bhikkhuṁ adhibhaṁsu, na bhikkhu phoṭṭhabbe adhibhosi; ||| touches,
dhammā bhikkhuṁ adhibhaṁsu, na bhikkhu dhamme adhibhosi. ||| and ideas, they don’t master these things.
Ayaṁ vuccatāvuso, bhikkhu rūpādhibhūto, saddādhibhūto, gandhādhibhūto, rasādhibhūto, phoṭṭhabbādhibhūto, dhammādhibhūto, adhibhūto, anadhibhū, adhibhaṁsu naṁ pāpakā akusalā dhammā saṅkilesikā ponobhavikā sadarā dukkhavipākā āyatiṁ jātijarāmaraṇiyā. ||| This is called a mendicant who has been mastered by sights, sounds, smells, tastes, touches, and ideas. They’re mastered, not a master. Bad, unskillful qualities have mastered them, which are corrupting, leading to future lives, hurtful, and resulting in suffering and future rebirth, old age, and death.
Evaṁ kho, āvuso, avassuto hoti. ||| That’s how someone is festering.
Kathañcāvuso, anavassuto hoti? ||| And how is someone not festering?
Idhāvuso, bhikkhu cakkhunā rūpaṁ disvā piyarūpe rūpe nādhimuccati, appiyarūpe rūpe na byāpajjati, upaṭṭhitakāyassati ca viharati appamāṇacetaso, ||| Take a mendicant who sees a sight with the eye. If it’s pleasant they don’t hold on to it, and if it’s unpleasant they don’t dislike it. They live with mindfulness of the body established and a limitless heart.
tañca cetovimuttiṁ paññāvimuttiṁ yathābhūtaṁ pajānāti yatthassa te uppannā pāpakā akusalā dhammā aparisesā nirujjhanti …pe… ||| And they truly understand the freedom of heart and freedom by wisdom where those arisen bad, unskillful qualities cease without remainder.
jivhāya rasaṁ sāyitvā …pe… ||| They hear a sound … smell an odor … taste a flavor … feel a touch …
manasā dhammaṁ viññāya piyarūpe dhamme nādhimuccati, appiyarūpe dhamme na byāpajjati, upaṭṭhitakāyassati ca viharati appamāṇacetaso, ||| know an idea with the mind. If it’s pleasant they don’t hold on to it, and if it’s unpleasant they don’t dislike it. They live with mindfulness of the body established and a limitless heart.
tañca cetovimuttiṁ paññāvimuttiṁ yathābhūtaṁ pajānāti yatthassa te uppannā pāpakā akusalā dhammā aparisesā nirujjhanti. ||| And they truly understand the freedom of heart and freedom by wisdom where those arisen bad, unskillful qualities cease without remainder.
Ayaṁ vuccatāvuso, bhikkhu anavassuto cakkhuviññeyyesu rūpesu …pe… ||| This is called a mendicant who is not festering when it comes to sights known by the eye,
anavassuto manoviññeyyesu dhammesu. ||| sounds … smells … tastes … touches … ideas known by the mind.
Evaṁvihāriñcāvuso, bhikkhuṁ cakkhuto cepi naṁ māro upasaṅkamati, neva labhati māro otāraṁ, na labhati māro ārammaṇaṁ …pe… ||| When a mendicant lives like this, if Māra comes at them through the eye he doesn’t find a vulnerability or get an opportunity.
jivhāto cepi naṁ māro upasaṅkamati …pe… ||| If Māra comes at them through the ear … nose … tongue … body …
manato cepi naṁ māro upasaṅkamati, neva labhati māro otāraṁ, na labhati māro ārammaṇaṁ. ||| mind he doesn’t find a vulnerability or get an opportunity.
Seyyathāpi, āvuso, kūṭāgāraṁ vā sālā vā bahalamattikā addāvalepanā. ||| Suppose there was a bungalow or hall made of thick clay with its plaster still wet.
Puratthimāya cepi naṁ disāya puriso ādittāya tiṇukkāya upasaṅkameyya, neva labhetha aggi otāraṁ, na labhetha aggi ārammaṇaṁ …pe… ||| If a person came to it with a burning grass torch from the east,
pacchimāya cepi naṁ … ||| west,
uttarāya cepi naṁ … ||| north,
dakkhiṇāya cepi naṁ … ||| south,
heṭṭhimato cepi naṁ … ||| below,
uparimato cepi naṁ … ||| above,
yato kutoci cepi naṁ puriso ādittāya tiṇukkāya upasaṅkameyya, neva labhetha aggi otāraṁ, na labhetha aggi ārammaṇaṁ. ||| or from anywhere, the fire wouldn’t find a vulnerability, it would get no opportunity.
Evameva kho, āvuso, evaṁvihāriṁ bhikkhuṁ cakkhuto cepi naṁ māro upasaṅkamati, neva labhati māro otāraṁ, na labhati māro ārammaṇaṁ …pe… ||| In the same way, when a mendicant lives like this, if Māra comes at them through the eye he doesn’t find a vulnerability or get an opportunity.
manato cepi naṁ māro upasaṅkamati, neva labhati māro otāraṁ, na labhati māro ārammaṇaṁ. ||| If Māra comes at them through the ear … nose … tongue … body … mind he doesn’t find a vulnerability or get an opportunity.
Evaṁvihārī cāvuso, bhikkhu rūpe adhibhosi, na rūpā bhikkhuṁ adhibhaṁsu; ||| When a mendicant lives like this, they master sights,
sadde bhikkhu adhibhosi, na saddā bhikkhuṁ adhibhaṁsu; ||| sounds,
gandhe bhikkhu adhibhosi, na gandhā bhikkhuṁ adhibhaṁsu; ||| smells,
rase bhikkhu adhibhosi, na rasā bhikkhuṁ adhibhaṁsu; ||| tastes,
phoṭṭhabbe bhikkhu adhibhosi, na phoṭṭhabbā bhikkhuṁ adhibhaṁsu; ||| touches,
dhamme bhikkhu adhibhosi, na dhammā bhikkhuṁ adhibhaṁsu. ||| and ideas, they’re not mastered by these things.
Ayaṁ vuccatāvuso, bhikkhu rūpādhibhū, saddādhibhū, gandhādhibhū, rasādhibhū, phoṭṭhabbādhibhū, dhammādhibhū, adhibhū, anadhibhūto, adhibhosi te pāpake akusale dhamme saṅkilesike ponobhavike sadare dukkhavipāke āyatiṁ jātijarāmaraṇiye. ||| This is called a mendicant who has mastered sights, sounds, smells, tastes, touches, and ideas. They’re a master, not mastered. Bad, unskillful qualities have been mastered by them, which are corrupting, leading to future lives, hurtful, and resulting in suffering and future rebirth, old age, and death.
Evaṁ kho, āvuso, anavassuto hotī”ti. ||| That’s how someone is not festering.”
Atha kho bhagavā uṭṭhahitvā āyasmantaṁ mahāmoggallānaṁ āmantesi: ||| Then the Buddha got up and said to Venerable Mahāmoggallāna:
“sādhu sādhu, moggallāna. ||| “Good, good, Moggallāna!
Sādhu kho tvaṁ, moggallāna, bhikkhūnaṁ avassutapariyāyañca anavassutapariyāyañca abhāsī”ti. ||| It’s good that you’ve taught this explanation of the festering and the not festering.”
Idamavoca āyasmā mahāmoggallāno. ||| This is what Venerable Mahāmoggallāna said,
Samanuñño satthā ahosi. ||| and the teacher approved.
Attamanā te bhikkhū āyasmato mahāmoggallānassa bhāsitaṁ abhinandunti. ||| Satisfied, the mendicants approved what Mahāmoggallāna said.
Chaṭṭhaṁ.
