Majjhima Nikāya 136 ||| Middle Discourses 136
‘yo kira, bho, pāṇātipātī adinnādāyī …pe… micchādiṭṭhi, sabbo so kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjati. ||| ‘It seems that everyone who kills living creatures … and has wrong view is reborn in hell.
Ye evaṁ jānanti, te sammā jānanti; ye aññathā jānanti, micchā tesaṁ ñāṇan’ti. ||| Those whose notion is this have the right notion. Those whose notion is otherwise have a wrong notion.’
Iti so yadeva tassa sāmaṁ ñātaṁ sāmaṁ diṭṭhaṁ sāmaṁ viditaṁ tadeva tattha thāmasā parāmāsā abhinivissa voharati: ‘idameva saccaṁ, moghamaññan’ti. ||| And so they obstinately stick to what they have known, seen, and understood for themselves, insisting that: ‘This is the only truth, anything else is futile.’
Idha panānanda, ekacco samaṇo vā brāhmaṇo vā ātappamanvāya padhānamanvāya anuyogamanvāya appamādamanvāya sammāmanasikāramanvāya tathārūpaṁ cetosamādhiṁ phusati yathāsamāhite citte dibbena cakkhunā visuddhena atikkantamānusakena amuṁ puggalaṁ passati— ||| But some other ascetic or brahmin—by dint of keen, resolute, committed, and diligent effort, and right application of mind—experiences an immersion of the heart of such a kind that it gives rise to clairvoyance that is purified and superhuman. With that clairvoyance they see that individual
idha pāṇātipātiṁ adinnādāyiṁ …pe… micchādiṭṭhiṁ, kāyassa bhedā paraṁ maraṇā passati sugatiṁ saggaṁ lokaṁ upapannaṁ. ||| here who killed living creatures … and had wrong view. And they see that they are reborn in a heavenly realm.
So evamāha: ||| They say:
‘natthi kira, bho, pāpakāni kammāni, natthi duccaritassa vipāko. ||| ‘It seems that there is no such thing as bad deeds, and the result of bad conduct.
Amāhaṁ puggalaṁ addasaṁ—idha pāṇātipātiṁ adinnādāyiṁ …pe… micchādiṭṭhiṁ, kāyassa bhedā paraṁ maraṇā passāmi sugatiṁ saggaṁ lokaṁ upapannan’ti. ||| For I have seen an individual here who killed living creatures … and had wrong view. And I saw that they were reborn in a heavenly realm.’
So evamāha: ||| They say:
‘yo kira, bho, pāṇātipātī adinnādāyī …pe… micchādiṭṭhi, sabbo so kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapajjati. ||| ‘It seems that everyone who kills living creatures … and has wrong view is reborn in a heavenly realm.
Ye evaṁ jānanti te sammā jānanti; ye aññathā jānanti, micchā tesaṁ ñāṇan’ti. ||| Those whose notion is this have the right notion. Those whose notion is otherwise have a wrong notion.’
Iti so yadeva tassa sāmaṁ ñātaṁ sāmaṁ diṭṭhaṁ sāmaṁ viditaṁ tadeva tattha thāmasā parāmāsā abhinivissa voharati: ‘idameva saccaṁ, moghamaññan’ti. ||| And so they obstinately stick to what they have known, seen, and understood for themselves, insisting that: ‘This is the only truth, anything else is futile.’
Idhānanda, ekacco samaṇo vā brāhmaṇo vā ātappamanvāya padhānamanvāya anuyogamanvāya appamādamanvāya sammāmanasikāramanvāya tathārūpaṁ cetosamādhiṁ phusati yathāsamāhite citte dibbena cakkhunā visuddhena atikkantamānusakena amuṁ puggalaṁ passati— ||| Take some ascetic or brahmin who with clairvoyance sees an individual
idha pāṇātipātā paṭivirataṁ adinnādānā paṭivirataṁ kāmesumicchācārā paṭivirataṁ musāvādā paṭivirataṁ pisuṇāya vācāya paṭivirataṁ pharusāya vācāya paṭivirataṁ samphappalāpā paṭivirataṁ anabhijjhāluṁ abyāpannacittaṁ sammādiṭṭhiṁ, kāyassa bhedā paraṁ maraṇā passati sugatiṁ saggaṁ lokaṁ upapannaṁ. ||| here who refrained from killing living creatures … and had right view. And they see that they are reborn in a heavenly realm.
So evamāha: ||| They say:
‘atthi kira, bho, kalyāṇāni kammāni, atthi sucaritassa vipāko. ||| ‘It seems that there is such a thing as good deeds, and the result of good conduct.
Amāhaṁ puggalaṁ addasaṁ—idha pāṇātipātā paṭivirataṁ adinnādānā paṭivirataṁ …pe… sammādiṭṭhiṁ, kāyassa bhedā paraṁ maraṇā passāmi sugatiṁ saggaṁ lokaṁ upapannan’ti. ||| For I have seen an individual here who refrained from killing living creatures … and had right view. And I saw that they were reborn in a heavenly realm.’
So evamāha: ||| They say:
‘yo kira, bho, pāṇātipātā paṭivirato adinnādānā paṭivirato …pe… sammādiṭṭhi sabbo so kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapajjati. ||| ‘It seems that everyone who refrains from killing living creatures … and has right view is reborn in a heavenly realm.
Ye evaṁ jānanti te sammā jānanti; ye aññathā jānanti, micchā tesaṁ ñāṇan’ti. ||| Those whose notion is this have the right notion. Those whose notion is otherwise have a wrong notion.’
Iti so yadeva tassa sāmaṁ ñātaṁ sāmaṁ diṭṭhaṁ sāmaṁ viditaṁ tadeva tattha thāmasā parāmāsā abhinivissa voharati: ‘idameva saccaṁ, moghamaññan’ti. ||| And so they obstinately stick to what they have known, seen, and understood for themselves, insisting that: ‘This is the only truth, anything else is futile.’
Idha panānanda, ekacco samaṇo vā brāhmaṇo vā ātappamanvāya padhānamanvāya anuyogamanvāya appamādamanvāya sammāmanasikāramanvāya tathārūpaṁ cetosamādhiṁ phusati yathāsamāhite citte dibbena cakkhunā visuddhena atikkantamānusakena amuṁ puggalaṁ passati—idha pāṇātipātā paṭivirataṁ …pe… sammādiṭṭhiṁ, kāyassa bhedā paraṁ maraṇā passati apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapannaṁ. ||| Take some ascetic or brahmin who with clairvoyance sees an individual here who refrained from killing living creatures … and had right view. And they see that they are reborn in hell.
So evamāha: ||| They say:
‘natthi kira, bho, kalyāṇāni kammāni, natthi sucaritassa vipāko. Amāhaṁ puggalaṁ addasaṁ— ||| ‘It seems that there is no such thing as good deeds, and the result of good conduct. For I have seen an individual
idha pāṇātipātā paṭivirataṁ adinnādānā paṭivirataṁ …pe… sammādiṭṭhiṁ, kāyassa bhedā paraṁ maraṇā passāmi apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapannan’ti. ||| here who refrained from killing living creatures … and had right view. And I saw that they were reborn in hell.’
So evamāha: ‘yo kira, bho, pāṇātipātā paṭivirato adinnādānā paṭivirato …pe… sammādiṭṭhi, sabbo so kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjati. ||| They say: ‘It seems that everyone who refrains from killing living creatures … and has right view is reborn in hell.
Ye evaṁ jānanti te sammā jānanti; ye aññathā jānanti, micchā tesaṁ ñāṇan’ti. ||| Those whose notion is this have the right notion. Those whose notion is otherwise have a wrong notion.’
Iti so yadeva tassa sāmaṁ ñātaṁ sāmaṁ diṭṭhaṁ sāmaṁ viditaṁ tadeva tattha thāmasā parāmāsā abhinivissa voharati: ‘idameva saccaṁ, moghamaññan’ti. ||| And so they obstinately stick to what they have known, seen, and understood for themselves, insisting that: ‘This is the only truth, anything else is futile.’
Tatrānanda, yvāyaṁ samaṇo vā brāhmaṇo vā evamāha: ||| In this case, when an ascetic or brahmin says this:
‘atthi kira, bho, pāpakāni kammāni, atthi duccaritassa vipāko’ti idamassa anujānāmi; ||| ‘It seems that there is such a thing as bad deeds, and the result of bad conduct,’ I grant them that.
yampi so evamāha: ||| And when they say:
‘amāhaṁ puggalaṁ addasaṁ—idha pāṇātipātiṁ adinnādāyiṁ …pe… micchādiṭṭhiṁ, kāyassa bhedā paraṁ maraṇā passāmi apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapannan’ti idampissa anujānāmi; ||| ‘I have seen an individual here who killed living creatures … and had wrong view. And after death, they were reborn in hell,’ I also grant them that.
yañca kho so evamāha: ||| But when they say:
‘yo kira, bho, pāṇātipātī adinnādāyī …pe… micchādiṭṭhi, sabbo so kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjatī’ti idamassa nānujānāmi; ||| ‘It seems that everyone who kills living creatures … and has wrong view is reborn in hell,’ I don’t grant them that.
yampi so evamāha: ||| And when they say:
‘ye evaṁ jānanti te sammā jānanti; ye aññathā jānanti, micchā tesaṁ ñāṇan’ti idampissa nānujānāmi; ||| ‘Those whose notion is this have the right notion. Those whose notion is otherwise have a wrong notion.’ I also don’t grant them that.
yampi so yadeva tassa sāmaṁ ñātaṁ sāmaṁ diṭṭhaṁ sāmaṁ viditaṁ tadeva tattha thāmasā parāmāsā abhinivissa voharati: ‘idameva saccaṁ, moghamaññan’ti idampissa nānujānāmi. ||| And when they obstinately stick to what they have known, seen, and understood for themselves, insisting that: ‘This is the only truth, anything else is futile,’ I also don’t grant them that.
Taṁ kissa hetu? ||| Why is that?
Aññathā hi, ānanda, tathāgatassa mahākammavibhaṅge ñāṇaṁ hoti. ||| Because the Realized One’s knowledge of the great analysis of deeds is otherwise.
Tatrānanda, yvāyaṁ samaṇo vā brāhmaṇo vā evamāha: ||| In this case, when an ascetic or brahmin says this:
‘natthi kira, bho, pāpakāni kammāni, natthi duccaritassa vipāko’ti idamassa nānujānāmi; ||| ‘It seems that there is no such thing as bad deeds, and the result of bad conduct,’ I don’t grant them that.
yañca kho so evamāha: ||| But when they say:
‘amāhaṁ puggalaṁ addasaṁ—idha pāṇātipātiṁ adinnādāyiṁ …pe… micchādiṭṭhiṁ kāyassa bhedā paraṁ maraṇā passāmi sugatiṁ saggaṁ lokaṁ upapannan’ti idamassa anujānāmi; ||| ‘I have seen an individual here who killed living creatures … and had wrong view. And I saw that they were reborn in a heavenly realm,’ I grant them that.
yañca kho so evamāha: ||| But when they say:
‘yo kira, bho, pāṇātipātī adinnādāyī …pe… micchādiṭṭhi, sabbo so kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapajjatī’ti idamassa nānujānāmi; ||| ‘It seems that everyone who kills living creatures … and has wrong view is reborn in a heavenly realm,’ I don’t grant them that. …
yampi so evamāha:
‘ye evaṁ jānanti te sammā jānanti; ye aññathā jānanti, micchā tesaṁ ñāṇan’ti idampissa nānujānāmi;
yampi so yadeva tassa sāmaṁ ñātaṁ sāmaṁ diṭṭhaṁ sāmaṁ viditaṁ tadeva tattha thāmasā parāmāsā abhinivissa voharati: ‘idameva saccaṁ, moghamaññan’ti idampissa nānujānāmi.
Taṁ kissa hetu?
Aññathā hi, ānanda, tathāgatassa mahākammavibhaṅge ñāṇaṁ hoti. ||| Because the Realized One’s knowledge of the great analysis of deeds is otherwise.
Tatrānanda, yvāyaṁ samaṇo vā brāhmaṇo vā evamāha: ||| In this case, when an ascetic or brahmin says this:
‘atthi kira, bho, kalyāṇāni kammāni, atthi sucaritassa vipāko’ti idamassa anujānāmi; ||| ‘It seems that there is such a thing as good deeds, and the result of good conduct,’ I grant them that.
yampi so evamāha: ||| And when they say:
‘amāhaṁ puggalaṁ addasaṁ—idha pāṇātipātā paṭivirataṁ adinnādānā paṭivirataṁ …pe… sammādiṭṭhiṁ, kāyassa bhedā paraṁ maraṇā passāmi sugatiṁ saggaṁ lokaṁ upapannan’ti idampissa anujānāmi; ||| ‘I have seen an individual here who refrained from killing living creatures … and had right view. And I saw that they were reborn in a heavenly realm,’ I grant them that.
yañca kho so evamāha: ||| But when they say:
‘yo kira, bho, pāṇātipātā paṭivirato adinnādānā paṭivirato …pe… sammādiṭṭhi, sabbo so kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapajjatī’ti idamassa nānujānāmi; ||| ‘It seems that everyone who refrains from killing living creatures … and has right view is reborn in a heavenly realm,’ I don’t grant them that. …
yampi so evamāha:
‘ye evaṁ jānanti te sammā jānanti; ye aññathā jānanti, micchā tesaṁ ñāṇan’ti idampissa nānujānāmi;
yampi so yadeva tassa sāmaṁ ñātaṁ sāmaṁ diṭṭhaṁ sāmaṁ viditaṁ tadeva tattha thāmasā parāmāsā abhinivissa voharati: ‘idameva saccaṁ, moghamaññan’ti idampissa nānujānāmi.
Taṁ kissa hetu?
Aññathā hi, ānanda, tathāgatassa mahākammavibhaṅge ñāṇaṁ hoti. ||| Because the Realized One’s knowledge of the great analysis of deeds is otherwise.
Tatrānanda, yvāyaṁ samaṇo vā brāhmaṇo vā evamāha: ||| In this case, when an ascetic or brahmin says this:
‘natthi kira, bho, kalyāṇāni kammāni, natthi sucaritassa vipāko’ti idamassa nānujānāmi; ||| ‘It seems that there is no such thing as good deeds, and the result of good conduct,’ I don’t grant them that.
yañca kho so evamāha: ||| But when they say:
‘amāhaṁ puggalaṁ addasaṁ—idha pāṇātipātā paṭivirataṁ adinnādānā paṭivirataṁ …pe… sammādiṭṭhiṁ, kāyassa bhedā paraṁ maraṇā passāmi apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapannan’ti idamassa anujānāmi; ||| ‘I have seen an individual here who refrained from killing living creatures … and had right view. And after death, they were reborn in hell,’ I grant them that.
yañca kho so evamāha: ||| But when they say:
‘yo kira, bho, pāṇātipātā paṭivirato adinnādānā paṭivirato …pe… sammādiṭṭhi, sabbo so kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjatī’ti idamassa nānujānāmi; ||| ‘It seems that everyone who refrains from killing living creatures … and has right view is reborn in hell,’ I don’t grant them that.
yañca kho so evamāha: ‘ye evaṁ jānanti te sammā jānanti; ||| But when they say: ‘Those who know this are right.
ye aññathā jānanti, micchā tesaṁ ñāṇan’ti idampissa nānujānāmi; ||| Those who know something else are wrong,’ I also don’t grant them that.
yampi so yadeva tassa sāmaṁ ñātaṁ sāmaṁ diṭṭhaṁ sāmaṁ viditaṁ tadeva tattha thāmasā parāmāsā abhinivissa voharati: ‘idameva saccaṁ, moghamaññan’ti idampissa nānujānāmi. ||| And when they obstinately stick to what they have known, seen, and understood for themselves, insisting that: ‘This is the only truth, anything else is futile,’ I also don’t grant them that.
Taṁ kissa hetu? ||| Why is that?
Aññathā hi, ānanda, tathāgatassa mahākammavibhaṅge ñāṇaṁ hoti. ||| Because the Realized One’s knowledge of the great analysis of deeds is otherwise.
Tatrānanda, yvāyaṁ puggalo idha pāṇātipātī adinnādāyī …pe… micchādiṭṭhi, kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjati, ||| Now, Ānanda, take the case of the individual here who killed living creatures … and had wrong view, and who, when their body breaks up, after death, is reborn in a place of loss, a bad place, the underworld, hell.
pubbe vāssa taṁ kataṁ hoti pāpakammaṁ dukkhavedanīyaṁ, pacchā vāssa taṁ kataṁ hoti pāpakammaṁ dukkhavedanīyaṁ, maraṇakāle vāssa hoti micchādiṭṭhi samattā samādinnā. ||| That bad deed of theirs that is to be experienced as painful was either done previously, or later, or else at the time of death they undertook wrong view.
