Majjhima Nikāya 104 ||| Middle Discourses 104
Atha kho āyasmā ca ānando cundo ca samaṇuddeso yena bhagavā tenupasaṅkamiṁsu; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdiṁsu. Ekamantaṁ nisinno kho āyasmā ānando bhagavantaṁ etadavoca: ||| Then Ānanda and Cunda went to the Buddha, bowed, sat down to one side, and Ānanda informed him of what Cunda had said. He went on to say,
“ayaṁ, bhante, cundo samaṇuddeso evamāha:
‘nigaṇṭho, bhante, nāṭaputto pāvāyaṁ adhunākālaṅkato.
Tassa kālaṅkiriyāya bhinnā nigaṇṭhā dvedhikajātā …pe… bhinnathūpe appaṭisaraṇe’ti.
Tassa mayhaṁ, bhante, evaṁ hoti: ||| “Sir, it occurs to me:
‘mā heva bhagavato accayena saṅghe vivādo uppajji; ||| ‘When the Buddha has passed away, let no dispute arise in the Saṅgha.
svāssa vivādo bahujanāhitāya bahujanāsukhāya bahuno janassa anatthāya ahitāya dukkhāya devamanussānan’”ti. ||| For such a dispute would be for the detriment and suffering of the people, against the people, for the harm, detriment, and suffering of gods and humans.’”
“Taṁ kiṁ maññasi, ānanda, ||| “What do you think, Ānanda?
ye vo mayā dhammā abhiññā desitā, seyyathidaṁ— ||| Do you see even two mendicants whose opinion differs regarding the things I have taught from my direct knowledge, that is,
cattāro satipaṭṭhānā cattāro sammappadhānā cattāro iddhipādā pañcindriyāni pañca balāni satta bojjhaṅgā ariyo aṭṭhaṅgiko maggo, passasi no tvaṁ, ānanda, imesu dhammesu dvepi bhikkhū nānāvāde”ti? ||| the four kinds of mindfulness meditation, the four right efforts, the four bases of psychic power, the five faculties, the five powers, the seven awakening factors, and the noble eightfold path?”
“Ye me, bhante, dhammā bhagavatā abhiññā desitā, seyyathidaṁ— ||| “No, sir, I do not.
cattāro satipaṭṭhānā cattāro sammappadhānā cattāro iddhipādā pañcindriyāni pañca balāni satta bojjhaṅgā ariyo aṭṭhaṅgiko maggo, nāhaṁ passāmi imesu dhammesu dvepi bhikkhū nānāvāde.
Ye ca kho, bhante, puggalā bhagavantaṁ patissayamānarūpā viharanti tepi bhagavato accayena saṅghe vivādaṁ janeyyuṁ ajjhājīve vā adhipātimokkhe vā. ||| Nevertheless, there are some individuals who appear to live obedient to the Buddha, but when the Buddha has passed away they might create a dispute in the Saṅgha regarding livelihood or the monastic code.
Svāssa vivādo bahujanāhitāya bahujanāsukhāya bahuno janassa anatthāya ahitāya dukkhāya devamanussānan”ti. ||| Such a dispute would be for the detriment and suffering of the people, against the people, for the harm, detriment, and suffering of gods and humans.”
“Appamattako so, ānanda, vivādo yadidaṁ—ajjhājīve vā adhipātimokkhe vā. ||| “Ānanda, dispute about livelihood or the monastic code is a minor matter.
Magge vā hi, ānanda, paṭipadāya vā saṅghe vivādo uppajjamāno uppajjeyya; svāssa vivādo bahujanāhitāya bahujanāsukhāya bahuno janassa anatthāya ahitāya dukkhāya devamanussānaṁ. ||| But should a dispute arise in the Saṅgha concerning the path or the practice, that would be for the detriment and suffering of the people, against the people, for the harm, detriment, and suffering of gods and humans.
Chayimāni, ānanda, vivādamūlāni. ||| Ānanda, there are these six roots of dispute.
Katamāni cha? ||| What six?
Idhānanda, bhikkhu kodhano hoti upanāhī. ||| Firstly, a mendicant is irritable and acrimonious.
Yo so, ānanda, bhikkhu kodhano hoti upanāhī so sattharipi agāravo viharati appatisso, dhammepi agāravo viharati appatisso, saṅghepi agāravo viharati appatisso, sikkhāyapi na paripūrakārī hoti. ||| Such a mendicant lacks respect and reverence for the teacher, the teaching, and the Saṅgha, and they don’t fulfill the training.
Yo so, ānanda, bhikkhu satthari agāravo viharati appatisso, dhamme … saṅghe agāravo viharati appatisso, sikkhāya na paripūrakārī hoti, so saṅghe vivādaṁ janeti; yo hoti vivādo bahujanāhitāya bahujanāsukhāya, bahuno janassa anatthāya ahitāya dukkhāya devamanussānaṁ. ||| They create a dispute in the Saṅgha, which is for the detriment and suffering of the people, against the people, for the harm, detriment, and suffering of gods and humans.
Evarūpañce tumhe, ānanda, vivādamūlaṁ ajjhattaṁ vā bahiddhā vā samanupasseyyātha, tatra tumhe, ānanda, tasseva pāpakassa vivādamūlassa pahānāya vāyameyyātha. ||| If you see such a root of dispute in yourselves or others, you should try to give up this bad thing.
Evarūpañce tumhe, ānanda, vivādamūlaṁ ajjhattaṁ vā bahiddhā vā na samanupasseyyātha. Tatra tumhe, ānanda, tasseva pāpakassa vivādamūlassa āyatiṁ anavassavāya paṭipajjeyyātha. ||| If you don’t see it, you should practice so that it doesn’t come up in the future.
Evametassa pāpakassa vivādamūlassa pahānaṁ hoti, evametassa pāpakassa vivādamūlassa āyatiṁ anavassavo hoti. ||| That’s how to give up this bad root of dispute, so it doesn’t come up in the future.
Puna caparaṁ, ānanda, bhikkhu makkhī hoti paḷāsī …pe… ||| Furthermore, a mendicant is offensive and contemptuous …
issukī hoti maccharī …pe… ||| They’re jealous and stingy …
saṭho hoti māyāvī …pe… ||| They’re devious and deceitful …
pāpiccho hoti micchādiṭṭhi …pe… ||| They have corrupt wishes and wrong view …
sandiṭṭhiparāmāsī hoti ādhānaggāhī duppaṭinissaggī. ||| They’re attached to their own views, holding them tight, and refusing to let go.
Yo so, ānanda, bhikkhu sandiṭṭhiparāmāsī hoti ādhānaggāhī duppaṭinissaggī so sattharipi agāravo viharati appatisso, dhammepi agāravo viharati appatisso, saṅghepi agāravo viharati appatisso, sikkhāyapi na paripūrakārī hoti. ||| Such a mendicant lacks respect and reverence for the teacher, the teaching, and the Saṅgha, and they don’t fulfill the training.
Yo so, ānanda, bhikkhu satthari agāravo viharati appatisso, dhamme … saṅghe … sikkhāya na paripūrakārī hoti so saṅghe vivādaṁ janeti; yo hoti vivādo bahujanāhitāya bahujanāsukhāya, bahuno janassa anatthāya ahitāya dukkhāya devamanussānaṁ. ||| They create a dispute in the Saṅgha, which is for the detriment and suffering of the people, against the people, for the harm, detriment, and suffering of gods and humans.
Evarūpañce tumhe, ānanda, vivādamūlaṁ ajjhattaṁ vā bahiddhā vā samanupasseyyātha. Tatra tumhe, ānanda, tasseva pāpakassa vivādamūlassa pahānāya vāyameyyātha. ||| If you see such a root of dispute in yourselves or others, you should try to give up this bad thing.
Evarūpañce tumhe, ānanda, vivādamūlaṁ ajjhattaṁ vā bahiddhā vā na samanupasseyyātha, tatra tumhe, ānanda, tasseva pāpakassa vivādamūlassa āyatiṁ anavassavāya paṭipajjeyyātha. ||| If you don’t see it, you should practice so that it doesn’t come up in the future.
Evametassa pāpakassa vivādamūlassa pahānaṁ hoti, evametassa pāpakassa vivādamūlassa āyatiṁ anavassavo hoti. ||| That’s how to give up this bad root of dispute, so it doesn’t come up in the future.
Imāni kho, ānanda, cha vivādamūlāni. ||| These are the six roots of dispute.
Cattārimāni, ānanda, adhikaraṇāni. ||| There are four kinds of disciplinary issues.
Katamāni cattāri? ||| What four?
Vivādādhikaraṇaṁ, anuvādādhikaraṇaṁ, āpattādhikaraṇaṁ, kiccādhikaraṇaṁ— ||| Disciplinary issues due to disputes, accusations, offenses, or business.
imāni kho, ānanda, cattāri adhikaraṇāni. ||| These are the four kinds of disciplinary issues.
Satta kho panime, ānanda, adhikaraṇasamathā uppannuppannānaṁ adhikaraṇānaṁ samathāya vūpasamāya— ||| There are seven methods for the settlement of any disciplinary issues that might arise.
sammukhāvinayo dātabbo, sativinayo dātabbo, amūḷhavinayo dātabbo, paṭiññāya kāretabbaṁ, yebhuyyasikā, tassapāpiyasikā, tiṇavatthārako. ||| Resolution face-to-face to be applied. Resolution through recollection to be granted. Resolution because of past insanity to be granted. Acting according to what has been admitted. Majority decision. Further penalty. Covering over as if with grass.
Kathañcānanda, sammukhāvinayo hoti? ||| And how is there resolution face-to-face?
Idhānanda, bhikkhū vivadanti dhammoti vā adhammoti vā vinayoti vā avinayoti vā. ||| It’s when mendicants are disputing: ‘This is the teaching,’ ‘This is not the teaching,’ ‘This is the monastic law,’ ‘This is not the monastic law.’
Tehānanda, bhikkhūhi sabbeheva samaggehi sannipatitabbaṁ. ||| Those mendicants should all sit together in harmony
Sannipatitvā dhammanetti samanumajjitabbā. ||| and thoroughly go over the guidelines of the teaching.
Dhammanettiṁ samanumajjitvā yathā tattha sameti tathā taṁ adhikaraṇaṁ vūpasametabbaṁ. ||| They should settle that disciplinary issue in agreement with the guidelines.
Evaṁ kho, ānanda, sammukhāvinayo hoti; ||| That’s how there is resolution face-to-face.
evañca panidhekaccānaṁ adhikaraṇānaṁ vūpasamo hoti yadidaṁ— ||| And that’s how certain disciplinary issues are settled, that is,
sammukhāvinayena. ||| by resolution face-to-face.
Kathañcānanda, yebhuyyasikā hoti? ||| And how is there majority decision?
Te ce, ānanda, bhikkhū na sakkonti taṁ adhikaraṇaṁ tasmiṁ āvāse vūpasametuṁ. ||| If those mendicants are not able to settle that issue in that monastery,
Tehānanda, bhikkhūhi yasmiṁ āvāse bahutarā bhikkhū so āvāso gantabbo. ||| they should go to another monastery with more mendicants.
Tattha sabbeheva samaggehi sannipatitabbaṁ. ||| There they should all sit together in harmony
Sannipatitvā dhammanetti samanumajjitabbā. ||| and thoroughly go over the guidelines of the teaching.
Dhammanettiṁ samanumajjitvā yathā tattha sameti tathā taṁ adhikaraṇaṁ vūpasametabbaṁ. ||| They should settle that disciplinary issue in agreement with the guidelines.
Evaṁ kho, ānanda, yebhuyyasikā hoti, evañca panidhekaccānaṁ adhikaraṇānaṁ vūpasamo hoti yadidaṁ— ||| That’s how there is majority decision. And that’s how certain disciplinary issues are settled, that is,
yebhuyyasikāya. ||| by majority decision.
Kathañcānanda, sativinayo hoti? ||| And how is there resolution through recollection?
Idhānanda, bhikkhū bhikkhuṁ evarūpāya garukāya āpattiyā codenti pārājikena vā pārājikasāmantena vā: ||| It’s when mendicants accuse a mendicant of a serious offense; one entailing expulsion, or close to it:
‘saratāyasmā evarūpiṁ garukaṁ āpattiṁ āpajjitā pārājikaṁ vā pārājikasāmantaṁ vā’ti? ||| ‘Venerable, do you recall committing the kind of serious offense that entails expulsion or close to it?’
So evamāha: ||| They say:
‘na kho ahaṁ, āvuso, sarāmi evarūpiṁ garukaṁ āpattiṁ āpajjitā pārājikaṁ vā pārājikasāmantaṁ vā’ti. ||| ‘No, reverends, I don’t recall committing such an offense.’
Tassa kho, ānanda, bhikkhuno sativinayo dātabbo. ||| The resolution through recollection should be granted to them.
Evaṁ kho, ānanda, sativinayo hoti, evañca panidhekaccānaṁ adhikaraṇānaṁ vūpasamo hoti yadidaṁ— ||| That’s how there is the resolution through recollection. And that’s how certain disciplinary issues are settled, that is,
sativinayena. ||| by resolution through recollection.
Kathañcānanda, amūḷhavinayo hoti? ||| And how is there resolution because of past insanity?
Idhānanda, bhikkhū bhikkhuṁ evarūpāya garukāya āpattiyā codenti pārājikena vā pārājikasāmantena vā: ||| It’s when a mendicant accuses a mendicant of the kind of serious offense that entails expulsion, or close to it:
‘saratāyasmā evarūpiṁ garukaṁ āpattiṁ āpajjitā pārājikaṁ vā pārājikasāmantaṁ vā’ti? ||| ‘Venerable, do you recall committing the kind of serious offense that entails expulsion or close to it?’
So evamāha: ||| They say:
‘na kho ahaṁ, āvuso, sarāmi evarūpiṁ garukaṁ āpattiṁ āpajjitā pārājikaṁ vā pārājikasāmantaṁ vā’ti. ||| ‘No, reverend, I don’t recall committing such an offense.’
Tamenaṁ so nibbeṭhentaṁ ativeṭheti: ||| But though they try to get out of it, the mendicant pursues the issue:
‘iṅghāyasmā sādhukameva jānāhi yadi sarasi evarūpiṁ garukaṁ āpattiṁ āpajjitā pārājikaṁ vā pārājikasāmantaṁ vā’ti. ||| ‘Surely the venerable must know perfectly well if you recall committing an offense that entails expulsion or close to it!’
So evamāha: ||| They say:
‘ahaṁ kho, āvuso, ummādaṁ pāpuṇiṁ cetaso vipariyāsaṁ. ||| ‘Reverend, I had gone mad, I was out of my mind.
Tena me ummattakena bahuṁ assāmaṇakaṁ ajjhāciṇṇaṁ bhāsitaparikkantaṁ. ||| And while I was mad I did and said many things that are not proper for an ascetic.
Nāhaṁ taṁ sarāmi. ||| I don’t remember any of that,
Mūḷhena me etaṁ katan’ti. ||| I was mad when I did it.’
Tassa kho, ānanda, bhikkhuno amūḷhavinayo dātabbo. ||| The resolution because of past insanity should be granted to them.
Evaṁ kho, ānanda, amūḷhavinayo hoti, evañca panidhekaccānaṁ adhikaraṇānaṁ vūpasamo hoti yadidaṁ— ||| That’s how there is resolution because of past insanity. And that’s how certain disciplinary issues are settled, that is,
amūḷhavinayena. ||| by resolution because of past insanity.
Kathañcānanda, paṭiññātakaraṇaṁ hoti? ||| And how is there acting according to what has been admitted?
Idhānanda, bhikkhu codito vā acodito vā āpattiṁ sarati, vivarati uttānīkaroti. ||| It’s when a mendicant, whether accused or not, recalls an offense and clarifies it and reveals it.
Tena, ānanda, bhikkhunā vuḍḍhataraṁ bhikkhuṁ upasaṅkamitvā ekaṁsaṁ cīvaraṁ katvā pāde vanditvā ukkuṭikaṁ nisīditvā añjaliṁ paggahetvā evamassa vacanīyo: ||| After approaching a more senior mendicant, that mendicant should arrange his robe over one shoulder, bow to that mendicant’s feet, squat on their heels, raise their cupped palms, and say:
‘ahaṁ, bhante, itthannāmaṁ āpattiṁ āpanno, taṁ paṭidesemī’ti. ||| ‘Sir, I have fallen into such-and-such an offense. I confess it.’
So evamāha: ||| The senior mendicant says:
‘passasī’ti? ||| ‘Do you see it?’
‘Āma passāmī’ti. ||| ‘Yes, I see it.’
‘Āyatiṁ saṁvareyyāsī’ti. ||| ‘Then restrain yourself in future.’
‘Saṁvarissāmī’ti. ||| ‘I shall restrain myself.’
Evaṁ kho, ānanda, paṭiññātakaraṇaṁ hoti, evañca panidhekaccānaṁ adhikaraṇānaṁ vūpasamo hoti yadidaṁ— ||| That’s how there is acting according to what has been admitted. And that’s how certain disciplinary issues are settled, that is,
paṭiññātakaraṇena. ||| by acting according to what has been admitted.
Kathañcānanda, tassapāpiyasikā hoti? ||| And how is there a verdict of further penalty?
Idhānanda, bhikkhu bhikkhuṁ evarūpāya garukāya āpattiyā codeti pārājikena vā pārājikasāmantena vā: ||| It’s when a mendicant accuses a mendicant of the kind of serious offense that entails expulsion, or close to it:
‘saratāyasmā evarūpiṁ garukaṁ āpattiṁ āpajjitā pārājikaṁ vā pārājikasāmantaṁ vā’ti? ||| ‘Venerable, do you recall committing the kind of serious offense that entails expulsion or close to it?’
So evamāha: ||| They say:
‘na kho ahaṁ, āvuso, sarāmi evarūpiṁ garukaṁ āpattiṁ āpajjitā pārājikaṁ vā pārājikasāmantaṁ vā’ti. ||| ‘No, reverends, I don’t recall committing such an offense.’
Tamenaṁ so nibbeṭhentaṁ ativeṭheti: ||| But though they try to get out of it, the mendicants pursue the issue:
‘iṅghāyasmā sādhukameva jānāhi yadi sarasi evarūpiṁ garukaṁ āpattiṁ āpajjitā pārājikaṁ vā pārājikasāmantaṁ vā’ti. ||| ‘Surely the venerable must know perfectly well if you recall committing an offense that entails expulsion or close to it!’
So evamāha: ||| They say:
‘na kho ahaṁ, āvuso, sarāmi evarūpiṁ garukaṁ āpattiṁ āpajjitā pārājikaṁ vā pārājikasāmantaṁ vā; ||| ‘Reverends, I don’t recall committing a serious offense of that nature.
sarāmi ca kho ahaṁ, āvuso, evarūpiṁ appamattikaṁ āpattiṁ āpajjitā’ti. ||| But I do recall committing a light offense.’
Tamenaṁ so nibbeṭhentaṁ ativeṭheti: ||| But though they try to get out of it, the mendicants pursue the issue:
‘iṅghāyasmā sādhukameva jānāhi yadi sarasi evarūpiṁ garukaṁ āpattiṁ āpajjitā pārājikaṁ vā pārājikasāmantaṁ vā’ti? ||| ‘Surely the venerable must know perfectly well if you recall committing an offense that entails expulsion or close to it!’
So evamāha: ||| They say:
‘imañhi nāmāhaṁ, āvuso, appamattikaṁ āpattiṁ āpajjitvā apuṭṭho paṭijānissāmi. ||| ‘Reverends, I’ll go so far as to admit this light offense even when not asked.
Kiṁ panāhaṁ evarūpiṁ garukaṁ āpattiṁ āpajjitvā pārājikaṁ vā pārājikasāmantaṁ vā puṭṭho na paṭijānissāmī’ti? ||| Why wouldn’t I admit a serious offense when asked?’
So evamāha: ||| They say:
‘imañhi nāma tvaṁ, āvuso, appamattikaṁ āpattiṁ āpajjitvā apuṭṭho na paṭijānissasi, kiṁ pana tvaṁ evarūpiṁ garukaṁ āpattiṁ āpajjitvā pārājikaṁ vā pārājikasāmantaṁ vā puṭṭho paṭijānissasi? ||| ‘You wouldn’t have admitted that light offense without being asked, so why would you admit a serious offense?
Iṅghāyasmā sādhukameva jānāhi yadi sarasi evarūpiṁ garukaṁ āpattiṁ āpajjitā pārājikaṁ vā pārājikasāmantaṁ vā’ti. ||| Surely the venerable must know perfectly well if you recall committing an offense that entails expulsion or close to it!’
So evamāha: ||| They say:
‘sarāmi kho ahaṁ, āvuso, evarūpiṁ garukaṁ āpattiṁ āpajjitā pārājikaṁ vā pārājikasāmantaṁ vā. ||| ‘Reverend, I do recall committing the kind of serious offense that entails expulsion or close to it.
Davā me etaṁ vuttaṁ, ravā me etaṁ vuttaṁ— ||| I spoke too hastily when I said
nāhaṁ taṁ sarāmi evarūpiṁ garukaṁ āpattiṁ āpajjitā pārājikaṁ vā pārājikasāmantaṁ vā’ti. ||| that I didn’t recall it.’
Evaṁ kho, ānanda, tassapāpiyasikā hoti, evañca panidhekaccānaṁ adhikaraṇānaṁ vūpasamo hoti yadidaṁ— ||| That’s how there is further penalty. And that’s how certain disciplinary issues are settled, that is,
tassapāpiyasikāya. ||| by further penalty.
Kathañcānanda, tiṇavatthārako hoti? ||| And how is there the covering over as if with grass?
Idhānanda, bhikkhūnaṁ bhaṇḍanajātānaṁ kalahajātānaṁ vivādāpannānaṁ viharataṁ bahuṁ assāmaṇakaṁ ajjhāciṇṇaṁ hoti bhāsitaparikkantaṁ. ||| It’s when the mendicants continually fight, quarrel, and dispute, doing and saying many things that are not proper for an ascetic.
Tehānanda, bhikkhūhi sabbeheva samaggehi sannipatitabbaṁ. ||| Those mendicants should all sit together in harmony.
Sannipatitvā ekatopakkhikānaṁ bhikkhūnaṁ byattena bhikkhunā uṭṭhāyāsanā ekaṁsaṁ cīvaraṁ katvā añjaliṁ paṇāmetvā saṅgho ñāpetabbo— ||| A competent mendicant of one party, having got up from their seat, arranged their robe over one shoulder, and raised their cupped palms, should inform the Saṅgha:
Suṇātu me, bhante, saṅgho. ||| ‘Sir, let the Saṅgha listen to me.
Idaṁ amhākaṁ bhaṇḍanajātānaṁ kalahajātānaṁ vivādāpannānaṁ viharataṁ bahuṁ assāmaṇakaṁ ajjhāciṇṇaṁ bhāsitaparikkantaṁ. ||| We have been continually fighting, quarreling, and disputing, doing and saying many things that are not proper for an ascetic.
Yadi saṅghassa pattakallaṁ, ahaṁ yā ceva imesaṁ āyasmantānaṁ āpatti yā ca attano āpatti, imesañceva āyasmantānaṁ atthāya attano ca atthāya, saṅghamajjhe tiṇavatthārakena deseyyaṁ, ṭhapetvā thullavajjaṁ ṭhapetvā gihipaṭisaṁyuttan’ti. ||| If it seems appropriate to the Saṅgha, then—for the benefit of these venerables and myself—I disclose in the middle of the Saṅgha by means of covering over as if with grass any offenses committed by these venerables and by myself, excepting only those that are gravely blameworthy and those connected with laypeople.’
Athāparesaṁ ekatopakkhikānaṁ bhikkhūnaṁ byattena bhikkhunā uṭṭhāyāsanā ekaṁsaṁ cīvaraṁ katvā añjaliṁ paṇāmetvā saṅgho ñāpetabbo: ||| Then a competent mendicant of the other party, having got up from their seat, arranged their robe over one shoulder, and raising their cupped palms, should inform the Saṅgha:
‘Suṇātu me, bhante, saṅgho. ||| ‘Sir, let the Saṅgha listen to me.
Idaṁ amhākaṁ bhaṇḍanajātānaṁ kalahajātānaṁ vivādāpannānaṁ viharataṁ bahuṁ assāmaṇakaṁ ajjhāciṇṇaṁ bhāsitaparikkantaṁ. ||| We have been continually fighting, quarreling, and disputing, doing and saying many things that are not proper for an ascetic.
Yadi saṅghassa pattakallaṁ, ahaṁ yā ceva imesaṁ āyasmantānaṁ āpatti yā ca attano āpatti, imesañceva āyasmantānaṁ atthāya attano ca atthāya, saṅghamajjhe tiṇavatthārakena deseyyaṁ, ṭhapetvā thullavajjaṁ ṭhapetvā gihipaṭisaṁyuttan’ti. ||| If it seems appropriate to the Saṅgha, then—for the benefit of these venerables and myself—I disclose in the middle of the Saṅgha by means of covering over as if with grass any offenses committed by these venerables and by myself, excepting only those that are gravely blameworthy and those connected with laypeople.’
Evaṁ kho, ānanda, tiṇavatthārako hoti, evañca panidhekaccānaṁ adhikaraṇānaṁ vūpasamo hoti yadidaṁ— ||| That’s how there is the covering over as if with grass. And that’s how certain disciplinary issues are settled, that is,
tiṇavatthārakena. ||| by covering over as if with grass.
Chayime, ānanda, dhammā sāraṇīyā piyakaraṇā garukaraṇā saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattanti. ||| Ānanda, these six warm-hearted qualities make for fondness and respect, conducing to inclusion, harmony, and unity, without quarreling.
Katame cha? ||| What six?
Idhānanda, bhikkhuno mettaṁ kāyakammaṁ paccupaṭṭhitaṁ hoti sabrahmacārīsu āvi ceva raho ca. ||| Firstly, a mendicant consistently treats their spiritual companions with bodily kindness, both in public and in private.
Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati. ||| This warm-hearted quality makes for fondness and respect, conducing to inclusion, harmony, and unity, without dispute.
Puna caparaṁ, ānanda, bhikkhuno mettaṁ vacīkammaṁ paccupaṭṭhitaṁ hoti sabrahmacārīsu āvi ceva raho ca. ||| Furthermore, a mendicant consistently treats their spiritual companions with verbal kindness …
Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati. ||| This too is a warm-hearted quality.
Puna caparaṁ, ānanda, bhikkhuno mettaṁ manokammaṁ paccupaṭṭhitaṁ hoti sabrahmacārīsu āvi ceva raho ca. ||| Furthermore, a mendicant consistently treats their spiritual companions with mental kindness …
Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati. ||| This too is a warm-hearted quality.
Puna caparaṁ, ānanda, bhikkhu—ye te lābhā dhammikā dhammaladdhā antamaso pattapariyāpannamattampi tathārūpehi lābhehi—apaṭivibhattabhogī hoti, sīlavantehi sabrahmacārīhi sādhāraṇabhogī. ||| Furthermore, a mendicant shares without reservation any material things they have gained by legitimate means, even the food placed in the alms-bowl, using them in common with their ethical spiritual companions.
Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati. ||| This too is a warm-hearted quality.
Puna caparaṁ, ānanda, bhikkhu—yāni tāni sīlāni akhaṇḍāni acchiddāni asabalāni akammāsāni bhujissāni viññuppasatthāni aparāmaṭṭhāni samādhisaṁvattanikāni tathārūpesu sīlesu—sīlasāmaññagato viharati sabrahmacārīhi āvi ceva raho ca. ||| Furthermore, a mendicant lives according to the precepts shared with their spiritual companions, both in public and in private. Those precepts are intact, impeccable, spotless, and unmarred, liberating, praised by sensible people, not mistaken, and leading to immersion.
Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati. ||| This too is a warm-hearted quality.
Puna caparaṁ, ānanda, bhikkhu—yāyaṁ diṭṭhi ariyā niyyānikā niyyāti takkarassa sammā dukkhakkhayāya tathārūpāya diṭṭhiyā—diṭṭhisāmaññagato viharati sabrahmacārīhi āvi ceva raho ca. ||| Furthermore, a mendicant lives according to the view shared with their spiritual companions, both in public and in private. That view is noble and emancipating, and delivers one who practices it to the complete ending of suffering.
Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati. ||| This too is a warm-hearted quality.
Ime kho, ānanda, cha sāraṇīyā dhammā piyakaraṇā garukaraṇā saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattanti. ||| These six warm-hearted qualities make for fondness and respect, conducing to inclusion, harmony, and unity, without dispute.
