Saṁyutta Nikāya 44.9 ||| Linked Discourses 44.9
ayampi kho ajito kesakambalo saṅghī ceva gaṇī ca gaṇācariyo ca ñāto yasassī titthakaro sādhusammato bahujanassa. ||| Ajita of the hair blanket leads an order and a community, and tutors a community. He’s a well-known and famous religious founder, deemed holy by many people.
Sopi sāvakaṁ abbhatītaṁ kālaṅkataṁ upapattīsu byākaroti: ||| When a disciple passes away, he declares that
“asu amutra upapanno, asu amutra upapanno”ti. ||| this one is reborn here, while that one is reborn there.
Yopissa sāvako uttamapuriso paramapuriso paramapattipatto tampi sāvakaṁ abbhatītaṁ kālaṅkataṁ upapattīsu byākaroti: ||| And as for a disciple who is a supreme person, highest of people, having reached the highest point, when they pass away he also declares that
“asu amutra upapanno, asu amutra upapanno”ti. ||| this one is reborn here, while that one is reborn there.
Ayampi kho samaṇo gotamo saṅghī ceva gaṇī ca gaṇācariyo ca ñāto yasassī titthakaro sādhusammato bahujanassa. ||| This ascetic Gotama leads an order and a community, and tutors a community. He’s a well-known and famous religious founder, deemed holy by many people.
Sopi sāvakaṁ abbhatītaṁ kālaṅkataṁ upapattīsu byākaroti: ||| When a disciple passes away, he declares that
“asu amutra upapanno, asu amutra upapanno”ti. ||| this one is reborn here, while that one is reborn there.
Yopissa sāvako uttamapuriso paramapuriso paramapattipatto tañca sāvakaṁ abbhatītaṁ kālaṅkataṁ upapattīsu na byākaroti: ||| But as for a disciple who is a supreme person, highest of people, having reached the highest point, when they pass away he doesn’t declare that
“asu amutra upapanno, asu amutra upapanno”ti. ||| this one is reborn here, while that one is reborn there.
Api ca kho naṁ evaṁ byākaroti: ||| Rather, he declares that they have
“acchecchi taṇhaṁ, vivattayi saṁyojanaṁ, sammā mānābhisamayā antamakāsi dukkhassā”’ti. ||| cut off craving, cast off the fetters, and by rightly comprehending conceit have made an end of suffering.’
Tassa mayhaṁ, bho gotama, ahu deva kaṅkhā, ahu vicikicchā: ||| I had doubt and uncertainty about that:
‘kathaṁ nāma samaṇassa gotamassa dhammo abhiññeyyo’”ti? ||| ‘How on earth can I understand the ascetic Gotama’s teaching?’”
“Alañhi te, vaccha, kaṅkhituṁ, alaṁ vicikicchituṁ. ||| “Vaccha, no wonder you’re doubting and uncertain.
Kaṅkhanīye ca pana te ṭhāne vicikicchā uppannā. ||| Doubt has come up in you about an uncertain matter.
Saupādānassa khvāhaṁ, vaccha, upapattiṁ paññāpemi no anupādānassa. ||| I describe rebirth for someone who grasps fuel, not for someone who does not.
Seyyathāpi, vaccha, aggi saupādāno jalati, no anupādāno; ||| It’s like a fire which only burns with fuel, not without fuel.
evameva khvāhaṁ, vaccha, saupādānassa upapattiṁ paññāpemi, no anupādānassā”ti. ||| In the same way I describe rebirth for someone who grasps fuel, not for someone who doesn’t grasp fuel.”
“Yasmiṁ, bho gotama, samaye acci vātena khittā dūrampi gacchati, imassa pana bhavaṁ gotamo kiṁ upādānasmiṁ paññāpetī”ti? ||| “But when a flame is blown away by the wind, what does the worthy Gotama say is its fuel then?”
“Yasmiṁ kho, vaccha, samaye acci vātena khittā dūrampi gacchati, tamahaṁ vātūpādānaṁ paññāpemi. ||| “At such a time, I say that it’s fueled by the wind.
Vāto hissa, vaccha, tasmiṁ samaye upādānaṁ hotī”ti. ||| For the wind is its fuel then.”
“Yasmiñca pana, bho gotama, samaye imañca kāyaṁ nikkhipati, satto ca aññataraṁ kāyaṁ anupapanno hoti, imassa pana bhavaṁ gotamo kiṁ upādānasmiṁ paññāpetī”ti? ||| “But when someone who is attached has laid down this body and has not been reborn in one of the realms, what does the worthy Gotama say is their fuel then?”
“Yasmiṁ kho, vaccha, samaye imañca kāyaṁ nikkhipati, satto ca aññataraṁ kāyaṁ anupapanno hoti, tamahaṁ taṇhūpādānaṁ vadāmi. ||| “When someone who is attached has laid down this body, Vaccha, and has not been reborn in one of the realms, I say they’re fueled by craving.
Taṇhā hissa, vaccha, tasmiṁ samaye upādānaṁ hotī”ti. ||| For craving is their fuel then.”
Navamaṁ.
