Majjhima Nikāya 53 ||| Middle Discourses 53
Idha, mahānāma, ariyasāvako vivicceva kāmehi …pe… paṭhamaṁ jhānaṁ upasampajja viharati; ||| It’s when a noble disciple, quite secluded from sensual pleasures, secluded from unskillful qualities, enters and remains in the first absorption …
vitakkavicārānaṁ vūpasamā ajjhattaṁ sampasādanaṁ …pe… dutiyaṁ jhānaṁ upasampajja viharati; ||| second absorption …
pītiyā ca virāgā …pe… tatiyaṁ jhānaṁ upasampajja viharati; ||| third absorption …
sukhassa ca pahānā dukkhassa ca pahānā pubbeva somanassadomanassānaṁ atthaṅgamā …pe… catutthaṁ jhānaṁ upasampajja viharati. ||| fourth absorption.
Evaṁ kho, mahānāma, ariyasāvako catunnaṁ jhānānaṁ ābhicetasikānaṁ diṭṭhadhammasukhavihārānaṁ nikāmalābhī hoti akicchalābhī akasiralābhī. ||| That’s how a noble disciple gets the four absorptions—blissful meditations in this life that belong to the higher mind—when they want, without trouble or difficulty.
Yato kho, mahānāma, ariyasāvako evaṁ sīlasampanno hoti, evaṁ indriyesu guttadvāro hoti, evaṁ bhojane mattaññū hoti, evaṁ jāgariyaṁ anuyutto hoti, evaṁ sattahi saddhammehi samannāgato hoti, evaṁ catunnaṁ jhānānaṁ ābhicetasikānaṁ diṭṭhadhammasukhavihārānaṁ nikāmalābhī hoti akicchalābhī akasiralābhī, ayaṁ vuccati, mahānāma, ariyasāvako sekho pāṭipado apuccaṇḍatāya samāpanno, bhabbo abhinibbhidāya, bhabbo sambodhāya, bhabbo anuttarassa yogakkhemassa adhigamāya. ||| When a noble disciple is accomplished in ethics, guards the sense doors, eats in moderation, and is dedicated to wakefulness; and they have seven good qualities, and they get the four absorptions—blissful meditations in this life that belong to the higher mind—when they want, without trouble or difficulty, they are called a noble disciple who is a practicing trainee. Their eggs are unspoiled, and they are capable of breaking out of their shell, becoming awakened, and achieving the supreme sanctuary from the yoke.
Seyyathāpi, mahānāma, kukkuṭiyā aṇḍāni aṭṭha vā dasa vā dvādasa vā tānāssu kukkuṭiyā sammā adhisayitāni sammā pariseditāni sammā paribhāvitāni, kiñcāpi tassā kukkuṭiyā na evaṁ icchā uppajjeyya: ||| Suppose there was a chicken with eight or ten or twelve eggs. And she properly sat on them to keep them warm and incubated. Even if that chicken doesn’t wish,
‘aho vatime kukkuṭapotakā pādanakhasikhāya vā mukhatuṇḍakena vā aṇḍakosaṁ padāletvā sotthinā abhinibbhijjeyyun’ti, ||| ‘If only my chicks could break out of the eggshell with their claws and beak and hatch safely!’
atha kho bhabbāva te kukkuṭapotakā pādanakhasikhāya vā mukhatuṇḍakena vā aṇḍakosaṁ padāletvā sotthinā abhinibbhijjituṁ. ||| Still they can break out and hatch safely.
Evameva kho, mahānāma, yato ariyasāvako evaṁ sīlasampanno hoti, evaṁ indriyesu guttadvāro hoti, evaṁ bhojane mattaññū hoti, evaṁ jāgariyaṁ anuyutto hoti, evaṁ sattahi saddhammehi samannāgato hoti, evaṁ catunnaṁ jhānānaṁ ābhicetasikānaṁ diṭṭhadhammasukhavihārānaṁ nikāmalābhī hoti akicchalābhī akasiralābhī, ayaṁ vuccati, mahānāma, ariyasāvako sekho pāṭipado apuccaṇḍatāya samāpanno, bhabbo abhinibbhidāya, bhabbo sambodhāya, bhabbo anuttarassa yogakkhemassa adhigamāya. ||| In the same way, when a noble disciple is practicing all these things they are called a noble disciple who is a practicing trainee. Their eggs are unspoiled, and they are capable of breaking out of their shell, becoming awakened, and achieving the supreme sanctuary from the yoke.
Sa kho so, mahānāma, ariyasāvako imaṁyeva anuttaraṁ upekkhāsatipārisuddhiṁ āgamma anekavihitaṁ pubbenivāsaṁ anussarati, ||| Relying on this supreme purity of mindfulness and equanimity, that noble disciple recollects their many kinds of past lives.
seyyathidaṁ—ekampi jātiṁ dvepi jātiyo …pe… iti sākāraṁ sauddesaṁ anekavihitaṁ pubbenivāsaṁ anussarati, ||| That is: one, two, three, four, five, ten, twenty, thirty, forty, fifty, a hundred, a thousand, a hundred thousand rebirths; many eons of the world contracting, many eons of the world expanding, many eons of the world contracting and expanding. … And so they recollect their many kinds of past lives, with features and details.
ayamassa paṭhamābhinibbhidā hoti kukkuṭacchāpakasseva aṇḍakosamhā. ||| This is their first breaking out, like a chick from an eggshell.
Sa kho so, mahānāma, ariyasāvako imaṁyeva anuttaraṁ upekkhāsatipārisuddhiṁ āgamma dibbena cakkhunā visuddhena atikkantamānusakena satte passati cavamāne upapajjamāne hīne paṇīte suvaṇṇe dubbaṇṇe sugate duggate …pe… yathākammūpage satte pajānāti, ||| Relying on this supreme purity of mindfulness and equanimity, that noble disciple, with clairvoyance that is purified and superhuman, sees sentient beings passing away and being reborn—inferior and superior, beautiful and ugly, in a good place or a bad place. … They understand how sentient beings pass on according to their deeds.
ayamassa dutiyābhinibbhidā hoti kukkuṭacchāpakasseva aṇḍakosamhā. ||| This is their second breaking out, like a chick from an eggshell.
Sa kho so, mahānāma, ariyasāvako imaṁyeva anuttaraṁ upekkhāsatipārisuddhiṁ āgamma āsavānaṁ khayā anāsavaṁ cetovimuttiṁ paññāvimuttiṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja viharati, ||| Relying on this supreme purity of mindfulness and equanimity, that noble disciple realizes the undefiled freedom of heart and freedom by wisdom in this very life. And they live having realized it with their own insight due to the ending of defilements.
ayamassa tatiyābhinibbhidā hoti kukkuṭacchāpakasseva aṇḍakosamhā. ||| This is their third breaking out, like a chick from an eggshell.
Yampi, mahānāma, ariyasāvako sīlasampanno hoti, idampissa hoti caraṇasmiṁ; ||| A noble disciple’s conduct includes the following: being accomplished in ethics,
yampi, mahānāma, ariyasāvako indriyesu guttadvāro hoti, idampissa hoti caraṇasmiṁ; ||| guarding the sense doors,
yampi, mahānāma, ariyasāvako bhojane mattaññū hoti, idampissa hoti caraṇasmiṁ; ||| moderation in eating,
yampi, mahānāma, ariyasāvako jāgariyaṁ anuyutto hoti, idampissa hoti caraṇasmiṁ; ||| being dedicated to wakefulness,
yampi, mahānāma, ariyasāvako sattahi saddhammehi samannāgato hoti, idampissa hoti caraṇasmiṁ; ||| having seven good qualities,
yampi, mahānāma, ariyasāvako catunnaṁ jhānānaṁ ābhicetasikānaṁ diṭṭhadhammasukhavihārānaṁ nikāmalābhī hoti akicchalābhī akasiralābhī, idampissa hoti caraṇasmiṁ. ||| and getting the four absorptions when they want, without trouble or difficulty.
Yañca kho, mahānāma, ariyasāvako anekavihitaṁ pubbenivāsaṁ anussarati, seyyathidaṁ—ekampi jātiṁ dvepi jātiyo …pe… iti sākāraṁ sauddesaṁ anekavihitaṁ pubbenivāsaṁ anussarati, idampissa hoti vijjāya; ||| A noble disciple’s knowledge includes the following: recollecting their past lives,
yampi, mahānāma, ariyasāvako dibbena cakkhunā visuddhena atikkantamānusakena satte passati cavamāne upapajjamāne hīne paṇīte suvaṇṇe dubbaṇṇe sugate duggate …pe… yathākammūpage satte pajānāti, idampissa hoti vijjāya. ||| clairvoyance that is purified and superhuman,
Yampi, mahānāma, ariyasāvako āsavānaṁ khayā anāsavaṁ cetovimuttiṁ paññāvimuttiṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja viharati, idampissa hoti vijjāya. ||| and realizing the undefiled freedom of heart and freedom by wisdom in this very life due to the ending of defilements.
Ayaṁ vuccati, mahānāma, ariyasāvako vijjāsampanno itipi caraṇasampanno itipi vijjācaraṇasampanno itipi. ||| This noble disciple is said to be ‘accomplished in knowledge’, and also ‘accomplished in conduct’, and also ‘accomplished in knowledge and conduct’.
Brahmunāpesā, mahānāma, sanaṅkumārena gāthā bhāsitā: ||| And the divinity Sanaṅkumāra also spoke this verse:
‘Khattiyo seṭṭho janetasmiṁ, ||| ‘The aristocrat is best among people
ye gottapaṭisārino; ||| who take clan as the standard.
Vijjācaraṇasampanno, ||| But one accomplished in knowledge and conduct
so seṭṭho devamānuse’ti. ||| is best among gods and humans.’
Sā kho panesā, mahānāma, brahmunā sanaṅkumārena gāthā sugītā no duggītā, subhāsitā no dubbhāsitā, atthasaṁhitā no anatthasaṁhitā, anumatā bhagavatā”ti. ||| And that verse was well sung by the Divinity Sanaṅkumāra, not poorly sung; well spoken, not poorly spoken, beneficial, not harmful, and it was approved by the Buddha.”
Atha kho bhagavā uṭṭhahitvā āyasmantaṁ ānandaṁ āmantesi: ||| Then the Buddha got up and said to Venerable Ānanda,
“sādhu sādhu, ānanda, ||| “Good, good, Ānanda!
sādhu kho tvaṁ, ānanda, kāpilavatthavānaṁ sakyānaṁ sekhaṁ pāṭipadaṁ abhāsī”ti. ||| It’s good that you spoke to the Sakyans of Kapilavatthu about the practicing trainee.”
Idamavocāyasmā ānando. ||| This is what Venerable Ānanda said,
Samanuñño satthā ahosi. ||| and the teacher approved.
Attamanā kāpilavatthavā sakyā āyasmato ānandassa bhāsitaṁ abhinandunti. ||| Satisfied, the Sakyans of Kapilavatthu approved what Venerable Ānanda said.
Sekhasuttaṁ niṭṭhitaṁ tatiyaṁ.
