Majjhima Nikāya 48 ||| Middle Discourses 48
Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati.
Puna caparaṁ, bhikkhave, bhikkhuno mettaṁ manokammaṁ paccupaṭṭhitaṁ hoti sabrahmacārīsu āvi ceva raho ca. ||| Furthermore, a mendicant consistently treats their spiritual companions with mental kindness …
Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati.
Puna caparaṁ, bhikkhave, bhikkhu ye te lābhā dhammikā dhammaladdhā antamaso pattapariyāpannamattampi, tathārūpehi lābhehi appaṭivibhattabhogī hoti sīlavantehi sabrahmacārīhi sādhāraṇabhogī. ||| Furthermore, a mendicant shares without reservation any material things they have gained by legitimate means, even the food placed in the alms-bowl, using them in common with their ethical spiritual companions …
Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati.
Puna caparaṁ, bhikkhave, bhikkhu yāni tāni sīlāni akhaṇḍāni acchiddāni asabalāni akammāsāni bhujissāni viññuppasatthāni aparāmaṭṭhāni samādhisaṁvattanikāni tathārūpesu sīlesu sīlasāmaññagato viharati sabrahmacārīhi āvi ceva raho ca. ||| Furthermore, a mendicant lives according to the precepts shared with their spiritual companions, both in public and in private. Those precepts are intact, impeccable, spotless, and unmarred, liberating, praised by sensible people, not mistaken, and leading to immersion. …
Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati.
Puna caparaṁ, bhikkhave, bhikkhu yāyaṁ diṭṭhi ariyā niyyānikā niyyāti takkarassa sammā dukkhakkhayāya tathārūpāya diṭṭhiyā diṭṭhisāmaññagato viharati sabrahmacārīhi āvi ceva raho ca. ||| Furthermore, a mendicant lives according to the view shared with their spiritual companions, both in public and in private. That view is noble and emancipating, and delivers one who practices it to the complete ending of suffering.
Ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattati. ||| This warm-hearted quality makes for fondness and respect, conducing to inclusion, harmony, and unity, without quarreling.
Ime kho, bhikkhave, cha sāraṇīyā dhammā piyakaraṇā garukaraṇā saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṁvattanti. ||| These six warm-hearted qualities make for fondness and respect, conducing to inclusion, harmony, and unity, without quarreling.
Imesaṁ kho, bhikkhave, channaṁ sāraṇīyānaṁ dhammānaṁ etaṁ aggaṁ etaṁ saṅgāhikaṁ etaṁ saṅghāṭanikaṁ—yadidaṁ yāyaṁ diṭṭhi ariyā niyyānikā niyyāti takkarassa sammā dukkhakkhayāya. ||| Of these six warm-hearted qualities, the chief is the view that is noble and emancipating, and delivers one who practices it to the complete ending of suffering. It holds and binds everything together.
Seyyathāpi, bhikkhave, kūṭāgārassa etaṁ aggaṁ etaṁ saṅgāhikaṁ etaṁ saṅghāṭanikaṁ yadidaṁ kūṭaṁ; ||| It’s like a bungalow. The roof-peak is the chief point, which holds and binds everything together.
evameva kho, bhikkhave, imesaṁ channaṁ sāraṇīyānaṁ dhammānaṁ etaṁ aggaṁ etaṁ saṅgāhikaṁ etaṁ saṅghāṭanikaṁ yadidaṁ yāyaṁ diṭṭhi ariyā niyyānikā niyyāti takkarassa sammā dukkhakkhayāya. ||| In the same way, of these six warm-hearted qualities, the chief is the view that is noble and emancipating, and delivers one who practices it to the complete ending of suffering. It holds and binds everything together.
Kathañca, bhikkhave, yāyaṁ diṭṭhi ariyā niyyānikā niyyāti takkarassa sammā dukkhakkhayāya? ||| And how does the view that is noble and emancipating lead one who practices it to the complete ending of suffering?
Idha, bhikkhave, bhikkhu araññagato vā rukkhamūlagato vā suññāgāragato vā iti paṭisañcikkhati: ||| It’s when a mendicant has gone to a wilderness, or to the root of a tree, or to an empty hut, and reflects like this,
‘atthi nu kho me taṁ pariyuṭṭhānaṁ ajjhattaṁ appahīnaṁ, yenāhaṁ pariyuṭṭhānena pariyuṭṭhitacitto yathābhūtaṁ nappajāneyyaṁ na passeyyan’ti? ||| ‘Is there anything that I’m overcome with internally and haven’t given up, because of which I might not accurately know and see?’
Sace, bhikkhave, bhikkhu kāmarāgapariyuṭṭhito hoti, pariyuṭṭhitacittova hoti. ||| If a mendicant is overcome with sensual desire, it’s their mind that’s overcome.
Sace, bhikkhave, bhikkhu byāpādapariyuṭṭhito hoti, pariyuṭṭhitacittova hoti. ||| If a mendicant is overcome with ill will,
Sace, bhikkhave, bhikkhu thinamiddhapariyuṭṭhito hoti, pariyuṭṭhitacittova hoti. ||| dullness and drowsiness,
Sace, bhikkhave, bhikkhu uddhaccakukkuccapariyuṭṭhito hoti, pariyuṭṭhitacittova hoti. ||| restlessness and remorse,
Sace, bhikkhave, bhikkhu vicikicchāpariyuṭṭhito hoti, pariyuṭṭhitacittova hoti. ||| doubt,
Sace, bhikkhave, bhikkhu idhalokacintāya pasuto hoti, pariyuṭṭhitacittova hoti. ||| pursuing speculation about this world,
Sace, bhikkhave, bhikkhu paralokacintāya pasuto hoti, pariyuṭṭhitacittova hoti. ||| pursuing speculation about the next world,
Sace, bhikkhave, bhikkhu bhaṇḍanajāto kalahajāto vivādāpanno aññamaññaṁ mukhasattīhi vitudanto viharati, pariyuṭṭhitacittova hoti. ||| or fighting, quarreling, and disputing, continually wounding others with barbed words, it’s their mind that’s overcome.
So evaṁ pajānāti: ||| They understand,
‘natthi kho me taṁ pariyuṭṭhānaṁ ajjhattaṁ appahīnaṁ, yenāhaṁ pariyuṭṭhānena pariyuṭṭhitacitto yathābhūtaṁ nappajāneyyaṁ na passeyyaṁ. ||| ‘There is nothing that I’m overcome with internally and haven’t given up, because of which I might not accurately know and see.
Suppaṇihitaṁ me mānasaṁ saccānaṁ bodhāyā’ti. ||| My heart is properly disposed for awakening to the truths.’
Idamassa paṭhamaṁ ñāṇaṁ adhigataṁ hoti ariyaṁ lokuttaraṁ asādhāraṇaṁ puthujjanehi. ||| This is the first knowledge they have achieved that is noble and transcendent, and is distinct from that of ordinary people.
Puna caparaṁ, bhikkhave, ariyasāvako iti paṭisañcikkhati: ||| Furthermore, a noble disciple reflects,
‘imaṁ nu kho ahaṁ diṭṭhiṁ āsevanto bhāvento bahulīkaronto labhāmi paccattaṁ samathaṁ, labhāmi paccattaṁ nibbutin’ti? ||| ‘When I develop, cultivate, and make much of this view, do I personally gain serenity and quenching?’
So evaṁ pajānāti: ||| They understand,
‘imaṁ kho ahaṁ diṭṭhiṁ āsevanto bhāvento bahulīkaronto labhāmi paccattaṁ samathaṁ, labhāmi paccattaṁ nibbutin’ti. ||| ‘When I develop, cultivate, and make much of this view, I personally gain serenity and quenching.’
Idamassa dutiyaṁ ñāṇaṁ adhigataṁ hoti ariyaṁ lokuttaraṁ asādhāraṇaṁ puthujjanehi. ||| This is their second knowledge …
Puna caparaṁ, bhikkhave, ariyasāvako iti paṭisañcikkhati: ||| Furthermore, a noble disciple reflects,
‘yathārūpāyāhaṁ diṭṭhiyā samannāgato, atthi nu kho ito bahiddhā añño samaṇo vā brāhmaṇo vā tathārūpāya diṭṭhiyā samannāgato’ti? ||| ‘Are there any ascetics or brahmins outside of the Buddhist community who have the same kind of view that I have?’
So evaṁ pajānāti: ||| They understand,
‘yathārūpāyāhaṁ diṭṭhiyā samannāgato, natthi ito bahiddhā añño samaṇo vā brāhmaṇo vā tathārūpāya diṭṭhiyā samannāgato’ti. ||| ‘There are no ascetics or brahmins outside of the Buddhist community who have the same kind of view that I have.’
Idamassa tatiyaṁ ñāṇaṁ adhigataṁ hoti ariyaṁ lokuttaraṁ asādhāraṇaṁ puthujjanehi. ||| This is their third knowledge …
Puna caparaṁ, bhikkhave, ariyasāvako iti paṭisañcikkhati: ||| Furthermore, a noble disciple reflects,
‘yathārūpāya dhammatāya diṭṭhisampanno puggalo samannāgato, ahampi tathārūpāya dhammatāya samannāgato’ti. ||| ‘Do I have the same nature as an individual accomplished in view?’
Kathaṁrūpāya ca, bhikkhave, dhammatāya diṭṭhisampanno puggalo samannāgato? ||| And what, mendicants, is the nature of an individual accomplished in view?
Dhammatā esā, bhikkhave, diṭṭhisampannassa puggalassa: ||| This is the nature of an individual accomplished in view.
kiñcāpi tathārūpiṁ āpattiṁ āpajjati, yathārūpāya āpattiyā vuṭṭhānaṁ paññāyati, atha kho naṁ khippameva satthari vā viññūsu vā sabrahmacārīsu deseti vivarati uttānīkaroti; ||| Though they may fall into a kind of offense for which rehabilitation is possible, they quickly disclose, clarify, and reveal it to the Teacher or a sensible spiritual companion.
desetvā vivaritvā uttānīkatvā āyatiṁ saṁvaraṁ āpajjati. ||| And having revealed it they restrain themselves in the future.
Seyyathāpi, bhikkhave, daharo kumāro mando uttānaseyyako hatthena vā pādena vā aṅgāraṁ akkamitvā khippameva paṭisaṁharati; ||| Suppose there was a little baby boy. If he puts his hand or foot on a burning coal, he quickly pulls it back.
evameva kho, bhikkhave, dhammatā esā diṭṭhisampannassa puggalassa: ||| In the same way, this is the nature of an individual accomplished in view.
kiñcāpi tathārūpiṁ āpattiṁ āpajjati yathārūpāya āpattiyā vuṭṭhānaṁ paññāyati, atha kho naṁ khippameva satthari vā viññūsu vā sabrahmacārīsu deseti vivarati uttānīkaroti; ||| Though they may still fall into a kind of offense for which rehabilitation is possible, they quickly reveal it to the Teacher or a sensible spiritual companion.
desetvā vivaritvā uttānīkatvā āyatiṁ saṁvaraṁ āpajjati. ||| And having revealed it they restrain themselves in the future.
So evaṁ pajānāti: ||| They understand,
‘yathārūpāya dhammatāya diṭṭhisampanno puggalo samannāgato, ahampi tathārūpāya dhammatāya samannāgato’ti. ||| ‘I have the same nature as an individual accomplished in view.’
Idamassa catutthaṁ ñāṇaṁ adhigataṁ hoti ariyaṁ lokuttaraṁ asādhāraṇaṁ puthujjanehi. ||| This is their fourth knowledge …
Puna caparaṁ, bhikkhave, ariyasāvako iti paṭisañcikkhati: ||| Furthermore, a noble disciple reflects,
‘yathārūpāya dhammatāya diṭṭhisampanno puggalo samannāgato, ahampi tathārūpāya dhammatāya samannāgato’ti. ||| ‘Do I have the same nature as an individual accomplished in view?’
Kathaṁrūpāya ca, bhikkhave, dhammatāya diṭṭhisampanno puggalo samannāgato? ||| And what, mendicants, is the nature of an individual accomplished in view?
Dhammatā esā, bhikkhave, diṭṭhisampannassa puggalassa: ||| This is the nature of an individual accomplished in view.
kiñcāpi yāni tāni sabrahmacārīnaṁ uccāvacāni kiṅkaraṇīyāni tattha ussukkaṁ āpanno hoti, atha khvāssa tibbāpekkhā hoti adhisīlasikkhāya adhicittasikkhāya adhipaññāsikkhāya. ||| Though they might manage a diverse spectrum of duties for their spiritual companions, they still feel a keen regard for the training in higher ethics, higher mind, and higher wisdom.
Seyyathāpi, bhikkhave, gāvī taruṇavacchā thambañca ālumpati vacchakañca apacinati; ||| Suppose there was a cow with a baby calf. She watches her calf devotedly as she grazes.
evameva kho, bhikkhave, dhammatā esā diṭṭhisampannassa puggalassa: ||| In the same way, this is the nature of an individual accomplished in view.
kiñcāpi yāni tāni sabrahmacārīnaṁ uccāvacāni kiṅkaraṇīyāni tattha ussukkaṁ āpanno hoti, atha khvāssa tibbāpekkhā hoti adhisīlasikkhāya adhicittasikkhāya adhipaññāsikkhāya. ||| Though they might manage a diverse spectrum of duties for their spiritual companions, they still feel a keen regard for the training in higher ethics, higher mind, and higher wisdom.
So evaṁ pajānāti: ||| They understand,
‘yathārūpāya dhammatāya diṭṭhisampanno puggalo samannāgato, ahampi tathārūpāya dhammatāya samannāgato’ti. ||| ‘I have the same nature as an individual accomplished in view.’
Idamassa pañcamaṁ ñāṇaṁ adhigataṁ hoti ariyaṁ lokuttaraṁ asādhāraṇaṁ puthujjanehi. ||| This is their fifth knowledge …
Puna caparaṁ, bhikkhave, ariyasāvako iti paṭisañcikkhati: ||| Furthermore, a noble disciple reflects,
‘yathārūpāya balatāya diṭṭhisampanno puggalo samannāgato, ahampi tathārūpāya balatāya samannāgato’ti. ||| ‘Do I have the same strength as an individual accomplished in view?’
Kathaṁrūpāya ca, bhikkhave, balatāya diṭṭhisampanno puggalo samannāgato? ||| And what, mendicants, is the strength of an individual accomplished in view?
Balatā esā, bhikkhave, diṭṭhisampannassa puggalassa yaṁ tathāgatappavedite dhammavinaye desiyamāne aṭṭhiṁ katvā manasikatvā sabbacetasā samannāharitvā ohitasoto dhammaṁ suṇāti. ||| The strength of an individual accomplished in view is that, when the teaching and training proclaimed by the Realized One are being taught, they pay attention, apply the mind, concentrate wholeheartedly, and actively listen to the teaching.
So evaṁ pajānāti: ||| They understand,
‘yathārūpāya balatāya diṭṭhisampanno puggalo samannāgato, ahampi tathārūpāya balatāya samannāgato’ti. ||| ‘I have the same strength as an individual accomplished in view.’
Idamassa chaṭṭhaṁ ñāṇaṁ adhigataṁ hoti ariyaṁ lokuttaraṁ asādhāraṇaṁ puthujjanehi. ||| This is their sixth knowledge …
Puna caparaṁ, bhikkhave, ariyasāvako iti paṭisañcikkhati: ||| Furthermore, a noble disciple reflects,
‘yathārūpāya balatāya diṭṭhisampanno puggalo samannāgato, ahampi tathārūpāya balatāya samannāgato’ti. ||| ‘Do I have the same strength as an individual accomplished in view?’
Kathaṁrūpāya ca, bhikkhave, balatāya diṭṭhisampanno puggalo samannāgato? ||| And what, mendicants, is the strength of an individual accomplished in view?
Balatā esā, bhikkhave, diṭṭhisampannassa puggalassa yaṁ tathāgatappavedite dhammavinaye desiyamāne labhati atthavedaṁ, labhati dhammavedaṁ, labhati dhammūpasaṁhitaṁ pāmojjaṁ. ||| The strength of an individual accomplished in view is that, when the teaching and training proclaimed by the Realized One are being taught, they find inspiration in the meaning and the teaching, and find joy connected with the teaching.
So evaṁ pajānāti: ||| They understand,
‘yathārūpāya balatāya diṭṭhisampanno puggalo samannāgato, ahampi tathārūpāya balatāya samannāgato’ti. ||| ‘I have the same strength as an individual accomplished in view.’
Idamassa sattamaṁ ñāṇaṁ adhigataṁ hoti ariyaṁ lokuttaraṁ asādhāraṇaṁ puthujjanehi. ||| This is the seventh knowledge they have achieved that is noble and transcendent, and is distinct from that of ordinary people.
Evaṁ sattaṅgasamannāgatassa kho, bhikkhave, ariyasāvakassa dhammatā susamanniṭṭhā hoti sotāpattiphalasacchikiriyāya. ||| When a noble disciple has these seven factors, they have properly investigated their nature through the realization of the fruit of stream-entry.
Evaṁ sattaṅgasamannāgato kho, bhikkhave, ariyasāvako sotāpattiphalasamannāgato hotī”ti. ||| A noble disciple with these seven factors has the fruit of stream-entry.”
Idamavoca bhagavā. ||| That is what the Buddha said.
Attamanā te bhikkhū bhagavato bhāsitaṁ abhinandunti. ||| Satisfied, the mendicants approved what the Buddha said.
Kosambiyasuttaṁ niṭṭhitaṁ aṭṭhamaṁ.
