Majjhima Nikāya 150 ||| Middle Discourses 150
‘kathaṁbhūtā, gahapatayo, samaṇabrāhmaṇā sakkātabbā garukātabbā mānetabbā pūjetabbā’ti? ||| ‘What kind of ascetic or brahmin deserves honor, respect, reverence, and veneration?’
Evaṁ puṭṭhā tumhe, gahapatayo, tesaṁ aññatitthiyānaṁ paribbājakānaṁ evaṁ byākareyyātha: ||| You should answer them:
‘ye te samaṇabrāhmaṇā cakkhuviññeyyesu rūpesu vītarāgā vītadosā vītamohā, ajjhattaṁ vūpasantacittā, samacariyaṁ caranti kāyena vācāya manasā, evarūpā samaṇabrāhmaṇā sakkātabbā garukātabbā mānetabbā pūjetabbā. ||| ‘There are ascetics and brahmins who are free of greed, hate, and delusion for sights known by the eye, who are peaceful inside, and who conduct themselves well by way of body, speech, and mind. They deserve honor, respect, reverence, and veneration.
Taṁ kissa hetu? ||| Why is that?
Mayampi hi cakkhuviññeyyesu rūpesu avītarāgā avītadosā avītamohā, ajjhattaṁ avūpasantacittā, samavisamaṁ carāma kāyena vācāya manasā, tesaṁ no samacariyampi hetaṁ uttari passataṁ. ||| Because we ourselves are not free of these things, but we see that they have a higher good conduct than us.
Tasmā te bhonto samaṇabrāhmaṇā sakkātabbā garukātabbā mānetabbā pūjetabbā. ||| That’s why they deserve honor, respect, reverence, and veneration.
Ye te samaṇabrāhmaṇā sotaviññeyyesu saddesu … ||| There are ascetics and brahmins who are free of greed, hate, and delusion for sounds known by the ear …
ghānaviññeyyesu gandhesu … ||| smells known by the nose …
jivhāviññeyyesu rasesu … ||| tastes known by the tongue …
kāyaviññeyyesu phoṭṭhabbesu … ||| touches known by the body …
manoviññeyyesu dhammesu vītarāgā vītadosā vītamohā, ajjhattaṁ vūpasantacittā, samacariyaṁ caranti kāyena vācāya manasā, evarūpā samaṇabrāhmaṇā sakkātabbā garukātabbā mānetabbā pūjetabbā. ||| ideas known by the mind, who are peaceful inside, and who conduct themselves well by way of body, speech, and mind. They deserve honor, respect, reverence, and veneration.
Taṁ kissa hetu? ||| Why is that?
Mayampi hi manoviññeyyesu dhammesu avītarāgā avītadosā avītamohā ajjhattaṁ avūpasantacittā, samavisamaṁ carāma kāyena vācāya manasā, tesaṁ no samacariyampi hetaṁ uttari passataṁ. ||| Because we ourselves are not free of these things, but we see that they have a higher good conduct than us.
Tasmā te bhonto samaṇabrāhmaṇā sakkātabbā garukātabbā mānetabbā pūjetabbā’ti. ||| That’s why they deserve honor, respect, reverence, and veneration.
Evaṁ puṭṭhā tumhe, gahapatayo, tesaṁ aññatitthiyānaṁ paribbājakānaṁ evaṁ byākareyyātha. ||| When questioned by wanderers of other religions, that’s how you should answer them.
Sace pana vo, gahapatayo, aññatitthiyā paribbājakā evaṁ puccheyyuṁ: ||| If wanderers of other religions were to ask you:
‘ke panāyasmantānaṁ ākārā, ke anvayā, yena tumhe āyasmanto evaṁ vadetha? ||| ‘But what reasons and evidence do you have regarding those venerables that justifies saying,
Addhā te āyasmanto vītarāgā vā rāgavinayāya vā paṭipannā, vītadosā vā dosavinayāya vā paṭipannā, vītamohā vā mohavinayāya vā paṭipannā’ti? ||| “Clearly those venerables are free of greed, hate, and delusion, or practicing to be free of them”?’
Evaṁ puṭṭhā tumhe, gahapatayo, tesaṁ aññatitthiyānaṁ paribbājakānaṁ evaṁ byākareyyātha: ||| You should answer them:
‘tathā hi te āyasmanto araññavanapatthāni pantāni senāsanāni paṭisevanti. ||| ‘It’s because those venerables frequent remote lodgings in the wilderness and the forest.
Natthi kho pana tattha tathārūpā cakkhuviññeyyā rūpā ye disvā disvā abhirameyyuṁ, natthi kho pana tattha tathārūpā sotaviññeyyā saddā ye sutvā sutvā abhirameyyuṁ, natthi kho pana tattha tathārūpā ghānaviññeyyā gandhā ye ghāyitvā ghāyitvā abhirameyyuṁ, natthi kho pana tattha tathārūpā jivhāviññeyyā rasā ye sāyitvā sāyitvā abhirameyyuṁ, natthi kho pana tattha tathārūpā kāyaviññeyyā phoṭṭhabbā ye phusitvā phusitvā abhirameyyuṁ. ||| In such places there are no sights known by the eye to see and enjoy, there are no sounds known by the ear to hear and enjoy, no odors known by the nose to smell and enjoy, no flavors known by the tongue to taste and enjoy, and no touches known by the body to feel and enjoy.
Ime kho no, āvuso, ākārā, ime anvayā, yena mayaṁ evaṁ vadema— ||| These are the reasons and evidence that you have regarding those venerables that justifies saying,
addhā te āyasmanto vītarāgā vā rāgavinayāya vā paṭipannā, vītadosā vā dosavinayāya vā paṭipannā, vītamohā vā mohavinayāya vā paṭipannā’ti. ||| “Clearly those venerables are free of greed, hate, and delusion, or practicing to be free of them”.’
Evaṁ puṭṭhā tumhe, gahapatayo, tesaṁ aññatitthiyānaṁ paribbājakānaṁ evaṁ byākareyyāthā”ti. ||| When questioned by wanderers of other religions, that’s how you should answer them.”
Evaṁ vutte, nagaravindeyyakā brāhmaṇagahapatikā bhagavantaṁ etadavocuṁ: ||| When he had spoken, the brahmins and householders of Nagaravinda said to the Buddha,
“abhikkantaṁ, bho gotama, abhikkantaṁ, bho gotama. ||| “Excellent, worthy Gotama! Excellent!
Seyyathāpi, bho gotama, nikkujjitaṁ vā ukkujjeyya, paṭicchannaṁ vā vivareyya, mūḷhassa vā maggaṁ ācikkheyya, andhakāre vā telapajjotaṁ dhāreyya: ‘cakkhumanto rūpāni dakkhantī’ti; evamevaṁ bhotā gotamena anekapariyāyena dhammo pakāsito. ||| As if he were righting the overturned, or revealing the hidden, or pointing out the path to the lost, or lighting a lamp in the dark so people with clear eyes can see what’s there, worthy Gotama has made the Teaching clear in many ways.
Ete mayaṁ bhavantaṁ gotamaṁ saraṇaṁ gacchāma dhammañca bhikkhusaṅghañca. ||| We go for refuge to the worthy Gotama, to the teaching, and to the mendicant Saṅgha.
Upāsake no bhavaṁ gotamo dhāretu ajjatagge pāṇupete saraṇaṁ gate”ti. ||| From this day forth, may the worthy Gotama remember us as lay followers who have gone for refuge for life.”
Nagaravindeyyasuttaṁ niṭṭhitaṁ aṭṭhamaṁ.
