Majjhima Nikāya 94 ||| Middle Discourses 94
Ekamantaṁ nisinno kho ghoṭamukho brāhmaṇo āyasmantaṁ udenaṁ etadavoca: ||| where he said,
“ambho samaṇa, ‘natthi dhammiko paribbajo’— ||| “My ascetic, there is no such thing as a principled renunciate life;
evaṁ me ettha hoti. ||| that’s what I think.
Tañca kho bhavantarūpānaṁ vā adassanā, yo vā panettha dhammo”ti. ||| Yet I have not seen worthy ones such as yourself, or a relevant teaching.”
“Sace kho pana me tvaṁ, brāhmaṇa, anuññeyyaṁ anujāneyyāsi, paṭikkositabbañca paṭikkoseyyāsi; yassa ca pana me bhāsitassa atthaṁ na jāneyyāsi, mamaṁyeva tattha uttari paṭipuccheyyāsi: ||| “Brahmin, we can discuss this. But only if you grant what should be granted, and reject what should be rejected. And if you ask me the meaning of anything you don’t understand, saying:
‘idaṁ, bho udena, kathaṁ, imassa kvattho’ti? Evaṁ katvā siyā no ettha kathāsallāpo”ti. ||| ‘Sir, why is this? What does that mean?’”
“Anuññeyyaṁ khvāhaṁ bhoto udenassa anujānissāmi, paṭikkositabbañca paṭikkosissāmi; yassa ca panāhaṁ bhoto udenassa bhāsitassa atthaṁ na jānissāmi, bhavantaṁyeva tattha udenaṁ uttari paṭipucchissāmi: ‘idaṁ, bho udena, kathaṁ, imassa kvattho’ti? Evaṁ katvā hotu no ettha kathāsallāpo”ti. ||| “Let us discuss this. I will do as you say.”
“Cattārome, brāhmaṇa, puggalā santo saṁvijjamānā lokasmiṁ. ||| “Brahmin, these four individuals are found in the world.
Katame cattāro? ||| What four?
Idha, brāhmaṇa, ekacco puggalo attantapo hoti attaparitāpanānuyogamanuyutto. ||| One individual mortifies themselves, committed to the practice of mortifying themselves.
Idha pana, brāhmaṇa, ekacco puggalo parantapo hoti paraparitāpanānuyogamanuyutto. ||| One individual mortifies others, committed to the practice of mortifying others.
Idha pana, brāhmaṇa, ekacco puggalo attantapo ca hoti attaparitāpanānuyogamanuyutto parantapo ca paraparitāpanānuyogamanuyutto. ||| One individual mortifies themselves and others, committed to the practice of mortifying themselves and others.
Idha pana, brāhmaṇa, ekacco puggalo nevattantapo hoti nāttaparitāpanānuyogamanuyutto, na parantapo na paraparitāpanānuyogamanuyutto. ||| One individual doesn’t mortify either themselves or others, committed to the practice of not mortifying themselves or others.
So anattantapo aparantapo diṭṭheva dhamme nicchāto nibbuto sītībhūto sukhappaṭisaṁvedī brahmabhūtena attanā viharati. ||| They live without wishes in this very life, quenched, cooled, experiencing bliss, with self become divine.
Imesaṁ, brāhmaṇa, catunnaṁ puggalānaṁ katamo te puggalo cittaṁ ārādhetī”ti? ||| Which one of these four individuals do you like the sound of?”
“Yvāyaṁ, bho udena, puggalo attantapo attaparitāpanānuyogamanuyutto ayaṁ me puggalo cittaṁ nārādheti; ||| “Sir, I don’t like the sound of the first three individuals.
yopāyaṁ, bho udena, puggalo parantapo paraparitāpanānuyogamanuyutto ayampi me puggalo cittaṁ nārādheti;
yopāyaṁ, bho udena, puggalo attantapo ca attaparitāpanānuyogamanuyutto parantapo ca paraparitāpanānuyogamanuyutto ayampi me puggalo cittaṁ nārādheti;
yo ca kho ayaṁ, bho udena, puggalo nevattantapo nāttaparitāpanānuyogamanuyutto na parantapo na paraparitāpanānuyogamanuyutto so anattantapo aparantapo diṭṭheva dhamme nicchāto nibbuto sītībhūto sukhappaṭisaṁvedī brahmabhūtena attanā viharati.
Ayameva me puggalo cittaṁ ārādhetī”ti. ||| I only like the sound of the last individual, who doesn’t mortify either themselves or others.”
“Kasmā pana te, brāhmaṇa, ime tayo puggalā cittaṁ nārādhentī”ti? ||| “But why don’t you like the sound of those three individuals?”
“Yvāyaṁ, bho udena, puggalo attantapo attaparitāpanānuyogamanuyutto so attānaṁ sukhakāmaṁ dukkhapaṭikkūlaṁ ātāpeti paritāpeti; ||| “Sir, the individual who mortifies themselves does so even though they want to be happy and recoil from pain.
iminā me ayaṁ puggalo cittaṁ nārādheti. ||| That’s why I don’t like the sound of that individual.
Yopāyaṁ, bho udena, puggalo parantapo paraparitāpanānuyogamanuyutto so paraṁ sukhakāmaṁ dukkhapaṭikkūlaṁ ātāpeti paritāpeti; ||| The individual who mortifies others does so even though others want to be happy and recoil from pain.
iminā me ayaṁ puggalo cittaṁ nārādheti. ||| That’s why I don’t like the sound of that individual.
Yopāyaṁ, bho udena, puggalo attantapo ca attaparitāpanānuyogamanuyutto parantapo ca paraparitāpanānuyogamanuyutto so attānañca parañca sukhakāmaṁ dukkhapaṭikkūlaṁ ātāpeti paritāpeti; ||| The individual who mortifies themselves and others does so even though both themselves and others want to be happy and recoil from pain.
iminā me ayaṁ puggalo cittaṁ nārādheti. ||| That’s why I don’t like the sound of that individual.
Yo ca kho ayaṁ, bho udena, puggalo nevattantapo nāttaparitāpanānuyogamanuyutto na parantapo na paraparitāpanānuyogamanuyutto so anattantapo aparantapo diṭṭheva dhamme nicchāto nibbuto sītībhūto sukhappaṭisaṁvedī brahmabhūtena attanā viharati, so attānañca parañca sukhakāmaṁ dukkhapaṭikkūlaṁ neva ātāpeti na paritāpeti; ||| The individual who doesn’t mortify either themselves or others—living without wishes, quenched, cooled, experiencing bliss, with self become divine—does not torment themselves or others, both of whom want to be happy and recoil from pain.
iminā me ayaṁ puggalo cittaṁ ārādhetī”ti. ||| That’s why I like the sound of that individual.”
“Dvemā, brāhmaṇa, parisā. ||| “There are, brahmin, these two groups of people.
Katamā dve? ||| What two?
Idha, brāhmaṇa, ekaccā parisā sārattarattā maṇikuṇḍalesu puttabhariyaṁ pariyesati, dāsidāsaṁ pariyesati, khettavatthuṁ pariyesati, jātarūparajataṁ pariyesati. ||| There’s one group of people who, being obsessed with jeweled earrings, seeks partners and children, male and female bondservants, fields and lands, and gold and currency.
Idha pana, brāhmaṇa, ekaccā parisā asārattarattā maṇikuṇḍalesu puttabhariyaṁ pahāya, dāsidāsaṁ pahāya, khettavatthuṁ pahāya, jātarūparajataṁ pahāya, agārasmā anagāriyaṁ pabbajitā. ||| And there’s another group of people who, not being obsessed with jeweled earrings, has given up partner and children, male and female bondservants, fields and lands, and gold and currency, and goes forth from the lay life to homelessness.
Svāyaṁ, brāhmaṇa, puggalo nevattantapo nāttaparitāpanānuyogamanuyutto na parantapo na paraparitāpanānuyogamanuyutto. ||| Now, brahmin, that individual who doesn’t mortify either themselves or others—
So anattantapo aparantapo diṭṭheva dhamme nicchāto nibbuto sītībhūto sukhappaṭisaṁvedī brahmabhūtena attanā viharati.
Idha katamaṁ tvaṁ, brāhmaṇa, puggalaṁ katamāya parisāya bahulaṁ samanupassasi— ||| in which of these two groups of people do you usually find such an individual?”
yā cāyaṁ parisā sārattarattā maṇikuṇḍalesu puttabhariyaṁ pariyesati dāsidāsaṁ pariyesati khettavatthuṁ pariyesati jātarūparajataṁ pariyesati, yā cāyaṁ parisā asārattarattā maṇikuṇḍalesu puttabhariyaṁ pahāya dāsidāsaṁ pahāya khettavatthuṁ pahāya jātarūparajataṁ pahāya agārasmā anagāriyaṁ pabbajitā”ti?
“Yvāyaṁ, bho udena, puggalo nevattantapo nāttaparitāpanānuyogamanuyutto na parantapo na paraparitāpanānuyogamanuyutto so anattantapo aparantapo diṭṭheva dhamme nicchāto nibbuto sītībhūto sukhappaṭisaṁvedī brahmabhūtena attanā viharati; ||| “I usually find such an individual in
imāhaṁ puggalaṁ yāyaṁ parisā asārattarattā maṇikuṇḍalesu puttabhariyaṁ pahāya dāsidāsaṁ pahāya khettavatthuṁ pahāya jātarūparajataṁ pahāya agārasmā anagāriyaṁ pabbajitā imissaṁ parisāyaṁ bahulaṁ samanupassāmī”ti. ||| the group that has gone forth from the lay life to homelessness.”
“Idāneva kho pana te, brāhmaṇa, bhāsitaṁ: ‘mayaṁ evaṁ ājānāma— ||| “Just now I understood you to say:
ambho samaṇa, natthi dhammiko paribbajo, ||| ‘My ascetic, there is no such thing as a principled renunciate life;
evaṁ me ettha hoti. ||| that’s what I think.
Tañca kho bhavantarūpānaṁ vā adassanā, yo vā panettha dhammo’”ti. ||| Yet I have not seen honorable ones such as yourself, or a relevant teaching.”
“Addhā mesā, bho udena, sānuggahā vācā bhāsitā. ||| “Well, I obviously had my reasons for saying that, master Udena.
‘Atthi dhammiko paribbajo’— ||| But there is such a thing as a principled renunciate life.
evaṁ me ettha hoti. ||| That’s what I think,
Evañca pana maṁ bhavaṁ udeno dhāretu. ||| and that’s how you should remember me.
Ye ca me bhotā udenena cattāro puggalā saṅkhittena vuttā vitthārena avibhattā, sādhu me bhavaṁ, udeno ime cattāro puggale vitthārena vibhajatu anukampaṁ upādāyā”ti. ||| Now, these four individuals that you’ve spoken of in a brief summary: please explain them to me in detail, out of sympathy.”
“Tena hi, brāhmaṇa, suṇāhi, sādhukaṁ manasi karohi, bhāsissāmī”ti. ||| “Well then, brahmin, listen and apply your mind well, I will speak.”
“Evaṁ, bho”ti kho ghoṭamukho brāhmaṇo āyasmato udenassa paccassosi. ||| “Yes, worthy sir,” replied Ghoṭamukha.
Āyasmā udeno etadavoca: ||| Udena said this:
“Katamo ca, brāhmaṇa, puggalo attantapo attaparitāpanānuyogamanuyutto? ||| “What individual mortifies themselves, committed to the practice of mortifying themselves?
Idha, brāhmaṇa, ekacco puggalo acelako hoti muttācāro hatthāpalekhano naehibhaddantiko natiṭṭhabhaddantiko, nābhihaṭaṁ na uddissakataṁ na nimantanaṁ sādiyati. ||| It’s when an individual goes naked, ignoring conventions. They lick their hands, and don’t come or wait when called. They don’t consent to food brought to them, or food prepared on their behalf, or an invitation for a meal.
So na kumbhimukhā paṭiggaṇhāti, na kaḷopimukhā paṭiggaṇhāti, na eḷakamantaraṁ, na daṇḍamantaraṁ, na musalamantaraṁ, na dvinnaṁ bhuñjamānānaṁ, na gabbhiniyā, na pāyamānāya, na purisantaragatāya, na saṅkittīsu, na yattha sā upaṭṭhito hoti, na yattha makkhikā saṇḍasaṇḍacārinī, na macchaṁ na maṁsaṁ, na suraṁ na merayaṁ na thusodakaṁ pivati. ||| They don’t receive anything from a pot or bowl; or from someone who keeps sheep, or who has a weapon or a shovel in their home; or where a couple is eating; or where there is a woman who is pregnant, breastfeeding, or who lives with a man; or where there’s a hound waiting or flies buzzing. They accept no fish or meat or beer or wine, and drink no fermented gruel.
So ekāgāriko vā hoti ekālopiko, dvāgāriko vā hoti dvālopiko …pe… sattāgāriko vā hoti sattālopiko; ||| They go to just one house for alms, taking just one mouthful, or two houses and two mouthfuls, up to seven houses and seven mouthfuls.
ekissāpi dattiyā yāpeti, dvīhipi dattīhi yāpeti …pe… sattahipi dattīhi yāpeti; ||| They feed on one saucer a day, two saucers a day, up to seven saucers a day.
ekāhikampi āhāraṁ āhāreti, dvīhikampi āhāraṁ āhāreti …pe… sattāhikampi āhāraṁ āhāreti—iti evarūpaṁ addhamāsikaṁ pariyāyabhattabhojanānuyogamanuyutto viharati. ||| They eat once a day, once every second day, up to once a week, and so on, even up to once a fortnight. They live committed to the practice of eating food at set intervals.
So sākabhakkho vā hoti, sāmākabhakkho vā hoti, nīvārabhakkho vā hoti, daddulabhakkho vā hoti, haṭabhakkho vā hoti, kaṇabhakkho vā hoti, ācāmabhakkho vā hoti, piññākabhakkho vā hoti, tiṇabhakkho vā hoti, gomayabhakkho vā hoti, vanamūlaphalāhāro yāpeti pavattaphalabhojī. ||| They eat herbs, millet, wild rice, poor rice, water lettuce, rice bran, scum from boiling rice, sesame flour, grass, or cow dung. They survive on forest roots and fruits, or eating fallen fruit.
So sāṇānipi dhāreti, masāṇānipi dhāreti, chavadussānipi dhāreti, paṁsukūlānipi dhāreti, tirīṭānipi dhāreti, ajinampi dhāreti, ajinakkhipampi dhāreti, kusacīrampi dhāreti, vākacīrampi dhāreti, phalakacīrampi dhāreti, kesakambalampi dhāreti, vāḷakambalampi dhāreti, ulūkapakkhampi dhāreti; ||| They wear robes of sunn hemp, mixed hemp, corpse-wrapping cloth, rags, lodh tree bark, antelope hide (whole or in strips), kusa grass, bark, wood-chips, human hair, horse-tail hair, or owls’ wings.
kesamassulocakopi hoti kesamassulocanānuyogamanuyutto, ||| They tear out their hair and beard, committed to this practice.
ubbhaṭṭhakopi hoti āsanapaṭikkhitto, ||| They constantly stand, turning down seats.
ukkuṭikopi hoti ukkuṭikappadhānamanuyutto, ||| They squat, committed to the endeavor of squatting.
kaṇṭakāpassayikopi hoti kaṇṭakāpassaye seyyaṁ kappeti; ||| They lie on a mat of thorns, making a mat of thorns their bed.
sāyatatiyakampi udakorohanānuyogamanuyutto viharati— ||| They’re devoted to ritual bathing three times a day, including at dusk.
iti evarūpaṁ anekavihitaṁ kāyassa ātāpanaparitāpanānuyogamanuyutto viharati. ||| And so they live committed to practicing these various ways of mortifying and tormenting the body.
Ayaṁ vuccati, brāhmaṇa, puggalo attantapo attaparitāpanānuyogamanuyutto. ||| This is called an individual who mortifies themselves, being committed to the practice of mortifying themselves.
Katamo ca, brāhmaṇa, puggalo parantapo paraparitāpanānuyogamanuyutto? ||| And what individual mortifies others, committed to the practice of mortifying others?
Idha, brāhmaṇa, ekacco puggalo orabbhiko hoti sūkariko sākuṇiko māgaviko luddo macchaghātako coro coraghātako goghātako bandhanāgāriko—ye vā panaññepi keci kurūrakammantā. ||| It’s when an individual is a slaughterer of sheep, pigs, poultry, or deer, a hunter or fisher, a bandit, an executioner, a butcher of cattle, a jailer, or has some other cruel livelihood.
Ayaṁ vuccati, brāhmaṇa, puggalo parantapo paraparitāpanānuyogamanuyutto. ||| This is called an individual who mortifies others, being committed to the practice of mortifying others.
Katamo ca, brāhmaṇa, puggalo attantapo ca attaparitāpanānuyogamanuyutto, parantapo ca paraparitāpanānuyogamanuyutto? ||| And what individual mortifies themselves and others, being committed to the practice of mortifying themselves and others?
Idha, brāhmaṇa, ekacco puggalo rājā vā hoti khattiyo muddhāvasitto, brāhmaṇo vā mahāsālo. ||| It’s when an individual is an anointed aristocratic king or a well-to-do brahmin.
So puratthimena nagarassa navaṁ santhāgāraṁ kārāpetvā kesamassuṁ ohāretvā kharājinaṁ nivāsetvā sappitelena kāyaṁ abbhañjitvā magavisāṇena piṭṭhiṁ kaṇḍuvamāno navaṁ santhāgāraṁ pavisati saddhiṁ mahesiyā brāhmaṇena ca purohitena. ||| He has a new ceremonial hall built to the east of the citadel. He shaves off his hair and beard, dresses in a rough antelope hide, and smears his body with ghee and oil. Scratching his back with antlers, he enters the hall with his chief queen and the brahmin high priest.
So tattha anantarahitāya bhūmiyā haritupalittāya seyyaṁ kappeti. ||| There he lies on the bare ground strewn with grass.
Ekissāya gāviyā sarūpavacchāya yaṁ ekasmiṁ thane khīraṁ hoti tena rājā yāpeti, yaṁ dutiyasmiṁ thane khīraṁ hoti tena mahesī yāpeti, yaṁ tatiyasmiṁ thane khīraṁ hoti tena brāhmaṇo purohito yāpeti, yaṁ catutthasmiṁ thane khīraṁ hoti tena aggiṁ juhati, avasesena vacchako yāpeti. ||| The king feeds on the milk from one teat of a cow that has a calf of the same color. The chief queen feeds on the milk from the second teat. The brahmin high priest feeds on the milk from the third teat. The milk from the fourth teat is served to the sacred flame. The calf feeds on the leftovers.
So evamāha: ||| He says:
‘ettakā usabhā haññantu yaññatthāya, ettakā vacchatarā haññantu yaññatthāya, ettakā vacchatariyo haññantu yaññatthāya, ettakā ajā haññantu yaññatthāya, ettakā urabbhā haññantu yaññatthāya, ettakā assā haññantu yaññatthāya, ettakā rukkhā chijjantu yūpatthāya, ettakā dabbhā lūyantu barihisatthāyā’ti. ||| ‘Slaughter this many bulls, bullocks, heifers, goats, rams, and horses for the sacrifice! Fell this many trees and reap this much grass for the sacrificial equipment!’
Yepissa te honti ‘dāsā’ti vā ‘pessā’ti vā ‘kammakarā’ti vā tepi daṇḍatajjitā bhayatajjitā assumukhā rudamānā parikammāni karonti. ||| His bondservants, servants, and workers do their jobs under threat of punishment and danger, weeping with tearful faces.
Ayaṁ vuccati, brāhmaṇa, puggalo attantapo ca attaparitāpanānuyogamanuyutto, parantapo ca paraparitāpanānuyogamanuyutto. ||| This is called an individual who mortifies themselves and others, being committed to the practice of mortifying themselves and others.
Katamo ca, brāhmaṇa, puggalo nevattantapo nāttaparitāpanānuyogamanuyutto, na parantapo na paraparitāpanānuyogamanuyutto; ||| And what individual doesn’t mortify either themselves or others, committed to the practice of not mortifying themselves or others,
so anattantapo aparantapo diṭṭheva dhamme nicchāto nibbuto sītībhūto sukhappaṭisaṁvedī brahmabhūtena attanā viharati? ||| living without wishes in this very life, quenched, cooled, experiencing bliss, with self become divine?
Idha, brāhmaṇa, tathāgato loke uppajjati arahaṁ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṁ buddho bhagavā. ||| It’s when a Realized One arises in the world, perfected, a fully awakened Buddha, accomplished in knowledge and conduct, holy, knower of the world, supreme guide for those fit for training, teacher of gods and humans, awakened, blessed.
So imaṁ lokaṁ sadevakaṁ samārakaṁ sabrahmakaṁ sassamaṇabrāhmaṇiṁ pajaṁ sadevamanussaṁ sayaṁ abhiññā sacchikatvā pavedeti. ||| He has realized with his own insight this world—with its gods, Māras, and divinities, this population with its ascetics and brahmins, gods and humans—and he makes it known to others.
So dhammaṁ deseti ādikalyāṇaṁ majjhekalyāṇaṁ pariyosānakalyāṇaṁ sātthaṁ sabyañjanaṁ, kevalaparipuṇṇaṁ parisuddhaṁ brahmacariyaṁ pakāseti. ||| He proclaims a teaching that is good in the beginning, good in the middle, and good in the end, meaningful and well-phrased. And he reveals a spiritual practice that’s entirely full and pure.
Taṁ dhammaṁ suṇāti gahapati vā gahapatiputto vā aññatarasmiṁ vā kule paccājāto. ||| A householder hears that teaching, or a householder’s child, or someone reborn in a good family.
So taṁ dhammaṁ sutvā tathāgate saddhaṁ paṭilabhati. ||| They gain faith in the Realized One,
So tena saddhāpaṭilābhena samannāgato iti paṭisañcikkhati: ||| and reflect:
‘sambādho gharāvāso rajopatho abbhokāso pabbajjā. ||| ‘Life at home is cramped and dirty, life gone forth is wide open.
Nayidaṁ sukaraṁ agāraṁ ajjhāvasatā ekantaparipuṇṇaṁ ekantaparisuddhaṁ saṅkhalikhitaṁ brahmacariyaṁ carituṁ. ||| It’s not easy for someone living at home to lead the spiritual life utterly full and pure, like a polished shell.
Yannūnāhaṁ kesamassuṁ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṁ pabbajeyyan’ti. ||| Why don’t I shave off my hair and beard, dress in ocher robes, and go forth from the lay life to homelessness?’
So aparena samayena appaṁ vā bhogakkhandhaṁ pahāya mahantaṁ vā bhogakkhandhaṁ pahāya, appaṁ vā ñātiparivaṭṭaṁ pahāya mahantaṁ vā ñātiparivaṭṭaṁ pahāya, kesamassuṁ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṁ pabbajati. ||| After some time they give up a large or small fortune, and a large or small family circle. They shave off hair and beard, dress in ocher robes, and go forth from the lay life to homelessness.
So evaṁ pabbajito samāno bhikkhūnaṁ sikkhāsājīvasamāpanno pāṇātipātaṁ pahāya pāṇātipātā paṭivirato hoti, nihitadaṇḍo nihitasattho lajjī dayāpanno sabbapāṇabhūtahitānukampī viharati. ||| Once they’ve gone forth, they take up the training and livelihood of the mendicants. They give up killing living creatures, renouncing the rod and the sword. They’re scrupulous and kind, living full of sympathy for all living beings.
Adinnādānaṁ pahāya adinnādānā paṭivirato hoti dinnādāyī dinnapāṭikaṅkhī. Athenena sucibhūtena attanā viharati. ||| They give up stealing. They take only what’s given, and expect only what’s given. They keep themselves clean by not thieving.
Abrahmacariyaṁ pahāya brahmacārī hoti ārācārī virato methunā gāmadhammā. ||| They give up unchastity. They are chaste, set apart, avoiding the vulgar act of sex.
Musāvādaṁ pahāya musāvādā paṭivirato hoti saccavādī saccasandho theto paccayiko avisaṁvādako lokassa. ||| They give up lying. They speak the truth and stick to the truth. They’re honest and dependable, and don’t trick the world with their words.
Pisuṇaṁ vācaṁ pahāya pisuṇāya vācāya paṭivirato hoti; ito sutvā na amutra akkhātā imesaṁ bhedāya, amutra vā sutvā na imesaṁ akkhātā amūsaṁ bhedāya. Iti bhinnānaṁ vā sandhātā sahitānaṁ vā anuppadātā, samaggārāmo samaggarato samagganandī samaggakaraṇiṁ vācaṁ bhāsitā hoti. ||| They give up backbiting. They don’t repeat in one place what they heard in another so as to divide people against each other. Instead, they reconcile those who are divided and support those who are united, delighting in harmony, loving harmony, speaking words that promote harmony.
Pharusaṁ vācaṁ pahāya pharusāya vācāya paṭivirato hoti. Yā sā vācā nelā kaṇṇasukhā pemanīyā hadayaṅgamā porī bahujanakantā bahujanamanāpā tathārūpiṁ vācaṁ bhāsitā hoti. ||| They give up harsh speech. They speak in a way that’s mellow, pleasing to the ear, endearing, going to the heart, polite, likable and agreeable to the people.
Samphappalāpaṁ pahāya samphappalāpā paṭivirato hoti, kālavādī bhūtavādī atthavādī dhammavādī vinayavādī, nidhānavatiṁ vācaṁ bhāsitā kālena sāpadesaṁ pariyantavatiṁ atthasaṁhitaṁ. ||| They give up talking nonsense. Their words are timely, true, and meaningful, in line with the teaching and training. They say things at the right time which are valuable, reasonable, succinct, and beneficial.
So bījagāmabhūtagāmasamārambhā paṭivirato hoti. ||| They refrain from injuring plants and seeds.
Ekabhattiko hoti rattūparato virato vikālabhojanā. ||| They eat in one part of the day, abstaining from eating at night and food at the wrong time.
Naccagītavāditavisūkadassanā paṭivirato hoti. ||| They refrain from seeing shows of dancing, singing, and music .
Mālāgandhavilepanadhāraṇamaṇḍanavibhūsanaṭṭhānā paṭivirato hoti. ||| They refrain from attiring and adorning themselves with garlands, fragrance, and makeup.
Uccāsayanamahāsayanā paṭivirato hoti. ||| They refrain from high and luxurious beds.
Jātarūparajatapaṭiggahaṇā paṭivirato hoti. ||| They refrain from receiving gold and currency,
Āmakadhaññapaṭiggahaṇā paṭivirato hoti. ||| raw grains,
Āmakamaṁsapaṭiggahaṇā paṭivirato hoti. ||| raw meat,
Itthikumārikapaṭiggahaṇā paṭivirato hoti. ||| women and girls,
Dāsidāsapaṭiggahaṇā paṭivirato hoti. ||| male and female bondservants,
Ajeḷakapaṭiggahaṇā paṭivirato hoti. ||| goats and sheep,
Kukkuṭasūkarapaṭiggahaṇā paṭivirato hoti. ||| chickens and pigs,
Hatthigavassavaḷavapaṭiggahaṇā paṭivirato hoti. ||| elephants, cows, horses, and mares,
Khettavatthupaṭiggahaṇā paṭivirato hoti. ||| and fields and land.
Dūteyyapahiṇagamanānuyogā paṭivirato hoti. ||| They refrain from running errands and messages;
Kayavikkayā paṭivirato hoti. ||| buying and selling;
Tulākūṭakaṁsakūṭamānakūṭā paṭivirato hoti. ||| falsifying weights, metals, or measures;
Ukkoṭanavañcananikatisāciyogā paṭivirato hoti. ||| bribery, fraud, cheating, and duplicity;
Chedanavadhabandhanaviparāmosaālopasahasākārā paṭivirato hoti. ||| mutilation, murder, abduction, banditry, plunder, and violence.
So santuṭṭho hoti kāyaparihārikena cīvarena, kucchiparihārikena piṇḍapātena. So yena yeneva pakkamati samādāyeva pakkamati. ||| They’re content with robes to look after the body and almsfood to look after the belly. Wherever they go, they set out taking only these things.
Seyyathāpi nāma pakkhī sakuṇo yena yeneva ḍeti sapattabhārova ḍeti; ||| They’re like a bird: wherever it flies, wings are its only burden.
evameva bhikkhu santuṭṭho hoti kāyaparihārikena cīvarena, kucchiparihārikena piṇḍapātena. So yena yeneva pakkamati samādāyeva pakkamati. ||| In the same way, a mendicant is content with robes to look after the body and almsfood to look after the belly. Wherever they go, they set out taking only these things.
So iminā ariyena sīlakkhandhena samannāgato ajjhattaṁ anavajjasukhaṁ paṭisaṁvedeti. ||| When they have this entire spectrum of noble ethics, they experience a blameless happiness inside themselves.
So cakkhunā rūpaṁ disvā na nimittaggāhī hoti nānubyañjanaggāhī. ||| When they see a sight with their eyes, they don’t get caught up in the features and details.
Yatvādhikaraṇamenaṁ cakkhundriyaṁ asaṁvutaṁ viharantaṁ abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṁ tassa saṁvarāya paṭipajjati, rakkhati cakkhundriyaṁ, cakkhundriye saṁvaraṁ āpajjati. ||| If the faculty of sight were left unrestrained, bad unskillful qualities of covetousness and displeasure would become overwhelming. For this reason, they practice restraint, protecting the faculty of sight, and achieving its restraint.
Sotena saddaṁ sutvā …pe… ||| When they hear a sound with their ears …
ghānena gandhaṁ ghāyitvā … ||| When they smell an odor with their nose …
jivhāya rasaṁ sāyitvā … ||| When they taste a flavor with their tongue …
kāyena phoṭṭhabbaṁ phusitvā … ||| When they feel a touch with their body …
manasā dhammaṁ viññāya na nimittaggāhī hoti nānubyañjanaggāhī. ||| When they know an idea with their mind, they don’t get caught up in the features and details.
Yatvādhikaraṇamenaṁ manindriyaṁ asaṁvutaṁ viharantaṁ abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṁ tassa saṁvarāya paṭipajjati, rakkhati manindriyaṁ, manindriye saṁvaraṁ āpajjati. ||| If the faculty of mind were left unrestrained, bad unskillful qualities of covetousness and displeasure would become overwhelming. For this reason, they practice restraint, protecting the faculty of mind, and achieving its restraint.
