Majjhima Nikāya 99 ||| Middle Discourses 99
Ajjhenaṁ kho, bho gotama, brāhmaṇā catutthaṁ dhammaṁ paññapenti puññassa kiriyāya, kusalassa ārādhanāya. ||| Recitation is the fourth thing.
Cāgaṁ kho, bho gotama, brāhmaṇā pañcamaṁ dhammaṁ paññapenti puññassa kiriyāya, kusalassa ārādhanāya. ||| Generosity is the fifth thing.
Brāhmaṇā, bho gotama, ime pañca dhamme paññapenti puññassa kiriyāya, kusalassa ārādhanāyāti. ||| These are the five things that the brahmins prescribe for making merit and succeeding in the skillful.
Idha bhavaṁ gotamo kimāhā”ti? ||| What do you say about this?”
“Kiṁ pana, māṇava, atthi koci brāhmaṇānaṁ ekabrāhmaṇopi yo evamāha: ||| “Well, student, is there even a single one of the brahmins who says this:
‘ahaṁ imesaṁ pañcannaṁ dhammānaṁ sayaṁ abhiññā sacchikatvā vipākaṁ pavedemī’”ti? ||| ‘I declare the result of these five things after realizing it with my own insight’?”
“No hidaṁ, bho gotama”. ||| “No, worthy Gotama.”
“Kiṁ pana, māṇava, atthi koci brāhmaṇānaṁ ekācariyopi ekācariyapācariyopi yāva sattamā ācariyamahayugāpi yo evamāha: ||| “Well, is there even a single tutor of the brahmins, or a tutor’s tutor, or anyone back to the seventh generation of tutors, who says this:
‘ahaṁ imesaṁ pañcannaṁ dhammānaṁ sayaṁ abhiññā sacchikatvā vipākaṁ pavedemī’”ti? ||| ‘I declare the result of these five things after realizing it with my own insight’?”
“No hidaṁ, bho gotama”. ||| “No, worthy Gotama.”
“Kiṁ pana, māṇava, yepi te brāhmaṇānaṁ pubbakā isayo mantānaṁ kattāro mantānaṁ pavattāro yesamidaṁ etarahi brāhmaṇā porāṇaṁ mantapadaṁ gītaṁ pavuttaṁ samihitaṁ tadanugāyanti tadanubhāsanti bhāsitamanubhāsanti vācitamanuvācenti, seyyathidaṁ—aṭṭhako vāmako vāmadevo vessāmitto yamataggi aṅgīraso bhāradvājo vāseṭṭho kassapo bhagu, ||| “Well, what of the ancient seers of the brahmins, namely Aṭṭhaka, Vāmaka, Vāmadeva, Vessāmitta, Yamadaggi, Aṅgīrasa, Bhāradvāja, Vāseṭṭha, Kassapa, and Bhagu? They were the authors and propagators of the hymns. Their hymnal was sung and propagated and compiled in ancient times; and these days, brahmins continue to sing and chant it, chanting what was chanted and teaching what was taught.
tepi evamāhaṁsu: ||| Did even they say:
‘mayaṁ imesaṁ pañcannaṁ dhammānaṁ sayaṁ abhiññā sacchikatvā vipākaṁ pavedemā’”ti? ||| ‘We declare the result of these five things after realizing it with our own insight’?”
“No hidaṁ, bho gotama”. ||| “No, worthy Gotama.”
“Iti kira, māṇava, natthi koci brāhmaṇānaṁ ekabrāhmaṇopi yo evamāha: ||| “So, student, it seems that there is not a single one of the brahmins,
‘ahaṁ imesaṁ pañcannaṁ dhammānaṁ sayaṁ abhiññā sacchikatvā vipākaṁ pavedemī’ti;
natthi koci brāhmaṇānaṁ ekācariyopi ekācariyapācariyopi yāva sattamā ācariyamahayugāpi yo evamāha: ||| not even anyone back to the seventh generation of tutors,
‘ahaṁ imesaṁ pañcannaṁ dhammānaṁ sayaṁ abhiññā sacchikatvā vipākaṁ pavedemī’ti;
yepi te brāhmaṇānaṁ pubbakā isayo mantānaṁ kattāro mantānaṁ pavattāro, yesamidaṁ etarahi brāhmaṇā porāṇaṁ mantapadaṁ gītaṁ pavuttaṁ samihitaṁ, tadanugāyanti tadanubhāsanti bhāsitamanubhāsanti vācitamanuvācenti, seyyathidaṁ—aṭṭhako vāmako vāmadevo vessāmitto yamataggi aṅgīraso bhāradvājo vāseṭṭho kassapo bhagu. ||| nor even the ancient seers of the brahmins
Tepi na evamāhaṁsu: ||| who says:
‘mayaṁ imesaṁ pañcannaṁ dhammānaṁ sayaṁ abhiññā sacchikatvā vipākaṁ pavedemā’ti. ||| ‘We declare the result of these five things after realizing it with our own insight.’
Seyyathāpi, māṇava, andhaveṇi paramparāsaṁsattā purimopi na passati majjhimopi na passati pacchimopi na passati; ||| Suppose there was a queue of blind men, each holding the one in front: the first one does not see, the middle one does not see, and the last one does not see.
evameva kho, māṇava, andhaveṇūpamaṁ maññe brāhmaṇānaṁ bhāsitaṁ sampajjati—purimopi na passati majjhimopi na passati pacchimopi na passatī”ti. ||| In the same way, it seems to me that the brahmins’ statement turns out to be comparable to a queue of blind men: the first one does not see, the middle one does not see, and the last one does not see.”
Evaṁ vutte, subho māṇavo todeyyaputto bhagavatā andhaveṇūpamena vuccamāno kupito anattamano bhagavantaṁyeva khuṁsento bhagavantaṁyeva vambhento bhagavantaṁyeva vadamāno: ||| When he said this, Subha became angry and upset with the Buddha because of the simile of the queue of blind men. He even attacked and badmouthed the Buddha himself, saying,
“samaṇo gotamo pāpito bhavissatī”ti bhagavantaṁ etadavoca: ||| “The ascetic Gotama will be worsted!” He said to the Buddha:
“brāhmaṇo, bho gotama, pokkharasāti opamañño subhagavaniko evamāha: ||| “Worthy Gotama, the brahmin Pokkharasāti Upamañña of the Subhaga Forest says:
‘evameva panidhekacce samaṇabrāhmaṇā uttari manussadhammā alamariyañāṇadassanavisesaṁ paṭijānanti. ||| ‘This is exactly what happens with some ascetics and brahmins. They claim to have a superhuman distinction in knowledge and vision worthy of the noble ones.
Tesamidaṁ bhāsitaṁ hassakaṁyeva sampajjati, nāmakaṁyeva sampajjati, rittakaṁyeva sampajjati, tucchakaṁyeva sampajjati. ||| But their statement turns out to be a joke—mere words, vacuous and hollow.
Kathañhi nāma manussabhūto uttari manussadhammā alamariyañāṇadassanavisesaṁ ñassati vā dakkhati vā sacchi vā karissatīti— ||| For how on earth can a human being know or see or realize a superhuman distinction in knowledge and vision worthy of the noble ones?
netaṁ ṭhānaṁ vijjatī’”ti? ||| That is not possible.’”
“Kiṁ pana, māṇava, brāhmaṇo pokkharasāti opamañño subhagavaniko sabbesaṁyeva samaṇabrāhmaṇānaṁ cetasā ceto paricca pajānātī”ti? ||| “But student, does Pokkharasāti understand the minds of all these ascetics and brahmins, having encompassed them with his mind?”
“Sakāyapi hi, bho gotama, puṇṇikāya dāsiyā brāhmaṇo pokkharasāti opamañño subhagavaniko cetasā ceto paricca na pajānāti, kuto pana sabbesaṁyeva samaṇabrāhmaṇānaṁ cetasā ceto paricca pajānissatī”ti? ||| “Worthy Gotama, Pokkharasāti doesn’t even know the mind of his own bonded maid Puṇṇikā, so how could he know all those ascetics and brahmins?”
“Seyyathāpi, māṇava, jaccandho puriso na passeyya kaṇhasukkāni rūpāni, na passeyya nīlakāni rūpāni, na passeyya pītakāni rūpāni, na passeyya lohitakāni rūpāni, na passeyya mañjiṭṭhakāni rūpāni, na passeyya samavisamaṁ, na passeyya tārakarūpāni, na passeyya candimasūriye. ||| “Suppose there was a person blind from birth. They couldn’t see sights that are dark or bright, or blue, yellow, red, or magenta. They couldn’t see even and uneven ground, or the stars, or the moon and sun.
So evaṁ vadeyya: ||| They’d say:
‘natthi kaṇhasukkāni rūpāni, natthi kaṇhasukkānaṁ rūpānaṁ dassāvī; ||| ‘There’s no such thing as dark and bright sights, and no-one who sees them.
natthi nīlakāni rūpāni, natthi nīlakānaṁ rūpānaṁ dassāvī; ||| There’s no such thing as blue,
natthi pītakāni rūpāni, natthi pītakānaṁ rūpānaṁ dassāvī; ||| yellow,
natthi lohitakāni rūpāni, natthi lohitakānaṁ rūpānaṁ dassāvī; ||| red,
natthi mañjiṭṭhakāni rūpāni, natthi mañjiṭṭhakānaṁ rūpānaṁ dassāvī; ||| magenta,
natthi samavisamaṁ, natthi samavisamassa dassāvī; ||| even and uneven ground,
natthi tārakarūpāni, natthi tārakarūpānaṁ dassāvī; ||| stars,
natthi candimasūriyā, natthi candimasūriyānaṁ dassāvī. ||| moon and sun, and no-one who sees these things.
Ahametaṁ na jānāmi, ahametaṁ na passāmi; ||| I don’t know it or see it,
tasmā taṁ natthī’ti. ||| therefore it doesn’t exist.’
Sammā nu kho so, māṇava, vadamāno vadeyyā”ti? ||| Would they be speaking rightly?”
“No hidaṁ, bho gotama. ||| “No, worthy Gotama.
Atthi kaṇhasukkāni rūpāni, atthi kaṇhasukkānaṁ rūpānaṁ dassāvī; ||| There are such things as dark and bright sights, and one who sees them.
atthi nīlakāni rūpāni, atthi nīlakānaṁ rūpānaṁ dassāvī; ||| There is blue,
atthi pītakāni rūpāni, atthi pītakānaṁ rūpānaṁ dassāvī; ||| yellow,
atthi lohitakāni rūpāni, atthi lohitakānaṁ rūpānaṁ dassāvī; ||| red,
atthi mañjiṭṭhakāni rūpāni, atthi mañjiṭṭhakānaṁ rūpānaṁ dassāvī; ||| magenta,
atthi samavisamaṁ, atthi samavisamassa dassāvī; ||| even and uneven ground,
atthi tārakarūpāni, atthi tārakarūpānaṁ dassāvī; ||| stars,
atthi candimasūriyā, atthi candimasūriyānaṁ dassāvī. ||| moon and sun, and one who sees these things.
‘Ahametaṁ na jānāmi, ahametaṁ na passāmi; ||| So it’s not right to say this: ‘I don’t know it or see it,
tasmā taṁ natthī’ti; ||| therefore it doesn’t exist.’”
na hi so, bho gotama, sammā vadamāno vadeyyā”ti.
“Evameva kho, māṇava, brāhmaṇo pokkharasāti opamañño subhagavaniko andho acakkhuko. ||| “In the same way, Pokkharasāti is blind and sightless.
So vata uttari manussadhammā alamariyañāṇadassanavisesaṁ ñassati vā dakkhati vā sacchi vā karissatīti—netaṁ ṭhānaṁ vijjati. ||| It is quite impossible for him to know or see or realize a superhuman distinction in knowledge and vision worthy of the noble ones.
Taṁ kiṁ maññasi, māṇava, ||| What do you think, student?
ye te kosalakā brāhmaṇamahāsālā, seyyathidaṁ— ||| There are well-to-do brahmins of Kosala such as
caṅkī brāhmaṇo tārukkho brāhmaṇo pokkharasāti brāhmaṇo jāṇussoṇi brāhmaṇo pitā ca te todeyyo, katamā nesaṁ seyyo, yaṁ vā te sammuccā vācaṁ bhāseyyuṁ yaṁ vā asammuccā”ti? ||| the brahmins Caṅkī, Tārukkha, Pokkharasāti, Jānussoṇi, and your father Todeyya. What’s better for them: that their speech agrees or disagrees with the consensus of opinion?”
“Sammuccā, bho gotama”. ||| “That it agrees, worthy Gotama.”
“Katamā nesaṁ seyyo, yaṁ vā te mantā vācaṁ bhāseyyuṁ yaṁ vā amantā”ti? ||| “What’s better for them: that their speech is thoughtful or thoughtless?”
“Mantā, bho gotama”. ||| “That it is thoughtful.”
“Katamā nesaṁ seyyo, yaṁ vā te paṭisaṅkhāya vācaṁ bhāseyyuṁ yaṁ vā appaṭisaṅkhāyā”ti? ||| “What’s better for them: that their speech follows reflection or is unreflective?”
“Paṭisaṅkhāya, bho gotama”. ||| “That it follows reflection.”
“Katamā nesaṁ seyyo, yaṁ vā te atthasaṁhitaṁ vācaṁ bhāseyyuṁ yaṁ vā anatthasaṁhitan”ti? ||| “What’s better for them: that their speech is beneficial or worthless?”
“Atthasaṁhitaṁ, bho gotama”. ||| “That it’s beneficial.”
“Taṁ kiṁ maññasi, māṇava, ||| “What do you think, student?
yadi evaṁ sante, brāhmaṇena pokkharasātinā opamaññena subhagavanikena sammuccā vācā bhāsitā asammuccā”ti? ||| If this is so, does Pokkharasāti’s speech agree or disagree with the consensus of opinion?”
“Asammuccā, bho gotama”. ||| “It disagrees, worthy Gotama.”
“Mantā vācā bhāsitā amantā vā”ti? ||| “Is it thoughtful or thoughtless?”
“Amantā, bho gotama”. ||| “Thoughtless.”
“Paṭisaṅkhāya vācā bhāsitā appaṭisaṅkhāyā”ti? ||| “Is it reflective or unreflective?”
“Appaṭisaṅkhāya, bho gotama”. ||| “Unreflective.”
“Atthasaṁhitā vācā bhāsitā anatthasaṁhitā”ti? ||| “Is it beneficial or worthless?”
“Anatthasaṁhitā, bho gotama”. ||| “Worthless.”
“Pañca kho ime, māṇava, nīvaraṇā. ||| “Student, there are these five hindrances.
Katame pañca? ||| What five?
Kāmacchandanīvaraṇaṁ, byāpādanīvaraṇaṁ, thinamiddhanīvaraṇaṁ uddhaccakukkuccanīvaraṇaṁ, vicikicchānīvaraṇaṁ— ||| The hindrances of sensual desire, ill will, dullness and drowsiness, restlessness and remorse, and doubt.
ime kho, māṇava, pañca nīvaraṇā. ||| These are the five hindrances.
Imehi kho, māṇava, pañcahi nīvaraṇehi brāhmaṇo pokkharasāti opamañño subhagavaniko āvuto nivuto ophuṭo pariyonaddho. ||| Pokkharasāti is veiled, shrouded, covered, and engulfed by these five hindrances.
So vata uttari manussadhammā alamariyañāṇadassanavisesaṁ ñassati vā dakkhati vā sacchi vā karissatīti—netaṁ ṭhānaṁ vijjati. ||| It is quite impossible for him to know or see or realize a superhuman distinction in knowledge and vision worthy of the noble ones.
Pañca kho ime, māṇava, kāmaguṇā. ||| There are these five kinds of sensual stimulation.
Katame pañca? ||| What five?
Cakkhuviññeyyā rūpā iṭṭhā kantā manāpā piyarūpā kāmūpasaṁhitā rajanīyā; ||| There are sights known by the eye, which are likable, desirable, agreeable, pleasant, sensual, and arousing.
sotaviññeyyā saddā …pe… ||| There are sounds known by the ear …
ghānaviññeyyā gandhā … ||| smells known by the nose …
jivhā viññeyyā rasā … ||| tastes known by the tongue …
kāyaviññeyyā phoṭṭhabbā iṭṭhā kantā manāpā piyarūpā kāmūpasaṁhitā rajanīyā— ||| touches known by the body, which are likable, desirable, agreeable, pleasant, sensual, and arousing.
ime kho, māṇava, pañca kāmaguṇā. ||| These are the five kinds of sensual stimulation.
Imehi kho, māṇava, pañcahi kāmaguṇehi brāhmaṇo pokkharasāti opamañño subhagavaniko gathito mucchito ajjhopanno anādīnavadassāvī anissaraṇapañño paribhuñjati. ||| Pokkharasāti enjoys himself with these five kinds of sensual stimulation, tied, infatuated, attached, blind to the drawbacks, and not understanding the escape.
So vata uttari manussadhammā alamariyañāṇadassanavisesaṁ ñassati vā dakkhati vā sacchi vā karissatīti—netaṁ ṭhānaṁ vijjati. ||| It is quite impossible for him to know or see or realize a superhuman distinction in knowledge and vision worthy of the noble ones.
Taṁ kiṁ maññasi, māṇava, ||| What do you think, student?
yaṁ vā tiṇakaṭṭhupādānaṁ paṭicca aggiṁ jāleyya yaṁ vā nissaṭṭhatiṇakaṭṭhupādānaṁ aggiṁ jāleyya, katamo nu khvāssa aggi accimā ceva vaṇṇavā ca pabhassaro cā”ti? ||| Which would have better flames, color, and radiance: a fire that depends on grass and logs as fuel, or one that does not?”
“Sace taṁ, bho gotama, ṭhānaṁ nissaṭṭhatiṇakaṭṭhupādānaṁ aggiṁ jāletuṁ, svāssa aggi accimā ceva vaṇṇavā ca pabhassaro cā”ti. ||| “If it were possible for a fire to burn without depending on grass and logs as fuel, that would have better flames, color, and radiance.”
“Aṭṭhānaṁ kho etaṁ, māṇava, anavakāso yaṁ nissaṭṭhatiṇakaṭṭhupādānaṁ aggiṁ jāleyya aññatra iddhimatā. ||| “But it isn’t possible, except by psychic power.
Seyyathāpi, māṇava, tiṇakaṭṭhupādānaṁ paṭicca aggi jalati tathūpamāhaṁ, māṇava, imaṁ pītiṁ vadāmi yāyaṁ pīti pañca kāmaguṇe paṭicca. ||| Rapture that depends on the five kinds of sensual stimulation is like a fire that depends on grass and logs as fuel.
Seyyathāpi, māṇava, nissaṭṭhatiṇakaṭṭhupādāno aggi jalati tathūpamāhaṁ, māṇava, imaṁ pītiṁ vadāmi yāyaṁ pīti aññatreva kāmehi aññatra akusalehi dhammehi. ||| Rapture that’s apart from sensual pleasures and unskillful qualities is like a fire that doesn’t depend on grass and logs as fuel.
Katamā ca, māṇava, pīti aññatreva kāmehi aññatra akusalehi dhammehi? ||| And what is rapture that’s apart from sensual pleasures and unskillful qualities?
Idha, māṇava, bhikkhu vivicceva kāmehi …pe… paṭhamaṁ jhānaṁ upasampajja viharati. ||| It’s when a mendicant, quite secluded from sensual pleasures, secluded from unskillful qualities, enters and remains in the first absorption, which has the rapture and bliss born of seclusion, while placing the mind and keeping it connected.
Ayampi kho, māṇava, pīti aññatreva kāmehi aññatra akusalehi dhammehi. ||| This is rapture that’s apart from sensual pleasures and unskillful qualities.
Puna caparaṁ, māṇava, bhikkhu vitakkavicārānaṁ vūpasamā … dutiyaṁ jhānaṁ upasampajja viharati. ||| Furthermore, as the placing of the mind and keeping it connected are stilled, they enter and remain in the second absorption, which has the rapture and bliss born of immersion, with internal clarity and mind at one, without placing the mind and keeping it connected.
Ayampi kho, māṇava, pīti aññatreva kāmehi aññatra akusalehi dhammehi. ||| This too is rapture that’s apart from sensual pleasures and unskillful qualities.
Ye te, māṇava, brāhmaṇā pañca dhamme paññapenti puññassa kiriyāya kusalassa ārādhanāya, katamettha brāhmaṇā dhammaṁ mahapphalataraṁ paññapenti puññassa kiriyāya kusalassa ārādhanāyā”ti? ||| Of the five things that the brahmins prescribe for making merit and succeeding in the skillful, which do they say is the most fruitful?”
“Yeme, bho gotama, brāhmaṇā pañca dhamme paññapenti puññassa kiriyāya kusalassa ārādhanāya, cāgamettha brāhmaṇā dhammaṁ mahapphalataraṁ paññapenti puññassa kiriyāya kusalassa ārādhanāyā”ti. ||| “Generosity.”
“Taṁ kiṁ maññasi, māṇava, ||| “What do you think, student?
idha aññatarassa brāhmaṇassa mahāyañño paccupaṭṭhito assa. ||| Suppose a brahmin was setting up a big sacrifice.
Atha dve brāhmaṇā āgaccheyyuṁ: ||| Then two brahmins came along,
‘itthannāmassa brāhmaṇassa mahāyaññaṁ anubhavissāmā’ti. ||| thinking to participate.
Tatrekassa brāhmaṇassa evamassa: ||| Then one of those brahmins thought:
‘aho vata ahameva labheyyaṁ bhattagge aggāsanaṁ aggodakaṁ aggapiṇḍaṁ, na añño brāhmaṇo labheyya bhattagge aggāsanaṁ aggodakaṁ aggapiṇḍan’ti. ||| ‘Oh, I hope that I alone get the best seat, the best drink, and the best almsfood in the refectory, not some other brahmin.’
