Majjhima Nikāya 112 ||| Middle Discourses 112
Samphappalāpaṁ pahāya samphappalāpā paṭivirato ahosiṁ; kālavādī bhūtavādī atthavādī dhammavādī vinayavādī nidhānavatiṁ vācaṁ bhāsitā ahosiṁ kālena sāpadesaṁ pariyantavatiṁ atthasaṁhitaṁ. ||| I gave up talking nonsense. My words were timely, true, and meaningful, in line with the teaching and training. I said things at the right time which are valuable, reasonable, succinct, and beneficial.
So bījagāmabhūtagāmasamārambhā paṭivirato ahosiṁ, ekabhattiko ahosiṁ rattūparato virato vikālabhojanā. ||| I refrained from injuring plants and seeds. I ate in one part of the day, abstaining from eating at night and food at the wrong time.
Naccagītavāditavisūkadassanā paṭivirato ahosiṁ. ||| I refrained from seeing shows of dancing, singing, and music .
Mālāgandhavilepanadhāraṇamaṇḍanavibhūsanaṭṭhānā paṭivirato ahosiṁ. ||| I refrained from attiring and adorning myself with garlands, fragrance, and makeup.
Uccāsayanamahāsayanā paṭivirato ahosiṁ. ||| I refrained from high and luxurious beds.
Jātarūparajatapaṭiggahaṇā paṭivirato ahosiṁ, ||| I refrained from receiving gold and currency,
āmakadhaññapaṭiggahaṇā paṭivirato ahosiṁ, ||| raw grains,
āmakamaṁsapaṭiggahaṇā paṭivirato ahosiṁ; ||| raw meat,
itthikumārikapaṭiggahaṇā paṭivirato ahosiṁ, ||| women and girls,
dāsidāsapaṭiggahaṇā paṭivirato ahosiṁ, ||| male and female bondservants,
ajeḷakapaṭiggahaṇā paṭivirato ahosiṁ, ||| goats and sheep,
kukkuṭasūkarapaṭiggahaṇā paṭivirato ahosiṁ, ||| chicken and pigs,
hatthigavassavaḷavapaṭiggahaṇā paṭivirato ahosiṁ, ||| elephants, cows, horses, and mares,
khettavatthupaṭiggahaṇā paṭivirato ahosiṁ. ||| and fields and land.
Dūteyyapahiṇagamanānuyogā paṭivirato ahosiṁ, ||| I refrained from running errands and messages;
kayavikkayā paṭivirato ahosiṁ, ||| buying and selling;
tulākūṭakaṁsakūṭamānakūṭā paṭivirato ahosiṁ, ||| falsifying weights, metals, or measures;
ukkoṭanavañcananikatisāciyogā paṭivirato ahosiṁ, ||| bribery, fraud, cheating, and duplicity;
chedanavadhabandhanaviparāmosaālopasahasākārā paṭivirato ahosiṁ. ||| mutilation, murder, abduction, banditry, plunder, and violence.
So santuṭṭho ahosiṁ kāyaparihārikena cīvarena, kucchiparihārikena piṇḍapātena. So yena yeneva pakkamiṁ samādāyeva pakkamiṁ. ||| I became content with robes to look after the body and almsfood to look after the belly. Wherever I went, I set out taking only these things.
Seyyathāpi nāma pakkhī sakuṇo yena yeneva ḍeti sapattabhārova ḍeti; ||| Like a bird: wherever it flies, wings are its only burden.
evameva kho ahaṁ, āvuso; santuṭṭho ahosiṁ kāyaparihārikena cīvarena, kucchiparihārikena piṇḍapātena. So yena yeneva pakkamiṁ samādāyeva pakkamiṁ. ||| In the same way, I became content with robes to look after the body and almsfood to look after the belly. Wherever I went, I set out taking only these things.
So iminā ariyena sīlakkhandhena samannāgato ajjhattaṁ anavajjasukhaṁ paṭisaṁvedesiṁ. ||| When I had this entire spectrum of noble ethics, I experienced a blameless happiness inside myself.
So cakkhunā rūpaṁ disvā na nimittaggāhī ahosiṁ nānubyañjanaggāhī; ||| When I saw a sight with my eyes, I didn’t get caught up in the features and details.
yatvādhikaraṇamenaṁ cakkhundriyaṁ asaṁvutaṁ viharantaṁ abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṁ, tassa saṁvarāya paṭipajjiṁ; rakkhiṁ cakkhundriyaṁ, cakkhundriye saṁvaraṁ āpajjiṁ. ||| If the faculty of sight were left unrestrained, bad unskillful qualities of covetousness and displeasure would become overwhelming. For this reason, I practiced restraint, protecting the faculty of sight, and achieving its restraint.
Sotena saddaṁ sutvā …pe… ||| When I heard a sound with my ears …
ghānena gandhaṁ ghāyitvā …pe… ||| When I smelled an odor with my nose …
jivhāya rasaṁ sāyitvā …pe… ||| When I tasted a flavor with my tongue …
kāyena phoṭṭhabbaṁ phusitvā …pe… ||| When I felt a touch with my body …
manasā dhammaṁ viññāya na nimittaggāhī ahosiṁ nānubyañjanaggāhī; ||| When I knew an idea with my mind, I didn’t get caught up in the features and details.
yatvādhikaraṇamenaṁ manindriyaṁ asaṁvutaṁ viharantaṁ abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṁ, tassa saṁvarāya paṭipajjiṁ; rakkhiṁ manindriyaṁ, manindriye saṁvaraṁ āpajjiṁ. ||| If the faculty of the mind were left unrestrained, bad unskillful qualities of covetousness and displeasure would become overwhelming. For this reason, I practiced restraint, protecting the faculty of the mind, and achieving its restraint.
So iminā ariyena indriyasaṁvarena samannāgato ajjhattaṁ abyāsekasukhaṁ paṭisaṁvedesiṁ. ||| When I had this noble sense restraint, I experienced an unsullied bliss inside myself.
So abhikkante paṭikkante sampajānakārī ahosiṁ, ālokite vilokite sampajānakārī ahosiṁ, samiñjite pasārite sampajānakārī ahosiṁ, saṅghāṭipattacīvaradhāraṇe sampajānakārī ahosiṁ, asite pīte khāyite sāyite sampajānakārī ahosiṁ, uccārapassāvakamme sampajānakārī ahosiṁ, gate ṭhite nisinne sutte jāgarite bhāsite tuṇhībhāve sampajānakārī ahosiṁ. ||| I acted with situational awareness when going out and coming back; when looking ahead and aside; when bending and extending the limbs; when bearing the outer robe, bowl and robes; when eating, drinking, chewing, and tasting; when urinating and defecating; when walking, standing, sitting, sleeping, waking, speaking, and keeping silent.
So iminā ca ariyena sīlakkhandhena samannāgato, imāya ca ariyāya santuṭṭhiyā samannāgato, iminā ca ariyena indriyasaṁvarena samannāgato, iminā ca ariyena satisampajaññena samannāgato ||| When I had this entire spectrum of noble ethics, this noble contentment, this noble sense restraint, and this noble mindfulness and situational awareness,
vivittaṁ senāsanaṁ bhajiṁ araññaṁ rukkhamūlaṁ pabbataṁ kandaraṁ giriguhaṁ susānaṁ vanapatthaṁ abbhokāsaṁ palālapuñjaṁ. ||| I frequented a secluded lodging—a wilderness, the root of a tree, a hill, a ravine, a mountain cave, a charnel ground, a forest, the open air, a heap of straw.
So pacchābhattaṁ piṇḍapātapaṭikkanto nisīdiṁ pallaṅkaṁ ābhujitvā ujuṁ kāyaṁ paṇidhāya parimukhaṁ satiṁ upaṭṭhapetvā. ||| After the meal, I returned from almsround, sat down cross-legged, set my body straight, and brought mindfulness to the present.
So abhijjhaṁ loke pahāya vigatābhijjhena cetasā vihāsiṁ, abhijjhāya cittaṁ parisodhesiṁ. ||| Giving up covetousness for the world, I meditated with a heart rid of covetousness, cleansing the mind of covetousness.
Byāpādapadosaṁ pahāya abyāpannacitto vihāsiṁ sabbapāṇabhūtahitānukampī, byāpādapadosā cittaṁ parisodhesiṁ. ||| Giving up ill will and malevolence, I meditated with a mind rid of ill will, full of sympathy for all living beings, cleansing the mind of ill will.
Thinamiddhaṁ pahāya vigatathinamiddho vihāsiṁ ālokasaññī sato sampajāno, thinamiddhā cittaṁ parisodhesiṁ. ||| Giving up dullness and drowsiness, I meditated with a mind rid of dullness and drowsiness, perceiving light, mindful and aware, cleansing the mind of dullness and drowsiness.
Uddhaccakukkuccaṁ pahāya anuddhato vihāsiṁ ajjhattaṁ, vūpasantacitto, uddhaccakukkuccā cittaṁ parisodhesiṁ. ||| Giving up restlessness and remorse, I meditated without restlessness, my mind peaceful inside, cleansing the mind of restlessness and remorse.
Vicikicchaṁ pahāya tiṇṇavicikiccho vihāsiṁ akathaṅkathī kusalesu dhammesu, vicikicchāya cittaṁ parisodhesiṁ. ||| Giving up doubt, I meditated having gone beyond doubt, not undecided about skillful qualities, cleansing the mind of doubt.
So ime pañca nīvaraṇe pahāya cetaso upakkilese paññāya dubbalīkaraṇe ||| I gave up these five hindrances, corruptions of the heart that weaken wisdom.
vivicceva kāmehi vivicca akusalehi dhammehi savitakkaṁ savicāraṁ vivekajaṁ pītisukhaṁ paṭhamaṁ jhānaṁ upasampajja vihāsiṁ. ||| Then, quite secluded from sensual pleasures, secluded from unskillful qualities, I entered and remained in the first absorption, which has the rapture and bliss born of seclusion, while placing the mind and keeping it connected.
Vitakkavicārānaṁ vūpasamā ajjhattaṁ sampasādanaṁ cetaso ekodibhāvaṁ avitakkaṁ avicāraṁ samādhijaṁ pītisukhaṁ dutiyaṁ jhānaṁ …pe… ||| As the placing of the mind and keeping it connected were stilled, I entered and remained in the second absorption …
tatiyaṁ jhānaṁ … ||| third absorption …
catutthaṁ jhānaṁ upasampajja vihāsiṁ. ||| fourth absorption.
So evaṁ samāhite citte parisuddhe pariyodāte anaṅgaṇe vigatūpakkilese mudubhūte kammaniye ṭhite āneñjappatte āsavānaṁ khayañāṇāya cittaṁ abhininnāmesiṁ. ||| When my mind had immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—I extended it toward knowledge of the ending of defilements.
So idaṁ dukkhanti yathābhūtaṁ abbhaññāsiṁ, ayaṁ dukkhasamudayoti yathābhūtaṁ abbhaññāsiṁ, ayaṁ dukkhanirodhoti yathābhūtaṁ abbhaññāsiṁ, ayaṁ dukkhanirodhagāminī paṭipadāti yathābhūtaṁ abbhaññāsiṁ; ||| I truly understood: “This is suffering” … “This is the origin of suffering” … “This is the cessation of suffering” … “This is the practice that leads to the cessation of suffering”.
ime āsavāti yathābhūtaṁ abbhaññāsiṁ, ayaṁ āsavasamudayoti yathābhūtaṁ abbhaññāsiṁ, ayaṁ āsavanirodhoti yathābhūtaṁ abbhaññāsiṁ, ayaṁ āsavanirodhagāminī paṭipadāti yathābhūtaṁ abbhaññāsiṁ. ||| I truly understood: “These are defilements”… “This is the origin of defilements” … “This is the cessation of defilements” … “This is the practice that leads to the cessation of defilements”.
Tassa me evaṁ jānato evaṁ passato kāmāsavāpi cittaṁ vimuccittha, bhavāsavāpi cittaṁ vimuccittha, avijjāsavāpi cittaṁ vimuccittha. ||| Knowing and seeing like this, my mind was freed from the defilements of sensuality, desire to be reborn, and ignorance.
Vimuttasmiṁ vimuttamiti ñāṇaṁ ahosi. ||| When it was freed, I knew it was freed.
Khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyāti abbhaññāsiṁ. ||| I understood: “Rebirth is ended; the spiritual journey has been completed; what had to be done has been done; there is nothing further for this place.”
Evaṁ kho me, āvuso, jānato evaṁ passato imasmiñca saviññāṇake kāye bahiddhā ca sabbanimittesu ahaṅkāramamaṅkāramānānusayā samūhatā’ti. ||| That is how I know and see so that I have eradicated I-making, mine-making, and the underlying tendency to conceit for this conscious body and externally for all signs.’
Tassa, bhikkhave, bhikkhuno ‘sādhū’ti bhāsitaṁ abhinanditabbaṁ anumoditabbaṁ. ||| Saying ‘Good!’ you should applaud and cheer that mendicant’s statement,
‘Sādhū’ti bhāsitaṁ abhinanditvā anumoditvā evamassa vacanīyo: ||| and then say to them:
‘lābhā no, āvuso, suladdhaṁ no, āvuso, ||| ‘We are fortunate, reverend, so very fortunate
ye mayaṁ āyasmantaṁ tādisaṁ sabrahmacāriṁ samanupassāmā’”ti. ||| to see a venerable such as yourself as one of our spiritual companions!’”
Idamavoca bhagavā. ||| That is what the Buddha said.
Attamanā te bhikkhū bhagavato bhāsitaṁ abhinandunti. ||| Satisfied, the mendicants approved what the Buddha said.
Chabbisodhanasuttaṁ niṭṭhitaṁ dutiyaṁ.
